"Description","Price"
"DOXAPRAM 400MG 20ML IJ","210"
"DOXAZOSIN 1MG TB","2"
"DOXAZOSIN 2MG TB","2"
"DOXAZOSIN 4MG TB","2"
"DOXEPIN 10MG CP","1"
"DOXEPIN 25MG CP","1"
"DOXEPIN 50MG CP","2"
"DOXEPIN/METABOLITE SERUM/PLASM","146"
"DOXERCALCIFEROL 0.5MCG CP","75"
"DOXERCALCIFEROL 2.5MCG CP","224"
"DOXERCALCIFEROL 2MCG/ML 2ML IJ","155"
"DOXORUBICIN 10MG IJ","111"
"DOXYCYCLINE 100MG IV","50"
"DOXYCYCLINE 100MG TB","11"
"DOXYCYCLINE 50MG TB","11"
"DRAIN BLOOD FROM UNDER NAIL","124"
"DRAIN CHEST ATS SYSTEM","331"
"DRAIN CHEST PED UNIT","227"
"DRAIN CHEST SNGL COLL","195"
"DRAIN GLAND ABSCESS","452"
"DRAIN HEIMLICH CHEST VALVE","198"
"DRAIN J VAC","116"
"DRAIN OF GUM LESION","295"
"DRAIN OF PILONIDAL CYST - COMP","1887"
"DRAIN OF PILONIDAL CYST - SIMP","372"
"DRAIN OF SKIN ABSCESS - COMP","480"
"DRAIN OF SKIN ABSCESS - SIMPLE","265"
"DRAIN/INJECT A JOINT/BURSA","1077"
"DRESS/DEBRIDE BURN SMALL","237"
"DRESSING OF BURN - LARGE >10%","310"
"DRESSING OF BURN - MEDIUM","298"
"DRESSING OF BURN - SMALL","237"
"DRONABINOL 2.5MG CP","47"
"DRONEDARONE 400MG TB","50"
"DROPERIDOL 5MG 2ML IJ","42"
"DRSG ABSORB HEMOSTAT 2X3","213"
"DRSG AQUACEL AG .75X18IN","92"
"DRSG AQUACEL AG 4X4.7","76"
"DRSG REPLICARE 6X6","56"
"DRSG RESTORE 4X4 CX","34"
"DRSG RESTORE 6X8 CX","77"
"DRSG WOUND FOAM VAC LG","289"
"DRSG WOUND FOAM VAC MED","244"
"DRSG WOUND FOAM W/SILVER VAC","339"
"DRUG PANEL 9, URINE","145"
"DRUG PANEL 9A, URINE","145"
"DRUG PANEL URINE","209"
"DRUG PANEL, MECONIUM","145"
"DRUG PANEL, SERUM","145"
"DRUG PANEL, URINE","145"
"DRUG SCREEN COLLECTION FEE","49"
"DRUG SCREEN EMPLOYEE (DOT)","148"
"DRUG SCREEN GASTRIC","148"
"DRUG SCREEN PAIN MANAGE URINE","145"
"DRUG SCREEN PAIN URINE NO INT","145"
"DRUG SCREEN UMBILICAL CORD","145"
"DRUG SCREEN URINE DIURETIC","196"
"DRVVT 1:1 MIX","71"
"DRVVT CONFIRM","94"
"DRVVT CONFIRMATION REFLEX","48"
"DSDNA TITER","60"
"DULOXETINE 20MG CP","51"
"DULOXETINE 30MG CP","58"
"DULOXETINE 60MG CP","58"
"DUPLEX RENAL ARTERY COMPLETE","1079"
"DYPHYLLINE","338"
"DYSPHAGIA TX 15 MIN","237"
"DYSPHAGIA TX 30 MIN","237"
"DYSPHAGIA TX 45 MIN","237"
"DYSPHAGIA TX 60 MIN","237"
"E COLI 0157 ID","74"
"E/M EST PT VISIT LEVEL 1","15"
"E/M EST PT VISIT LEVEL 1 W/PX","88"
"E/M EST PT VISIT LEVEL 2","20"
"E/M EST PT VISIT LEVEL 2 W/PX","110"
"E/M EST PT VISIT LEVEL 3","30"
"E/M EST PT VISIT LEVEL 3 W/PX","121"
"E/M EST PT VISIT LEVEL 4","35"
"E/M EST PT VISIT LEVEL 4 W/PX","134"
"E/M EST PT VISIT LEVEL 5","40"
"E/M EST PT VISIT LEVEL 5 W/PX","149"
"EBV AB TO NUCLEAR AG","68"
"EBV DNA ULTRAQUANT","257"
"EBV EARLY ANTIGEN TITER","45"
"EBV IGG","81"
"EBV IGM","81"
"EBV PCR","257"
"EBV PCR CSF","242"
"ECHINOCOCCUS AB IGG","124"
"ECHO COLOR FLOW DOPPLER","417"
"ECHO TRANSTHORACIC LMTD","835"
"ED CRITICAL CARE W PROC","1880"
"ED CRITICAL CARE WO PROC","1880"
"ED LEV 1 FOLLOW UP","153"
"ED LEV 1 W PROC","153"
"ED LEV 1 WO PROC","153"
"ED LEV 2 W PROC","236"
"ED LEV 2 WO PROC","236"
"ED LEV 3 W PROC","408"
"ED LEV 3 WO PROC","408"
"ED LEV 4 W PROC","947"
"ED LEV 4 WO PROC","947"
"ED LEV 5 W PROC","1040"
"ED LEV 5 WO PROC","1040"
"ED PROC","150"
"EDOXABAN 15MG TB","79"
"EDOXABAN 30MG TB","79"
"EDOXABAN 60MG TB","79"
"EDROPHONIUM 150MG 15ML IJ","397"
"EFAVIRENZ 200MG CP","72"
"EGFR MUTATION ANALYSIS","901"
"EKG","205"
"ELASTASE, FECAL","239"
"ELBOW 3VW LT","277"
"ELBOW 3VW RT","277"
"ELBOW AP LAT LT","260"
"ELBOW AP LAT RT","260"
"ELEC STIM ATTENDED 15MIN OT","93"
"ELECT STIM ATTENDED 15MIN PT","93"
"ELECT STIM PT UNATTENDED","79"
"ELECT STIM PT UNATTENDED","81"
"ELECT STIM WOUND ONLY PT","79"
"ELECTROLYTE 120ML OPS","43"
"ELECTROLYTE 30ML OPS","29"
"ELECTROLYTE SOL GAL","80"
"ELECTROLYTES","138"
"ELECTRON MICROSCOPY","757"
"ELECTRONIC X-MATCH","161"
"EMTRICITABINE 200MG CP","192"
"ENA IGG AUTO ABS","123"
"ENA PANEL","241"
"ENA RNP","123"
"ENA SMITH","123"
"ENALAPRIL MAL 10MG TB","2"
"ENALAPRIL MAL 2.5MG TB","2"
"ENALAPRIL MAL 5MG TB","2"
"ENALAPRILAT 1.25MG/ML 1ML IJ","35"
"ENALAPRILAT 1.25MG/ML 2ML IJ","65"
"ENCAINIDE","167"
"ENDOMYSIAL AB","174"
"ENDOMYSIAL AB TITER IGA","174"
"ENDTIDAL CO2 MONITORING","364"
"ENOXAPARIN 100MG IJ","155"
"ENOXAPARIN 120MG IJ","185"
"ENOXAPARIN 150MG IJ","217"
"ENOXAPARIN 300MG 3ML IJ","408"
"ENOXAPARIN 30MG IJ","56"
"ENOXAPARIN 40MG IJ","68"
"ENOXAPARIN 60MG IJ","101"
"ENOXAPARIN 80MG IJ","124"
"ENT ROOM IP ONLY","126"
"ENTACAPONE 200MG TB","40"
"ENTEROVIRUS PCR","143"
"ENZYME TREATMENT","204"
"EOSINOPHIL COUNT","38"
"EOSINOPHIL SMEAR NASAL","47"
"EOSINOPHILS URINE","86"
"EPHEDRINE 50MG 1ML IJ","173"
"EPIDERM GROWTH FACTOR RECEPTOR","64"
"EPINEPHRINE 0.15MG AUTOINJ","534"
"EPINEPHRINE 0.3MG AUTOINJ","534"
"EPINEPHRINE 1MG 1ML IJ","13"
"EPINEPHRINE 1MG 1ML IJ SU FREE","26"
"EPINEPHRINE 1MG/10ML SYG","24"
"EPINEPHRINE 30MG 30ML TS","183"
"EPIRUBICIN 200MG 100ML IJ","1061"
"EPOC CREATININE","34"
"EPOETIN ALFA 1000U(10000U)RETA","74.68"
"EPOETIN ALFA 1000U(2000U)RETA","118.44"
"EPOETIN ALFA 1000U(3000U)RETA","111.21"
"EPOETIN ALFA 1000U(4000U)RETA","111.21"
"EPOPROSTENOL SOD 0.5MG IJ","232"
"EPSTEIN-BARR","51"
"EPTIFIBATIDE 5MGIJ (20MG)","208.25"
"EPTIFIBATIDE 5MGIJ (75MG)","116.26"
"ER CAST REMOVAL IP ONLY","89"
"ERB2(HER2/neu)(HERCEP) W/ INTP","145"
"ERBB2 (HER2/NEU) BY FISH","439"
"ERGOCALCIFEROL 15MG 60ML DROPS","68"
"ERTAPENEM 1GM IJ","447"
"ERYTHROM 333MG TBEC (EMYCIN)","4"
"ERYTHROMYCIN 17.5MG/3.5GM OPO","164"
"ERYTHROMYCIN 250MG TB","61"
"ERYTHROMYCIN 500MG IV","80"
"ERYTHROMYCIN 500MG TB","3"
"ERYTHROMYCIN 5MG/1GM OPO","86"
"ERYTHROMYCIN 8GM 100ML LQ","378"
"ERYTHROMYCIN STER 250MG TB","2"
"ERYTHROPOIETIN","84"
"ESCITALOPRAM OXALATE 10MG TB","40"
"ESCITALOPRAM OXALATE 20MG TB","40"
"ESCITALOPRAM OXALATE 5MG TB","36"
"ESMOLOL 100MG 10ML IV","40"
"ESMOLOL 2.5GM 250ML IV","1830"
"ESOMEPRAZOLE 40MG CP","5"
"ESOMEPRAZOLE 40MG IJ","94"
"ESOTERIC ALLERGEN","54"
"ESTRADIOL","226"
"ESTRADIOL 0.01% 1.5OZ VCR","860"
"ESTRADIOL 0.025MG/DAY TDP (CLI","78"
"ESTRADIOL 0.05MG/DAY TDP (CLIM","74"
"ESTRADIOL 0.075MG/DAY TDP","74"
"ESTRADIOL 0.1MG/DAY TDP (CLIMA","74"
"ESTRADIOL 0.25MG TB","1"
"ESTRADIOL 1MG TB","1"
"ESTRADIOL 2MG TB","1"
"ESTRADIOL ETH/NORETH 5-1MCG TB","29"
"ESTRIOL UNCONJUGATED","108"
"ESTROGEN SERUM","150"
"ESTROGENS CONJ 0.3MG TB","22"
"ESTROGENS CONJ 0.625MG TB","22"
"ESTROGENS CONJ 0.9MG TB","22"
"ESTROGENS CONJ 1.25MG TB","22"
"ESTROGENS CONJ 25MG IV","722"
"ESTROGENS CONJ 30GM VCR","709"
"ESTROGENS CONJ/MED 2.5MG TB","29"
"ESTROGENS CONJ/MED 5MG TB (PRO","29"
"ESTROGENS ES/ME 0.625MG TB","10"
"ESTROGENS ES/ME 1.25MG TB","5"
"ESTROGENS EST 0.625MG TB (MENE","12"
"ESTROGENS EST 1.25MG TB (MENES","15"
"ESTROGENS SERUM FRACT","145"
"ESTRONE","64"
"ETANERCEPT 25MG IJ","1292"
"ETEST SENSITIVITY","52"
"ETHACRYNATE NA 50MG IJ","1420"
"ETHACRYNIC ACID 25MG TB","165"
"ETHAMBUTOL 100MG TB","3"
"ETHAMBUTOL 400MG TB","13"
"ETHOSUXIMIDE (ZARONTIN)","104"
"ETHOSUXIMIDE 250MG CP","13"
"ETHYL CHLORIDE SPRAY","287"
"ETHYLENE GLYCOL","94"
"ETOMIDATE 20MG 10ML IJ","70"
"ETOMIDATE 40MG 20ML IJ","116"
"ETRAVIRINE 100MG TB","74"
"EVAL AC DEVICE 1HR","372"
"EVAL AC DEVICE EACH ADD 30MIN","109"
"EVAL/DEMO RESPIRATORY DEVICE","96"
"EVENT MONITOR HOOKUP RECO DISC","330"
"EVENT RECORD MON RECEIPT TRANS","591"
"EVEROLIMUS","338"
"EXC BENIGN LESION .05 OR <","180"
"EXC BENIGN LESION .06-1.0","218"
"EXC BENIGN LESION 4.1-2.0","242"
"EXCISION PRESSURE INJURY","1610"
"EXEMESTANE 25MG TB","125"
"EXER THER 15MIN OT","129"
"EXER THER 15MIN OT","132"
"EXER THER 15MIN PT","131"
"EXER THER 15MIN PT","129"
"EX-TXN PROC FEE","866"
"EYE PH","69"
"EYE TREATMENT ROOM - IP ONLY","115"
"EZETIMIBE 10MG TB","44"
"F2 GENE ANALYSIS","142"
"F5 COAG LEIDEN VARIANT","228"
"FAC VIII INHIB SCR","378"
"FAC XIII 1:1 MIX","72"
"FACIAL BONES-3 OR MORE VWS","374"
"FACTOR 8 INHIBITOR","517"
"FACTOR 9 INHIBITOR","517"
"FACTOR II ASSAY","135"
"FACTOR IX /IU IJ","5"
"FACTOR IX ASSAY","322"
"FACTOR PCC HUM(KCENTRA)/IU IJ","6"
"FACTOR V ASSAY","310"
"FACTOR VII ASSAY","288"
"FACTOR VIII AHF HUM /IU IJ","4"
"FACTOR VIII ANTIGEN","102"
"FACTOR VIII ASSAY","168"
"FACTOR VIII ASSAY","244"
"FACTOR VIII HUM RECOM /IU IJ","5"
"FACTOR X","362"
"FACTOR X CHROMOGENIC ACTIVITY","265"
"FACTOR XI ASSAY","233"
"FACTOR XII SCREEN","234"
"FACTOR XIII QUAL","72"
"FACTOR XIII SCREEN","223"
"FAMCICLOVIR 125MG TB","42"
"FAMCICLOVIR 500MG TB","81"
"FAMOTIDINE 20MG 2ML IV","6"
"FAMOTIDINE 20MG IVPB","42"
"FAMOTIDINE 40MG TB","1"
"FAT STOOL QUAL","68"
"FAT STOOL QUANT","68"
"FCE-EA 15 MIN PT","91"
"FECAL FAT QUALITATIVE","46"
"FECAL OCCULT BLD","239"
"FECAL OCCULT BLOOD","28"
"FEEDER ORAL (HABERMAN)","108"
"FELBAMATE 400MG TB","30"
"FELBAMATE 600MG TB","34"
"FELBATOL FELBAMATE QN","146"
"FELODIPINE 2.5MG TBLA","10"
"FELODIPINE 5MG TBLA","13"
"FEM-O-STOP","673"
"FEMUR LT 1 VW","247"
"FEMUR LT 2 VWS MIN","247"
"FEMUR RT 1 VW","247"
"FEMUR RT 2 VWS MIN","247"
"FENOFIBRATE 145MG TB","51"
"FENOFIBRATE 48MG TB","17"
"FENTANYL 100MCG/DAY TDP","177"
"FENTANYL 10ML IJ","11"
"FENTANYL 12MCG/DAY TDP","120"
"FENTANYL 20ML IJ","17"
"FENTANYL 2500MCG 250ML IVPB","158"
"FENTANYL 25MCG/DAY TDP","70"
"FENTANYL 2ML IJ","12"
"FENTANYL 50MCG/DAY TDP","110"
"FENTANYL 5ML IJ","15"
"FENTANYL 75MCG/DAY TDP","161"
"FENTANYL, URINE","146"
"FERRIC CARBOXY 1MGIJ(750MG)","4.51"
"FERRIC SUBSUL 8GM LQ","189"
"FERRITIN","81"
"FETAL ECHO-COMPLETE","588"
"FETAL FIBRONECTIN","343"
"FETAL RH TYPE (AMNIOTIC FLD-MO","216"
"FFP 24 PROC FEE","253"
"FFP PROC FEE","285"
"FFP SINGLE DONOR PROC FEE","285"
"FGFR3/IgH t(4;14)","392"
"FIBRIN SPLIT PRODUCT","81"
"FIBRINOGEN ACTIVITY","104"
"FIBRINOGEN AG","85"
"FILARIA AB IGG4","124"
"FILGRASTIM 1MCG IJ  (480MCG)","3.95"
"FILGRASTIM 1MCG IJ (300MCG)","3.97"
"FILGRASTIM-SNDZ 1MCGIJ(300MCG)","2.67"
"FILGRASTIM-SNDZ 1MCGIJ(480MCG)","2.66"
"FILTER PALL BLOOD","36"
"FINASTERIDE 5MG TB","13"
"FINE NEEDLE ASPIRATE PATHOLOGY","415"
"FINE NEEDLE IMMED EVAL","450"
"FINE NEEDLE SUBSEQ EVAL","593"
"FINGERS LT","224"
"FINGERS RT","224"
"FK506-TACROLIMUS","172"
"FLAVOXATE 100MG TB","11"
"FLECAINIDE","142"
"FLECAINIDE 100MG TB","3"
"FLECAINIDE 150MG TB","5"
"FLECAINIDE 50MG TB","2"
"FLOW CYT EACH ADDL MARKER","173"
"FLOW CYT FIRST MARKER","184"
"FLOW VOLUME LOOP","266"
"FLU/RSV MOLECULAR PCR","447"
"FLUCONAZOLE","116"
"FLUCONAZOLE 100MG 50ML NS IV","67"
"FLUCONAZOLE 100MG TB","2"
"FLUCONAZOLE 10MG/ML 35ML LQ","78"
"FLUCONAZOLE 150MG TB","3"
"FLUCONAZOLE 200MG IV","65"
"FLUCONAZOLE 200MG TB","2"
"FLUCONAZOLE 400MG IJ","74"
"FLUCONAZOLE 40MG/ML 35ML LQ","161"
"FLUCONAZOLE 50MG TB","1"
"FLUCYTOSINE 500MG CP","356"
"FLUDARABINE 50MG IV","782"
"FLUDROCORTISONE 0.1MG TB","5"
"FLUIDOTHERAPY PT","129"
"FLUMAZENIL 0.5MG 5ML IJ","51"
"FLUMAZENIL 1MG 10ML IJ","106"
"FLUORESCEIN 10% 5ML IJ","50"
"FLUORESCEIN 9MG STRIP","1"
"FLUORIDE","126"
"FLUOROCYTOSINE","189"
"FLUOROURACIL 500MG 10ML IV","50"
"FLUOXETINE 10MG CP","2"
"FLUOXETINE 20MG 5ML LQ","2"
"FLUOXETINE 20MG CP","1"
"FLUOXETINE AND METABOLITE","146"
"FLUPHENAZINE","146"
"FLUPHENAZINE 1MG TB","1"
"FLUPHENAZINE 5MG TB","1"
"FLUPHENAZINE DEC 125MG 5ML IJ","331"
"FLUTAMIDE 125MG CP","6"
"FLUTICASONE 16GM N/S","205"
"FLUTICASONE HFA 110MCG 12GMINH","773"
"FLUTICASONE HFA 220MCG 12GMINH","914"
"FLUTICASONE HFA 44MCG 10.6GM","731"
"FLUVOXAMINE 50MG TB","5"
"FMR1 GENE CHARACTERIZATION","276"
"FNA INTERP.& REPORT","241"
"FOLATE (FOLIC ACID)","146"
"FOLATE RBC","63"
"FOLIC ACID 5MG 1ML IJ","19"
"FOMEPIZOLE 15MG IJ (1.5G)","28.92"
"FOOT 3VW LT","294"
"FOOT 3VW RT","294"
"FOOT AP LAT LT","242"
"FOOT AP LAT RT","242"
"FOOT DROP STOP","108"
"FOREARM LT","243"
"FOREARM RT","243"
"FORMOTEROL 20MCG 2ML INH SOLN","56"
"FOSCARNET 6GM 250ML IJ","1449"
"FOSFOMYCIN TROM 3GM SACHET","606"
"FOSPHENYTOIN 100MG 2ML IJ","283"
"FOSPHENYTOIN 500MG 10ML IJ","659"
"FRAME FOOT DROP BOOT","111"
"FRAN TULARENSIS AB","165"
"FREE PROTOPORPHYRIN","90"
"FREE THROXINE INDEX","92"
"FROZEN BLOOD THAW EACH UNIT","180"
"FROZEN SECTION","245"
"FROZEN SECTION ADD","191"
"FRUC/GLUC PHOS ACID 120ML LQ","5"
"FRUCTOSAMINE","58"
"FRUCTOSE SEMEN","69"
"FS TISSUE TECHNICAL","173"
"FS TISSUE TECHNICAL","214"
"FSH","159"
"FTA ABS CONFIRM","85"
"FUNC ACTIVITY THER 15MIN OT","77"
"FUNC ACTIVITY THER 15MIN OT","79"
"FUNC ACTIVITY THER 15MIN PT","77"
"FUNC ACTIVITY THER 15MIN PT","78"
"FUNCTIONAL RES CAPACITY (FRC)","145"
"FUNGAL PROF ID","95"
"FUROSEMIDE 100MG 10ML IJ","5"
"FUROSEMIDE 10MG TB","1"
"FUROSEMIDE 20MG 2ML IJ","4"
"FUROSEMIDE 20MG TB","1"
"FUROSEMIDE 40MG 4ML IJ","4"
"FUROSEMIDE 40MG 5ML LQ","17"
"FUROSEMIDE 40MG TB","1"
"FUROSEMIDE 80MG TB","1"
"G6PD","63"
"GABAPENTIN (NEURONTIN)","142"
"GABAPENTIN 100MG CP","1"
"GABAPENTIN 300MG CP","2"
"GABAPENTIN 400MG CP","2"
"GABAPENTIN LEVEL","142"
"GAD AB","120"
"GAIT TRAINING 15MIN PT","83"
"GAIT TRAINING 15MIN PT","84"
"GALACTOKINASE","304"
"GALACTOSEMIA SCREENING","44"
"GALANTAMINE 4MG TB","26"
"GAMMA GT","76"
"GANCICLOVIR 500MG IJ","550"
"GASTRIC INTUBAT AND ASPIRATION","189"
"GASTRIN","61"
"GASTROINTESTINAL PANEL BY PCR","1552"
"GBM AB IGG","120"
"GC AMPLIFIED PROBE","147"
"GC DNA PROBE","152"
"GC/CHL PAP SM","155"
"GELATIN 25X50MM OPTH AML","441"
"GELATIN SPONGE 100","203"
"GELATIN SPONGE 12-7","50"
"GELATIN SPONGE 1GM PWD (GELFOA","446"
"GEMCITABINE 1GM IJ","3359"
"GEMFIBROZIL 600MG TB","3"
"GENERAL HEALTH PANEL","412"
"GENTAMICIN 0.1% 15GM ONT","13"
"GENTAMICIN 0.3% 3.5GM OPO","70"
"GENTAMICIN 0.3% 5ML OPS","20"
"GENTAMICIN 100MG/100ML NS IV","18"
"GENTAMICIN 20MG 2ML IJ","19"
"GENTAMICIN 40MG 1ML IJ","5"
"GENTAMICIN 80MG 100ML NS IV","18"
"GENTAMICIN 80MG 2ML IJ","6"
"GENTAMICIN 80MG/50ML NS IV","18"
"GENTAMICIN LEVEL","186"
"GENTIAN VIOLET 1% 30ML","3"
"GIARDIA ANTIGEN","61"
"GIARDIA LAMBLIA AB","106"
"GIARDIA SCR","51"
"GLIADIN PEPTIDE AB IGA","120"
"GLIADIN PEPTIDE AB IGG","120"
"GLIMEPIRIDE 1MG TB","2"
"GLIMEPIRIDE 2MG TB","1"
"GLIMEPIRIDE 4MG TB","2"
"GLIPIZIDE 5MG TB","1"
"GLUC TOL 3 SPEC","140"
"GLUCAGON","64"
"GLUCAGON 1MG IJ","767"
"GLUCOSE 40% 15GM GL","2"
"GLUCOSE 40% 31GM GL","5"
"GLUCOSE BF","90"
"GLUCOSE BLOOD QN","37"
"GLUCOSE CSF","90"
"GLUCOSE TOLERANCE ADDIT","70"
"GLUCOSE TOLERANCE SCREEN","135"
"GLUCOSE URINE QUAL","31"
"GLUCOSE, URINE RANDOM","91"
"GLYBURIDE 1.25MG TB","1"
"GLYBURIDE 2.5MG TB","1"
"GLYBURIDE 5MG TB","3"
"GLYCERIN 120ML LQ","2"
"GLYCERIN/H20/ET AL 480ML LT","11"
"GLYCO HEMOGLOBIN","70"
"GLYCOPROT IGA","103"
"GLYCOPROT IGG","103"
"GLYCOPROT IGM","103"
"GLYCOPYRROLATE 0.2MG 1ML IJ","77"
"GLYCOPYRROLATE 0.4MG 2MLIJ","147"
"GLYCOPYRROLATE 1MG 5ML IJ","297"
"GLYCOPYRROLATE 1MG TB","5"
"GLYCOPYRROLATE 2MG TB","26"
"GONAD REL HORM PANEL","630"
"GONIOSOL 2.5% 15ML OPS","68"
"GOSERELIN 3.6MG SYG","1622"
"GRAFTJACKET PER SQ CM","614"
"GRAM NEG ORGANISM ID","69"
"GRAM POS ORGANISM ID","69"
"GRAM STAIN","54"
"GRANISETRON 1MG 1ML IJ","80"
"GRANISETRON 1MG TB","45"
"GRANULOCYTE IRRAD PROC FE","1538"
"GRANULOCYTE PROC FEE","1538"
"GROSS EXAM","66"
"GROUP B STREP","85"
"GROUP B STREP SCREEN BY PCR","166"
"GROUP THER 15MIN SP","95"
"GROUP THER 30MIN SP","95"
"GROUP THER 45MIN SP","95"
"GROUP THER 60MIN PT","39"
"GROUP THER 60MIN SP","95"
"GROUP THER BRIEF OT","39"
"GROUP THER BRIEF OT","40"
"GROUP THER BRIEF PT","39"
"GROUP THER EXTENDED OT","39"
"GROUP THER EXTENDED PT","39"
"GROUP THER REGULAR","39"
"GROUP THER REGULAR OT","39"
"GROUP THER REGULAR OT","40"
"GROUP THER REGULAR PT","39"
"GROWTH HORMONE HUMAN","61"
"GUAIF/CD 100-10MG/5ML 10ML LQ","4"
"GUAIF/CD100-10MG/5ML 5ML SF LQ","4"
"GUANFACINE 1MG TB","1"
"GYN THIN PREP","95"
"H INFLUENZA","119"
"H PYLORI AB","99"
"H PYLORI ANTIGEN","93"
"H. INFLU B IGG","148"
"HALDOL","73"
"HALOPERIDOL 0.5MG TB","1"
"HALOPERIDOL 1MG TB","1"
"HALOPERIDOL 2MG TB","2"
"HALOPERIDOL 2MG/ML 15ML LQ","40"
"HALOPERIDOL 50MG 1ML IJ","51"
"HALOPERIDOL 5MG 1ML IJ","15"
"HALOPERIDOL 5MG TB","2"
"HAND LT 2VW","236"
"HAND LT 3VW","339"
"HAND RT 2VW","236"
"HAND RT 3VW","339"
"HAPTOGLOBIN","61"
"HAPTOGLOBIN","92"
"HARNESS HEART HUGGER LARGE","530"
"HAT-HEPARIN DEPENDENT PLT AB","234"
"HAT-HEPARIN DEPENDENT PLT AB","265"
"HCTZ 12.5MG TB","2"
"HCTZ 25MG TB","1"
"HCV BY CIA","52"
"HCV BY PCR","167"
"HCV GENOTYPE","814"
"HCV HIGH-RES GENOTYPE by PCR","814"
"HDL CHOLESTEROL","178"
"HEEL LT","234"
"HEEL RT","234"
"HEINZ BODY DIRECT","31"
"HELICOBACTER PYLORI AB","94"
"HELICOBACTER PYLORI ANTIGEN","93"
"HELICOBACTER PYLORI IGA","63"
"HELICOBACTER PYLORI IGM ABS","99"
"HEMATOCRIT","47"
"HEMOGLOBIN","34"
"HEMOGLOBIN A1C (REFERRED)","41"
"HEMOGLOBIN ELECTROPHORESIS","63"
"HEMOGLOBIN F","83"
"HEMOGLOBIN PLASMA","63"
"HEMOSIDERIN STAIN URINE","49"
"HEP A AB","191"
"HEP B CONFIRMATORY","75"
"HEP B VIRAL LOAD","129"
"HEPARIN 10000U/ML IJ","47"
"HEPARIN 1000U SYG","26"
"HEPARIN 1000U/500ML NS","22"
"HEPARIN 1000U/ML 10ML IJ","48"
"HEPARIN 1000U/ML 30ML","80"
"HEPARIN 100U/ML 10ML","6"
"HEPARIN 100U/ML 1ML","13"
"HEPARIN 100U/ML 5ML","18"
"HEPARIN 10U/ML 10ML","70"
"HEPARIN 10U/ML 1ML","47"
"HEPARIN 12500U/250ML 0.45%NS","52"
"HEPARIN 1U/ML 3ML SYG","10"
"HEPARIN 2000U 2ML PF IJ","90"
"HEPARIN 2000U/1000ML NS","30"
"HEPARIN 200U 2ML IJ","14"
"HEPARIN 20U 2ML IJ","13"
"HEPARIN 25000U/500ML 0.45% NS","56"
"HEPARIN 25000U/500ML D5W","32"
"HEPARIN 5000U/ML 10ML","101"
"HEPARIN 5000U/ML 1ML","19"
"HEPARIN 500U 5ML PF IJ","9"
"HEPARIN 50U 5ML IJ","21"
"HEPARIN ANTI-XA ASSAY PLASMA","207"
"HEPARIN REFLEX","46"
"HEPATIC FUNCTION PANEL","102"
"HEPATITIS A IGM","207"
"HEPATITIS B CORE AB","70"
"HEPATITIS B CORE IGM","99"
"HEPATITIS B E AB","61"
"HEPATITIS B E AG","65"
"HEPATITIS B IMMGLOB .5ML NEOIJ","542"
"HEPATITIS B IMMGLOB 1ML IJ","710"
"HEPATITIS B IMMGLOB 1ML IJ","776"
"HEPATITIS B IMMGLOB 5ML IJ","2970"
"HEPATITIS B SURF AB","97"
"HEPATITIS B SURF AG","56"
"HEPATITIS C ANTIBODY","130"
"HEPATITIS C PCR","167"
"HEPATITIS DELTA AB","77"
"HEPATITIS E IGG","81"
"HEPATITIS E IGM","182"
"HEPATITIS PROFILE","470"
"HER2 BREAST CANCER, FISH","516"
"HER2 RAI1 REFLEX FISH","765"
"HER-2/NEU","339"
"HERCEP TEST","329"
"HERPES TITER IGG","207"
"HERPESVIRUS 6(HHV6) AB IGG","182"
"HETASTARCH 6GM/100ML 500ML IV","166"
"HEXAGONAL PHASE CONFIRM","104"
"HEXOSAMINIDASE","182"
"HFE GENE","151"
"HIGH MOLECULAR WT KININOGEN","188"
"HIGH SENS LUTENINIZING HORMONE","101"
"HIGH SENSITIVITY FOLLICLE STIM","106"
"HIP LT 2-3 VWS  W/WO PELVIS","246"
"HIP LT MIN 4 VWS  W/WO PELVIS","322"
"HIP LT SINGLE VW  W/WO PELVIS","246"
"HIP RT 2-3 VWS  W/WO PELVIS","246"
"HIP RT MIN 4 VWS  W/WO PELVIS","322"
"HIP RT SINGLE VW  W/WO PELVIS","246"
"HIPS BIL 2 VWS W/WO PELVIS","458"
"HIPS BIL 3-4 VWS W/WO PELVIS","458"
"HIPS BIL MIN 5 VWS W/WO PELVIS","866"
"HISTAMINE","132"
"HISTO MYCELIA CF","86"
"HISTO YEAST CF","86"
"HISTOCHEMICAL ENZYME","248"
"HISTOFREEZE 1","116"
"HISTOFREEZE 2-14 EAC","21"
"HISTOLOGY SLIDE PREP","237"
"HISTONE AB IGG","120"
"HISTOPLASMA ABS BY ID","86"
"HISTOPLASMA AG","144"
"HISTOPLASMA AG UR","144"
"HISTOPLASMOSIS TITER","100"
"HIV 1 ANTIGENS","132"
"HIV 1 P24 ANTIGEN","371"
"HIV 1/2 AB","205"
"HIV 1/2 ANTIBODY","168"
"HIV AG","101"
"HIV RAPID FOR OB","168"
"HIV WESTERN BLOT","133"
"HIV-1 DNA PCR QUAL","122"
"HIV-1 GENOTYPE","1025"
"HIV-1 QNT BY NAAT","287"
"HIV-1 RNA QUANT BY DNA","149"
"HIV-1 RNA QUANT PCR","332"
"HIV-1,2 COMBO Ag/Ab","94"
"HIV-2 AB","146"
