"Description","Price"
"JOINT DEVICE","21680"
"JOINT DEVICE","21750"
"JOINT DEVICE","21882"
"JOINT DEVICE","21977"
"JOINT DEVICE","22113"
"JOINT DEVICE","22205"
"JOINT DEVICE","22272"
"JOINT DEVICE","22532"
"JOINT DEVICE","22908"
"JOINT DEVICE","22981"
"JOINT DEVICE","23085"
"JOINT DEVICE","23336"
"JOINT DEVICE","23424"
"JOINT DEVICE","23685"
"JOINT DEVICE","23805"
"JOINT DEVICE","23873"
"JOINT DEVICE","23884"
"JOINT DEVICE","23915"
"JOINT DEVICE","24000"
"JOINT DEVICE","24374"
"JOINT DEVICE","24561"
"JOINT DEVICE","24773"
"JOINT DEVICE","24912"
"JOINT DEVICE","24996"
"JOINT DEVICE","25233"
"JOINT DEVICE","25529"
"JOINT DEVICE","25894"
"JOINT DEVICE","26208"
"JOINT DEVICE","26495"
"JOINT DEVICE","26846"
"JOINT DEVICE","26910"
"JOINT DEVICE","27036"
"JOINT DEVICE","27073"
"JOINT DEVICE","27114"
"JOINT DEVICE","27235"
"JOINT DEVICE","27338"
"JOINT DEVICE","27372"
"JOINT DEVICE","27510"
"JOINT DEVICE","27729"
"JOINT DEVICE","27737"
"JOINT DEVICE","27898"
"JOINT DEVICE","28323"
"JOINT DEVICE","28365"
"JOINT DEVICE","28621"
"JOINT DEVICE","28833"
"JOINT DEVICE","29143"
"JOINT DEVICE","29304"
"JOINT DEVICE","29597"
"JOINT DEVICE","29723"
"JOINT DEVICE","30005"
"JOINT DEVICE","30141"
"JOINT DEVICE","30235"
"JOINT DEVICE","30267"
"JOINT DEVICE","30428"
"JOINT DEVICE","30646"
"JOINT DEVICE","30884"
"JOINT DEVICE","31189"
"JOINT DEVICE","31449"
"JOINT DEVICE","31492"
"JOINT DEVICE","31624"
"JOINT DEVICE","31674"
"JOINT DEVICE","31680"
"JOINT DEVICE","31986"
"JOINT DEVICE","32191"
"JOINT DEVICE","32377"
"JOINT DEVICE","32541"
"JOINT DEVICE","32699"
"JOINT DEVICE","32771"
"JOINT DEVICE","32900"
"JOINT DEVICE","32917"
"JOINT DEVICE","33161"
"JOINT DEVICE","33290"
"JOINT DEVICE","33390"
"JOINT DEVICE","34020"
"JOINT DEVICE","34135"
"JOINT DEVICE","34292"
"JOINT DEVICE","34544"
"JOINT DEVICE","34667"
"JOINT DEVICE","35349"
"JOINT DEVICE","35650"
"JOINT DEVICE","35703"
"JOINT DEVICE","36512"
"JOINT DEVICE","36547"
"JOINT DEVICE","37372"
"JOINT DEVICE","37463"
"JOINT DEVICE","37643"
"JOINT DEVICE","37991"
"JOINT DEVICE","38018"
"JOINT DEVICE","38088"
"JOINT DEVICE","38271"
"JOINT DEVICE","38382"
"JOINT DEVICE","38586"
"JOINT DEVICE","38619"
"JOINT DEVICE","39011"
"JOINT DEVICE","39040"
"JOINT DEVICE","39093"
"JOINT DEVICE","39239"
"JOINT DEVICE","39303"
"JOINT DEVICE","39402"
"JOINT DEVICE","39483"
"JOINT DEVICE","39528"
"JOINT DEVICE","39590"
"JOINT DEVICE","39601"
"JOINT DEVICE","39729"
"JOINT DEVICE","39853"
"JOINT DEVICE","39924"
"JOINT DEVICE","40005"
"JOINT DEVICE","40133"
"JOINT DEVICE","40249"
"JOINT DEVICE","40468"
"JOINT DEVICE","40943"
"JOINT DEVICE","40989"
"JOINT DEVICE","41169"
"JOINT DEVICE","41182"
"JOINT DEVICE","41612"
"JOINT DEVICE","41896"
"JOINT DEVICE","42144"
"JOINT DEVICE","42167"
"JOINT DEVICE","42294"
"JOINT DEVICE","42351"
"JOINT DEVICE","42417"
"JOINT DEVICE","42492"
"JOINT DEVICE","42533"
"JOINT DEVICE","42732"
"JOINT DEVICE","42767"
"JOINT DEVICE","42847"
"JOINT DEVICE","42990"
"JOINT DEVICE","43990"
"JOINT DEVICE","44138"
"JOINT DEVICE","44242"
"JOINT DEVICE","44390"
"JOINT DEVICE","44491"
"JOINT DEVICE","44824"
"JOINT DEVICE","44992"
"JOINT DEVICE","45399"
"JOINT DEVICE","45705"
"JOINT DEVICE","45812"
"JOINT DEVICE","45983"
"JOINT DEVICE","46811"
"JOINT DEVICE","46959"
"JOINT DEVICE","47020"
"JOINT DEVICE","47446"
"JOINT DEVICE","47610"
"JOINT DEVICE","47990"
"JOINT DEVICE","48110"
"JOINT DEVICE","48562"
"JOINT DEVICE","49355"
"JOINT DEVICE","49914"
"JOINT DEVICE","49990"
"JOINT DEVICE","50578"
"JOINT DEVICE","50990"
"JOINT DEVICE","51648"
"JOINT DEVICE","51992"
"JOINT DEVICE","52369"
"JOINT DEVICE","52404"
"JOINT DEVICE","53097"
"JOINT DEVICE","53595"
"JOINT DEVICE","54811"
"JOINT DEVICE","54988"
"JOINT DEVICE","55786"
"JOINT DEVICE","57987"
"JOINT DEVICE","61344"
"JOINT DEVICE","75385"
"JOINT INJ ASPIR PROC MAJOR","1933"
"K ACETATE 40MEQ 20ML IJ","8"
"K CITRATE 10MEQ TBLA","3"
"K PHOS 15MM 5ML IJ","5"
"K PHOS 250MG CP","3"
"K PHOS 45MM 15ML IJ","7"
"KCL 0.2MEQ 1ML DILUTION","25"
"KCL 10MEQ TB","6"
"KCL 10MEQ/100ML STER WATER","54"
"KCL 10MEQ/1L D5 0.2%NACL","41"
"KCL 10MEQ/1L D5 0.45%NACL IV","28"
"KCL 20MEQ 10ML IJ","5"
"KCL 20MEQ 15ML LQ","4"
"KCL 20MEQ PWD PKT","20"
"KCL 20MEQ/100ML IV","38"
"KCL 20MEQ/1L D5 0.2%NACL IV","38"
"KCL 20MEQ/1L D5 0.45%NACL IV","28"
"KCL 20MEQ/1L D5 0.9%NACL IV","36"
"KCL 20MEQ/1L D5LR IV","36"
"KCL 20MEQ/1L D5W IV","28"
"KCL 20MEQ/1L NACL 0.45% IV","38"
"KCL 20MEQ/1L NACL 0.9% IV","28"
"KCL 2MEQ/ML 30ML PO NICU","7"
"KCL 30MEQ/1L D5 0.45%NACL IV","27"
"KCL 40MEQ 20ML IJ","32"
"KCL 40MEQ/1L D5 0.45%NACL IV","28"
"KCL 40MEQ/1L D5 0.9%NACL IV","36"
"KCL 40MEQ/1L D5W IV","27"
"KCL 40MEQ/1L NACL 0.9% IV","28"
"KEPPRA/LEVETIRACETAM","255"
"KETAMINE 100MG/ML 5ML IJ","145"
"KETAMINE 500MG 10ML IJ","66"
"KETOCONAZOLE 2% 120ML SMP","210"
"KETOCONAZOLE 200MG TB","29"
"KETONE SCREEN SERUM QL","125"
"KETONES URINE","56"
"KETOROLAC 0.5% 0.05ML OPS","1"
"KETOROLAC 0.5% 3ML OPS","779"
"KETOROLAC 0.5% 5ML OPS","137"
"KETOROLAC 15MG IJ SYG","17"
"KETOROLAC 30MG IJ SYG","28"
"KETOROLAC 60MG IM SYG","64"
"KETOTIFEN 0.025% 5ML OPS","30"
"KIDNEY STONE PROTOCOL","4612"
"KINESIOTAPING BRIEF 15MIN PT","137"
"KINESIOTAPING EXT 30MIN","137"
"KIT ARTERIAL LINE","289"
"KIT BREAST PUMP","215"
"KIT CENTRAL VENOUS CATH AK-157","263"
"KIT DRSG SIMPLACE MEDIUM","447"
"KIT FECAL MANAGEMENT FMS","1967"
"KIT FEMORAL ART LINE CATH","449"
"KIT MUTATION ANALYSIS","1087"
"KIT OSTOMY IRRIGATOR","229"
"KIT PEG ENDO","1406"
"KIT PEG GASTROSTOMY","1031"
"KIT PLEURX W/4X1000ML","3055"
"KIT PNEUMOTHORAX","1074"
"KIT RADIAL ARTERY QUICKFLASH","253"
"KIT REDDICK SCREW","342"
"KIT TRANSDUCER DOUBLE","566"
"KIT TRANSDUCER TRIPLE","330"
"KIT UTERINE PRESSURE","324"
"KIT VACUUM DELIVERY","362"
"KLEIHAUER-BETKE STAIN","446"
"KNEE COMP LT 4 OR MORE VWS","635"
"KNEE COMP RT 4 OR MORE VWS","635"
"KNEE LT 2VW","405"
"KNEE LT 3VW","537"
"KNEE RT 2VW","405"
"KNEE RT 3VW","537"
"KNEE SINGLE VW LT","405"
"KNEE SINGLE VW RT","405"
"KNEE STRESS VIEWS  BILAT","246"
"KNEE W SUNRISE VW LT","537"
"KNEE W SUNRISE VW RT","537"
"KNEE W TUNNEL VW LT","537"
"KNEE W TUNNEL VW RT","537"
"KNEECAP PULLOVER ELAST 1214-06","129"
"KNEECAP PULLOVER ELAST 1214-08","129"
"KNEES STANDING AP BILAT","592"
"KOH PREP","225"
"KU AUTOANTIBODIES","299"
"KUB","423"
"KUB POST ANGIO","423"
"L SPINE 2-3 VW","577"
"L SPINE FLEX EXT ONLY","577"
"L SPINE W FLEX EXT","808"
"L SPINE W OBL","808"
"L SPINE W OBL FLEX EXT","895"
"L/S RATIO","408"
"L2-SURG PATH GROSS MICRO","253"
"L3-SURG PATH GROSS MICRO","318"
"L4-SURG PATH GROSS MICRO","474"
"L4-SURG PATH GROSS MICRO 1-20","1868"
"L5-SURG PATH GROSS MICRO","756"
"L6-SURG PATH GROSS MICRO","1062"
"LABETALOL 100MG 20ML IJ","221"
"LABETALOL 100MG TB","3"
"LABETALOL 200MG IJ","66"
"LABETALOL 200MG TB","5"
"LABETALOL 20MG 4ML IJ","48"
"LACOSAMIDE","352"
"LACOSAMIDE 100MG TB","135"
"LACOSAMIDE 50MG TB","153"
"LACTATE CSF","219"
"LACTIC ACID","219"
"LACTOSE TOLERANCE","252"
"LACTULOSE 200GM 300ML LQ","60"
"LACTULOSE 20GM 30ML LQ","8"
"LAMELLAR BODY COUNTS","113"
"LAMIVUDINE 150MG TB","141"
"LAMOTRIGINE","205"
"LAMOTRIGINE 100MG TB","3"
"LAMOTRIGINE 25MG CHEWABLE","4"
"LAMOTRIGINE 25MG TB","107"
"LAN/MIN OIL/PETROL 3.5GM OPO","5"
"LAN/MIN OIL/PETROL 3.5GM OPO","18"
"LANSOPRAZOLE 15MG CPLA","44"
"LANSOPRAZOLE 30MG CPLA","23"
"LASER EYE SURGERY","2267"
"LATANOPROST 0.005% 2.5ML OPS","175"
"LD ISOENZYMES","107"
"LDH BF/URINE","72"
"LDH BLOOD","72"
"LDH CSF","72"
"LDL CHOLESTEROL","130"
"LEAD BLOOD","150"
"LEAD CAPILLARY","150"
"LEAD NEURO TEST KIT","895"
"LEAD NEURO TEST KIT","1284"
"LEAD NEURO TEST KIT","3218"
"LEAD NEURO TEST KIT","5656"
"LEAD NEURO TEST KIT","7997"
"LEAD NEURO TEST KIT","11996"
"LEAD URINE","150"
"LEAD, NEURO","1213"
"LEAD, NEURO","4068"
"LEAD, NEURO","4997"
"LEAD, NEURO","5556"
"LEAD, NEURO","7604"
"LEAD, NEURO","8001"
"LEAD, NEURO","9948"
"LEAD, NEURO","11312"
"LEAD, NEURO","12271"
"LEAD, NEURO","14140"
"LEAD, NEURO","14282"
"LEAD, NEURO","15426"
"LEAD, NEURO","16423"
"LEAD, NEURO","17866"
"LEAD, NEURO","17945"
"LEAD, NEURO","19393"
"LEAD, NEURO","19992"
"LEAD, NEURO","20936"
"LEAD, NEURO","22488"
"LEAD, NEURO","24185"
"LEAD, NEURO","25067"
"LEAD, NEURO","26601"
"LEAD, NEURO","30335"
"LEAD, NEURO","30394"
"LEAD, NEURO","31988"
"LEAD, NEURO","40154"
"LEAD, NEURO","41981"
"LEAD, NEURO","44500"
"LEAD, NEURO","48394"
"LEAD, NEURO","48960"
"LEAD, NEURO","50128"
"LEAD, NEURO","53010"
"LEAD, NEURO","55350"
"LEAD, NEURO","55783"
"LEAD, NEURO","55801"
"LEAD, NEURO","65309"
"LEAD, NEURO","109336"
"LEAD, NEURO","109400"
"LEAD, NEURO TEST KIT","414"
"LEAD, NEURO TEST KIT","4998"
"LECITHIN-SPHINGOMYELIN RATIO","147"
"LEFLUNOMIDE","255"
"LEFLUNOMIDE 10MG TB","4"
"LEFLUNOMIDE 20MG TB","4"
"LEG AG BY EIA URINE","252"
"LEG INFANT LT","406"
"LEG INFANT RT","406"
"LEG LWR AP LAT LT","418"
"LEG LWR AP LAT RT","418"
"LEG NONVAS COMP LT","847"
"LEG NONVAS COMP RT","847"
"LEG NONVAS LMTD LT","747"
"LEG NONVAS LMTD RT","747"
"LEGIONELLA AB IGG","190"
"LEGIONELLA AB IGM","190"
"LEGIONELLA CULTURE PRESUMPT ID","278"
"LEGIONELLA DFA AG","139"
"LEGIONELLA PNEUMOPHILIA TOTAL","110"
"LENS, INTEROCULAR","1641"
"LENS, INTEROCULAR","5386"
"LENS, INTEROCULAR","8948"
"LENS, INTEROCULAR","1681"
"LENS, INTEROCULAR","491"
"LENS, INTEROCULAR","737"
"LENS, INTEROCULAR","954"
"LENS, INTEROCULAR","1092"
"LENS, INTEROCULAR","1221"
"LENS, INTEROCULAR","1525"
"LENS, INTEROCULAR","1838"
"LENS, INTEROCULAR","2386"
"LENS, INTEROCULAR","5537"
"LEPTOSPIRA ANTIBODY","123"
"LETROZOLE 2.5MG TB","264"
"LEUCOVORIN 100MG IJ","201"
"LEUCOVORIN 200MG IJ","310"
"LEUCOVORIN 25MG TB","119"
"LEUCOVORIN 350MG IJ","291"
"LEUCOVORIN 500MG IJ","884"
"LEUCOVORIN 50MG IJ","112"
"LEUCOVORIN 5MG TB","51"
"LEUKO TEST","124"
"LEUKOCYTE ALKALINE PHO","192"
"LEUPROLIDE 7.5MG KIT(ELIGARD)","1115"
"LEUPROLIDE 7.5MG SYG","7749"
"LEUPROLIDE 7.5MG(22.5MG)SYG","7747.99"
"LEUPROLIDE7.5MGKT(22.5MG)(ELIG","1113.15"
"LEUPROLIDE7.5MGKT(30MG)(ELIGAR","1062.81"
"LEVALBUTEROL 0.63MG/3ML INH LQ","87"
"LEVALBUTEROL 1.25MG/0.5ML INH","59"
"LEVALBUTEROL 1.25MG/3ML","87"
"LEVEL 1 NON COMPLEX","158"
"LEVEL 1 OR MAIN EA ADD 15 MIN","1887"
"LEVEL 1 OR MAIN FIRST 30 MIN","4364"
"LEVEL 2 OR MAIN EA ADD 15 MIN","2092"
"LEVEL 2 OR MAIN FIRST 30 MIN","5152"
"LEVEL 3 OR MAIN EA ADD 15 MIN","2181"
"LEVEL 3 OR MAIN FIRST 30 MIN","6150"
"LEVEL 4 OR MAIN EA ADD 15 MIN","2265"
"LEVEL 4 OR MAIN FIRST 30 MIN","7131"
"LEVEL 5 OR MAIN EA ADD 15 MIN","2698"
"LEVEL 5 OR MAIN FIRST 30 MIN","7926"
"LEVETIRACETAM 100MG 1ML LQ","2"
"LEVETIRACETAM 250MG TB","63"
"LEVETIRACETAM 500MG 5ML IJ","223"
"LEVETIRACETAM 500MG 5ML LQ","116"
"LEVETIRACETAM 500MG TB","7"
"LEVETIRACETAM 500MG TBXR","68"
"LEVETIRACETAM 5MG 1ML DIL","27"
"LEVOCARNITINE 1GM 5ML IJ","554"
"LEVODOPA/CARBID 12.5/50MG TB","7"
"LEVODOPA/CARBID 25-100MG TBLA","7"
"LEVODOPA/CARBID 50-200MG TBLA","20"
"LEVODOPA/CARBIDOPA 10-100MG TB","4"
"LEVODOPA/CARBIDOPA 25-100MG TB","22"
"LEVODOPA/CARBIDOPA 25-250MG TB","5"
"LEVOFLOXACIN 250MG TB","60"
"LEVOFLOXACIN 250MG/50ML IV","146"
"LEVOFLOXACIN 500MG IJ","270"
"LEVOFLOXACIN 500MG TB","60"
"LEVOFLOXACIN 500MG/100ML IV","270"
"LEVOFLOXACIN 750MG TB","119"
"LEVOFLOXACIN 750MG/150ML IV","251"
"LEVONORGESTREL 0.75MG PK2 TB","552"
"LEVONORGESTREL 1.5MG TB","576"
"LEVOTHYROXINE 0.025MG TB","3"
"LEVOTHYROXINE 0.05MG TB","3"
"LEVOTHYROXINE 0.075MG TB","3"
"LEVOTHYROXINE 0.088MG TB","3"
"LEVOTHYROXINE 0.112MG TB","3"
"LEVOTHYROXINE 0.125MG TB","3"
"LEVOTHYROXINE 0.15MG TB","3"
"LEVOTHYROXINE 0.175MG TB","4"
"LEVOTHYROXINE 0.1MG TB","3"
"LEVOTHYROXINE 0.2MG IJ","477"
"LEVOTHYROXINE 0.2MG TB","4"
"LEVOTHYROXINE 0.3MG TB","5"
"LEVOTHYROXINE 100MCG IJ","816"
"LIBRIUM and NORDIAZEPAM","263"
"LIDO/PRILOCAINE 2.5% 5GM KT","36"
"LIDOC/ADREN/TETRA 3ML TS GEL","206"
"LIDOCAINE (BUFF) 1% 1ML SYG","86"
"LIDOCAINE (XYLOCAINE)","116"
"LIDOCAINE 0.5% 50ML IJ","65"
"LIDOCAINE 0.5% W/EP 50ML","48"
"LIDOCAINE 1% 20ML IJ","8"
"LIDOCAINE 1% 50ML IJ","22"
"LIDOCAINE 1% W/EP 20ML IJ","28"
"LIDOCAINE 1% W/EP 30ML IJ","46"
"LIDOCAINE 100MG SYG IV","66"
"LIDOCAINE 2% 100ML VISC","36"
"LIDOCAINE 2% 10ML SYG","117"
"LIDOCAINE 2% 11ML SYG","107"
"LIDOCAINE 2% 15ML VISC","19"
"LIDOCAINE 2% 20ML IJ","7"
"LIDOCAINE 2% 20ML SYG","122"
"LIDOCAINE 2% 30ML GL","128"
"LIDOCAINE 2% 50ML IJ","22"
"LIDOCAINE 2% 5ML GL","59"
"LIDOCAINE 2% W/EP 1.7ML IJ","7"
"LIDOCAINE 2% W/EP 20ML IJ","36"
"LIDOCAINE 2GM 500ML IV","60"
"LIDOCAINE 4% 50ML TS","801"
"LIDOCAINE 4% 5ML PF IJ","44"
"LIDOCAINE 5% 37GM ONT","181"
"LIDOCAINE 5% PATCH","142"
"LIDOCAINE MF 0.5% 50ML IJ","111"
"LIDOCAINE MF 1% 2ML IJ","23"
"LIDOCAINE MF 1% 30ML IJ","107"
"LIDOCAINE MF 1% 5ML IJ","27"
"LIDOCAINE MF 1% W/EP 30ML IJ","119"
"LIDOCAINE MF 1.5% W/EP 5ML IJ","46"
"LIDOCAINE MF 2% 10ML IJ","32"
"LIDOCAINE MF 2% 5ML IJ","32"
"LIDOCAINE MF 2% W/EP 10ML IJ","78"
"LIDOCAINE MF 2% W/EP 20ML IJ","36"
"LIDOCAINE MF 5% W/D7.5W 2ML IJ","76"
"LIGATION CLIP HX-201UR-135L","819"
"LIGATION CLIP HX-202UR","1656"
"LINAGLIPTIN 5MG TB","163"
"LINEN SAVER","3"
"LINER GORE CAST 2in","901"
"LINER GORE CAST 3 in","901"
"LINER GORE CAST 4 in","901"
"LINEZOLID 600MG 30ML LQ","643"
"LINEZOLID 600MG TB","1142"
"LINEZOLID 600MG/300ML IJ","1395"
"LIOTHYRONINE 25MCG TB","24"
"LIPASE BLOOD","226"
"LIPID PANEL","165"
"LIPOPROTEIN A","117"
"LIPOPROTEIN ELECT","113"
"LIPOPROTEIN ELECT-LIPID PANEL","84"
"LISINOPRIL 10MG TB","1"
"LISINOPRIL 2.5MG TB","1"
"LISINOPRIL 20MG TB","1"
"LISINOPRIL 5MG TB","1"
"LITHIUM","131"
"LITHIUM CARB 150MG CP","1"
"LITHIUM CARB 300MG CP","1"
"LITHIUM CARB 300MG TB","4"
"LITHIUM CARB 300MG TBLA","3"
"LITHIUM CARB 450MG TBLA","4"
"LITHIUM CIT 300MG 5ML LQ","17"
"LITHO-BILAT-REPEAT","28237"
"LITHOTRIPSY-BILAT","29607"
"LITHOTRIPSY-UNILAT","23362"
"LITHO-UNILAT-REPEAT","23362"
"LIVER FIBRO CHRONIC HEPATITIS","307"
"LIVER SPECT","3020"
"LIVER SPECT W FLOW","3266"
"LIVER SPLEEN WITH FLOW","3099"
"LKM-1 IGG AB LIVER-KIDNEY MICR","124"
"LOCAL BREAST SPECIMEN","1142"
"LONG TERM CARE/PRIVATE","230"
"LONG TERM CARE/SEMI PRIVATE","200"
"LOPINAVIR/RITONAVIR 200-50MGTB","130"
"LORAZEPAM 0.5MG TB","1"
"LORAZEPAM 1MG 0.5ML LQ","8"
"LORAZEPAM 1MG TB","3"
"LORAZEPAM 20MG 10ML IJ","110"
"LORAZEPAM 20MG 20ML LQ","44"
"LORAZEPAM 2MG IJ","46"
"LORAZEPAM 2MG TB","1"
"LORAZEPAM 4MG IJ","70"
"LOSARTAN 12.5MG TB","4"
"LOSARTAN 25MG TB","38"
"LOSARTAN 50MG TB","50"
"LOTEPREDNOL 0.5% 5ML OPS","856"
"LSO ULTRALIGN LARGE TAPERED","4992"
"LSO ULTRALIGN MEDIUM TAPERED","4992"
"LSO ULTRALIGN SMALL TAPERED","4992"
"LSO ULTRALIGN XLARGE TAPERED","4992"
"LSO ULTRALIGN XXLARGE TAPERED","4992"
"LUBIPROSTONE 24MCG CAP","84"
"LUBIPROSTONE 8MCG CAP","119"
"LUMBAR PUNCTURE DIAG","2021"
"LUMBAR PUNCTURE/DIAGNOSTIC","427"
"LUMBOSACRAL PLEXUS WO CONT","3791"
"LUMBOSACRAL PLEXUS WWO CONT","6404"
"LUNG DIFFERENTIAL PERF","2482"
"LUNG PERF","2120"
"LUNG PERF W VENT","2482"
"LUPUS COAG SCREEN","254"
"LUTENIZING HORMONE","286"
"LYME CONF (WEST BLOT)","187"
"LYME DISEASE AB REFLEX TO WB","108"
"LYMES IGG BY WESTERN BLOT","187"
"LYMES IGM BY WESTERN BLOT","191"
"LYMPHOSCINTIGRAM","2446"
"LYNCH SYNDROME","2137"
"LYSOZYME (MURAMIDASE)","151"
"M AVIUM DNA PROBE ISOLATE","511"
"M TB DNA PROBE ISOLATE","511"
"M TUBERCULOSIS RRNA","469"
"MAG CITRATE 300ML LQ","2"
"MAG SULFATE 1GM 100ML D5W","122"
"MAG SULFATE 1GM 2ML IJ","5"
"MAG SULFATE 20GM 500ML IV","116"
"MAG SULFATE 2GM 50ML IV","122"
"MAG SULFATE 40GM 1000ML IV","155"
"MAG SULFATE 4GM 100ML IV","101"
"MAG SULFATE 5GM 10ML IJ","19"
"MAG SULFATE GRN 454GM","3"
"MAGIC MOUTHWASH 240ML","559"
"MAGNESIUM BLOOD","155"
"MAGNESIUM STOOL","162"
"MAGNESIUM URINE","155"
"MALARIA AB TOTAL","215"
"MALARIA SMEAR","116"
"MAMMO DIAG ADD VWS BILAT","612"
"MAMMO DIAG ADD VWS LT","505"
"MAMMO DIAG ADD VWS RT","505"
"MAMMO DIAGNOSTIC BILAT","612"
"MAMMO DIAGNOSTIC LT","591"
"MAMMO DIAGNOSTIC RT","591"
"MAMMO SCREEN TO DIAG BILAT","612"
"MAMMO SCREEN TO DIAG LT","591"
"MAMMO SCREEN TO DIAG RT","591"
"MAMMO SCREENING BILAT","530"
"MAMMO SCREENING LT","511"
"MAMMO SCREENING RT","511"
"MANDIBLE","580"
"MANDIBLE 1-3 VWS","512"
"MANGANESE","198"
"MANNITOL 20% 100GM 500ML","264"
"MANNITOL 25% 12.5GM 50ML","23"
"MANNOSE-BINDING LECTIN BLD","430"
"MANUAL THERAPY OT 15MIN","118"
"MANUAL THERAPY PT 15MIN","118"
"MAPROTILINE 50MG TB","19"
"MARKER ENDO SPOT GIS-44","341"
"MASSAGE 15MIN OT","165"
"MASSAGE 15MIN PT","165"
"MASSAGE SOFT TISSUE OT 15MIN","165"
"MASSAGE SOFT TISSUE PT","165"
"MASTOIDS","655"
"MATERNAL SCREEN AFP, HCG,EST","925"
"MATERNAL SCREENING, SEQ SPEC 1","925"
"MATERNAL SCREENING, SEQ, SPEC","925"
"MDI INITIAL","188"
"MDI SUBSEQUENT","188"
"MEASLES (RUBEOLA)","158"
"MEASLES/RUBEOLA IGG","158"
"MECHANICAL CHEST WALL OSCILLAT","325"
"MECHLORETHAMINE 10MG IJ","1383"
"MECKELS SCAN","1120"
"MECP2 GENE DUP/DELET VARIANT","819"
"MED NUTR THER GRP EA 30M","65"
"MEDROXYPROGEST 150MG 1ML IJ","370"
"MEDROXYPROGESTERONE 10MG TB","7"
"MEDROXYPROGESTERONE 2.5MG TB","1"
"MEDWORKS CLINIC","219"
"MEGESTROL 400MG 10ML LQ","78"
"MEGESTROL 40MG 1ML LQ","4"
"MEGESTROL 40MG TB","8"
"MELOXICAM 7.5MG TB","1"
"MEMANTINE HCL 10MG TB","66"
"MEMANTINE HCL 5MG TB","66"
"MENINGITIS/ENCEPHALITIS PANEL","2689"
"MENTHOL/CAMP/PHENOL 8OZ LT","7"
"MEPERIDINE","263"
"MEPERIDINE 100MG 1ML IJ","26"
"MEPERIDINE 25MG 1ML IJ","26"
"MEPERIDINE 300MG 30ML PCASYGIV","153"
"MEPERIDINE 50MG 1ML SYG IJ","26"
"MEPERIDINE 50MG TB","5"
"MEPERIDINE 75MG 1ML IJ","26"
"MEPIVACAINE 1% 30ML IJ","90"
"MEPIVACAINE 2% 20ML IJ","101"
"MEPIVACAINE 2% 50ML","119"
"MEPOPENEM/VABORBACT 2G IJ","1377"
"MEPROBAMATE","263"
"MEPROBAMATE 200MG TB","22"
"MEPROBAMATE 400MG TB","46"
"MERCURY BLOOD","125"
"MEROPENEM 1GM IJ","224"
"MEROPENEM 500MG IJ","123"
"MERSILENE R5MM","231"
"MESALAMINE 1000MG SUP","130"
"MESALAMINE 250MG CPLA","26"
"MESALAMINE 400MG CP(DELZICOL)","47"
"MESALAMINE 4GM 60ML EN","135"
"MESH","5220"
"MESH","2254"
"MESH","2125"
"MESH","309"
"MESH","376"
"MESH","446"
"MESH","513"
"MESH","576"
"MESH","658"
"MESH","802"
"MESH","820"
"MESH","926"
"MESH","999"
"MESH","1103"
"MESH","1192"
"MESH","1294"
"MESH","1380"
"MESH","1458"
"MESH","1503"
"MESH","1545"
"MESH","1564"
"MESH","1656"
"MESH","1713"
"MESH","1852"
"MESH","2000"
"MESH","2051"
"MESH","2162"
"MESH","2338"
"MESH","2387"
"MESH","2416"
"MESH","2440"
"MESH","2512"
"MESH","2655"
"MESH","2715"
"MESH","2781"
"MESH","2858"
"MESH","3083"
"MESH","3407"
"MESH","3470"
"MESH","3658"
"MESH","3755"
"MESH","3903"
"MESH","3986"
"MESH","4060"
"MESH","4205"
"MESH","4329"
"MESH","4590"
"MESH","4717"
"MESH","5003"
"MESH","5303"
"MESH","5412"
"MESH","5505"
"MESH","5532"
"MESH","5602"
"MESH","5656"
"MESH","5729"
"MESH","6003"
"MESH","6099"
"MESH","6302"
"MESH","6425"
"MESH","6823"
"MESH","6953"
"MESH","7027"
"MESH","7075"
"MESH","7220"
"MESH","7691"
"MESH","8113"
"MESH","8197"
"MESH","8350"
"MESH","8582"
"MESH","8623"
"MESH","8801"
"MESH","8966"
"MESH","9257"
"MESH","9285"
"MESH","9379"
"MESH","9474"
"MESH","9948"
"MESH","10383"
"MESH","10839"
"MESH","10868"
"MESH","10981"
"MESH","11195"
"MESH","11336"
"MESH","11862"
"MESH","12199"
"MESH","12416"
"MESH","12496"
"MESH","12923"
"MESH","13080"
"MESH","13499"
"MESH","13856"
"MESH","13949"
"MESH","14118"
"MESH","14329"
"MESH","14414"
"MESH","14523"
"MESH","14690"
"MESH","14817"
"MESH","14944"
"MESH","15068"
"MESH","15148"
"MESH","15748"
"MESH","15955"
"MESH","16336"
"MESH","16407"
"MESH","16510"
"MESH","16668"
"MESH","16747"
"MESH","16976"
"MESH","17498"
"MESH","17548"
"MESH","17657"
"MESH","17745"
"MESH","17798"
"MESH","17884"
"MESH","18191"
"MESH","19105"
"MESH","19339"
"MESH","19629"
"MESH","19875"
"MESH","20171"
"MESH","22154"
"MESH","25631"
"MESH","27784"
"MESH","28591"
"MESH","29352"
"MESH","29569"
"MESH","31107"
"MESH","31434"
"MESH","36162"
"MESH","37991"
"MESH","40001"
"MESH","41655"
"MESH","44562"
"MESH","49737"
"MESH","50698"
"MESH","54558"
"MESH","60626"
"MESH","64034"
"MESH","67217"
"MESH","69888"
"MESH","75779"
"MESH","82964"
"MESH","87427"
"MESH","99507"
