"Facility","Description","Price"
"WYTHE COUNTY COMMUNITY HOSP","IMP EXFIX GRP Z",3907
"WYTHE COUNTY COMMUNITY HOSP","IMP SCREW GRP 5",1573
"WYTHE COUNTY COMMUNITY HOSP","IMP PLATE GRP J",2487
"WYTHE COUNTY COMMUNITY HOSP","IMP MESH GRP 25",4102
"WYTHE COUNTY COMMUNITY HOSP","IMP RODS GRP B",1406
"WYTHE COUNTY COMMUNITY HOSP","IMP MESH G37",6549
"WYTHE COUNTY COMMUNITY HOSP","BONE PUTTY G02",3274
"WYTHE COUNTY COMMUNITY HOSP","IMP PLATE GRP D",1236
"WYTHE COUNTY COMMUNITY HOSP","IMP MESH G04",928
"WYTHE COUNTY COMMUNITY HOSP","IV NACL 0.9 50ML ADV",150
"WYTHE COUNTY COMMUNITY HOSP","IV D10W 500 ML",24
"WYTHE COUNTY COMMUNITY HOSP","IV NACL 0.9 150ML",25
"WYTHE COUNTY COMMUNITY HOSP","IV DEX 10% PF 500/10",54
"WYTHE COUNTY COMMUNITY HOSP","DIPRIVAN 200MG/20ML VIAL",202
"WYTHE COUNTY COMMUNITY HOSP","IV LIPID 20% 250ML",173
"WYTHE COUNTY COMMUNITY HOSP","IV NACL 0.45% 500ML",22
"WYTHE COUNTY COMMUNITY HOSP","5%D&ELECT#48 1000CC",112
"WYTHE COUNTY COMMUNITY HOSP","IV NACL 0.9 100ML AD",150
"WYTHE COUNTY COMMUNITY HOSP","5%D&ELECT#48 500CC",92
"WYTHE COUNTY COMMUNITY HOSP","SOLUTION,D10W 500CC",24
"WYTHE COUNTY COMMUNITY HOSP","D5LR 500CC",94
"WYTHE COUNTY COMMUNITY HOSP","IV NACL 0.45% 1000ML",30
"WYTHE COUNTY COMMUNITY HOSP","D5W/5%ALCOHOL 1000CC",129
"WYTHE COUNTY COMMUNITY HOSP","IV NACL 3% 1ML(500)",64
"WYTHE COUNTY COMMUNITY HOSP","D51/3NS 500 ML",88
"WYTHE COUNTY COMMUNITY HOSP","OP IV MEDICATION",361
"WYTHE COUNTY COMMUNITY HOSP","IV NORMSOL R 1000ML",72
"WYTHE COUNTY COMMUNITY HOSP","I/V SOLUTIONS",69
"WYTHE COUNTY COMMUNITY HOSP","IV DEX 30% 500/1000M",66
"WYTHE COUNTY COMMUNITY HOSP","GENTRAN 10% 500CC",631
"WYTHE COUNTY COMMUNITY HOSP","IV D20W 500ML",65
"WYTHE COUNTY COMMUNITY HOSP","VIAFLEX BAG 500ML",72
"WYTHE COUNTY COMMUNITY HOSP","IV CLINIM 4.25/25 IL",225
"WYTHE COUNTY COMMUNITY HOSP","SOL,D5 1/2 NACL 250C",88
"WYTHE COUNTY COMMUNITY HOSP","D10W 250CC",90
"WYTHE COUNTY COMMUNITY HOSP","SOL,D5 1/4 NACL 250C",51
"WYTHE COUNTY COMMUNITY HOSP","D5 1/4NS 1000ML",51
"WYTHE COUNTY COMMUNITY HOSP","SOD CHL 250CC",85
"WYTHE COUNTY COMMUNITY HOSP","SOL,D5 1/4 NACL 500C",88
"WYTHE COUNTY COMMUNITY HOSP","5%D&ELECT#48 250CC",92
"WYTHE COUNTY COMMUNITY HOSP","D10W 1000CC",103
"WYTHE COUNTY COMMUNITY HOSP","IV CLINI 2.75/5 IL",219
"WYTHE COUNTY COMMUNITY HOSP","IV NACL 0.9 PF 100ML",98
"WYTHE COUNTY COMMUNITY HOSP","IV NACL .9% 50ML",98
"WYTHE COUNTY COMMUNITY HOSP","APAP 325MG T",11
"WYTHE COUNTY COMMUNITY HOSP","ALB/IPRATR 14.7G AERO",205
"WYTHE COUNTY COMMUNITY HOSP","MERCAPTOP 50MG T",13
"WYTHE COUNTY COMMUNITY HOSP","NTG PS 4.9GM SL",172
"WYTHE COUNTY COMMUNITY HOSP","HYOSCY 0.375MG SRC",20
"WYTHE COUNTY COMMUNITY HOSP","IV D5 0.9% NACL 1000ML",21
"WYTHE COUNTY COMMUNITY HOSP","ASA MG ALOH 325 T",13
"WYTHE COUNTY COMMUNITY HOSP","VENLAFAX 37.5MG T",17
"WYTHE COUNTY COMMUNITY HOSP","NEO PMX HC OS 7.5ML",147
"WYTHE COUNTY COMMUNITY HOSP","NEOSTIGMINE.5MG J",5
"WYTHE COUNTY COMMUNITY HOSP","OXYBUTYNIN 5MG SRT",17
"WYTHE COUNTY COMMUNITY HOSP","THIORIDAZ 10MG T",14
"WYTHE COUNTY COMMUNITY HOSP","NEDOCROMIL 16.2GM",228
"WYTHE COUNTY COMMUNITY HOSP","AMIODARONE 30MG(5) J",47
"WYTHE COUNTY COMMUNITY HOSP","FLORASTOR 250MG CAP",9
"WYTHE COUNTY COMMUNITY HOSP","HALOP CT 2MG\1ML 5ML OL",15
"WYTHE COUNTY COMMUNITY HOSP","PENTAZOCINE 30MG J",77
"WYTHE COUNTY COMMUNITY HOSP","ERYTHRLAC 500(2) J",138
"WYTHE COUNTY COMMUNITY HOSP","LEVALBUT 1.25MG\.5ML",22
"WYTHE COUNTY COMMUNITY HOSP","NTG 0.4MG\HR TDP",22
"WYTHE COUNTY COMMUNITY HOSP","BETAMETH SSPAN 3MG\ML J",60
"WYTHE COUNTY COMMUNITY HOSP","BUMET 0.5MG/2ML J",20
"WYTHE COUNTY COMMUNITY HOSP","AURALGAN",29
"WYTHE COUNTY COMMUNITY HOSP","PROTHRMB CPLX IU(500)",3
"WYTHE COUNTY COMMUNITY HOSP","APAP 100MG DRPS",22
"WYTHE COUNTY COMMUNITY HOSP","ERYTHR BASE 250MG T",14
"WYTHE COUNTY COMMUNITY HOSP","BREWER'S YEAST",8
"WYTHE COUNTY COMMUNITY HOSP","REGONAL VIALS",406
"WYTHE COUNTY COMMUNITY HOSP","GABAPENTIN 600MG T",11
"WYTHE COUNTY COMMUNITY HOSP","IV STERILE H2O 250ML",22
"WYTHE COUNTY COMMUNITY HOSP","VERAPAMIL 5MG\2ML J",20
"WYTHE COUNTY COMMUNITY HOSP","PROMOTE W/FBR 240ML",20
"WYTHE COUNTY COMMUNITY HOSP","CLOBET 0.05% CR 30GM",56
"WYTHE COUNTY COMMUNITY HOSP","RIFAMPIN 300MG C",20
"WYTHE COUNTY COMMUNITY HOSP","ARSENIC TRIOXID 1MG J",23
"WYTHE COUNTY COMMUNITY HOSP","MOXIFLOX 400MG T",49
"WYTHE COUNTY COMMUNITY HOSP","NEFAZOD 150MG T",19
"WYTHE COUNTY COMMUNITY HOSP","PROCAINAMIDE 1GM J",208
"WYTHE COUNTY COMMUNITY HOSP","HYDROCORT 25MG(20) J",88
"WYTHE COUNTY COMMUNITY HOSP","PROPYLTHIOUR 50MG",13
"WYTHE COUNTY COMMUNITY HOSP","VITAMIN K 100MCG T",15
"WYTHE COUNTY COMMUNITY HOSP","APAP 80MG\0.8ML OL",17
"WYTHE COUNTY COMMUNITY HOSP","PHENYLEPH 1MG\10ML J",19
"WYTHE COUNTY COMMUNITY HOSP","GEMFIBROZIL 600MG T",13
"WYTHE COUNTY COMMUNITY HOSP","MAALOX EX 30ML OS",15
"WYTHE COUNTY COMMUNITY HOSP","MESALAMINE 250MG CR",15
"WYTHE COUNTY COMMUNITY HOSP","LEVETIR 10MG(50) J",4
"WYTHE COUNTY COMMUNITY HOSP","ROPIVICAINE 1MG J",47
"WYTHE COUNTY COMMUNITY HOSP","OXYCODONE 10MG SRT",29
"WYTHE COUNTY COMMUNITY HOSP","MICONAZOLE-3",26
"WYTHE COUNTY COMMUNITY HOSP","COLLAGENASE OINT 15GM",174
"WYTHE COUNTY COMMUNITY HOSP","PEDIASURE 240ML",17
"WYTHE COUNTY COMMUNITY HOSP","RISEDRONATE 150MG T",467
"WYTHE COUNTY COMMUNITY HOSP","VENALFAX 150MG SRC",24
"WYTHE COUNTY COMMUNITY HOSP","AMIKACIN 100MG(5) J",73
"WYTHE COUNTY COMMUNITY HOSP","ANTIVENIN WASTE AU",2712
"WYTHE COUNTY COMMUNITY HOSP","THERMOTABS 100",13
"WYTHE COUNTY COMMUNITY HOSP","LIDO10MG(100/DEX5%2M",73
"WYTHE COUNTY COMMUNITY HOSP","POT CL 8MEQ C",13
"WYTHE COUNTY COMMUNITY HOSP","RABIES IG WASTE AU",930
"WYTHE COUNTY COMMUNITY HOSP","PHENYTOIN 50MG(2) J",90
"WYTHE COUNTY COMMUNITY HOSP","EPINEPH 0.1MG J",26
"WYTHE COUNTY COMMUNITY HOSP","NOREPINEPH 1MG J",79
"WYTHE COUNTY COMMUNITY HOSP","VENLAFAXINE 37.5 SRT",22
"WYTHE COUNTY COMMUNITY HOSP","KETOPROFEN 75MG C",13
"WYTHE COUNTY COMMUNITY HOSP","REPAGLINID 2MG T",15
"WYTHE COUNTY COMMUNITY HOSP","CROTAMIT 10% CR 60GR",93
"WYTHE COUNTY COMMUNITY HOSP","DOXAZOSIN 4MG T",13
"WYTHE COUNTY COMMUNITY HOSP","MEPERIDINE 100MG(.25)",20
"WYTHE COUNTY COMMUNITY HOSP","NEOMY\BAC TOP OI",22
"WYTHE COUNTY COMMUNITY HOSP","TRAZODONE 50MG T",14
"WYTHE COUNTY COMMUNITY HOSP","PHYTONADIONE1MG(10)",86
"WYTHE COUNTY COMMUNITY HOSP","METHOCAR 750MG T",14
"WYTHE COUNTY COMMUNITY HOSP","RABIES VAC WASTE",264
"WYTHE COUNTY COMMUNITY HOSP","VERAPAMIL 240MG SRT",23
"WYTHE COUNTY COMMUNITY HOSP","PYRIDOXINE 100MG J",29
"WYTHE COUNTY COMMUNITY HOSP","POLY VI SOL W\FE",50
"WYTHE COUNTY COMMUNITY HOSP","TESTOS\EST HS T",17
"WYTHE COUNTY COMMUNITY HOSP","JEVITY 240ML",15
"WYTHE COUNTY COMMUNITY HOSP","TOLVAPTAN 30MG T",1104
"WYTHE COUNTY COMMUNITY HOSP","MECLIZINE 12.5MG T",13
"WYTHE COUNTY COMMUNITY HOSP","MONTELUKASTL PWD PK 4MG",24
"WYTHE COUNTY COMMUNITY HOSP","MOMETASONE 0.24GM INH",214
"WYTHE COUNTY COMMUNITY HOSP","METFORMIN 500MG",14
"WYTHE COUNTY COMMUNITY HOSP","DYPHYLL 160\15 15ML",18
"WYTHE COUNTY COMMUNITY HOSP","MESALAMINE RS 500MG",27
"WYTHE COUNTY COMMUNITY HOSP","FLAXSEED OIL C",27
"WYTHE COUNTY COMMUNITY HOSP","DIGIMMFAB WASTE AU",3087
"WYTHE COUNTY COMMUNITY HOSP","DOXAPRAM 20MG\ML J",406
"WYTHE COUNTY COMMUNITY HOSP","BRIMONIDINE 0.15% 5M",124
"WYTHE COUNTY COMMUNITY HOSP","NTG 2% 1GM OI",13
"WYTHE COUNTY COMMUNITY HOSP","ATORVASTAT 10MG T",26
"WYTHE COUNTY COMMUNITY HOSP","DISOPYRAM 100MG C",14
"WYTHE COUNTY COMMUNITY HOSP","BETAMETH SSPAN 3MG(5)",60
"WYTHE COUNTY COMMUNITY HOSP","ROCURON 10MG\ML 5ML J",27
"WYTHE COUNTY COMMUNITY HOSP","ZOLEDRONIC 1MG AU",118
"WYTHE COUNTY COMMUNITY HOSP","PIOGLITAZONE 15MG T",26
"WYTHE COUNTY COMMUNITY HOSP","CHROMAGEN C",13
"WYTHE COUNTY COMMUNITY HOSP","HCOD APAP 10\650MG T",17
"WYTHE COUNTY COMMUNITY HOSP","LANSOPRAZ 15MG C",20
"WYTHE COUNTY COMMUNITY HOSP","ETOMIDATE 2MG\ML 20ML J",119
"WYTHE COUNTY COMMUNITY HOSP","DEXAMETH 1MG J",12
"WYTHE COUNTY COMMUNITY HOSP","PENTOXIFY 400MG SRT",14
"WYTHE COUNTY COMMUNITY HOSP","SWABFLUSH 0.9% 10ML",6
"WYTHE COUNTY COMMUNITY HOSP","CARBAMIDE PEROX OS",43
"WYTHE COUNTY COMMUNITY HOSP","GELFILM EYE PKT",249
"WYTHE COUNTY COMMUNITY HOSP","SALIVA SUBS 120ML",37
"WYTHE COUNTY COMMUNITY HOSP","ESTROGEN CONJ 625 MG CR",841
"WYTHE COUNTY COMMUNITY HOSP","HYDROCORSS100MG(2.5)",94
"WYTHE COUNTY COMMUNITY HOSP","MVI W\FE T",13
"WYTHE COUNTY COMMUNITY HOSP","MINOCIN 100MG C",15
"WYTHE COUNTY COMMUNITY HOSP","IV ESMOL/NS 2500/250",867
"WYTHE COUNTY COMMUNITY HOSP","LINEZOLID 200MG(3) PB",71
"WYTHE COUNTY COMMUNITY HOSP","NTS SL 0.4MG 100'S",17
"WYTHE COUNTY COMMUNITY HOSP","THIORIDAZ 50MG T",14
"WYTHE COUNTY COMMUNITY HOSP","PROCHLORP 10MG J",54
"WYTHE COUNTY COMMUNITY HOSP","LACTOB BULK T",13
"WYTHE COUNTY COMMUNITY HOSP","PHYTONADIOONE 5MG T",157
"WYTHE COUNTY COMMUNITY HOSP","RITALIN 10MG TABLET",19
"WYTHE COUNTY COMMUNITY HOSP","TETRAHYD 0.05 15ML OS",17
"WYTHE COUNTY COMMUNITY HOSP","OXYCODONE 40MG SRT",47
"WYTHE COUNTY COMMUNITY HOSP","FENTAN 0.1MG(2.5) J",27
"WYTHE COUNTY COMMUNITY HOSP","ENDAL HAD 1ML",17
"WYTHE COUNTY COMMUNITY HOSP","DTAP VACCINE 0.5ML",212
"WYTHE COUNTY COMMUNITY HOSP","ZIPRASIDONE 10MG(2)J",44
"WYTHE COUNTY COMMUNITY HOSP","ALPRAZOLAM XR .5MG T",18
"WYTHE COUNTY COMMUNITY HOSP","LEVOFLX250MG/50ML PB",38
"WYTHE COUNTY COMMUNITY HOSP","PROMETH 25MG T",20
"WYTHE COUNTY COMMUNITY HOSP","REMIFENTANIL 1MG J",84
"WYTHE COUNTY COMMUNITY HOSP","DESMOPRES 0.1% NAS",1936
"WYTHE COUNTY COMMUNITY HOSP","SIMETH 40\0.6 30ML",24
"WYTHE COUNTY COMMUNITY HOSP","HEXACHLOR 3% 150ML",114
"WYTHE COUNTY COMMUNITY HOSP","LEVOTHYROX 0.088MG T",14
"WYTHE COUNTY COMMUNITY HOSP","OXYBUTYNIN 3.9MG TDP",57
"WYTHE COUNTY COMMUNITY HOSP","IRBESARTAN 150MG T",24
"WYTHE COUNTY COMMUNITY HOSP","PROMOD 9.7 OZ",17
"WYTHE COUNTY COMMUNITY HOSP","SIMVASTATIN 40MG T",13
"WYTHE COUNTY COMMUNITY HOSP","DAPSONE 25MG T",14
"WYTHE COUNTY COMMUNITY HOSP","NISOLDIPINE 20MG SRT",17
"WYTHE COUNTY COMMUNITY HOSP","PILOCARP OS 4% 15ML",23
"WYTHE COUNTY COMMUNITY HOSP","LOSARTAN K 50MG T",17
"WYTHE COUNTY COMMUNITY HOSP","HUMALOG INJ 5(60)",20
"WYTHE COUNTY COMMUNITY HOSP","CARB LEVO 25\250MG T",14
"WYTHE COUNTY COMMUNITY HOSP","PIROXICAM 20MG C",14
"WYTHE COUNTY COMMUNITY HOSP","MEDROXYPR 5MG T",14
"WYTHE COUNTY COMMUNITY HOSP","PAVULON 10MG",27
"WYTHE COUNTY COMMUNITY HOSP","AMIODAR 30M(12)200 D5",45
"WYTHE COUNTY COMMUNITY HOSP","DORIPENEM 10MG(5) J",5
"WYTHE COUNTY COMMUNITY HOSP","AZITHROMYCIN 500MG J",140
"WYTHE COUNTY COMMUNITY HOSP","LIDO 10MG(20)1% 20ML",43
"WYTHE COUNTY COMMUNITY HOSP","AMOXAPINE 25MG C",3
"WYTHE COUNTY COMMUNITY HOSP","NEOMY\POLY 1.0 40MG",110
"WYTHE COUNTY COMMUNITY HOSP","LEVOTHYROX 0.125MG T",14
"WYTHE COUNTY COMMUNITY HOSP","DEMECLOCY 150MG T",57
"WYTHE COUNTY COMMUNITY HOSP","ESTR\METH 0.625-1.25 T",18
"WYTHE COUNTY COMMUNITY HOSP","SYSTANE EYE DROPS",9
"WYTHE COUNTY COMMUNITY HOSP","FENOFIBRATE 48MG T",14
"WYTHE COUNTY COMMUNITY HOSP","DIPYRIDAMOLE 10MG(5)",226
"WYTHE COUNTY COMMUNITY HOSP","CYCLOPEN OS 1% 15ML",170
"WYTHE COUNTY COMMUNITY HOSP","MEROPEN100(10)/NS50",19
"WYTHE COUNTY COMMUNITY HOSP","GLUCOSE 1.75ML GEL",5
"WYTHE COUNTY COMMUNITY HOSP","RIVAROXABAN 10MG T",34
"WYTHE COUNTY COMMUNITY HOSP","ESMOLOL 2.5G\10 J",526
"WYTHE COUNTY COMMUNITY HOSP","JEVITY 1.2 CAL 240ML",23
"WYTHE COUNTY COMMUNITY HOSP","NICARDIPINE 20MG C",13
"WYTHE COUNTY COMMUNITY HOSP","SULINDAC 200MG T",14
"WYTHE COUNTY COMMUNITY HOSP","KRISTALOSE 10GM PKT",17
"WYTHE COUNTY COMMUNITY HOSP","LINEZOLID 200MG WASAU",71
"WYTHE COUNTY COMMUNITY HOSP","ESTROPIPATE 0.75 T",8
"WYTHE COUNTY COMMUNITY HOSP","PRAMLINTIDE .6MG/ML 5ML",707
"WYTHE COUNTY COMMUNITY HOSP","ATENOLOL 50MG T",14
"WYTHE COUNTY COMMUNITY HOSP","TERBINAFINE 250MG T",61
"WYTHE COUNTY COMMUNITY HOSP","HCODAPAP7.5/500 15ML",18
"WYTHE COUNTY COMMUNITY HOSP","ENOXAPARIN 10MG (3)",28
"WYTHE COUNTY COMMUNITY HOSP","DIPYRIDAMOL 10MG J",64
"WYTHE COUNTY COMMUNITY HOSP","ETODOLAC 400MG SRT",20
"WYTHE COUNTY COMMUNITY HOSP","BSS 500ML",172
"WYTHE COUNTY COMMUNITY HOSP","TOLNAFT 15GM CR",19
"WYTHE COUNTY COMMUNITY HOSP","LEVOCETIRIZINE 5MG T",18
"WYTHE COUNTY COMMUNITY HOSP","USE 122563",88
"WYTHE COUNTY COMMUNITY HOSP","HYDROXYZINE 25MG J",19
"WYTHE COUNTY COMMUNITY HOSP","DOLASETRON10MG(1.25)",75
"WYTHE COUNTY COMMUNITY HOSP","ISOSR MN 10MG T",8
"WYTHE COUNTY COMMUNITY HOSP","CHLORDIAZ 25MG C",14
"WYTHE COUNTY COMMUNITY HOSP","ZOLEDRONIC 1MG J",39
"WYTHE COUNTY COMMUNITY HOSP","BIOTIN 1000CG T",6
"WYTHE COUNTY COMMUNITY HOSP","METAPROT 14GM INH",234
"WYTHE COUNTY COMMUNITY HOSP","NIACIN 250MG SRC",17
"WYTHE COUNTY COMMUNITY HOSP","DIMETAPP DN ELIX 5ML OL",18
"WYTHE COUNTY COMMUNITY HOSP","HEP B VAC P\A 5MCG J",73
"WYTHE COUNTY COMMUNITY HOSP","EPO1000UNESRD(10)",5
"WYTHE COUNTY COMMUNITY HOSP","BENAZEPRIL 10MG T",18
"WYTHE COUNTY COMMUNITY HOSP","FLAVOXATE 100MG T",18
"WYTHE COUNTY COMMUNITY HOSP","TRIAMTERENE 50MG C",11
"WYTHE COUNTY COMMUNITY HOSP","PROCAIN 500MG 12HR C",15
"WYTHE COUNTY COMMUNITY HOSP","ROPIVAC 1MG(100)20ML",287
"WYTHE COUNTY COMMUNITY HOSP","BISOPR\HCTZ 2.5\6.25",20
"WYTHE COUNTY COMMUNITY HOSP","AMOL/BENAZ 5/10 MG CAP",24
"WYTHE COUNTY COMMUNITY HOSP","OXAPROZIN 600MG T",22
"WYTHE COUNTY COMMUNITY HOSP","BIOTIN 5000MCG T",6
"WYTHE COUNTY COMMUNITY HOSP","GLUCOSE 1.5ML GEL",5
"WYTHE COUNTY COMMUNITY HOSP","MEMANTINE 10MG T",20
"WYTHE COUNTY COMMUNITY HOSP","METOPROL XL 25MG T",15
"WYTHE COUNTY COMMUNITY HOSP","ROFLUMILAST 500MCG T",18
"WYTHE COUNTY COMMUNITY HOSP","PREGABALIN 75MG C",18
"WYTHE COUNTY COMMUNITY HOSP","AMOX 250MG C",14
"WYTHE COUNTY COMMUNITY HOSP","CARDEC DM DPS 30ML",37
"WYTHE COUNTY COMMUNITY HOSP","FLUOROM OS O.1% 15ML.",131
"WYTHE COUNTY COMMUNITY HOSP","DOXEPIN 10MG C",19
"WYTHE COUNTY COMMUNITY HOSP","PRIMIDONE 250MG T",8
"WYTHE COUNTY COMMUNITY HOSP","JEVITY/FBR 1 CAL 240",15
"WYTHE COUNTY COMMUNITY HOSP","MIPEN\CILAST250MG(2)",42
"WYTHE COUNTY COMMUNITY HOSP","FLUOXETINE 20MG C",23
"WYTHE COUNTY COMMUNITY HOSP","AMITRIPT 25MG",14
"WYTHE COUNTY COMMUNITY HOSP","NEOSTIGMINE.5MG(20)",5
"WYTHE COUNTY COMMUNITY HOSP","MOMETAS CR 0.1% 15GM",45
"WYTHE COUNTY COMMUNITY HOSP","CLINDAMY 900MG\6ML J",78
"WYTHE COUNTY COMMUNITY HOSP","CEFDINIR 300MG T",24
"WYTHE COUNTY COMMUNITY HOSP","PROBENECID 500MG T",14
"WYTHE COUNTY COMMUNITY HOSP","LEVOFLX250MG(2)100 PB",38
"WYTHE COUNTY COMMUNITY HOSP","EVITHROM 2ML J",149
"WYTHE COUNTY COMMUNITY HOSP","RASBURICASE 0.5MG J",937
"WYTHE COUNTY COMMUNITY HOSP","NAPH\ANTOS 0.5\.005",71
"WYTHE COUNTY COMMUNITY HOSP","NIFEDIPINE 30MG SRT",17
"WYTHE COUNTY COMMUNITY HOSP","RISEDRONATE 5MG T",20
"WYTHE COUNTY COMMUNITY HOSP","TERAZOSIN 5MG T",17
"WYTHE COUNTY COMMUNITY HOSP","NEO BAC PMX OI PACT",13
"WYTHE COUNTY COMMUNITY HOSP","HYDRALAZ 25MG T",13
"WYTHE COUNTY COMMUNITY HOSP","MAFENIDE CR 4OZ",282
"WYTHE COUNTY COMMUNITY HOSP","CIPROFLOX 200MG J",69
"WYTHE COUNTY COMMUNITY HOSP","ERYTHR EC 500MG T",13
"WYTHE COUNTY COMMUNITY HOSP","RISPERDLA .5MG(50) J",2669
"WYTHE COUNTY COMMUNITY HOSP","ZONISAMIDE 100MG C",19
"WYTHE COUNTY COMMUNITY HOSP","L-METHYLFOLATE 7.5 MG T",17
"WYTHE COUNTY COMMUNITY HOSP","EFUDEX 5% CREAM 25GM",378
"WYTHE COUNTY COMMUNITY HOSP","UROXATRAL10MG SR T",27
"WYTHE COUNTY COMMUNITY HOSP","RABIES VAC WASTE AU",264
"WYTHE COUNTY COMMUNITY HOSP","HYDROXYCHLOR 200MG T",14
"WYTHE COUNTY COMMUNITY HOSP","APAP COD 3 T",20
"WYTHE COUNTY COMMUNITY HOSP","CLINDAMY 2% CR 40G",198
"WYTHE COUNTY COMMUNITY HOSP","MONSELS 60ML",49
"WYTHE COUNTY COMMUNITY HOSP","BETHANECHOL 10MG T",14
"WYTHE COUNTY COMMUNITY HOSP","FLEET ENEMA PEDI",13
"WYTHE COUNTY COMMUNITY HOSP","HYDROCO BIT\CHLOR-MAL 5M",15
"WYTHE COUNTY COMMUNITY HOSP","INDAPAMIDE 2.5MG T",4
"WYTHE COUNTY COMMUNITY HOSP","SULFA AM ALL (AVC) VC",185
"WYTHE COUNTY COMMUNITY HOSP","ETODOLAC 200MG C",20
"WYTHE COUNTY COMMUNITY HOSP","CLINDAMY 600MG\50ML J",94
"WYTHE COUNTY COMMUNITY HOSP","PINDOLOL 5MG T",15
"WYTHE COUNTY COMMUNITY HOSP","HYDROCORT ENEMA 100MG",249
"WYTHE COUNTY COMMUNITY HOSP","IMIPRAMINE 25MG T",13
"WYTHE COUNTY COMMUNITY HOSP","XYL.0.5%W/EPIVIAL",79
"WYTHE COUNTY COMMUNITY HOSP","BENEMID 500MG TABLET",14
"WYTHE COUNTY COMMUNITY HOSP","WELLBUTRIN XL 150 MG",23
"WYTHE COUNTY COMMUNITY HOSP","KETOTIFEN 0.25% OS 5ML",54
"WYTHE COUNTY COMMUNITY HOSP","OXYCODONE 10MG\.5ML OS",29
"WYTHE COUNTY COMMUNITY HOSP","PROMETH 6.25MG\5ML",18
"WYTHE COUNTY COMMUNITY HOSP","BUPIV 0.75% MPF 10ML J",79
"WYTHE COUNTY COMMUNITY HOSP","LIDO 10MG(5)1% 5ML J",49
"WYTHE COUNTY COMMUNITY HOSP","ESZOPICLONE 3GM T",32
"WYTHE COUNTY COMMUNITY HOSP","MONTELUKAST 10MG T",27
"WYTHE COUNTY COMMUNITY HOSP","TERBINAF 1% 15GM CR",291
"WYTHE COUNTY COMMUNITY HOSP","CHARC ACT AQ 25GM",49
"WYTHE COUNTY COMMUNITY HOSP","PALIVIZUMAB 50MG J",3048
"WYTHE COUNTY COMMUNITY HOSP","METOLAZ 2.5MG T",14
"WYTHE COUNTY COMMUNITY HOSP","GUAIFENSIN 600MG T DM",15
"WYTHE COUNTY COMMUNITY HOSP","CALAN 10MG\4ML J",20
"WYTHE COUNTY COMMUNITY HOSP","DOPAM 40MG(20)D5 500",8
"WYTHE COUNTY COMMUNITY HOSP","PEN G 0.6MU(8.4) J",258
"WYTHE COUNTY COMMUNITY HOSP","PIRBUTEROL 25.6GM AER",116
"WYTHE COUNTY COMMUNITY HOSP","NON-FORMULARY",110
"WYTHE COUNTY COMMUNITY HOSP","OLMESARTAN 20MG T",15
"WYTHE COUNTY COMMUNITY HOSP","DESFLURANE PER HR SU",116
"WYTHE COUNTY COMMUNITY HOSP","LATANOPROST OF 2.5ML",383
"WYTHE COUNTY COMMUNITY HOSP","FENTAN 0.05MG PB",64
"WYTHE COUNTY COMMUNITY HOSP","PANAFIL 30GM OI",426
"WYTHE COUNTY COMMUNITY HOSP","LEVOFLOX 500MG T",49
"WYTHE COUNTY COMMUNITY HOSP","CALAMINE LOT 120ML",18
"WYTHE COUNTY COMMUNITY HOSP","METHYLDOP 250MG T",18
"WYTHE COUNTY COMMUNITY HOSP","DIGOXIN .5MG WASAU",5
"WYTHE COUNTY COMMUNITY HOSP","TRAVAPROST 2.5ML OS",360
"WYTHE COUNTY COMMUNITY HOSP","SORBITOL SOL 70% 30ML",19
"WYTHE COUNTY COMMUNITY HOSP","DECADRON 4MG VIAL",12
"WYTHE COUNTY COMMUNITY HOSP","CILOSTAZOL 100MG T",17
"WYTHE COUNTY COMMUNITY HOSP","CEFEPIME 500MG(2) J",40
"WYTHE COUNTY COMMUNITY HOSP","VAPORUB 45GM",24
"WYTHE COUNTY COMMUNITY HOSP","NORTRIP 25MG C",14
"WYTHE COUNTY COMMUNITY HOSP","MEDROXYPR 1MG(150) J",286
"WYTHE COUNTY COMMUNITY HOSP","PYRAZINAMIDE 50OMG T",10
"WYTHE COUNTY COMMUNITY HOSP","HCOD APAP 10/325 T",14
"WYTHE COUNTY COMMUNITY HOSP","FLUCONAZ 100MG T",40
"WYTHE COUNTY COMMUNITY HOSP","AMPICILLIN 500MG J",23
"WYTHE COUNTY COMMUNITY HOSP","FLUORESC STRIP 1MG",15
"WYTHE COUNTY COMMUNITY HOSP","INS HUMULIN N 5(60)",20
"WYTHE COUNTY COMMUNITY HOSP","CARBACHOL 0.01% 1.5M",57
"WYTHE COUNTY COMMUNITY HOSP","TUBOCURARINE 3MG J",149
"WYTHE COUNTY COMMUNITY HOSP","CAFF CIT 5MG(4) J",131
"WYTHE COUNTY COMMUNITY HOSP","FLUOXETINE 20\5 5ML",19
"WYTHE COUNTY COMMUNITY HOSP","MURO 128 2% OPTH SOLN",50
"WYTHE COUNTY COMMUNITY HOSP","NACL .9% 10ML J",19
"WYTHE COUNTY COMMUNITY HOSP","TERAZOSIN 1G T",17
"WYTHE COUNTY COMMUNITY HOSP","NITROFUR 25\5 5ML",17
"WYTHE COUNTY COMMUNITY HOSP","PHENYTOIN 50MG(5) J",90
"WYTHE COUNTY COMMUNITY HOSP","SARGRAMOS 50MCG AU",89
"WYTHE COUNTY COMMUNITY HOSP","ANUSOL HC CR 30GM",126
