"PROC
#",Procedure Description,"IP
Price","OP
Price",
1064,XR L-SPINE COMPLETE W/BENDI,"1,529","1,529",
1065,XR MANDIBLE < 4 VIEWS,488,488,
1066,XR MANDIBLE COMPLETE 4+ VIE,807,807,
1067,XR NASAL BONES COMPLETE 3+,488,488,
1068,XR NECK SOFT TISSUE,488,488,
1069,XR ORBITS COMPLETE 4+ VIEWS,807,807,
1070,XR PELVIS 1 OR 2 VIEWS,807,807,
1071,XR RIBS BILAT 3+ VIEWS,807,807,
1072,XR RIBS BILAT W/CHEST 4+ VI,977,977,
1073,XR RIBS UNILAT 2 VIEWS LT,488,488,
1074,XR RIBS UNILAT W/CHEST 3+ V RT,807,807,
1075,XR SACRUM/COCCYX 2+ VIEWS,554,554,
1076,XR SCAPULA COMPLETE RT,488,488,
1077,XR SHOULDER 1 VIEW RT,488,488,
1078,XR SHOULDER COMPL 2+ VIEWS RT,588,588,
1079,XR SI JOINTS < 3 VIEWS,807,807,
1080,XR SINUSES COMPLETE 3+ VIEW,743,743,
1081,XR SKULL < 4 VIEWS,807,807,
1082,XR SPINE 1 VIEW ANY LEVEL,488,488,
1083,XR SPINE ENTIRE T-L 1 VW,488,488,
1084,XR SPINE ENTIRE T-L 2 OR 3 VW,807,807,
1085,XR STERNUM 2+ VIEWS,488,488,
1086,XR SWALLOWING FUNCTION,807,807,
1087,XR TEMPOROMANDIBULAR JOINT BIL,498,498,
1088,XR TIBIA/FIBULA 2 VIEWS RT,488,488,
1089,XR T-L SPINE JUNCTION 2 VIEWS,488,488,
1090,XR TOE LEFT FOOT GREAT,551,551,
1091,XR T-SPINE 2 VIEWS,807,807,
1092,XR T-SPINE 3 VIEWS,887,887,
1093,XR T-SPINE 4+ VIEWS,976,976,
1094,XR UGI W/AIR CONTRAST W/KUB,"1,620","1,620",
1095,XR UGI W/AIR CONTRAST W/O K,807,807,
1096,XR UGI W/AIR CONTRAST W/SM,"2,088","2,088",
1097,XR UGI W/KUB,"1,012","1,012",
1098,XR UGI W/O KUB,956,956,
1099,XR UGI W/SM BOWEL,"1,537","1,537",
1100,XR UROGRAM INTRAVENOUS (IVP,"1,537","1,537",
1101,XR UROGRAM W/NEPHROTOMOGRAM,"1,537","1,537",
1102,XR WRIST 2 VIEWS LT,488,488,
1103,XR WRIST COMPLETE 3+ VIEWS LT,725,725,
1104,ZONISAMIDE,98,98,
1105,ACETAMINOPHEN 650 MG/20.3 ML ORAL SOLUTION,0,0,*
1106,ACETAMINOPHEN 325 MG TABLET,0,0,*
1107,ACETAMINOPHEN 500 MG TABLET,0,0,*
1108,ACETAMINOPHEN 120 MG RECTAL SUPPOSITORY,3,3,*
1109,ACETAMINOPHEN 325 MG RECTAL SUPPOSITORY,3,3,*
1110,ACETAMINOPHEN 650 MG RECTAL SUPPOSITORY,3,3,*
1111,ACETAZOLAMIDE 250 MG TABLET,4,4,*
1112,ACETAZOLAMIDE 500 MG SOLUTION FOR INJECTION,266,266,*
1113,ACETYLCYSTEINE 100 MG/ML (10 %) SOLUTION,66,66,*
1114,ACETYLCYSTEINE 200 MG/ML (20 %) SOLUTION,95,95,*
1115,ALBUTEROL SULFATE 2.5 MG/3 ML (0.083 %) SOLUTION FOR NEBULIZATION,5,5,*
1116,ALBUTEROL SULFATE 2 MG/5 ML SYRUP,1,1,*
1117,ALLOPURINOL 100 MG TABLET,5,5,*
1118,ALPRAZOLAM 0.25 MG TABLET,5,5,*
1119,ALPRAZOLAM 0.5 MG TABLET,5,5,*
1120,ALPRAZOLAM 1 MG TABLET,5,5,*
1121,AMANTADINE HCL 100 MG CAPSULE,3,3,*
1122,AMINOCAPROIC ACID 250 MG/ML INTRAVENOUS SOLUTION,72,72,*
1123,AMITRIPTYLINE 10 MG TABLET,3,3,*
1124,AMITRIPTYLINE 25 MG TABLET,3,3,*
1125,AMITRIPTYLINE 50 MG TABLET,3,3,*
1126,SUFENTANIL CITRATE 50 MCG/ML INTRAVENOUS SOLUTION,27,27,*
1127,AMOXICILLIN 250 MG CAPSULE,3,3,*
1128,"EPINEPHRINE 0.15 MG/0.3 ML INJECTION,AUTO-INJECTOR",551,551,*
1129,SOLIFENACIN 5 MG TABLET,16,16,*
1130,AMPHOTERICIN B 50 MG SOLUTION FOR INJECTION,303,303,*
1131,AMPICILLIN 1 GRAM SOLUTION FOR INJECTION,29,29,*
1132,AMPICILLIN 2 GRAM SOLUTION FOR INJECTION,38,38,*
1133,AMPICILLIN 250 MG SOLUTION FOR INJECTION,14,14,*
1134,AMPICILLIN 500 MG SOLUTION FOR INJECTION,12,12,*
1135,TRAZODONE 100 MG TABLET,3,3,*
1136,ASCORBIC ACID (VITAMIN C) 500 MG TABLET,3,3,*
1137,ASPIRIN 81 MG CHEWABLE TABLET,0,0,*
1138,ASPIRIN 325 MG TABLET,0,0,*
1139,ASPIRIN 300 MG RECTAL SUPPOSITORY,3,3,*
1140,ATENOLOL 25 MG TABLET,3,3,*
1141,ATENOLOL 50 MG TABLET,3,3,*
1142,ATROPINE 0.1 MG/ML INJECTION SYRINGE,117,117,*
1143,ATROPINE 0.4 MG/ML INJECTION SOLUTION,48,48,*
1144,ATROPINE 1 % EYE DROPS,302,302,*
1145,BACITRACIN 500 UNIT/GRAM TOPICAL OINTMENT,22,22,*
1146,"NEOMYCIN-BACITRACN ZN-POLYMYX 3.5 MG-400 UNIT-5,000 UNIT/GRAM TOP OINT",22,22,*
1147,BACLOFEN 10 MG TABLET,3,3,*
1148,BENZONATATE 100 MG CAPSULE,3,3,*
1149,BENZTROPINE 1 MG TABLET,3,3,*
1150,BISACODYL 10 MG RECTAL SUPPOSITORY,3,3,*
1151,"POLYMYXIN B SULFATE 500,000 UNIT SOLUTION FOR INJECTION",102,102,*
1152,BUPIVACAINE 0.25 % (2.5 MG/ML) INJECTION SOLUTION,35,35,*
1153,BUPIVACAINE 0.5 % (5 MG/ML) INJECTION SOLUTION,27,27,*
1154,BUPIVACAINE (PF) 0.75 % (7.5 MG/ML) INJECTION SOLUTION,35,35,*
1155,"CALCIUM CARBONATE 600 MG CALCIUM (1,500 MG) TABLET",3,3,*
1156,CALCIUM GLUCONATE 100 MG/ML (10 %) INTRAVENOUS SOLUTION,66,66,*
1157,TOOT SWEET 24% ORAL LIQUID,9,9,*
1158,"CARBAMAZEPINE ER 100 MG TABLET,EXTENDED RELEASE,12 HR",3,3,*
1159,CARBAMIDE PEROXIDE 6.5 % EAR DROPS,3,3,*
1160,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,21,21,*
1161,CEFAZOLIN 500 MG SOLUTION FOR INJECTION,16,16,*
1162,CEFUROXIME SODIUM 1.5 GRAM INTRAVENOUS SOLUTION,58,58,*
1163,CHLORDIAZEPOXIDE 25 MG CAPSULE,3,3,*
1164,CHLORDIAZEPOXIDE 5 MG CAPSULE,3,3,*
1165,CHLOROPROCAINE (PF) 30 MG/ML (3 %) INJECTION SOLUTION,285,285,*
1166,CHLORPROMAZINE 10 MG TABLET,4,4,*
1167,CHLORPROMAZINE 50 MG TABLET,7,7,*
1168,CHLORDIAZEPOXIDE-CLIDINIUM 5 MG-2.5 MG CAPSULE,3,3,*
1169,CLINDAMYCIN HCL 150 MG CAPSULE,3,3,*
1170,CLINDAMYCIN 150 MG/ML INJECTION SOLUTION,57,57,*
1171,CLONIDINE HCL 0.1 MG TABLET,3,3,*
1172,ABATACEPT (WITH MALTOSE) 250 MG INTRAVENOUS SOLUTION,"3,712.50","3,712.50",*
1173,CLORAZEPATE DIPOTASSIUM 7.5 MG TABLET,14,14,*
1174,CLOTRIMAZOLE 1 % TOPICAL CREAM,3,3,*
1175,COCAINE 4 % TOPICAL SOLUTION,"1,590","1,590",*
1176,CEFEPIME 1 G/50 ML D5W (LOADABLE MIXTURE),105,105,*
1177,COLCHICINE 0.6 MG TABLET,85,85,*
1178,"CYANOCOBALAMIN (VIT B-12) 1,000 MCG/ML INJECTION SOLUTION",22,22,*
1179,"CYANOCOBALAMIN (VIT B-12) 1,000 MCG TABLET",3,3,*
1180,CYCLOBENZAPRINE 10 MG TABLET,3,3,*
1181,CYCLOPENTOLATE 1 % EYE DROPS,65,65,*
1182,CYPROHEPTADINE 4 MG TABLET,3,3,*
1183,LIDOCAINE (PF) 50 MG/ML (5 %) IN 7.5 % DEXTROSE INTRATHECAL SOLUTION,101,101,*
1184,SEVELAMER CARBONATE 0.8 GRAM ORAL POWDER PACKET,133,133,*
1185,DEXAMETHASONE 0.5 MG TABLET,3,3,*
1186,DEXAMETHASONE 4 MG TABLET,3,3,*
1187,DEXAMETHASONE 4 MG/ML INJECTION SOLUTION,8,8,*
1188,DEXTROSE 25 % IN WATER (D25W) INTRAVENOUS SYRINGE,98,98,*
1189,DEXTROSE 5 % IN WATER (D5W) INTRAVENOUS SOLUTION,29,29,*
1190,DEXTROSE 50 % IN WATER (D50W) INTRAVENOUS SYRINGE,16,16,*
1191,DIAZEPAM 2 MG TABLET,3,3,*
1192,DIAZEPAM 5 MG TABLET,3,3,*
1193,DIBUCAINE 1 % TOPICAL OINTMENT,61,61,*
1194,DICYCLOMINE 10 MG/ML INTRAMUSCULAR SOLUTION,372,372,*
1195,DICYCLOMINE 10 MG CAPSULE,3,3,*
1196,DIGOXIN 250 MCG/ML INJECTION SOLUTION,245,245,*
1197,DIGOXIN 125 MCG TABLET,3,3,*
1198,DIGOXIN 250 MCG TABLET,3,3,*
1199,DILTIAZEM 30 MG TABLET,3,3,*
1200,DIPHENHYDRAMINE 50 MG/ML INJECTION SOLUTION,9,9,*
1201,DIPHENHYDRAMINE 25 MG TABLET,3,3,*
1202,DIPHENOXYLATE-ATROPINE 2.5 MG-0.025 MG TABLET,3,3,*
1203,DOCUSATE SODIUM 100 MG CAPSULE,3,3,*
1204,LEVOFLOXACIN 750 MG TABLET,3,3,*
1205,DOXEPIN 10 MG CAPSULE,3,3,*
1206,DOXEPIN 25 MG CAPSULE,3,3,*
1207,DOXYCYCLINE HYCLATE 100 MG INTRAVENOUS POWDER FOR SOLUTION,197,197,*
1208,DOXYCYCLINE HYCLATE 100 MG CAPSULE,3,3,*
1209,EPHEDRINE SULFATE 50 MG/ML INJECTION SOLUTION,133,133,*
1210,EPINEPHRINE 0.1 MG/ML INJECTION SYRINGE,51,51,*
1211,ERYTHROMYCIN 5 MG/GRAM (0.5 %) EYE OINTMENT,63,63,*
1212,FENTANYL (PF) 50 MCG/ML INJECTION SOLUTION,37,37,*
1213,FERROUS SULFATE 325 MG (65 MG IRON) TABLET,3,3,*
1214,FLUOCINONIDE 0.05 % TOPICAL OINTMENT,36,36,*
1215,FOLIC ACID 5 MG/ML INJECTION SOLUTION,300,300,*
1216,FUROSEMIDE 10 MG/ML INJECTION SOLUTION,9,9,*
1217,FUROSEMIDE 20 MG TABLET,3,3,*
1218,FUROSEMIDE 40 MG TABLET,3,3,*
1219,GEMFIBROZIL 600 MG TABLET,3,3,*
1220,GENTAMICIN 0.1 % TOPICAL OINTMENT,381,381,*
1221,GENTAMICIN 40 MG/ML INJECTION SOLUTION,10,10,*
1222,GENTAMICIN 0.3 % (3 MG/GRAM) EYE OINTMENT,129,129,*
1223,GENTAMICIN 0.3 % EYE DROPS,49,49,*
1224,GLYCERIN (CHILD) RECTAL SUPPOSITORY,17,17,*
1225,GLYCOPYRROLATE 0.2 MG/ML INJECTION SOLUTION,421,421,*
1226,HALOPERIDOL 1 MG TABLET,3,3,*
1227,HALOPERIDOL 5 MG TABLET,3,3,*
1228,HALOPERIDOL LACTATE 5 MG/ML INJECTION SOLUTION,10,10,*
1229,MORPHINE 30 MG PER 30 ML PCA(OPIOID TOLERANT),12,12,*
1230,RANITIDINE 15 MG/ML SYRUP,5,5,*
1231,HYDRALAZINE 20 MG/ML INJECTION SOLUTION,35,35,*
1232,HYDRALAZINE 10 MG TABLET,3,3,*
1233,HYDRALAZINE 25 MG TABLET,3,3,*
1234,HYDROCHLOROTHIAZIDE 25 MG TABLET,3,3,*
1235,HYDROCORTISONE 1 % TOPICAL CREAM,16,16,*
1236,HYDROCORTISONE 2.5 % TOPICAL CREAM,38,38,*
1237,HYDROCORTISONE 1 % LOTION,101,101,*
1238,HYDROCORTISONE 1 % TOPICAL OINTMENT,19,19,*
1239,HYDROCORTISONE ACETATE 25 MG RECTAL SUPPOSITORY,9,9,*
1240,HYDROMORPHONE 2 MG TABLET,5,5,*
1241,HYDROXYZINE HCL 10 MG/5 ML ORAL SOLUTION,2,2,*
1242,HYDROXYZINE HCL 10 MG TABLET,3,3,*
1243,CEPHALEXIN 500 MG CAPSULE,3,3,*
1244,IBUPROFEN 200 MG TABLET,3,3,*
1245,IBUPROFEN 400 MG TABLET,3,3,*
1246,IBUPROFEN 600 MG TABLET,3,3,*
1247,IMIPRAMINE 10 MG TABLET,3,3,*
1248,IMIPRAMINE 25 MG TABLET,3,3,*
1249,INDAPAMIDE 1.25 MG TABLET,3,3,*
1250,INDOMETHACIN 25 MG CAPSULE,5,5,*
1251,SODIUM HYALURONATE 10 MG/ML INTRAOCULAR SYRINGE,497,497,*
1252,ISONIAZID 300 MG TABLET,3,3,*
1253,DAPTOMYCIN 500 MG INTRAVENOUS SOLUTION,"2,139.50","2,139.50",*
1254,ISOSORBIDE DINITRATE 20 MG TABLET,3,3,*
1255,KETAMINE 100 MG/ML INJECTION SOLUTION,20,20,*
1256,LACTATED RINGERS INTRAVENOUS SOLUTION,44,44,*
1257,LEUCOVORIN CALCIUM 50 MG SOLUTION FOR INJECTION,68,68,*
1258,CLINDAMYCIN 600 MG IN D5W LOADABLE MIXTURE,60,60,*
1259,HYDROCORTISONE 5 MG TABLET,3,3,*
1260,LEVOTHYROXINE 75 MCG TABLET,3,3,*
1261,LEVOTHYROXINE 100 MCG TABLET,3,3,*
1262,LEVOTHYROXINE 125 MCG TABLET,3,3,*
1263,MORPHINE 30 MG PER 30 ML PCA (COMFORT CARE OPIOID NAIVE) ,12,12,*
1264,ROCURONIUM 10 MG/ML IV SOLN 5 ML (FOR ANESTHESIA USE ONLY),34,34,*
1265,LIDOCAINE 10 MG/ML (1 %) INJECTION SOLUTION,28,28,*
1266,LIDOCAINE 20 MG/ML (2 %) INJECTION SOLUTION,24,24,*
1267,LISINOPRIL 20 MG TABLET,3,3,*
1268,LITHIUM CARBONATE 150 MG CAPSULE,3,3,*
1269,LITHIUM CARBONATE 300 MG CAPSULE,3,3,*
1270,LOPERAMIDE 2 MG CAPSULE,3,3,*
1271,LOPERAMIDE 1 MG/5 ML ORAL LIQUID,1,1,*
1272,LORAZEPAM 0.5 MG TABLET,5,5,*
1273,LORAZEPAM 1 MG TABLET,5,5,*
1274,MAGNESIUM CITRATE ORAL SOLUTION,3,3,*
1275,MAGNESIUM SULFATE 4 MEQ/ML (50 %) INJECTION SOLUTION,6,6,*
1276,MANNITOL 20 % INTRAVENOUS SOLUTION,160,160,*
1277,MANNITOL 25 % INTRAVENOUS SOLUTION,23,23,*
1278,MEDROXYPROGESTERONE 10 MG TABLET,3,3,*
1279,MEGESTROL 20 MG TABLET,3,3,*
1280,RALTEGRAVIR 400 MG TABLET,41,41,*
1281,METHADONE 10 MG TABLET,5,5,*
1282,METHOCARBAMOL 100 MG/ML INJECTION SOLUTION,314,314,*
1283,METHOCARBAMOL 500 MG TABLET,3,3,*
1284,METHOTREXATE SODIUM 2.5 MG TABLET,5,5,*
1285,SEPSIS PHASE 1 PROTOCOL,0,0,*
1286,METHYLENE BLUE (ANTIDOTE) 5 MG/ML (0.5 %) INTRAVENOUS SOLUTION,"1,705.50","1,705.50",*
1287,METHYLPHENIDATE 5 MG TABLET,12,12,*
1288,METHYLPREDNISOLONE 4 MG TABLET,12,12,*
1289,METHYLPREDNISOLONE ACETATE 40 MG/ML SUSPENSION FOR INJECTION,54,54,*
1290,METOCLOPRAMIDE 5 MG/ML INJECTION SOLUTION,11,11,*
1291,METOCLOPRAMIDE 5 MG/5 ML ORAL SOLUTION,1,1,*
1292,METOCLOPRAMIDE 5 MG TABLET,3,3,*
1293,METOPROLOL TARTRATE 5 MG/5 ML INTRAVENOUS SOLUTION,10,10,*
1294,METOPROLOL TARTRATE 50 MG TABLET,3,3,*
1295,METRONIDAZOLE 250 MG TABLET,3,3,*
1296,RISPERIDONE 0.5 MG TABLET,3,3,*
1297,METRONIDAZOLE 500 MG/100 ML-SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,13,13,*
1298,MICONAZOLE 2 % BARRIER CREAM,7,7,*
1299,MICONAZOLE NITRATE 2 % VAGINAL CREAM,6,6,*
1300,MINERAL OIL ORAL,1,1,*
1301,MINERAL OIL ENEMA,25,25,*
1302,MINOXIDIL 2.5 MG TABLET,3,3,*
1303,MORPHINE 2 MG/ML INTRAVENOUS SYRINGE,25,25,*
1304,MORPHINE 15 MG IMMEDIATE RELEASE TABLET,6,6,*
1305,NADOLOL 20 MG TABLET,3,3,*
1306,NAFCILLIN 1 GRAM SOLUTION FOR INJECTION,90,90,*
1307,NAFCILLIN 2 GRAM SOLUTION FOR INJECTION,162,162,*
1308,PHENYLEPHRINE 1 % NASAL DROPS,4,4,*
1309,NALOXONE 0.4 MG/ML INJECTION SOLUTION,"1,200.50","1,200.50",*
1310,NAPROXEN 250 MG TABLET,5,5,*
1311,NEOMYCIN 500 MG TABLET,3,3,*
1312,APIXABAN 2.5 MG TABLET,12,12,*
1313,NIACIN 500 MG TABLET,3,3,*
1314,"NIACIN ER 500 MG TABLET,EXTENDED RELEASE 24 HR",4,4,*
1315,NIFEDIPINE 10 MG CAPSULE,3,3,*
1316,MULTIVIT AND MINERALS-FERROUS GLUCONATE 9 MG IRON/15 ML ORAL LIQUID,5,5,*
1317,"NITROGLYCERIN ER 2.5 MG CAPSULE,EXTENDED RELEASE",3,3,*
1318,"NITROGLYCERIN ER 6.5 MG CAPSULE,EXTENDED RELEASE",3,3,*
1319,"NITROGLYCERIN ER 9 MG CAPSULE,EXTENDED RELEASE",6,6,*
1320,NITROGLYCERIN 0.4 MG SUBLINGUAL TABLET,0,0,*
1321,NORTRIPTYLINE 10 MG CAPSULE,3,3,*
1322,NORTRIPTYLINE 25 MG CAPSULE,3,3,*
1323,"NYSTATIN 100,000 UNIT/GRAM TOPICAL CREAM",14,14,*
1324,"NYSTATIN 100,000 UNIT/ML ORAL SUSPENSION",95,95,*
1325,"NYSTATIN-TRIAMCINOLONE 100,000 UNIT/G-0.1 % TOPICAL CREAM",110,110,*
1326,"NYSTATIN-TRIAMCINOLONE 100,000 UNIT/GRAM-0.1 % TOPICAL OINTMENT",137,137,*
1327,OXAZEPAM 15 MG CAPSULE,15,15,*
1328,CARILION CLINIC OPIOID PAIN GUIDELINES LINK,0,0,*
1329,OXYCODONE-ACETAMINOPHEN 5 MG-325 MG TABLET,5,5,*
1330,OXYMETAZOLINE 0.05 % NASAL SPRAY,3,3,*
1331,OXYTOCIN 10 UNIT/ML INJECTION SOLUTION,10,10,*
1332,PENICILLIN G POTASSIUM 5 MILLION UNIT SOLUTION FOR INJECTION,84,84,*
1333,PENICILLIN V POTASSIUM 250 MG/5 ML ORAL SOLUTION,1,1,*
1334,PENICILLIN V POTASSIUM 250 MG TABLET,3,3,*
1335,METHYLPREDNISOLONE 1000 MG/100 ML NS LOADABLE MIXTURE,256,256,*
1336,PERPHENAZINE 2 MG TABLET,17,17,*
1337,PHENAZOPYRIDINE 100 MG TABLET,3,3,*
1338,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",260,260,*
1339,PHENOBARBITAL 32.4 MG TABLET,5,5,*
1340,MAGNESIUM SULFATE 1 GRAM/100 ML IN DEXTROSE 5 % INTRAVENOUS PIGGYBACK,61,61,*
1341,PHENOBARB-HYOSCY-ATROPINE-SCOP 16.2 MG-0.1037 MG-0.0194 MG/5 ML ELIXIR,104,104,*
1342,PHENYLEPHRINE 10 MG/ML INJECTION SOLUTION,62,62,*
1343,PHENYTOIN SODIUM 50 MG/ML INTRAVENOUS SOLUTION,15,15,*
1344,PHYSOSTIGMINE 1 MG/ML INJECTION SOLUTION,140,140,*
1345,CLINDAMYCIN 300 MG IN D5W LOADABLE MIXTURE,108,108,*
1346,PILOCARPINE 2 % EYE DROPS,559,559,*
1347,PIROXICAM 20 MG CAPSULE,18,18,*
1348,POTASSIUM CHLORIDE 10 MEQ/100ML IN STERILE WATER INTRAVENOUS PIGGYBACK,32,32,*
1349,POTASSIUM CHLORIDE 20 MEQ/15 ML ORAL LIQUID,22,22,*
1350,CEFEPIME 2 G/50 ML D5W (LOADABLE MIXTURE),167,167,*
1351,"PREDNISOLONE ACETATE 1 % EYE DROPS,SUSPENSION",398,398,*
1352,PREDNISONE 1 MG TABLET,5,5,*
1353,PREDNISONE 10 MG TABLET,5,5,*
1354,PREDNISONE 20 MG TABLET,5,5,*
1355,PREDNISONE 5 MG TABLET,5,5,*
1356,PRIMIDONE 250 MG TABLET,3,3,*
1357,PROBENECID 500 MG TABLET,7,7,*
1358,PIPERACILLIN/TAZOBACTAM 2.25 GM IVPB D5W LOADABLE MIXTURE,104,104,*
1359,PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJECTION SOLUTION,174,174,*
1360,VANCOMYCIN 1 G IN 250 ML D5W LOADABLE MIXTURE,75,75,*
1361,PROMETHAZINE 25 MG/ML INJECTION SOLUTION,11,11,*
1362,PROMETHAZINE 25 MG TABLET,3,3,*
1363,PROPARACAINE 0.5 % EYE DROPS,25,25,*
1364,PROPRANOLOL 20 MG TABLET,3,3,*
1365,PROPYLTHIOURACIL 50 MG TABLET,3,3,*
1366,PROTAMINE 10 MG/ML INTRAVENOUS SOLUTION,106,106,*
1367,PSEUDOEPHEDRINE 30 MG TABLET,3,3,*
1368,POLYVINYL ALCOHOL-POVIDONE (PF) 1.4 %-0.6 % EYE DROPS IN A DROPPERETTE,18,18,*
1369,PYRIDOXINE (VITAMIN B6) 50 MG TABLET,3,3,*
1370,TETANUS AND DIPHTHERIA TOX (PF) 5 LF UNIT-2 LF UNIT/0.5 ML IM SUSP,157,157,*
1371,SILVER SULFADIAZINE 1 % TOPICAL CREAM,120,120,*
1372,SIMETHICONE 80 MG CHEWABLE TABLET,3,3,*
1373,"SIMETHICONE 40 MG/0.6 ML ORAL DROPS,SUSPENSION",3,3,*
1374,SODIUM ACETATE 2 MEQ/ML INTRAVENOUS SOLUTION,42,42,*
1375,SODIUM BICARBONATE 1 MEQ/ML (8.4 %) INTRAVENOUS SOLUTION,123,123,*
1376,SODIUM BICARBONATE 650 MG TABLET,3,3,*
1377,SODIUM CHLORIDE 0.45 % INTRAVENOUS SOLUTION,43,43,*
1378,SODIUM CHLORIDE 0.9 % INJECTION SOLUTION,11,11,*
1379,SODIUM CHLORIDE 3 % INTRAVENOUS INJECTION SOLUTION,75,75,*
1380,SODIUM CHLORIDE 4 MEQ/ML INTRAVENOUS SOLUTION,5,5,*
1381,SODIUM PHOSPHATE 3 MMOL/ML INTRAVENOUS SOLUTION,14,14,*
1382,SULFACETAMIDE SODIUM 10 % EYE DROPS,257,257,*
1383,SODIUM THIOSULFATE 12.5 GRAM/50 ML (250 MG/ML) INTRAVENOUS SOLUTION,622,622,*
1384,LIDOCAINE 4 % LARYNGOTRACHEAL SOLUTION,246,246,*
1385,SPIRONOLACTONE 25 MG TABLET,3,3,*
1386,"WATER FOR IRRIGATION, STERILE SOLUTION",43,43,*
1387,STREPTOMYCIN 1 GRAM INTRAMUSCULAR SOLUTION,241,241,*
1388,SUCCINYLCHOLINE CHLORIDE 20 MG/ML INJECTION SOLUTION,26,26,*
1389,SULFAMETHOXAZOLE 800 MG-TRIMETHOPRIM 160 MG TABLET,3,3,*
1390,SULFAMETHOXAZOLE 400 MG-TRIMETHOPRIM 80 MG/5 ML INTRAVENOUS SOLUTION,128,128,*
1391,PHENOBARBITAL SODIUM 65 MG/ML INJECTION SOLUTION,142,142,*
1392,"SULFASALAZINE 500 MG TABLET,DELAYED RELEASE",3,3,*
1393,SULINDAC 200 MG TABLET,3,3,*
1394,PERMETHRIN 1 % TOPICAL LIQUID,112,112,*
1395,TAMOXIFEN 10 MG TABLET,3,3,*
1396,TEMAZEPAM 15 MG CAPSULE,3,3,*
1397,ATORVASTATIN 10 MG TABLET,3,3,*
1398,SODIUM BORATE-BORIC ACID-SODIUM CHLORIDE-WATER EYE WASH SOLN,19,19,*
1399,TETANUS AND DIPHTHERIA TOX (PF) 5 LF UNIT-2 LF UNIT/0.5 ML IM SYRINGE,158,158,*
1400,THIAMINE HCL (VITAMIN B1) 100 MG/ML INJECTION SOLUTION,40,40,*
1401,THIAMINE MONONITRATE (VITAMIN B1) 100 MG TABLET,5,5,*
1402,THIORIDAZINE 10 MG TABLET,3,3,*
1403,ERYTHROMYCIN 500 MG/NS 250 ML LOADABLE MIXTURE,121,121,*
1404,TOBRAMYCIN 40 MG/ML INJECTION SOLUTION,22,22,*
1405,TOBRAMYCIN 0.3 % EYE DROPS,50,50,*
1406,TRAZODONE 50 MG TABLET,3,3,*
1407,TRIAMCINOLONE ACETONIDE 0.1 % TOPICAL CREAM,11,11,*
1408,TRIAMCINOLONE ACETONIDE 0.1 % LOTION,59,59,*
1409,TRIAMCINOLONE ACETONIDE 0.1 % TOPICAL OINTMENT,5,5,*
1410,LINEZOLID IN 5% DEXTROSE IN WATER 600 MG/300 ML INTRAVENOUS PIGGYBACK,511,511,*
1411,TRIAMTERENE 37.5 MG-HYDROCHLOROTHIAZIDE 25 MG TABLET,3,3,*
1412,PROPOFOL 10 MG/ML IV EMUL 50 ML (FOR ANESTH USE ONLY),201,201,*
1413,TRIHEXYPHENIDYL 2 MG TABLET,3,3,*
1414,"LIDOCAINE-EPINEPHRINE 0.5 %-1:200,000 INJECTION SOLUTION",48,48,*
1415,VALPROIC ACID (AS SODIUM SALT) 250 MG/5 ML (5 ML) ORAL SOLUTION,3,3,*
1416,"VANCOMYCIN 1,000 MG INTRAVENOUS INJECTION",55,55,*
1417,VANCOMYCIN 500 MG INTRAVENOUS SOLUTION,27,27,*
1418,VASOPRESSIN 20 UNIT/ML INTRAVENOUS SOLUTION,917,917,*
1419,VERAPAMIL 2.5 MG/ML INTRAVENOUS SOLUTION,321,321,*
1420,VERAPAMIL 80 MG TABLET,3,3,*
1421,"VITAMIN E (DL, ACETATE) 400 UNIT CAPSULE",3,3,*
1422,WARFARIN 10 MG TABLET,3,3,*
1423,WARFARIN 2 MG TABLET,3,3,*
1424,WARFARIN 2.5 MG TABLET,3,3,*
1425,WARFARIN 5 MG TABLET,3,3,*
1426,WARFARIN 7.5 MG TABLET,3,3,*
1427,ZINC OXIDE 20 % TOPICAL OINTMENT,4,4,*
1428,"RANOLAZINE ER 500 MG TABLET,EXTENDED RELEASE,12 HR",9,9,*
1429,BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50 MG-325 MG-40 MG TABLET,3,3,*
1430,ACYCLOVIR 200 MG CAPSULE,3,3,*
1431,ADENOSINE 3 MG/ML INTRAVENOUS SOLUTION,40,40,*
1432,"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION",361,361,*
1433,AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION,43,43,*
1434,AMIODARONE 200 MG TABLET,3,3,*
1435,AZATHIOPRINE 50 MG TABLET,5,5,*
1436,BETAXOLOL 0.5 % EYE DROPS,339,339,*
1437,NICOTINE (POLACRILEX) 2 MG BUCCAL MINI LOZENGE,5,5,*
1438,BUMETANIDE 0.25 MG/ML INJECTION SOLUTION,26,26,*
1439,BUMETANIDE 1 MG TABLET,3,3,*
1440,BUPIVACAINE (PF) 0.75 % (7.5 MG/ML) IN 8.25 % DEXTROSE INJECTION,31,31,*
