"Facility","Description","Price"
"Martinsville","DIPHENHYDR CR 1% 30GM",15
"Martinsville","AMIODARONE 30MG J",15
"Martinsville","AMINOPHY 250(2) J",7
"Martinsville","DOXEPIN 25MG C",10
"Martinsville","ERYTHR BASE 500MG T",10
"Martinsville","FLUMAZENIL.1MG\ML5ML",24
"Martinsville","RABIES VAC WASTE",896.52
"Martinsville","THEO 80MG/15ML 30M",41
"Martinsville","BISACODYL 10MG RS",8
"Martinsville","THIORIDAZ 25MG T",10
"Martinsville","LEVEMIR",3
"Martinsville","MEXILETINE 200MG C",10
"Martinsville","PERPHEN 8MG T",10
"Martinsville","REPAGLINIDE 0.5MG T",10
"Martinsville","FER SUL 300\5 5ML",7
"Martinsville","PHENOBARB 100MG T",9
"Martinsville","ARGATROBAN 1MG(5) J",379
"Martinsville","SKIN INTEGRA DRT CM",77
"Martinsville","EFAVIRENZ 600MG T",81
"Martinsville","LACTULOSE 10/15 SYRUP",8
"Martinsville","CINACALCET 30MG T",57
"Martinsville","CASPOFUNGIN 5MG J",136
"Martinsville","TETRACYCL 500MG C",10
"Martinsville","CALC CARB 600MG",10
"Martinsville","FENTAN 0.1MG(2.5) J",49
"Martinsville","MAG500MG(8)SWF PB",4
"Martinsville","BUPROPRION XL 300MG T",34
"Martinsville","CHLORHEXID LIQ",37
"Martinsville","AMOX 250/5 100ML",39
"Martinsville","MILRINONE 5MG (4) J",17
"Martinsville","CARVEDILOL 6.25MG T",11
"Martinsville","FEMBRT 1\5 T",247
"Martinsville","PIVOT RTH 1L",15
"Martinsville","CHLOROTHIAZ 500MG AU",801
"Martinsville","BUT APAP CAFF T",10
"Martinsville","RISPERIDO 0.25MG T",19
"Martinsville","TBOFILGRASTIM 1MCG WASTE",5
"Martinsville","OCUVITE T",10
"Martinsville","IRON DEXTRAN 50 MGJ",115
"Martinsville","HC VAL CR 0.2% 15GM",59
"Martinsville","CEFTRIAXONE 250MG J",100
"Martinsville","PROCHLORP 10MG J",59
"Martinsville","LEVOTHYROX 0.100MG T",10
"Martinsville","DOXYLAMINE 25MG T",10
"Martinsville","SIMVASTATIN 10MG T",12
"Martinsville","PERPHEN 4MG T",10
"Martinsville","PROPYLTHIOUR 50MG",10
"Martinsville","ROPIVAC 0.2% 20ML J",4
"Martinsville","METOPROLOL 25MG T",10
"Martinsville","EPIPNEP 0.1MG(10) J",3
"Martinsville","PROPFOL10MG(50)\50ML",56
"Martinsville","CEFTAZIDIME 500MG J",44
"Martinsville","LEUPROLIDE DEP 3.75(3)",9717
"Martinsville","CHLORASEPTIC SPRAY",15
"Martinsville","DOXYCYCLINE 100MG J",59
"Martinsville","INDINAVIR 400MG C",13
"Martinsville","LEUPROL7.5(6)PRO",7432
"Martinsville","RIVAROXABAN 15MG T",40
"Martinsville","TUSSIONEX 5ML",4
"Martinsville","FLUOXETINE 10MG T",11
"Martinsville","AMPICIL 500MG(.5) J",19
"Martinsville","LACTOBAC ACIDOPHIL C",9
"Martinsville","MICONAZO V SUP 100",15
"Martinsville","HYDROCORSS100MG(2.5)",50
"Martinsville","TESTOSTCYP 100MG(2) J",107
"Martinsville","ENOXAPARIN 10MG J",29
"Martinsville","LIBRAX 2.5-5MG C",10
"Martinsville","RITUXAN HYCL10MG(14)",274
"Martinsville","LEVOTHYROX 175MCG",20
"Martinsville","POT CL 10MEQ C",10
"Martinsville","ACETYL20%10ML INH",10
"Martinsville","OXAPROZIN 600MG T",10
"Martinsville","CEFEPIME 500MG J",138
"Martinsville","DIGIMMFAB WASTE AU",17102
"Martinsville","PENTAX NAL 50/0.5 T",9
"Martinsville","CYCLOBENZ 5MG T",15
"Martinsville","POLYMIX B TRIAM 10ML OS",127
"Martinsville","BENZON 100MG SRC",10
"Martinsville","DIVALPROEX 500 TBEC",16
"Martinsville","CHLORPROMAZ 50MG J",57
"Martinsville","DMENHYDR 50MG T",9
"Martinsville","MEPER PROM 50\25 C",5
"Martinsville","SILVER SD 1% 25GM CR",72
"Martinsville","RABIES IG 300\ML J",2152
"Martinsville","SELEN SUL 1% 120ML",40
"Martinsville","FLUBLOCK VACC",122
"Martinsville","MONSELS 60ML",30
"Martinsville","BICILLINLA 0.1MU(12) J",80
"Martinsville","RAMIPRIL 1.25MG C",10
"Martinsville","PIPERAC TAZ 1.125(2)",76
"Martinsville","OXYBUTYNIN 5MG T",10
"Martinsville","INDAPAMIDE 1.25MG T",10
"Martinsville","POT CIT EFF 10MEQ T",15
"Martinsville","ALREX 0.2% DROPS",464
"Martinsville","PHENYLEPH10% 5ML OS",69
"Martinsville","TBOFILGRSTM 1MCG(300)",5
"Martinsville","CARFILZOMIB 1MG(60)J",226
"Martinsville","ENOXAPARIN 10MG (4)",55
"Martinsville","FUROSEMIDE 20MG(2) J",11
"Martinsville","LOPERAMIDE 2MG C",10
"Martinsville","MEPERIDINE 100MG(.25)",9
"Martinsville","TOPIRAMATE 100MG T",31
"Martinsville","HEP B IG WASTE AU",4764
"Martinsville","DIBUCAINE O 30GM",14
"Martinsville","POTCL 2MEQ(5)100ML J1705",78
"Martinsville","VALSARTAN 160MG T",12
"Martinsville","TICARCILLIN\KC 3.1GM J",60
"Martinsville","AMPICIL 500MG (4) J",86
"Martinsville","THIETHYLP 5MG/ML 2ML",18
"Martinsville","DONNATAL ELIX 5ML OL",1
"Martinsville","AMLODIPINE 5MG T",0.15
"Martinsville","NTG PKT OI",15
"Martinsville","BELL\OPIUM RS 30MG",102
"Martinsville","LIDO 10MG(40)2% 20ML",23.29
"Martinsville","TRIAM\HCT 37.5\25 C",10
"Martinsville","PROMETH 12.5MG T",10
"Martinsville","LOTEPREDNOL 0.5% 5ML OPH",108
"Martinsville","MIDODRINE 10MG T",13
"Martinsville","HCODAPAP7.5/500 15ML",39
"Martinsville","METHYLINATRXON 12MG\.06",335
"Martinsville","TET\DIPHTOXOID PF J",137
"Martinsville","NAPROXEN 250MG T",10
"Martinsville","CAFF CIT 5MG(12) J",13
"Martinsville","ADDERALL 10 MG T",16
"Martinsville","DIGOXIN 0.5MG(2) J",44
"Martinsville","NIACIN 500MG SRC",10
"Martinsville","MEDRXYPR 1MG(50) J",106
"Martinsville","MURO-128 DROPS 5% 15ML",67
"Martinsville","FE SUL EC 325MG T",10
"Martinsville","PENCICLOVIR 1% 1.5GM",149
"Martinsville","AMLODIPINE 2.5MG T",8
"Martinsville","FOLTX TAB 1EA",10
"Martinsville","CEFACLOR 250MG C",9
"Martinsville","ENOXAPARIN 10MG (10)",55
"Martinsville","NALTREXONE 50MG T",17
"Martinsville","IRON POLYSACC 50MG T",9
"Martinsville","CEFOTAXIME 1GM(2) J",77
"Martinsville","HUMATE P 1IU WASAU",4
"Martinsville","BECLOMETH 42MCG AER",169
"Martinsville","FOSINOPRIL 20MG T",8
"Martinsville","ESMOLOL 100MG/2ML",235
"Martinsville","OR AK-DILATE 10% 5ML",52
"Martinsville","IMIQUIMOD CR 5% PKT",88
"Martinsville","SERTRALINE 100MG T",11
"Martinsville","HYDROCORT 2.5% CR 30",15
"Martinsville","ROPIVAC 1MG (40) J",43
"Martinsville","SEVOFLURANE 15MIN LIQ",92
"Martinsville","CHLORAMPHEN 1GM AU",295
"Martinsville","KETOC SH 2% 120ML",35
"Martinsville","LANSOPRAZ SUSP 30ML",20
"Martinsville","TIGECYCLINE1MG(250)J",170
"Martinsville","BISOPR\HCTZ 2.5\6.25",10
"Martinsville","SIMETH 40\0.6 30ML",16
"Martinsville","CEFUROX AX 250T",46
"Martinsville","CARISOP 350MG T",10
"Martinsville","GLIPIZIDE XL 10MG T",10
"Martinsville","ESTROGENS V CR 45GM",150
"Martinsville","TRAZODONE 50MG T",10
"Martinsville","GADOPENTET 1ML",35
"Martinsville","OMEGA-3 500MG C",10
"Martinsville","RABIES IGG 300\2ML J",5258
"Martinsville","AMMONIA AR EA INH",10
"Martinsville","PROMETH RS 50MG",29
"Martinsville","CEFAZLN 500MG(2)50",18
"Martinsville","ALB/IPRATR 14.7G AERO",1058
"Martinsville","ATORVASTAT 10MG T",12
"Martinsville","GUAIFEN-DM 120ML OL",6
"Martinsville","VORICONAZOLE 10MG  WASTE",55
"Martinsville","ISOSULFANBL 1MG(50)J",882
"Martinsville","EPINEP 0.1MG(3) J",909
"Martinsville","CAPTOPRIL 25MG T",10
"Martinsville","DINOPROST 10MG VS",1170
"Martinsville","METRONID .75% CR 45 GM",138
"Martinsville","ESTR CONJ 0.9MG T",10
"Martinsville","KETOROLAC 15MG(2) J",20
"Martinsville","LAMOTRIGINE 25MG T",22
"Martinsville","REMIFENTAN 1MG/3MG J",231
"Martinsville","AZACITIDINE 1MG J",38
"Martinsville","BUMET .25MG\ML 4ML J",25
"Martinsville","LID 2% JELLY PER APP",28
"Martinsville","LABETALOL 20MG\4ML J",40
"Martinsville","TERCONAZ VCR 45GM",183
"Martinsville","TIROFIBAN .25MG WASTE",83
"Martinsville","LANREOTIDE 1MG WASTE",341
"Martinsville","FLUPHEN DEC 25MG J",96
"Martinsville","METRONID 250MG T",8
"Martinsville","LANSOPRAZ 30MG J",100
"Martinsville","ALLOPUR 100 MG T",10
"Martinsville","NEOSTIGMINE.5MG(10)",37
"Martinsville","ESTROPIPATE 1.25MG T",9
"Martinsville","CITAOPRA 2MG\ML 5ML",4
"Martinsville","TRAVAPROST 2.5ML OS",309
"Martinsville","MANNITOL25%50ML J",21
"Martinsville","VERAP 80MG T",10
"Martinsville","FENOFIBRATE 145MG T",19
"Martinsville","TETRAHYD 0.05 15ML OS",14
"Martinsville","OR EYESTREAM 120ML",53
"Martinsville","LATANOPROST OF 2.5ML",316
"Martinsville","MITOMYCIN 5MG WASTE",1150
"Martinsville","CEFUROXIME 750MG J",41
"Martinsville","PHENOBARB 20\5 5ML",2
"Martinsville","GLYBURIDE 2.5MG T",10
"Martinsville","MAGHYDROX\ALHYD 30ML",7
"Martinsville","TIROFIBAN .25MG AU",49
"Martinsville","ROSUVASTATIN 40 MG T",18
"Martinsville","CHROMAGEN C",10
"Martinsville","MULTIVIT CHLD CHEW W\FE",10
"Martinsville","GABAPENTIN 800MG T",16
"Martinsville","ESTRADIOL .75MG PATCH",27
"Martinsville","CARBOPROST 250MCG J",353
"Martinsville","PILOCARP OS 4% 2ML",518
"Martinsville","ZINC OXIDE 454GM",41
"Martinsville","REMIFENTAN 2MG\5ML J",238
"Martinsville","PROPAFENONE 225 MG SRC",21
"Martinsville","HALOB PR 0.05 CR 15GM",206
"Martinsville","TERCON V 0.8% 20GM CR",202
"Martinsville","NYSTATIN 60ML",45
"Martinsville","ACETAM 500MG T",0.05
"Martinsville","DAPSONE 100MG T",10
"Martinsville","TERAZOSIN 5MG T",10
"Martinsville","NACL .9% 10ML J",25
"Martinsville","RANITIDINE 25MG(6) J",37
"Martinsville","PHYTONADIOONE 5MG T",145
"Martinsville","PREDNISONE 1MG(10) T",3.97
"Martinsville","CETYPY CL MW **",21
"Martinsville","ERTAPENEM 500MG(2) J",208
"Martinsville","IRINOTECAN 20MG J",52
"Martinsville","EPIRUBICIN 2MG J",281
"Martinsville","CEFTAZIDIME 500MG J",45
"Martinsville","FELODIPINE 5MG 5",10
"Martinsville","SCOPOL 1.5MG TDP",35
"Martinsville","LISINOPRIL 20MG T",15
"Martinsville","COCAINE TX4%(4ML)APP",82
"Martinsville","SORBITOL 70% SOLN.",1
"Martinsville","GAVISON 5ML",7
"Martinsville","HYDROCORT ENEMA 100MG",80
"Martinsville","GABAPEN 250MG\5 5ML OL",6
"Martinsville","NITRO 2% 30GM OI",11
"Martinsville","NAPROXEN 550MG T",10
"Martinsville","GENTAMIC 15GM CR",15
"Martinsville","LEVOFLOX 750MG T",0.2
"Martinsville","MESALAM 4GM\60ML EN",105
"Martinsville","GRISEOFUL 250MG C",9
"Martinsville","OLANZ\FLUOX 6\25MG C",49
"Martinsville","TOBRAMY OO 3.5GM",277
"Martinsville","TERBINAFINE 250MG T",70
"Martinsville","POT CL 20%MEQ 15ML",3
"Martinsville","TRIFLUOPER 5MG T",10
"Martinsville","DILTIAZEM 90MG SRC",10
"Martinsville","PRAMIPEX 0.125MG T",10
"Martinsville","CARMUSTIN 100MG AU",1300
"Martinsville","SUCROSE 24% 15ML",7
"Martinsville","LEVONORGESTREL1.5MGT",90
"Martinsville","DOCUSATE 100MG CAP",4
"Martinsville","HYDRO-APAP 5-500MG TAB",20
"Martinsville","NEO\POLY\HYD 10ML OS",40
"Martinsville","BISOPROLOL 5MG T",10
"Martinsville","IBUPRO 40MG/ML 15ML",6
"Martinsville","DILTIAZEM 25MG\5ML J",25
"Martinsville","VILAZODONE 20MG T",19
"Martinsville","MUPIRO 2% OINT 11GM **",140
"Martinsville","RIFAMPIN 300MG C",13
"Martinsville","GLUCAGON 1MG J",531
"Martinsville","VINORELBINE 10MG J",137
"Martinsville","DIP TET PERT 0.5ML J",176
"Martinsville","ATRACUR 50MG/5ML INJ",23
"Martinsville","PROMETH VC W\COD 5ML",2
"Martinsville","LEVOCAB OS 0.05% 5ML",177
"Martinsville","OXYCODONE 5MG\5ML OS",9
"Martinsville","CARBAMAZ 100 MG T",10
"Martinsville","MEDROXYPROGES 50MG J",1137
"Martinsville","SILVER NITRATE 1% SOL",298
"Martinsville","METHAZOLA 50MG T",9
"Martinsville","RAMIPRIL 5MG C",10
"Martinsville","PROLEX DH 5 ML",2
"Martinsville","THEOPH 600MG SR TB24",10
"Martinsville","NORTRIP 25MG C",10
"Martinsville","TRAZODONE 100MG T",10
"Martinsville","PEN G 0.6MU(8.4) J",31
"Martinsville","BISACODYL 5MG T",10
"Martinsville","APAP 100MG DRPS",33
"Martinsville","LEUPROLIDE 7.5MG J",7439
"Martinsville","RIBOFLAVIN 100MG T",10
"Martinsville","CHROMAGEN FORTE C",10
"Martinsville","GLYCOPYR 0.4\2ML J",25
"Martinsville","DUTASTERIDE 0.5MG C",17
"Martinsville","FE FUM DSS 150\100SR",10
"Martinsville","RIVASTIGMINE 9.5MG PATCH",29
"Martinsville","BENEFIBER 80GM",25
"Martinsville","ASA BUFF 325MG T",10
"Martinsville","AZELASTINE NAS 34G",372
"Martinsville","ISOVUE 300-399MG/ML",10
"Martinsville","DRG UNNA FLEX BND",143
"Martinsville","OFLOXICIN 0.3% 10ML",181
"Martinsville","NACL .9% 50ML IVPB",157
"Martinsville","MICONAZOLE 45GM PWD",21
"Martinsville","PILOCARP OS 4% 15ML",37
"Martinsville","ACET/COD ELIX 12.5ML",7
"Martinsville","VENLAFAX 25MG T",10
"Martinsville","PRAVASTATIN 20MG T",19
"Martinsville","DELSYM SYRUP 120ML",45
"Martinsville","ISOSULFANBL 1MG AU",882
"Martinsville","REMIFENTANIL 1MG J",102
"Martinsville","LEVOLEUCOVR 0.5MG(20)",15
"Martinsville","NICARDIPINE 25\10 J",604
"Martinsville","PROMETH 50MG(.5) PB",17
"Martinsville","METOPROL 50MG SRT",9
"Martinsville","TRIOFIBO.25MG(15)J",83
"Martinsville","HYOSCY 00.15MG T",10
"Martinsville","IMIPRAMINE 10MG T",10
"Martinsville","AMIFOST 500MG J",3426
"Martinsville","CAF CIT 5MG(12)J",13
"Martinsville","OXYMET NS 15ML",20
"Martinsville","CARVEDILOL CR 80MG T",18
"Martinsville","DESMOPRESSIN 1MCG J",59
"Martinsville","CYTARABINE 100MG J",72
"Martinsville","LEVOFLOX 25050ML PB",139
"Martinsville","MAG CITRATE 300ML",7
"Martinsville","METHOTREX 5MG J",15
"Martinsville","BUPROPRIO XL 150MG T",26
"Martinsville","BETAXO OS 0.5% 5ML",104
"Martinsville","TIZANIDINE 2MG T",10
"Martinsville","PILOCARP OS 2% 15ML",53
"Martinsville","RIVAROXABAN 10MG T",33
"Martinsville","TOTERODINE LA 2MG T",19
"Martinsville","PRIMIDONE 50MG T",10
"Martinsville","TERBINAF 1% 30GM CR",45
"Martinsville","OXYBUTYNIN 1MG OL",3
"Martinsville","CHLORHEXIDN 0.12% 15ML",7
"Martinsville","BAC POLY B OO",95
"Martinsville","HEP B IG 0.5ML PFS J",993
"Martinsville","LIDO 10MG(10)1% 10ML",16
"Martinsville","APAP COD 3 T",10
"Martinsville","PSEUDOFED 30MG T",10
"Martinsville","ESZOPICLONE 2MG T",24
"Martinsville","HYDROCODONE 5MG 10ML",16
"Martinsville","BRINZOLAM 1% OS 5ML",154
"Martinsville","RISPERDLA .5MG(100)J",3727
"Martinsville","APAP/COD 5ML",3
"Martinsville","FLUOROM OS 0.1% 10ML",113
"Martinsville","PROCAIN 750 SR 6HR C",5
"Martinsville","NORETHINDRONE 5MG T",10
"Martinsville","DESMOPRESSIN 1MCG J",59
"Martinsville","SMX\TMP 20ML OL",20
"Martinsville","DULOXETINE 20MG C",31
"Martinsville","COLESTIPOL 5GM PKT",11
"Martinsville","ERIBULINMES0.1(10)",741
"Martinsville","PROTAMINE SO4 10MG J",3
"Martinsville","RISEDRONATE 35MG T",95
"Martinsville","OXACILLIN 250MG (8) J",93
"Martinsville","MESALAMINE 250 SRC",10
"Martinsville","THEOPH 200MG SRT",10
"Martinsville","ATROP 0.01MG(25) SYR",4
"Martinsville","CEFEPIME 500MG(4) J",60
"Martinsville","APAP 325MG T",0.05
"Martinsville","DESOXIM 0.25% ONT 60GM",116
"Martinsville","LIDO10MG(200)D5500PB",40
"Martinsville","PROCAIN 500MG 12HR C",5
"Martinsville","EYE STREAM 4 OZ",85
"Martinsville","DILTIAZEM 60MG T",10
"Martinsville","REGADENOSON 0.1MG(4)",100
"Martinsville","CISTATRACUR 2MG\ML J",104
"Martinsville","PRAZOSIN 1MG C",10
"Martinsville","TICAGRELOR 90MG T",18
"Martinsville","DORZOL\TIMOL 2\0.5 OS",236
"Martinsville","EZETIMIBE 10MG T",9.42
"Martinsville","TOBRAMY 80MG J",45
"Martinsville","ZOLPIDEM 6.25MG T",22
"Martinsville","ACULAR LS 0.4%",380
"Martinsville","MMR INJ",350
"Martinsville","LABETALOL 200MG T",10
"Martinsville","CHLORPHEN PSE SRT",9
"Martinsville","METHYLBLUE 1MG J",11
"Martinsville","METOPROL XL 25MG T",10
"Martinsville","IV DEXTRAN 40/NS 500",603
"Martinsville","OXAZEPAM 10MG C",9
"Martinsville","EMETROL 120ML OL",1
"Martinsville","MURO 128 5% 3.5GM OI",67
"Martinsville","DOCUSATE NA 100MG\10M OL",1
"Martinsville","PHYSOSTIGIMIN 2MG J",22
"Martinsville","THIOTHIXENE 10MG T",9
"Martinsville","LISINOPRIL 20MG TAB",4
"Martinsville","ISMO 20MG TABLET",10
"Martinsville","TYLENOL W/COD 10ML",3
"Martinsville","DICLOXACILN 250MG C",9
"Martinsville","PROPFOL10MG(10)\10ML",216
"Martinsville","IG OCTAGAM 500MG AU",223
"Martinsville","PANCURONIUM 1MG J",22
"Martinsville","ACETAM 160/5 20ML",4
"Martinsville","PROMETH RS 12.5MG",18
"Martinsville","ELDERTONIC ELIXIR ML",1
"Martinsville","CARMUSTIN 100MG WAST",1300
"Martinsville","MEXILETINE 150MG C",10
"Martinsville","FLUPHENAZINE 5MG T",10
"Martinsville","CHONDR\HYAL 0.5ML",609
"Martinsville","CELECOXIB 200MG C",11
"Martinsville","METRONID 500MG T",0.8
"Martinsville","LIDOCAINE TS 4% 50ML",58
"Martinsville","CARISOP 250 MG",12
"Martinsville","SMX\TMP 80\16 5ML J",67
"Martinsville","TOBRAMY 80MG(5) J",23
"Martinsville","ACETAZOLAM 500MG C",18
"Martinsville","METHYLPHEN 5MG T",6
"Martinsville","PIPERAC TAZ 3.375GM J",21
"Martinsville","CEPHALEX 250MG C",0.25
"Martinsville","MITOXANTR 5MG J",773
"Martinsville","LEVOTHYR 500MCG J",149
"Martinsville","BICALUTAMIDE 50MG T",126
"Martinsville","CIPROFLOX200MG\100PB",99
"Martinsville","GUAIFENESIN 120ML OL",1
"Martinsville","PHENYLEPH1% 1ML J",52
"Martinsville","CLINDAMY 300\2 J",22
"Martinsville","ZOLEDRONIC 1MG(4)100J",275
"Martinsville","DEBROX 6.5% 30ML OT",15
"Martinsville","MOM LIQUID 30ML UDCUP",7
"Martinsville","HUMATE P 1IU WASTE",4
"Martinsville","OR NEOMYCIN/BACIT/POLY",25
"Martinsville","METOPROL 50MG T",0.15
"Martinsville","NIFEDIPINE 30MG SRT",10
"Martinsville","WITCH HAZEL 50% PD 40",15
"Martinsville","DEGARELIX 1MG WASTE",45
"Martinsville","INDOMETH 25MG C",10
"Martinsville","NALMEFENE 100MCG J",16
"Martinsville","MOISTUREL LOT 8OZ",13
"Martinsville","MEMANTINE 10MG T",13
"Martinsville","BICILLIN LA 0.1MU(12)J",80
"Martinsville","AMPICILLIN 500MG J",30
"Martinsville","SACUB/VALS 49/51 T",33
"Martinsville","RANITID150MG\10ML OL",7
"Martinsville","NAPROXEN 375MG T",10
"Martinsville","INDIGO CAR 5ML J",1000
"Martinsville","SOD POLYSTRENE 15GM\60ML",28
"Martinsville","IBUTILIDE 1MG WASTE",3429
"Martinsville","CHRONULAC 30ML",11
"Martinsville","CLARITH 250\5 100ML",517
"Martinsville","POT CL 20% 15ML OL",7
"Martinsville","CHLORAMPHEN 1GM J",48
"Martinsville","LINACLOTIDE 145MCG C",52
"Martinsville","MITOMYCIN 5MG WASAU",1150
"Martinsville","BETAM VAL .1% LOT 60",47
"Martinsville","FLUCONAX 150MG T",80
"Martinsville","NEBIVOLOL 5MG T",10
"Martinsville","FLUCYTOSINE 250MG C",64
"Martinsville","BISOPRO\HCTZ 5\6.25",10
"Martinsville","MESALAMINE RS 500MG",20
"Martinsville","GLYCOPYR 0.2MG\ML J",114
"Martinsville","TIROFIB0.25MG(20\100",83
"Martinsville","EDROP\ATROP 15ML J",76
"Martinsville","CLINDAMY 900MG\6ML J",53
"Martinsville","ROPINIROLE 2MG T",10
"Martinsville","PREDNISOL 1% 5ML OS",109
"Martinsville","PYRAZINAMIDE 50OMG T",9
"Martinsville","ISDN 10MG T",10
"Martinsville","BISMUTH SUBS MAX 30M",7
"Martinsville","MESALAMINE 400MG T",11
"Martinsville","PILOCARP OS 0.05% 15ML",50
"Martinsville","BUNNELL'S SOLN",38
"Martinsville","ISOSORBIDE M 30MG TAB",4
"Martinsville","ARGATROBAN 1MG WASTE",379
"Martinsville","VERAPAMIL 180 SRT",10
"Martinsville","EFAVIRENZ 100MG C",22
"Martinsville","IBUPROFEN 600MG T",0.15
"Martinsville","LEVOTHYROX 0.075MG T",10
"Martinsville","MICONZ 25%/ZINC 15% OI",14
"Martinsville","AURALGAN",19
"Martinsville","ETOMIDATE 20MG J",108
"Martinsville","TIAGABINE 2MG T",18
"Martinsville","EPIPNEP 0.1MG J",2
"Martinsville","THEOPH 400MG SRT",10
"Martinsville","DONEPEZIL 5MG T",29
"Martinsville","ROPIVAC 0.5% 30ML J",111
"Martinsville","RABIES IG 1500\10ML J",10876
"Martinsville","KETOCON CR 2% 30GM",102
"Martinsville","GELFILM EYE PKT",234
"Martinsville","DARBEPO NR 1MCG J",19
"Martinsville","TOLTEROD XR 4MG C",20
"Martinsville","HALOPER 5MG(10) SRJ",34
"Martinsville","PENTOSTATIN 10MG J",16106
"Martinsville","MECLIZINE 25MG T",0.4
"Martinsville","CYTARABINE100MG(0.5)",152
"Martinsville","PANTOPRAZOLE 40MG T",0.15
"Martinsville","ASA 325MG ECT",10
"Martinsville","IPECAC 30ML",11
"Martinsville","IOD STR LUGOLS APP",17
"Martinsville","EMLA 30GM CR",206
"Martinsville","BROMOCRIPT 2.5MG C",10
"Martinsville","ONDANSETR NCHEM 4MGODT",96
"Martinsville","ENOXAPARIN 10MG (15)",55
"Martinsville","NICARDIPINE 20MG\200ML J",373
"Martinsville","IBUPROFEN 800MG",0.2
"Martinsville","FLUOXETINE 20MG C",18
"Martinsville","HCODBIT\APAP 7.5\325",10
"Martinsville","IBUPROFEN 20ML 5ML OL",1
"Martinsville","MOMETAS CR 0.1% 45GM",149
"Martinsville","IV D5W 20KCL 1000ML",76
"Martinsville","RANOLAZINE 500MG T",16
"Martinsville","CETAPHIL 240ML",42
"Martinsville","ZIPRASIDONE 10MG J",88
"Martinsville","CLOBET FM .05% 50GM",91
"Martinsville","ADENOSINE 1MG(60) J",23
"Martinsville","LUBIPROSTONE 24MCG C",15
"Martinsville","AZITHROMY 250MG C",3
"Martinsville","DOXYCYCLINE 100MG C",10
"Martinsville","PROCHLORP INJ",28
"Martinsville","BCG INSTILL 50MG AU",549.03
"Martinsville","GENTAMIC OO 3.5GM",73
"Martinsville","CALCIUM GLUC 0.46MEQ",10
"Martinsville","LID 3% W/PHENYL 5ML",22
"Martinsville","OXYCODONE 5MG T",9.42
"Martinsville","MESALAMINE 1GM RS",37
"Martinsville","IOXY 10IU(3) 500NS",73
"Martinsville","FLECAINIDE 100MG T",11
"Martinsville","APAP 32MG ELIX",20
"Martinsville","DONNATAL LIQUID 15ML",11
"Martinsville","MILRINONE5(4)100MLPB",918
"Martinsville","TRACE ELEMENTS 5 1ML J",25
"Martinsville","SEVOFLURANE\HR",727
"Martinsville","CLONAZEPAM 0.5MG T",10
"Martinsville","CLADRIBINE 1MG J",330
"Martinsville","INS REG R 5(20) PB",9
"Martinsville","LETROZOLE 2.5MG T",88
"Martinsville","PROPRAN 60MG SRC",16
"Martinsville","HEMOCYTE PLUS T",10
"Martinsville","VIT C 500MG T",10
"Martinsville","SPIRON HCTZ 25\25 T",10
"Martinsville","CEFALZOLN 500MG(2)J",5
"Martinsville","VIT E 3000 UNITS CR",12
"Martinsville","CEFAZOLN 500MG(2) J",5
"Martinsville","FOSPHEN 5OMG PE INJ",60
"Martinsville","METHYLDOP 250MG T",10
"Martinsville","SKIN SUBSTITUTE NOS",94
"Martinsville","RIFAXIMIN 550MG T",90
"Martinsville","RITONAVIR\LOPIN SOFTGEL",29
"Martinsville","BUNNELL SOLN",62
"Martinsville","RIFAMPIN 600MG J",450
"Martinsville","HYDRALAZINE 20MG J",178
"Martinsville","PYRIDOXINE 100MG J",69
"Martinsville","NEO PMX GM 1ML OS",111
"Martinsville","POT CIT 10 MEQ T",10
"Martinsville","PHENOBARB 32.4 MG TAB",10
"Martinsville","BETA/ DIPR .05% 15G",81
"Martinsville","AZITHRO 100/5 15ML",78
"Martinsville","AMIODARONE 30MG J",104
"Martinsville","USE 122621",147
"Martinsville","CLOTR\BETA LOT 30ML",292
"Martinsville","BUPIV\EPI 0.5% 10ML J",25
"Martinsville","BENADRYL LIQUID",20
"Martinsville","PROPRAN 20MG T",10
"Martinsville","ALBUMIN 5% 250ML J",1092
"Martinsville","LANTUS PEN 5(60)",1
"Martinsville","ELOTUZUMAB 1MG(400)",44
"Martinsville","IFOSFAMIDE 1GM AU",16.44
"Martinsville","PROCAIN 1000MG SRT",7
"Martinsville","PAROXETIN 25MG T",17
"Martinsville","IV DOBUT/D5W 500/250",440
"Martinsville","MIDODRINE 2.5MG T",10
"Martinsville","INDIA INK DYE 10ML J",130
"Martinsville","QUINIDINE 200MG T",10
"Martinsville","USE 125929",10
"Martinsville","GENTAM 80MG (10) J",5
"Martinsville","VANICREAM 454GM",31
"Martinsville","VASOPRESS 20UNITS 1ML J",459
"Martinsville","PIPERAC TAZ 3.375GM IVPB",21
"Martinsville","CLEMASTINE 1.34MG T",10
"Martinsville","TRANEXAMIC AC1000MGJ",143
"Martinsville","GUAIFEN 600MG SRT",10
"Martinsville","LOSARTAN K 50MG T",0.25
"Martinsville","DANTROLENE 25MG C",9
"Martinsville","HYDROXY PAM 50MG C",10
"Martinsville","PROMETH 6.25MG\5ML",10
"Martinsville","ASPARAGIN10000UNI J",260
"Martinsville","DENILEUKIN 300MCQ J",2730
"Martinsville","ENOXAPARIN10MG (10)J",55
"Martinsville","CEPHALEX 500M C",10
"Martinsville","CHLORPHEN 4MG T",10
