Description	Price
MESH TI MATRIXNEURO CONTOURABLE RIGID 0.6MM LG ARC	3690.00
MESH TI MATRIXNEURO CONTOURABLE RIGID 0.6MM SM ARC	2367.00
MESH TI MATRIXNEURO CONTOURABLE RIGID 4 X 100 X 100MM	6408.00
MESH TI MATRIXNEURO CONTOURABLE RIGID 4 X 200 X 200MM	24539.00
MESH TI MATRIXNEURO CONTOURABLE RIGID 4 X 38 X 45MM	4116.00
MESH TI MATRIXNEURO CONTOURABLE RIGID 6 X 100 X 100MM	6408.00
MESH TI MATRIXNEURO CONTOURABLE RIGID 6 X 200 X 200MM	24539.00
MESH TI MATRIXNEURO CONTOURABLE RIGID 6 X 38 X 45MM	4116.00
MESH TI SCREEN 1.0*100*100*0.1MM THICKNESS	2892.00
MESH VENTRAL OPEN SKIRTED 20*15	3516.00
MESH VENTRAL OPEN SKIRTED 30*20	5589.00
MESH VICRYL KNITTED 12*12	5508.00
MESH VICRYL WOVEN 6 X 6 (15CM X 15CM)	3008.00
METAGLENE DELTA XTEND	4558.00
Metanephrines, Frac, Qn, 24hr Urine-LC	211.00
Metanephrines, Frac., Plasma-LC	211.00
Metanephrines, Fractionated 24 Hour Urine-Mayo	211.00
METER PEAK FLOW	67.00
METER URINE	66.00
Methanol-UVA	199.00
Methemoglobin (POCT)	90.00
Methotrexate (MTX), Serum-LC	349.00
Methylmalonic Acid, Serum-LC	204.00
METHYLPREDNISOL SUCC 125MG/2ML VL	48.00
MG Breast Biopsy w/ Stereo Guide Left	3307.00
MG Breast Biopsy w/ Stereo Guide Left	3307.00
MG Breast Biopsy w/ Stereo Guide LT Add	2494.00
MG Breast Biopsy w/ Stereo Guide LT Add	2494.00
MG Breast Biopsy w/ Stereo Guide Right	3307.00
MG Breast Biopsy w/ Stereo Guide Right	3307.00
MG Breast Biopsy w/ Stereo Guide RT Add	2494.00
MG Breast Biopsy w/ Stereo Guide RT Add	2494.00
MG Breast Tissue Specimen Left	3307.00
MG Breast Tissue Specimen Right	3307.00
MG Breast Tissue Specimen Surg LT Add	860.00
MG Breast Tissue Specimen Surg LT Add	860.00
MG Breast Tissue Specimen Surgical Left	860.00
MG Breast Tissue Specimen Surgical Left	860.00
MG Breast Tissue Specimen Surgical Right	860.00
MG Breast Tissue Specimen Surgical Right	860.00
MG Breast Tissue Specimen Surgl RT Add	860.00
MG Breast Tissue Specimen Surgl RT Add	860.00
MG Breast Tomo 3D Digital Diag Bilateral	59.00
MG Breast Tomo 3D Digital Diag Bilateral	59.00
MG Breast Tomo 3D Digital Diag Left	59.00
MG Breast Tomo 3D Digital Diag Left	59.00
MG Breast Tomo 3D Digital Diag Right	59.00
MG Breast Tomo 3D Digital Screening	56.00
MG Breast Tomo 3D Digital Screening	56.00
MG Device Plcmnt w/ Mammo Guide Left	464.00
MG Device Plcmnt w/ Mammo Guide Left	464.00
MG Device Plcmnt w/ Mammo Guide LT Add	350.00
MG Device Plcmnt w/ Mammo Guide LT Add	350.00
MG Device Plcmnt w/ Mammo Guide Right	464.00
MG Device Plcmnt w/ Mammo Guide Right	464.00
MG Device Plcmnt w/ Mammo Guide RT Add	350.00
MG Device Plcmnt w/ Mammo Guide RT Add	350.00
MG Device Plcmnt w/ Stereo Guide Left	464.00
MG Device Plcmnt w/ Stereo Guide Left	464.00
MG Device Plcmnt w/ Stereo Guide LT Add	350.00
MG Device Plcmnt w/ Stereo Guide LT Add	350.00
MG Device Plcmnt w/ Stereo Guide Right	464.00
MG Device Plcmnt w/ Stereo Guide Right	464.00
MG Device Plcmnt w/ Stereo Guide RT Add	350.00
MG Device Plcmnt w/ Stereo Guide RT Add	350.00
MG Ductogram or Galactogram Multi Left	1425.00
MG Ductogram or Galactogram Multi Left	1425.00
MG Ductogram or Galactogram Multi Right	1425.00
MG Ductogram or Galactogram Multi Right	1425.00
MG Ductogram or Galactogram Single Left	1077.00
MG Ductogram or Galactogram Single Left	1077.00
MG Ductogram or Galactogram Single Right	1077.00
MG Ductogram or Galactogram Single Right	1077.00
MG Mammo Digital Diagnostic Bilat	578.00
MG Mammo Digital Diagnostic Bilat	578.00
MG Mammo Digital Diagnostic Left	563.00
MG Mammo Digital Diagnostic Left	563.00
MG Mammo Digital Diagnostic Right	563.00
MG Mammo Digital Diagnostic Right	563.00
MG Mammo Digital Post Procedure Bilat	578.00
MG Mammo Digital Post Procedure Bilat	578.00
MG Mammo Digital Post Procedure Left	563.00
MG Mammo Digital Post Procedure Left	563.00
MG Mammo Digital Post Procedure Right	563.00
MG Mammo Digital Post Procedure Right	563.00
MG Mammo Digital Screening Bilat w Tomo	475.00
MG Mammo Digital Screening Bilateral	475.00
MG Mammo Digital Screening Bilateral	475.00
MG Mammo Implant Digital Diag Bilateral	475.00
MG Mammo Implant Digital Screening Bilat	475.00
MG Mammo Implant Screening Bilat w Tomo	475.00
MG Mammo Tomo Add on	56.00
MGMT METHYLATION ANALYSIS	887.00
MicroAlbumin/Creatinine Ratio Urine	72.00
MICROBLATOR 30 ICW 1.4MM	2472.00
MICROBLATOR TOPAZ 30 ICW 1.4MM 0.8MM TIP	3104.00
MICROCATH  CORSAIR 2.6FR 150CM	3894.00
MICROCATHETER CANALOPLASTY	4930.00
MICROCLIP HEMOSTATIC TI GEM	74.00
MICROCOILS NESTER EMBOLIZATION PLATINUM MWCE-18-14-10 CPEVAL-337	779.00
MICROCOILS NESTER EMBOLIZATION PLATINUM MWCE-18-14-6 CPEVAL-337	779.00
MICROCOILS NESTER EMBOLIZATION PLATINUM MWCE-18-14-8 CPEVAL-337	779.00
MICROCOILS NESTER EMBOLIZATION PLATINUM MWCE-18-7-10 CPEVAL-337	779.00
MICROCOILS NESTER EMBOLIZATION PLATINUM MWCE-18-7-8 CPEVAL-337	779.00
MICRODISSECTIONAL MANUAL	1074.00
MICROSATELLITE INSTABILITY ANALYS	1086.00
MICROSLIDE CONSULT	1099.00
MICROWIRE MIRAGE .008	3072.00
Milk Component, IgE, Profile-LC	57.00
Milk, IgE-LC	57.00
Milk, IgE-Mayo	57.00
MINI MAZE(INTRA OP EPICARDIAL PAC	2206.00
MINICAP DISCONNECT EXTENSION	448.00
Minimum Inhibitory Concentration	102.00
MIRCOCATH MIRA-FLEX HI-FLO MF-2.8-NT-110-15-HP	2262.00
MIRCOCATH MIRA-FLEX HI-FLO MF-2.8-NT-135-15-HP	2306.00
MIRROR FLEXIBLE INSPECTION	102.00
MIRROR LARYNGEAL #00 10MM	61.00
Mirror Laryngeal #00 10mm	61.00
Mirror Telescoping SelfInspect 2.75 Rnd	83.00
MIRROR TELESCOPING SELF-INSPECTION 2.75 IN RND	83.00
Miscellaneous Culture	90.00
MISCELLANEOUS SAMPLE	2.00
MISTER/BLOWER CO2 16.5CM MALLEABLE SHAFT W/IV SET	389.00
Mitochondrial (M2) Antibody-LC	144.00
MITT FINGER CONTROL ADULT	110.00
MITTEN FINGER CONTROL (PEEK-A-BOO)	138.00
Mittens, Restraint (Pair) CS-909	110.00
MIXER & CEMENT KYPHX HV-R	1079.00
MLH 1 GENE	719.00
MOD SED OTH PHYS <5YRS 15 MIN	69.00
MOD SED OTH PHYS <5YRS 15 MIN Cardiac Cath	69.00
MOD SED OTH PHYS 5/>YRS 15 MIN	69.00
MOD SED OTH PHYS 5/>YRS 15 MINS	69.00
MOD SED OTH PHYS ADD 15 MIN	69.00
MOD SED OTH PHYS ADD 15MIN	69.00
MOD SED SAME PHYS <5YRS 15 MIN	69.00
MOD SED SAME PHYS 5/>YRS 15 MIN	69.00
MOD SED SAME PHYS/QHP <5YRS	69.00
MOD SED SAME PHYS/QHP ADD 15 MIN	69.00
MOD SED SAME PHYS/QHP ADD 15 MIN Cardiac Cath	69.00
MOD SED SAME PHYS/QHP ADD 15MIN	69.00
Moderate Sedation	11.00
Modified Hodge Test	102.00
MODULE BLUE ENDO CUTTING 12.5MM	1331.00
MODULE BLUE ENDO CUTTING 15MM	1331.00
MODULE BLUE ENDO CUTTING 20MM	1331.00
MODULE BLUE MOON UNIV VALVE W/REDUCER 10-5MM	1242.00
MODULE TURON TO RSP CONVERSION NEUTRAL	8360.00
MODULE TURON TO RSP CONVERSION OFFSET	8360.00
Moisture Barrier charge	25.00
MOISTURIZER REMEDY PHYTOPLEX 4 OZ	11.00
MOLEC PATH INTERP	130.00
MOLECULAR PATH PROCEDURE LEVEL	2214.00
MOLECULAR PATH PROCEDURE LEVEL 2	668.00
MOLECULAR PATH PROCEDURE LEVEL I	609.00
MONITOR CARDIAC CONFIRM IC	7923.00
MONITOR INTRA-ABDOMINAL PRESSURE ABVISER	577.00
MONITOR PORTABLE BP/PULSE W/A.P.S.	833.00
Monitored Anesthesia Care	11.00
MOPATH PROCEDURE LEVEL 3	813.00
MORCELLATOR LAPAROSCOPIC DISP	3314.00
MORCELLATOR LINA XCISE CORDLESS DISP OREVAL-867 - NOT ACCEPTABLE NO FURTHER USE DUE TO FDA LETTER	2519.00
MORPHOMETRIC ANALYSIS PROB	1093.00
MORPHOMETRIC ANALYSIS PROBE MAN	1093.00
MORPHOMETRIC ANALYSIS QUAN	1340.00
MORPHOMETRIC ANALYSIS QUANT	474.00
MORPHOMETRIC ANALYSIS QUANT AUTO	1340.00
MORPHOMETRIC ANALYSIS QUANT MANUA	474.00
MORPHOMETRIC ANALYSIS TUM	574.00
MORPHOMETRIC ANALYSIS TUMOR	574.00
Motor ﴧ 11-12 Nrv Cndj Preconf Eltrode Limb 	96.00
Motor ﴧ 1-2 Nrv Cndj Preconf Eltrode Limb 	51.00
Motor ﴧ 3-4 Nrv Cndj Preconf Eltrode Limb 	51.00
Motor ﴧ 5-6 Nrv Cndj Preconf Eltrode Limb 	51.00
Motor ﴧ 7-8 Nrv Cndj Preconf Eltrode Limb 	51.00
Motor ﴧ 9-10 Nrv Cndj Preconf Eltrode Limb 	96.00
MOUTHAOPSURGERYAOPPROCEDURE	1774.00
MR SECONDARY ADMIN KIT	44.00
MR STANDARD ADMIN KIT	79.00
MRA Abdomen w/  w/o Contrast	3189.00
MRA Abdomen w/  w/o Contrast Card	3189.00
MRA Abdomen w/ Contrast	2874.00
MRA Abdomen w/ Contrast Card	2874.00
MRA Abdomen w/o Contrast	2505.00
MRA Abdomen w/o Contrast Card	2505.00
MRA Brain/Head w/  w/o Contrast	3267.00
MRA Brain/Head w/  w/o Contrast Card	3267.00
MRA Brain/Head w/ Contrast	2622.00
MRA Brain/Head w/ Contrast Card	2622.00
MRA Brain/Head w/o Contrast	2460.00
MRA Brain/Head w/o Contrast Card	2460.00
MRA Chest w/  w/o Contrast	3243.00
MRA Chest w/  w/o Contrast Card	2584.00
MRA Chest w/ Contrast	2844.00
MRA Chest w/ Contrast Card	2844.00
MRA Chest w/o Contrast	2505.00
MRA Chest w/o Contrast Card	2505.00
MRA Lower Extremity w/  w/o Cnt Left	3009.00
MRA Lower Extremity w/  w/o Cnt LT Card	3009.00
MRA Lower Extremity w/  w/o Cnt Right	3009.00
MRA Lower Extremity w/  w/o Cnt RT Card	3009.00
MRA Lower Extremity w/ Cnt Left Card	2793.00
MRA Lower Extremity w/ Cnt Right Card	2793.00
MRA Lower Extremity w/ Contrast Left	2793.00
MRA Lower Extremity w/ Contrast Right	2793.00
MRA Lower Extremity w/o Cnt Left Card	2505.00
MRA Lower Extremity w/o Cnt Right Card	2505.00
MRA Lower Extremity w/o Contrast Left	2505.00
MRA Lower Extremity w/o Contrast Right	2505.00
MRA Neck w/  w/o Contrast	3427.00
MRA Neck w/  w/o Contrast Card	3427.00
MRA Neck w/ Contrast	2787.00
MRA Neck w/ Contrast Card	2787.00
MRA Neck w/o Contrast	2460.00
MRA Neck w/o Contrast Card	2460.00
MRA Pelvis w/  w/o Contrast	2035.00
MRA Pelvis w/  w/o Contrast Card	2035.00
MRA Pelvis w/ Contrast	1895.00
MRA Pelvis w/ Contrast Card	1895.00
MRA Pelvis w/o Contrast	1782.00
MRA Pelvis w/o Contrast Card	1782.00
MRA Upper Extremity w/  w/o Cnt Left	2505.00
MRA Upper Extremity w/  w/o Cnt LT Card	2505.00
MRA Upper Extremity w/  w/o Cnt Right	2505.00
MRA Upper Extremity w/  w/o Cnt RT Card	2505.00
MRI Abdomen w/  w/o Contrast	5389.00
MRI Abdomen w/ Contrast	2912.00
MRI Abdomen w/o Contrast	2524.00
MRI Abdomen w/o Contrast Limited	2524.00
MRI Ankle w/  w/o Contrast Left	3353.00
MRI Ankle w/  w/o Contrast Right	3353.00
MRI Ankle w/ Contrast Left	2703.00
MRI Ankle w/ Contrast Right	2703.00
MRI Ankle w/o Contrast Left	2505.00
MRI Ankle w/o Contrast Right	2505.00
MRI Brain w/  w/o Contrast	5606.00
MRI Brain w/ Contrast	4090.00
MRI Brain w/o Contrast	3273.00
MRI Brain w/o Contrast Limited	3273.00
MRI Breast Biopsy w/ MRI Guide Left	3307.00
MRI Breast Biopsy w/ MRI Guide Right	3307.00
MRI Breast w/  w/o Contrast Bilateral	6730.00
MRI Breast w/  w/o Contrast Left	3936.00
MRI Breast w/  w/o Contrast Right	3936.00
MRI Breast w/ Contrast Bilateral	5620.00
MRI Breast w/ Contrast Left	3936.00
MRI Breast w/ Contrast Right	3936.00
MRI Breast w/o Cnt Bilateral Limited	1892.00
MRI Breast w/o Cnt Left	3936.00
MRI Breast w/o Cnt Right	3936.00
MRI Breast w/o Contrast Bilateral	5338.00
MRI Cardiac Morph Fnct w/  w/o Cnt	3494.00
MRI Cardiac Morph Fnct w/o Cnt	2584.00
MRI CARDIAC VELOCITY FLOW MAPPING	507.00
MRI Cardiac w/ Stress w/ contrast	4573.00
MRI Chest w/  w/o Cnt Breast Imaging	5345.00
MRI Chest w/  w/o Contrast	5345.00
MRI Chest w/ Contrast	3817.00
MRI Chest w/ Contrast Breast Imaging	3817.00
MRI Chest w/o Contrast	3120.00
MRI Chest w/o Contrast Breast Imaging	3120.00
MRI Chest w/o Contrast Limited	3120.00
MRI DUAL PORT/GROSHONG PORT-A-CATH 9.5FR	2170.00
MRI Elbow w/  w/o Contrast Left	3361.00
MRI Elbow w/  w/o Contrast Right	3361.00
MRI Elbow w/ Contrast Left	2723.00
MRI Elbow w/ Contrast Right	2723.00
MRI Elbow w/o Contrast Left	2505.00
MRI Elbow w/o Contrast Right	2505.00
MRI Face Neck Orbit w/  w/o Contrast	5375.00
MRI Face Neck Orbit w/ Contrast	3923.00
MRI Face Neck Orbit w/o Contrast	3138.00
MRI Face Neck Orbit w/o Contrast Limited	3138.00
MRI Foot w/  w/o Contrast Left	3314.00
MRI Foot w/  w/o Contrast Right	3314.00
MRI Foot w/ Contrast Left	2639.00
MRI Foot w/ Contrast Right	2639.00
MRI Foot w/o Contrast Left	2505.00
MRI Foot w/o Contrast Right	2505.00
MRI Hand w/  w/o Contrast Left	3280.00
MRI Hand w/  w/o Contrast Right	3280.00
MRI Hand w/ Contrast Left	2940.00
MRI Hand w/ Contrast Right	2940.00
MRI Hand w/o Contrast Left	2505.00
MRI Hand w/o Contrast Right	2505.00
MRI Hip w/  w/o Contrast Left	3353.00
MRI Hip w/  w/o Contrast Right	3353.00
MRI Hip w/ Contrast Left	2703.00
MRI Hip w/ Contrast Right	2703.00
MRI Hip w/o Contrast Left	2505.00
MRI Hip w/o Contrast Right	2505.00
MRI Knee w/  w/o Contrast Left	3353.00
MRI Knee w/  w/o Contrast Right	3353.00
MRI Knee w/ Contrast Left	2703.00
MRI Knee w/ Contrast Right	2703.00
MRI Knee w/o Cnt Left Implant Planning	2505.00
MRI Knee w/o Cnt Right Implant Planning	2505.00
MRI Knee w/o Contrast Left	2505.00
MRI Knee w/o Contrast Right	2505.00
MRI Lower Extremity w/  w/o Cnt Left	3314.00
MRI Lower Extremity w/  w/o Cnt Right	3314.00
MRI Lower Extremity w/ Contrast Left	2639.00
MRI Lower Extremity w/ Contrast Right	2639.00
MRI Lower Extremity w/o Cnt LT Limited	2505.00
MRI Lower Extremity w/o Cnt RT Limited	2505.00
MRI Lower Extremity w/o Contrast Left	2505.00
MRI Lower Extremity w/o Contrast Right	2505.00
MRI MOD SED SAME PHYS   5/>YRS 15 MIN	69.00
MRI MOD SED SAME PHYS <5YRS 15 MIN	69.00
MRI MOD SED SAME PHYS 5/>YRS 15 MIN	69.00
MRI MOD SED SAME PHYS/QHP ADD 15 MIN	69.00
MRI MRCP	2524.00
MRI NEW INJECTOR KIT	92.00
MRI Pelvis w/  w/o Contrast	5389.00
MRI Pelvis w/ Contrast	3933.00
MRI Pelvis w/o Contrast	3145.00
MRI Pelvis w/o Contrast Limited	3145.00
MRI PORT W/GROSHONG PORT-A-CATH 8.0 FR	1718.00
MRI Prostate w/  w/o Contrast	5389.00
MRI Prostate w/o Contrast	3145.00
MRI Shoulder w/  w/o Contrast Left	3361.00
MRI Shoulder w/  w/o Contrast Right	3361.00
MRI Shoulder w/ Contrast Left	2723.00
MRI Shoulder w/ Contrast Right	2723.00
MRI Shoulder w/o Contrast Left	2505.00
MRI Shoulder w/o Contrast Right	2505.00
MRI Spectroscopy	2524.00
MRI Spine Cervical w/  w/o Contrast	5606.00
MRI Spine Cervical w/ Contrast	4090.00
MRI Spine Cervical w/o Contrast	3273.00
MRI Spine Cervical w/o Contrast Limited	3273.00
MRI Spine Lumbar w/  w/o Contrast	5606.00
MRI Spine Lumbar w/ Contrast	4090.00
MRI Spine Lumbar w/o Contrast	3273.00
MRI Spine Lumbar w/o Contrast Limited	3273.00
MRI Spine Thoracic w/  w/o Contrast	5606.00
MRI Spine Thoracic w/ Contrast	4090.00
MRI Spine Thoracic w/o Contrast	3273.00
MRI Spine Thoracic w/o Contrast Limited	3273.00
MRI TMJ	2524.00
MRI TMJ Limited	2524.00
MRI Upper Extremity w/  w/o Cnt Left	3280.00
MRI Upper Extremity w/  w/o Cnt Right	3280.00
MRI Upper Extremity w/ Contrast Left	2940.00
MRI Upper Extremity w/ Contrast Right	2940.00
MRI Upper Extremity w/o Con Left Limited	2505.00
MRI Upper Extremity w/o Con Right Limited	2505.00
MRI Upper Extremity w/o Contrast Left	2505.00
MRI Upper Extremity w/o Contrast Right	2505.00
MRI Venogram Sag Sinus w/  w/o Contrast	3267.00
MRI Venogram Sag Sinus w/ Contrast	2622.00
MRI Venogram Sag Sinus w/o Contrast	2460.00
MRI W/CHECK VALVE KIT	52.00
MRI Wrist w/  w/o Contrast Left	3361.00
MRI Wrist w/  w/o Contrast Right	3361.00
MRI Wrist w/ Contrast Left	2723.00
MRI Wrist w/ Contrast Right	2723.00
MRI Wrist w/o Contrast Left	2505.00
MRI Wrist w/o Contrast Right	372.00
MRSA Surveillance Screen	99.00
Mtb AST Confirmation-LC Add On	85.00
Mtb Susceptibility Broth-LC Add On	99.00
MTHFR DNA Analysis-LC	268.00
MTP NARR STAND LFT MFT-002-SLN	4811.00
Mugwort, IgE-Mayo	57.00
Multiboot	407.00
MULTIBOOT MED/LG	407.00
MULTIBOOT SM	407.00
MULTIBOOT X-LG	407.00
Multiple Sclerosis(MS) Profile-LC	249.00
Multiple Sleep Latency Test	2487.00
Mumps Screen, IgG	188.00
Mumps(IgG/M)-LC	188.00
Mumps(IgG/M)-LC Add On	188.00
MUSCLEAOPBIOPSYAOPSUPERFICIAL	4637.00
MUSCULOSKELETALAOPSURGERY	3169.00
MuSK Autoantibody-Mayo	168.00
Myasthenia Gravis Full Panel 86255-LC	74.00
Myasthenia Gravis Full Panel-LC	168.00
Myasthenia Gravis Full Panel-LC Add On	168.00
Mycoplasma pneu. IgG/IgM Abs-LC	193.00
Mycoplasma pneumoniae, PCR-LC	488.00
Myelin Basic Protein (MBP), CSF-LC	212.00
MYELOGRAM CERVICAL	3358.00
Myoglobin, Serum-LC	160.00
Myoglobin, Urine-LC	160.00
MYRINGOTOMY	2274.00
MYRINGOTOMY AOP	2274.00
N BLOCK INJ TRIGEMINAL	1264.00
N BLOCK SPENOPALATINE GANGI	1264.00
N GONORRHOEAE AMP	266.00
N GONORRHOEAE AMPLIFIED	266.00
N Telopeptide, Urine-LC	266.00
NA FERRIC GLUC CPLX IN SUCR (Ferrlecit	18.00
NA/HH (POCT) iSTAT	61.00
NA/K (POCT) iSTAT	61.00
NA/K/CL, (POCT) iSTAT	61.00
NA/K/CL/GLU (POCT) iSTAT	61.00
NA/K/CL/GLU/BUN (POCT) iSTAT	61.00
NA/K/CL/GLU/HH (POCT) iSTAT	61.00
NA/K/HH (POCT) iSTAT	61.00
NACL 0.9% INJ 100ML	13.00
NACL 0.9% INJ 50ML	10.00
NAIL 10MM TI CANN RETRO FEM EX 280MM	3314.00
NAIL 10MM TI CANN RETRO/ANTEGR FEM EX 300MM	4718.00
NAIL 10MM TI CANN RETRO/ANTEGR FEM EX 320MM	4718.00
NAIL 10MM TI CANN RETRO/ANTEGR FEM EX 340MM	4718.00
NAIL 10MM TI CANN RETRO/ANTEGR FEM EX 360MM	4718.00
NAIL 10MM TI CANN RETRO/ANTEGR FEM EX 380MM	4718.00
NAIL 10MM TI CANN RETRO/ANTEGR FEM EX 400MM	4718.00
NAIL 10MM TI CANN RETRO/ANTEGR FEM EX 420MM	4718.00
NAIL 10MM TI CANN RETRO/ANTEGR FEM EX 440MM	4718.00
NAIL 11MM TI CANN RETRO/ANTEGR FEM EX 300MM	4718.00
NAIL 11MM TI CANN RETRO/ANTEGR FEM EX 320MM	4718.00
NAIL 11MM TI CANN RETRO/ANTEGR FEM EX 340MM	4718.00
NAIL 11MM TI CANN RETRO/ANTEGR FEM EX 360MM	4718.00
NAIL 11MM TI CANN RETRO/ANTEGR FEM EX 380MM	4718.00
NAIL 11MM TI CANN RETRO/ANTEGR FEM EX 400MM	4718.00
NAIL 11MM TI CANN RETRO/ANTEGR FEM EX 420MM	4718.00
NAIL 11MM TI CANN RETRO/ANTEGR FEM EX 440MM	4718.00
NAIL 12MM TI CANN RETRO/ANTEGR FEM EX 300MM	4718.00
NAIL 12MM TI CANN RETRO/ANTEGR FEM EX 320MM	4718.00
NAIL 12MM TI CANN RETRO/ANTEGR FEM EX 340MM	4718.00
NAIL 12MM TI CANN RETRO/ANTEGR FEM EX 380MM	4718.00
NAIL 12MM TI CANN RETRO/ANTEGR FEM EX 400MM	4718.00
NAIL 12MM TI CANN RETRO/ANTEGR FEM EX 440MM	4718.00
NAIL 13MM TI CANN RETRO/ANTEGR FEM EX 300MM	4718.00
NAIL 13MM TI CANN RETRO/ANTEGR FEM EX 320MM	4718.00
NAIL 13MM TI CANN RETRO/ANTEGR FEM EX 340MM	4718.00
NAIL 13MM TI CANN RETRO/ANTEGR FEM EX 360MM	5745.00
NAIL 13MM TI CANN RETRO/ANTEGR FEM EX 380MM	4718.00
NAIL 13MM TI CANN RETRO/ANTEGR FEM EX 400MM	4718.00
NAIL 13MM TI CANN RETRO/ANTEGR FEM EX 420MM	4718.00
NAIL 13MM TI CANN RETRO/ANTEGR FEM EX 440MM	4718.00
NAIL AFFIXUS HIP FRACTURE 125 DEG 11 X 180	6576.00
NAIL AFFIXUS HIP FRACTURE 125 DEG 13 X 180	6576.00
NAIL AFFIXUS HIP FRACTURE 125 DEG 9 X 180	6576.00
NAIL AFFIXUS HIP FRACTURE 125DEG 11 X 340	6712.00
NAIL TI CANN FEM GREEN 10*300MM	4141.00
NAIL TI CANN FEM GREEN 10*320MM	4141.00
NAIL TI CANN FEM GREEN 10*340MM	4141.00
NAIL TI CANN FEM GREEN 10*360MM	4141.00
NAIL TI CANN FEM GREEN 10*380MM	4141.00
NAIL TI CANN FEM GREEN 10*420MM	4141.00
NAIL TI CANN FEM GREEN 10*440MM	4141.00
NAIL TI CANN FEM GREEN 10*460MM	4141.00
NAIL TI CANN FEM GREEN 10*480MM	4141.00
NAIL TI CANN FEM GREEN 11*300MM	4141.00
NAIL TI CANN FEM GREEN 11*320MM	4141.00
NAIL TI CANN FEM GREEN 11*340MM	4141.00
NAIL TI CANN FEM GREEN 11*360MM	4141.00
NAIL TI CANN FEM GREEN 11*380MM	4141.00
NAIL TI CANN FEM GREEN 11*400MM	4141.00
NAIL TI CANN FEM GREEN 11*420MM	4141.00
NAIL TI CANN FEM GREEN 11*440MM	4141.00
NAIL TI CANN FEM GREEN 11*460MM	4141.00
NAIL TI CANN FEM GREEN 11*480MM	4141.00
NAIL TI CANN FEM GREEN 12*300MM	4141.00
NAIL TI CANN FEM GREEN 12*320MM	4141.00
NAIL TI CANN FEM GREEN 12*340MM	4141.00
NAIL TI CANN RETRO/ANTEGRADE FEM STRL 12MM EX/360MM	5745.00
NAIL TI CANN TFNA 12MM*130 DEG*170MM	4702.00
NAIL TI CANN TFNA LT 10MM*130 DEG*235	6119.00
NAIL TI CANN TFNA LT 10MM*130 DEG*300	6119.00
NAIL TI CANN TFNA LT 10MM*130 DEG*320	6119.00
NAIL TI CANN TFNA LT 10MM*130 DEG*340	6119.00
NAIL TI CANN TFNA LT 10MM*130 DEG*360	4773.00
NAIL TI CANN TFNA LT 10MM*130 DEG*380	6146.00
NAIL TI CANN TFNA LT 10MM*130 DEG*400	6119.00
NAIL TI CANN TFNA LT 10MM*130 DEG*420	6146.00
NAIL TI CANN TFNA LT 10MM*130 DEG*440	6119.00
NAIL TI CANN TFNA LT 10MM*130 DEG*460	6119.00
NAIL TI CANN TFNA LT 11MM*130 DEG*235MM	5043.00
NAIL TI CANN TFNA LT 11MM*130 DEG*300	6119.00
NAIL TI CANN TFNA LT 11MM*130 DEG*320	6146.00
NAIL TI CANN TFNA LT 11MM*130 DEG*340	6146.00
NAIL TI CANN TFNA LT 11MM*130 DEG*360	4773.00
NAIL TI CANN TFNA LT 11MM*130 DEG*380	6590.00
NAIL TI CANN TFNA LT 11MM*130 DEG*400	6590.00
NAIL TI CANN TFNA LT 11MM*130 DEG*420	6146.00
NAIL TI CANN TFNA LT 11MM*130 DEG*440	6119.00
NAIL TI CANN TFNA LT 11MM*130 DEG*460	6119.00
NAIL TI CANN TFNA LT 14MM*130 DEG*300	6119.00
NAIL TI CANN TFNA LT 14MM*130 DEG*320	6119.00
NAIL TI CANN TFNA LT 14MM*130 DEG*340	6119.00
NAIL TI CANN TFNA LT 14MM*130 DEG*360	6119.00
NAIL TI CANN TFNA LT 14MM*130 DEG*380	6119.00
NAIL TI CANN TFNA LT 14MM*130 DEG*400	6119.00
NAIL TI CANN TFNA LT 14MM*130 DEG*420	6119.00
NAIL TI CANN TFNA LT 14MM*130 DEG*440	6119.00
NAIL TI CANN TFNA LT 14MM*130 DEG*460	6119.00
NAIL TI CANN TFNA RT 10MM*130 DEG*235	6119.00
NAIL TI CANN TFNA RT 10MM*130 DEG*300	6119.00
NAIL TI CANN TFNA RT 10MM*130 DEG*320	6119.00
NAIL TI CANN TFNA RT 10MM*130 DEG*340	6119.00
NAIL TI CANN TFNA RT 10MM*130 DEG*360	6146.00
NAIL TI CANN TFNA RT 10MM*130 DEG*380	4773.00
NAIL TI CANN TFNA RT 10MM*130 DEG*400	6119.00
NAIL TI CANN TFNA RT 10MM*130 DEG*420	6119.00
NAIL TI CANN TFNA RT 10MM*130 DEG*440	6119.00
NAIL TI CANN TFNA RT 10MM*130 DEG*460	6119.00
NAIL TI CANN TFNA RT 11MM*130 DEG*300	6119.00
NAIL TI CANN TFNA RT 11MM*130 DEG*320	6119.00
NAIL TI CANN TFNA RT 11MM*130 DEG*340	6146.00
NAIL TI CANN TFNA RT 11MM*130 DEG*360	6146.00
NAIL TI CANN TFNA RT 11MM*130 DEG*380	6590.00
NAIL TI CANN TFNA RT 11MM*130 DEG*400	6146.00
NAIL TI CANN TFNA RT 11MM*130 DEG*420	6590.00
NAIL TI CANN TFNA RT 11MM*130 DEG*440	6590.00
NAIL TI CANN TFNA RT 11MM*130 DEG*460	6119.00
NAIL TI CANN TFNA RT 14MM*130 DEG*300	6119.00
