"PROC
#",Procedure Description,"IP
Price","OP
Price",
892,VERAPAMIL 80 MG TABLET,3,3,*
893,"VITAMIN E (DL, ACETATE) 400 UNIT CAPSULE",3,3,*
894,SCOPOLAMINE 1 MG OVER 3 DAYS TRANSDERMAL PATCH,37,37,*
895,WARFARIN 2 MG TABLET,3,3,*
896,WARFARIN 2.5 MG TABLET,3,3,*
897,WARFARIN 5 MG TABLET,3,3,*
898,WARFARIN 7.5 MG TABLET,3,3,*
899,ACETAMINOPHEN 650 MG/20.3 ML ORAL SOLUTION,0,0,*
900,HEPATITIS B VIRUS VACCINE RECOMB (PF) 5 MCG/0.5 ML INTRAMUSCULAR SUSP,67,67,*
901,ACEBUTOLOL 200 MG CAPSULE,3,3,*
902,BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50 MG-325 MG-40 MG TABLET,3,3,*
903,"RHO(D) IMMUNE GLOBULIN 1,500 UNIT (300 MCG)/2 ML INJECTION SYRINGE",755,755,*
904,ACYCLOVIR 200 MG CAPSULE,3,3,*
905,PIOGLITAZONE 30 MG TABLET,3,3,*
906,ACYCLOVIR 800 MG TABLET,3,3,*
907,ADENOSINE 3 MG/ML INTRAVENOUS SOLUTION,40,40,*
908,"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION",361,361,*
909,"ALBUMIN, HUMAN 5 % INTRAVENOUS SOLUTION",411,411,*
910,LIDOCAINE (PF) 5 MG/ML (0.5 %) INJECTION SOLUTION,55,55,*
911,AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION,43,43,*
912,AMIODARONE 200 MG TABLET,3,3,*
913,CELECOXIB 100 MG CAPSULE,10,10,*
914,PIPERACILLIN-TAZOBACTAM 2.25 GRAM INTRAVENOUS SOLUTION,62,62,*
915,NURSING MAR MESSAGE,0,0,*
916,ONDANSETRON 4 MG DISINTEGRATING TABLET,3,3,*
917,SUMATRIPTAN 6 MG/0.5 ML SUBCUTANEOUS SOLUTION,17,17,*
918,TOPIRAMATE 100 MG TABLET,3,3,*
919,BUMETANIDE 0.25 MG/ML INJECTION SOLUTION,26,26,*
920,BUMETANIDE 1 MG TABLET,3,3,*
921,CONJUGATED ESTROGENS 0.625 MG/GRAM VAGINAL CREAM,646,646,*
922,"DIVALPROEX 125 MG CAPSULE,DELAYED RELEASE SPRINKLE",3,3,*
923,PENICILLIN G 5 MILLION UNITS/D5W 100 ML (LOADABLE MIXTURE),126,126,*
924,BUSPIRONE 5 MG TABLET,3,3,*
925,OLANZAPINE 5 MG TABLET,3,3,*
926,RISPERIDONE 1 MG TABLET,3,3,*
927,CALCIUM CARBONATE 200 MG CALCIUM (500 MG) CHEWABLE TABLET,3,3,*
928,CAPTOPRIL 12.5 MG TABLET,3,3,*
929,CAPTOPRIL 25 MG TABLET,3,3,*
930,CARBIDOPA 10 MG-LEVODOPA 100 MG TABLET,3,3,*
931,CARBIDOPA 25 MG-LEVODOPA 100 MG TABLET,3,3,*
932,CARBIDOPA 25 MG-LEVODOPA 250 MG TABLET,3,3,*
933,ALTEPLASE 2 MG INTRA-CATHETER SOLUTION,978,978,*
934,INFUSION ADVERSE REACTIONS GUIDELINES (ADULT),0,0,*
935,LIDOCAINE (PF) 4 MG/ML (0.4 %) IN 5 % DEXTROSE INTRAVENOUS SOLUTION,74,74,*
936,ALTEPLASE 100 MG INTRAVENOUS SOLUTION,"18,018","18,018",*
937,CEFTRIAXONE 250 MG SOLUTION FOR INJECTION,18,18,*
938,CHOLECALCIFEROL (VITAMIN D3) 400 UNIT TABLET,3,3,*
939,ACYCLOVIR (ZOVIRAX) 500 MG IN 100 ML NS LOADABLE MIXTURE,61,61,*
940,CEFUROXIME AXETIL 250 MG TABLET,3,3,*
941,VANCOMYCIN 2000 MG IN 500 ML NS LOADABLE MIXTURE ,127,127,*
942,CEPHALEXIN 250 MG CAPSULE,3,3,*
943,CEPHALEXIN 500 MG CAPSULE,3,3,*
944,CEPHALEXIN 250 MG/5 ML ORAL SUSPENSION,25,25,*
945,LIDOCAINE 5 % TOPICAL OINTMENT,841,841,*
946,VARENICLINE 0.5 MG TABLET,10,10,*
947,DOXYCYCLINE 100 MG/250 ML NS LOADABLE MIXTURE,240,240,*
948,CIPROFLOXACIN 0.3 % EYE DROPS,6,6,*
949,FERROUS FUM 110 MG IRON-B12-INT.FACTOR-VIT C-FOLIC ACID 0.5 MG CAPSULE,3,3,*
950,PHENYTOIN SODIUM EXTENDED 30 MG CAPSULE,3,3,*
951,LAMOTRIGINE 100 MG TABLET,3,3,*
952,HEPARIN PROTOCOL FOR ACUTE CORONARY SYNDROME,0,0,*
953,ZIPRASIDONE 20 MG CAPSULE,6,6,*
954,DESFLURANE 100 % INHALATION LIQUID,0,0,*
955,BRIMONIDINE 0.15 % EYE DROPS,777,777,*
956,CLONAZEPAM 0.5 MG TABLET,3,3,*
957,CLONAZEPAM 1 MG TABLET,3,3,*
958,CLOTRIMAZOLE 10 MG TROCHE,3,3,*
959,CODEINE 10 MG-GUAIFENESIN 100 MG/5 ML ORAL LIQUID,6,6,*
960,HYDROCODONE 7.5 MG-ACETAMINOPHEN 325 MG TABLET,5,5,*
961,PNEUMOCOCCAL 23 POLYVALENT VACCINE 25 MCG/0.5 ML INJECTION SOLUTION,190,190,*
962,DEFEROXAMINE 500 MG SOLUTION FOR INJECTION,106,106,*
963,BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) INJECTION SOLUTION,18,18,*
964,RISPERIDONE 0.5 MG TABLET,3,3,*
965,DILTIAZEM 5 MG/ML INTRAVENOUS SOLUTION,32,32,*
966,DOBUTAMINE 250 MG/20 ML (12.5 MG/ML) INTRAVENOUS SOLUTION,63,63,*
967,INSULIN PROTOCOL: ENDOTOOL-DIRECTED HYPOGLYCEMIA MANAGEMENT,0,0,*
968,DOXAZOSIN 2 MG TABLET,3,3,*
969,ENALAPRIL MALEATE 10 MG TABLET,3,3,*
970,ENALAPRIL MALEATE 2.5 MG TABLET,3,3,*
971,CALCIUM POLYCARBOPHIL 625 MG TABLET,3,3,*
972,ENALAPRILAT 1.25 MG/ML INTRAVENOUS SOLUTION,17,17,*
973,ESMOLOL 100 MG/10 ML (10 MG/ML) INTRAVENOUS SOLUTION,5,5,*
974,ESTRADIOL 1 MG TABLET,3,3,*
975,ETHAMBUTOL 400 MG TABLET,3,3,*
976,INSULIN PROTOCOL : CONTINUOUS INFUSION,0,0,*
977,BARIUM SULFATE 96 % (W/W) ORAL POWDER FOR SUSPENSION,0,0,*
978,FAMOTIDINE 20 MG TABLET,3,3,*
979,FINASTERIDE 5 MG TABLET,3,3,*
980,FLECAINIDE 100 MG TABLET,3,3,*
981,FLUCONAZOLE 100 MG TABLET,3,3,*
982,FLUCONAZOLE 200 MG/100 ML IN SOD. CHLORIDE (ISO) INTRAVENOUS PIGGYBACK,54,54,*
983,FLUCONAZOLE 400 MG/200 ML IN SOD. CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,63,63,*
984,FLUDROCORTISONE 0.1 MG TABLET,3,3,*
985,FLUMAZENIL 0.1 MG/ML INTRAVENOUS SOLUTION,134,134,*
986,FLUORESCEIN 0.25 %-BENOXINATE 0.4 % EYE DROPS,188,188,*
987,FLUOXETINE 10 MG CAPSULE,3,3,*
988,FLUOXETINE 20 MG CAPSULE,3,3,*
989,FLUVOXAMINE 50 MG TABLET,3,3,*
990,REPAGLINIDE 1 MG TABLET,3,3,*
991,GLIPIZIDE 5 MG TABLET,3,3,*
992,GLYBURIDE 2.5 MG TABLET,3,3,*
993,LACTOBACILLUS RHAMNOSUS GG 10 BILLION CELL CAPSULE,3,3,*
994,"NEOMYCIN-POLYMYXIN-DEXAMETH 3.5 MG/ML-10,000 UNIT/ML-0.1% EYE DROPS",206,206,*
995,VALACYCLOVIR 500 MG TABLET,5,5,*
996,"HEPARIN (PORCINE) 5,000 UNIT/ML INJECTION SOLUTION",16,16,*
997,CONJUGATED ESTROGENS 25 MG SOLUTION FOR INJECTION,"1,556","1,556",*
998,SODIUM CHLORIDE 3 % INTRAVENOUS INJECTION SOLUTION,75,75,*
999,HYDROXYCHLOROQUINE 200 MG TABLET,3,3,*
1000,HYDROXYUREA 500 MG CAPSULE,3,3,*
1001,SIMVASTATIN 40 MG TABLET,3,3,*
1002,IBUPROFEN 100 MG/5 ML ORAL SUSPENSION,3,3,*
1003,ISOSORBIDE MONONITRATE 20 MG TABLET,3,3,*
1004,"NEOMYCIN-POLYMYXIN-HYDROCORT 3.5 MG-10,000 UNIT/ML-1 % EAR DROPS,SUSP",36,36,*
1005,IOHEXOL 300 MG IODINE/ML INTRAVENOUS SOLUTION,2,2,*
1006,KETOCONAZOLE 2 % TOPICAL CREAM,32,32,*
1007,PHYTONADIONE (VITAMIN K1) 5 MG TABLET,549,549,*
1008,KETOROLAC 10 MG TABLET,3,3,*
1009,AZITHROMYCIN 500 MG IN 250 ML D5W LOADABLE MIXTURE,91,91,*
1010,LABETALOL 100 MG TABLET,3,3,*
1011,VANCOMYCIN 500 MG INTRAVENOUS SOLUTION,27,27,*
1012,INSULIN NPH ISOPHANE U-100 HUMAN 100 UNIT/ML (3 ML) SUBCUTANEOUS PEN,23,23,*
1013,CIPROFLOXACIN IN 5 % DEXTROSE 200 MG/100 ML IV (MIXTURE),27,27,*
1014,LEVOTHYROXINE 88 MCG TABLET,3,3,*
1015,LEVOTHYROXINE 112 MCG TABLET,3,3,*
1016,ERTAPENEM 1 GRAM SOLUTION FOR INJECTION,815,815,*
1017,CEFDINIR 250 MG/5 ML ORAL SUSPENSION,1,1,*
1018,LISINOPRIL 5 MG TABLET,3,3,*
1019,"LITHIUM CARBONATE ER 300 MG TABLET,EXTENDED RELEASE",3,3,*
1020,OCTREOTIDE ACETATE 100 MCG/ML INJECTION SOLUTION,12,12,*
1021,LORAZEPAM 2 MG/ML INJECTION SOLUTION,18,18,*
1022,ERTAPENEM 1 G IN 50ML NS LOADABLE MIXTURE,858,858,*
1023,MAGNESIUM OXIDE 400 MG (241.3 MG MAGNESIUM) TABLET,3,3,*
1024,"OXYCODONE ER 10 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE 12 HR",36,36,*
1025,MEGESTROL 400 MG/10 ML (10 ML) ORAL SUSPENSION,4,4,*
1026,CEFEPIME 1 G/50 ML D5W (LOADABLE MIXTURE),105,105,*
1027,METFORMIN 500 MG TABLET,3,3,*
1028,METHIMAZOLE 5 MG TABLET,3,3,*
1029,METHYLPREDNISOLONE SOD SUCC (PF) 40 MG/ML SOLUTION FOR INJECTION,58,58,*
1030,METOLAZONE 2.5 MG TABLET,3,3,*
1031,BARIUM SULFATE 97 % RECTAL KIT,0,0,*
1032,VANCOMYCIN 500 MG/100 ML NS LOADABLE MIXTURE,70,70,*
1033,MIDAZOLAM (PF) 1 MG/ML INJECTION SOLUTION,26,26,*
1034,BARIUM SULFATE 700 MG TABLET,0,0,*
1035,MIDODRINE 2.5 MG TABLET,3,3,*
1036,LIDOCAINE (PF) 20 MG/ML (2 %) INJECTION SOLUTION,11,11,*
1037,PROPOFOL 10 MG/ML INTRAVENOUS EMULSION,143,143,*
1038,MUPIROCIN 2 % TOPICAL OINTMENT,112,112,*
1039,NABUMETONE 500 MG TABLET,3,3,*
1040,NITROFURANTOIN MONOHYDRATE/MACROCRYSTALS 100 MG CAPSULE,4,4,*
1041,NOREPINEPHRINE BITARTRATE 1 MG/ML INTRAVENOUS SOLUTION,252,252,*
1042,AMIODARONE 900 MG IN D5 500 ML (ADULT STANDARD CONCENTRATION)(LOADABLE MIXTURE),86,86,*
1043,"HEPARIN, PORCINE (PF) 10 UNIT/ML INTRAVENOUS SYRINGE",5,5,*
1044,PAROXETINE 20 MG TABLET,3,3,*
1045,BUPRENORPHINE 8 MG-NALOXONE 2 MG SUBLINGUAL TABLET,54,54,*
1046,PERMETHRIN 5 % TOPICAL CREAM,92,92,*
1047,PERMETHRIN 1 % TOPICAL LIQUID,112,112,*
1048,PHENTOLAMINE 5 MG INJECTION SOLUTION,389,389,*
1049,POLYSACCHARIDE IRON COMPLEX 150 MG IRON CAPSULE,3,3,*
1050,POTASSIUM CHLORIDE 20 MEQ/100ML IN STERILE WATER INTRAVENOUS PIGGYBACK,34,34,*
1051,CEFDINIR 300 MG CAPSULE,3,3,*
1052,PRAVASTATIN 20 MG TABLET,3,3,*
1053,VALSARTAN 80 MG TABLET,3,3,*
1054,PRIMIDONE 50 MG TABLET,3,3,*
1055,PROMETHAZINE 12.5 MG RECTAL SUPPOSITORY,17,17,*
1056,PROMETHAZINE 25 MG RECTAL SUPPOSITORY,13,13,*
1057,PREGABALIN 25 MG CAPSULE,75,75,*
1058,PROPAFENONE 150 MG TABLET,3,3,*
1059,MICONAZOLE 2 % BARRIER CREAM,7,7,*
1060,"NEOMYCIN 1.75 MG-POLYMYXIN 10,000 UNIT-GRAMICIDIN 0.025MG/ML EYE DROPS",500,500,*
1061,SURGICAL LUBRICANT JELLY TOPICAL,5,5,*
1062,MIDAZOLAM 5 MG/ML INJECTION SOLUTION,22,22,*
1063,THIAMINE 200 MG  IN 100 ML NS (LOADABLE MIXTURE),104,104,*
1064,RIFAMPIN 300 MG CAPSULE,3,3,*
1065,SENNOSIDES 8.6 MG TABLET,3,3,*
1066,SERTRALINE 50 MG TABLET,3,3,*
1067,SIMVASTATIN 10 MG TABLET,3,3,*
1068,PIPERACILLIN-TAZOBACTAM 4.5 G IVPB D5W LOADABLE MIXTURE,115,115,*
1069,TUBE FEEDING MODULAR,0,0,*
1070,SODIUM CHLORIDE 0.9 % IRRIGATION SOLUTION,43,43,*
1071,SOTALOL 80 MG TABLET,3,3,*
1072,SUCRALFATE 100 MG/ML ORAL SUSPENSION,11,11,*
1073,SUCRALFATE 1 GRAM TABLET,3,3,*
1074,TERBUTALINE 1 MG/ML SUBCUTANEOUS SOLUTION,22,22,*
1075,TERBUTALINE 2.5 MG TABLET,3,3,*
1076,ENOXAPARIN 30 MG/0.3 ML SUBCUTANEOUS SYRINGE,52,52,*
1077,ENOXAPARIN 60 MG/0.6 ML SUBCUTANEOUS SYRINGE,129,129,*
1078,NALOXONE 0.4 MG/10 ML (PEDS ONLY) FOR NON-RESP ARREST OPIOID REVERSAL,166,166,*
1079,TIMOLOL MALEATE 0.25 % EYE DROPS,33,33,*
1080,TIMOLOL MALEATE 0.5 % EYE DROPS,255,255,*
1081,ENOXAPARIN 80 MG/0.8 ML SUBCUTANEOUS SYRINGE,106,106,*
1082,URSODIOL 300 MG CAPSULE,8,8,*
1083,VECURONIUM BROMIDE 10 MG INTRAVENOUS SOLUTION,91,91,*
1084,WARFARIN 1 MG TABLET,3,3,*
1085,ENOXAPARIN 100 MG/ML SUBCUTANEOUS SYRINGE,132,132,*
1086,MECLIZINE 25 MG TABLET,3,3,*
1087,ELECTROLYTE-R INTRAVENOUS SOLUTION,44,44,*
1088,PREGABALIN 75 MG CAPSULE,89,89,*
1089,IPRATROPIUM BROMIDE 0.02 % SOLUTION FOR INHALATION,5,5,*
1090,ENOXAPARIN 40 MG/0.4 ML SUBCUTANEOUS SYRINGE,56,56,*
1091,TRIAMTERENE 37.5 MG-HYDROCHLOROTHIAZIDE 25 MG CAPSULE,3,3,*
1092,SIROLIMUS 1 MG TABLET,42,42,*
1093,FENTANYL 12 MCG/HR TRANSDERMAL PATCH,168,168,*
1094,"VERAPAMIL ER (SR) 120 MG TABLET,EXTENDED RELEASE",3,3,*
1095,CEFEPIME 2 G/50 ML D5W (LOADABLE MIXTURE),167,167,*
1096,"BISACODYL 5 MG TABLET,DELAYED RELEASE",3,3,*
1097,THEOPHYLLINE 400 MG/500 ML IN DEXTROSE 5 % INTRAVENOUS,39,39,*
1098,"ASPIRIN 325 MG TABLET,DELAYED RELEASE",3,3,*
1099,"THEOPHYLLINE ER 100 MG TABLET,EXTENDED RELEASE,12 HR",3,3,*
1100,"HEPARIN, PORCINE (PF) 100 UNIT/ML INTRAVENOUS SYRINGE",5,5,*
1101,ACETAMINOPHEN 300 MG-CODEINE 30 MG TABLET,5,5,*
1102,"MULTIVITAMIN,TX-MINERALS TABLET",3,3,*
1103,GENTAMICIN 100 MG/100 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,49,49,*
1104,"ASPIRIN 81 MG TABLET,DELAYED RELEASE",3,3,*
1105,TOBRAMYCIN MESSAGE - DOSED BY PHARMACY BASED ON LEVELS,0,0,*
1106,ACETAMINOPHEN 120 MG-CODEINE 12 MG/5 ML (5 ML) ORAL SOLUTION,15,15,*
1107,LACTULOSE 10 GRAM/15 ML ORAL SOLUTION,6,6,*
1108,MAGNESIUM SULFATE 1 G IN 100 ML NS LOADABLE MIXTURE,20,20,*
1109,"AMIODARONE 150 MG/100 ML (1.5 MG/ML) IN DEXTROSE, ISO-OSMOTIC IV",206,206,*
1110,"VERAPAMIL ER (SR) 180 MG TABLET,EXTENDED RELEASE",3,3,*
1111,"INDOMETHACIN ER 75 MG CAPSULE,EXTENDED RELEASE",32,32,*
1112,TRAMADOL 50 MG TABLET,3,3,*
1113,"RABIES VACCINE,HUMAN DIPLOID (PF) 2.5 UNIT INTRAMUSCULAR SOLUTION",670,670,*
1114,INSULIN PROTOCOL: BEDTIME CORRECTIVE COVERAGE,5,5,*
1115,METFORMIN 850 MG TABLET,3,3,*
1116,VALPROATE SODIUM 500 MG/100 ML NS LOADABLE MIXTURE,58,58,*
1117,TIZANIDINE 4 MG TABLET,3,3,*
1118,APIXABAN 5 MG TABLET,12,12,*
1119,LEVETIRACETAM (KEPPRA) 500 MG/100ML NS LOADABLE MIXTURE,71,71,*
1120,POTASSIUM CHLORIDE 20 MEQ/L IN D5-0.9 % SODIUM CHLORIDE INTRAVENOUS,20,20,*
1121,POTASSIUM CHLORIDE 40 MEQ/L IN D5-0.9 % SODIUM CHLORIDE INTRAVENOUS,23,23,*
1122,CALCIUM CHLORIDE 100 MG/ML (10 %) INTRAVENOUS SYRINGE,105,105,*
1123,POTASSIUM CHLORIDE 10 MEQ/L IN DEXTROSE 5 %-0.45 % SODIUM CHLORIDE IV,16,16,*
1124,POTASSIUM CHLORIDE 20 MEQ/L IN DEXTROSE 5 %-0.2 % SODIUM CHLORIDE IV,15,15,*
1125,POTASSIUM CHLORIDE 20 MEQ/L IN DEXTROSE 5 %-0.45 % SODIUM CHLORIDE IV,15,15,*
1126,POTASSIUM CHLORIDE 30 MEQ/L IN DEXTROSE 5 %-0.45 % SODIUM CHLORIDE IV,15,15,*
1127,POTASSIUM CHLORIDE 40 MEQ/L IN DEXTROSE 5 %-0.45 % SODIUM CHLORIDE IV,16,16,*
1128,"LIDOCAINE-EPINEPHRINE 0.5 %-1:200,000 INJECTION SOLUTION",48,48,*
1129,POTASSIUM CHLORIDE 20 MEQ/L IN 5 % DEXTROSE INTRAVENOUS SOLUTION,31,31,*
1130,PROCAINAMIDE 500 MG/ML INJECTION SOLUTION,583,583,*
1131,ENOXAPARIN 120 MG/0.8 ML SUBCUTANEOUS SYRINGE,162,162,*
1132,CLINDAMYCIN IN NS 900 MG/50 ML IVPB (LOADABLE MIXTURE),212,212,*
1133,CLINDAMYCIN IN NS 600 MG/50 ML IVPB (LOADABLE MIXTURE),156,156,*
1134,GLYCERIN (ADULT) RECTAL SUPPOSITORY,3,3,*
1135,SEVOFLURANE INHALATION LIQUID,0,0,*
1136,DEXTROMETHORPHAN-GUAIFENESIN 30 MG-600 MG TABLET EXTENDED RELEASE12 HR,3,3,*
1137,ENOXAPARIN 150 MG/ML SUBCUTANEOUS SYRINGE,204,204,*
1138,"DICLOFENAC SODIUM 25 MG TABLET,DELAYED RELEASE",3,3,*
1139,GENTAMICIN 80 MG/NS 100 ML (LOADABLE MIXTURE),52,52,*
1140,SODIUM CITRATE-CITRIC ACID 500 MG-334 MG/5 ML ORAL SOLUTION,3,3,*
1141,AZITHROMYCIN 200 MG/5 ML ORAL SUSPENSION,1,1,*
1142,DEXTROMETHORPHAN-GUAIFENESIN 10 MG-100 MG/5 ML SYRUP,3,3,*
1143,"LIPASE-PROTEASE-AMYLASE 6,000-19,000-30,000 UNIT CAPSULE,DELAYED REL",3,3,*
1144,AZTREONAM (AZACTAM) 1 G IN 50 ML NS LOADABLE MIXTURE,334,334,*
1145,MORPHINE 30 MG PER 30 ML PCA(OPIOID NAIVE),12,12,*
1146,MENTHOL 0.44 %-ZINC OXIDE 20.6 % TOPICAL OINTMENT,8,8,*
1147,INSULIN PROTOCOL: DIABETIC KETOACIDOSIS,0,0,*
1148,DEXTROSE 10 % IN WATER (D10W) INTRAVENOUS SOLUTION,43,43,*
1149,QUETIAPINE 100 MG TABLET,3,3,*
1150,LINEZOLID IN 5% DEXTROSE IN WATER 600 MG/300 ML INTRAVENOUS PIGGYBACK,511,511,*
1151,LIDOCAINE 20 MG/ML (2 %) INJECTION SOLUTION,27,27,*
1152,DIAZEPAM 5 MG/ML INJECTION SYRINGE,213,213,*
1153,SODIUM BICARBONATE 4.2 % (0.5 MEQ/ML) INTRAVENOUS SYRINGE,125,125,*
1154,"LIDOCAINE 1 %-EPINEPHRINE 1:100,000 INJECTION SOLUTION",39,39,*
1155,SODIUM BICARBONATE 8.4 % (1 MEQ/ML) INTRAVENOUS SYRINGE,65,65,*
1156,SODIUM CHLORIDE 0.9 % INJECTION SYRINGE,0,0,*
1157,VANCOMYCIN 1 G/250 ML NS LOADABLE MIXTURE,98,98,*
1158,DEXTROSE 5 % IN WATER (D5W) INTRAVENOUS PIGGYBACK,24,24,*
1159,VANCOMYCIN 50 MG/ML ORAL SOLUTION,112,112,*
1160,POTASSIUM CHLORIDE 20 MEQ/L-LACTATED RINGERS-5 % DEXTROSE INTRAVENOUS,20,20,*
1161,"HEPARIN (PORCINE) 25,000 UNIT/500 ML (50 UNIT/ML) IN DEXTROSE 5 % IV",105,105,*
1162,GLIMEPIRIDE 2 MG TABLET,3,3,*
1163,MORPHINE 4 MG/ML INTRAVENOUS SYRINGE,25,25,*
1164,POTASSIUM CHLORIDE 20 MEQ/L IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,19,19,*
1165,POTASSIUM CHLORIDE 40 MEQ/L IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,19,19,*
1166,HEPARIN PROTOCOL FOR VTE (PE & DVT),0,0,*
1167,CARVEDILOL 3.125 MG TABLET,3,3,*
1168,"PENICILLIN G BENZATHINE 1,200,000 UNIT/2 ML INTRAMUSCULAR SYRINGE",900,900,*
1169,"PENICILLIN G BENZATHINE AND PROCAINE 1,200,000 UNIT/2 ML IM SYRINGE",753,753,*
1170,MIRTAZAPINE 15 MG TABLET,3,3,*
1171,BISOPROLOL FUMARATE 5 MG TABLET,3,3,*
1172,TORSEMIDE 20 MG TABLET,3,3,*
1173,GABAPENTIN 400 MG CAPSULE,3,3,*
1174,GABAPENTIN 300 MG CAPSULE,3,3,*
1175,GABAPENTIN 100 MG CAPSULE,3,3,*
1176,"BUPROPION HCL SR 100 MG TABLET,12 HR SUSTAINED-RELEASE",3,3,*
1177,"BUPROPION HCL SR 150 MG TABLET,12 HR SUSTAINED-RELEASE",3,3,*
1178,PRAMOXINE 1 % TOPICAL FOAM,404,404,*
1179,SODIUM NITROPRUSSIDE 25 MG/ML INTRAVENOUS SOLUTION,"2,776","2,776",*
1180,WARFARIN 3 MG TABLET,3,3,*
1181,WARFARIN 6 MG TABLET,3,3,*
1182,"CALCIUM CARBONATE 500 MG (1,250 MG)-VITAMIN D3 200 UNIT TABLET",3,3,*
1183,AMPICILLIN-SULBACTAM 3 G/100 ML NS LOADABLE MIXTURE,117,117,*
1184,NALOXONE 0.4 MG/10 ML FOR NON-RESP ARREST OPIOID REVERSAL,166,166,*
1185,SODIUM CHLORIDE 3 % FOR NEBULIZATION,11,11,*
1186,LABETALOL 20 MG/4 ML (5 MG/ML) INTRAVENOUS SYRINGE,84,84,*
1187,INSULIN ASPART 100 UNITS/ML VIAL FOR PUMP REFILL,1,1,*
1188,ESCITALOPRAM 10 MG TABLET,3,3,*
1189,SODIUM BORATE-BORIC ACID-SODIUM CHLORIDE-WATER EYE WASH SOLN,19,19,*
1190,NICOTINE (POLACRILEX) 4 MG BUCCAL MINI LOZENGE,5,5,*
1191,ANAGRELIDE 0.5 MG CAPSULE,3,3,*
1192,ETOMIDATE 2 MG/ML INTRAVENOUS SOLUTION,75,75,*
1193,MELOXICAM 7.5 MG TABLET,3,3,*
1194,VALPROATE SODIUM 500 MG/5 ML (100 MG/ML) INTRAVENOUS SOLUTION,35,35,*
1195,"MORPHINE ER 15 MG TABLET,EXTENDED RELEASE",5,5,*
1196,"MORPHINE ER 30 MG TABLET,EXTENDED RELEASE",7,7,*
1197,AZITHROMYCIN 250 MG TABLET,3,3,*
1198,CITALOPRAM 20 MG TABLET,3,3,*
1199,AZITHROMYCIN 500 MG INTRAVENOUS SOLUTION,48,48,*
1200,"PENTOXIFYLLINE ER 400 MG TABLET,EXTENDED RELEASE",3,3,*
1201,DEXMEDETOMIDINE IN 0.9 % NS 400 MCG/100 ML BOLUS FROM BAG,0,0,*
1202,WARFARIN 4 MG TABLET,3,3,*
1203,LIDOCAINE (PF) 100 MG/5 ML (2 %) INTRAVENOUS SYRINGE,35,35,*
1204,INSULIN ASPAR PROT-INSULIN ASPART 100 UNIT/ML (70-30) SUBCUTANEOUS PEN,33,33,*
1205,AMPICILLIN 1G/50ML NS LOADABLE MIXTURE,71,71,*
1206,METAXALONE 800 MG TABLET,9,9,*
1207,KETOROLAC 30 MG/ML (1 ML) INJECTION SOLUTION,10,10,*
1208,SULFAMETHOXAZOLE 200 MG-TRIMETHOPRIM 40 MG/5 ML ORAL SUSPENSION,7,7,*
1209,EZETIMIBE 10 MG TABLET,12,12,*
1210,DUTASTERIDE 0.5 MG CAPSULE,11,11,*
1211,ACYCLOVIR SODIUM 50 MG/ML INTRAVENOUS SOLUTION,72,72,*
1212,"MAGNESIUM 70 MG (MAGNESIUM CHLORIDE) TABLET,DELAYED RELEASE",5,5,*
1213,MIDAZOLAM 10 MG/5 ML (2 MG/ML) SYRUP,108,108,*
1214,"ISOSORBIDE MONONITRATE ER 60 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1215,GENTAMICIN MESSAGE - DOSED BY PHARMACY BASED ON LEVELS,0,0,*
1216,CALCITRIOL 0.25 MCG CAPSULE,3,3,*
1217,CILOSTAZOL 50 MG TABLET,3,3,*
1218,TOPIRAMATE 25 MG TABLET,3,3,*
1219,"ISOSORBIDE MONONITRATE ER 30 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1220,BELLADONNA ALKALOIDS-OPIUM 16.2 MG-60 MG RECTAL SUPPOSITORY,47,47,*
1221,AMPICILLIN 2 G/100 ML NS LOADABLE MIXTURE,81,81,*
1222,CIPROFLOXACIN 250 MG TABLET,3,3,*
1223,CIPROFLOXACIN 500 MG TABLET,3,3,*
1224,CLINDAMYCIN 300 MG IN D5W LOADABLE MIXTURE,108,108,*
1225,DORZOLAMIDE 2 % EYE DROPS,156,156,*
1226,OCTREOTIDE ACETATE 500 MCG/ML INJECTION SOLUTION,26,26,*
1227,MEROPENEM 1 GRAM INTRAVENOUS SOLUTION,327,327,*
1228,ARIPIPRAZOLE 15 MG TABLET,57,57,*
1229,CEFAZOLIN 1 G/50 ML NS (LOADABLE MIXTURE),63,63,*
1230,POLYETHYLENE GLYCOL 3350 17 GRAM ORAL POWDER PACKET,3,3,*
1231,PANTOPRAZOLE INFUSION 40 MG/100 ML NS,63,63,*
1232,VITAMINS A AND D-WHITE PETROLATUM-LANOLIN TOPICAL OINTMENT,3,3,*
1233,METHYLPREDNISOLONE SOD SUCC (PF) 125 MG/2 ML SOLUTION FOR INJECTION,92,92,*
