"Facility","Description","Price"
"Danville Regional","DILATIAZEM 50MG\10ML J",25
"Danville Regional","SALSALATE 500MG T",19
"Danville Regional","COSYNTROPIN 0.25MG J",827
"Danville Regional","DEXTROMETH HBR 5ML",16
"Danville Regional","OXTRIPHYLLIN SA 400MG T",6
"Danville Regional","NITROPRUSS50MG/NS250",2996
"Danville Regional","SEVOFLURANE 15MIN LIQ",20
"Danville Regional","MIRTAZAPINE 30MG T",37
"Danville Regional","CODEINE PHOS 30MG(2)",21
"Danville Regional","CHLOR HYD 500\5ML OL",18
"Danville Regional","EZETIMIBE\SIMVA\10\20 T",27
"Danville Regional","PHYTONADIONE 1MG J",49
"Danville Regional","ACET/COD ELIX 12.5ML",20
"Danville Regional","ATROPINE0.01MG(100SY",16
"Danville Regional","MILRINONE 5MG(0.2)J",251
"Danville Regional","VERAPAMIL HS 180MG T",18
"Danville Regional","MEROPENEM 100MG J",56
"Danville Regional","LUBIPROSTONE 24MCG C",33
"Danville Regional","BUNNELL'S SOL",56
"Danville Regional","LEVOTHYROX 0.100MG J",655
"Danville Regional","COCOA BUTTER STICK 30GM",33
"Danville Regional","FLUOXETINE 20\5 5ML",94
"Danville Regional","EPIRUBICIN 2MG J",15
"Danville Regional","DIDANOSINE\CALC 100MG T",14
"Danville Regional","MAGSULF500MG(8)100ML",20
"Danville Regional","CHLORASEPTIC LOZ",20
"Danville Regional","CYCLOPEN OS 1% 5ML",155
"Danville Regional","TRIHEXYPHENIDYL 2MG",105
"Danville Regional","METHOTREX NA 50MG J",44
"Danville Regional","CALC CARB 1000MG T",16
"Danville Regional","IOD STR LUGOLS APP",27
"Danville Regional","THEOPH 75MG SRC",16
"Danville Regional","MIRTAZAPINE 30MG ODT",25
"Danville Regional","TERCON V 0.8% 20GM CR",349
"Danville Regional","VIT B12 100MCG T",20
"Danville Regional","MELOXICAM 7.5MG T",35
"Danville Regional","LOXAP SUC 25MG C",20
"Danville Regional","VIT B COMPLEX W\C T",20
"Danville Regional","ITRACONAZOLE 50MG J",176
"Danville Regional","NABUMETONE 750MG T",20
"Danville Regional","EPO NONERSD 1000U WASTE",150
"Danville Regional","LIDO10MG(30)1%PF30ML",4
"Danville Regional","PIROXICAM 10MG C",14
"Danville Regional","PEN G 0.6MU(1.7) J",34
"Danville Regional","PEN VK 600000 UNITS J",82
"Danville Regional","SKIN APLIGRAF SQ CM",296
"Danville Regional","UMCLID\VALENT INH 7",331
"Danville Regional","THIAMINE 100MG J",40
"Danville Regional","SOLIFENACIN 5MG T",33
"Danville Regional","MINERAL OIL 30ML",20
"Danville Regional","TRIHEXYPHN 5MG T",20
"Danville Regional","MICROFIRILLAR 1GM PWDR",604
"Danville Regional","LOSARTAN K 25MG T",25
"Danville Regional","BENAZEPRIL 10MG T",18
"Danville Regional","INDOMETH 75MG SRC",18
"Danville Regional","ERTAPENEM 500MG J",234
"Danville Regional","FOSPHEN 50MG PE J",55
"Danville Regional","MILRINONE5(4)100MLPB",230
"Danville Regional","ERTHR LAC 500 J",99
"Danville Regional","CLADRIBINE 1MG/1ML J",159
"Danville Regional","NTG 50MG\10ML J",70
"Danville Regional","PET\MINOIL\LAN OI",12
"Danville Regional","HYDROCODONE 7.5 325MG T",20
"Danville Regional","TRIAMCIN AQ NSP 16.5",656
"Danville Regional","THROBMIN 20000UNITS SPR",1513
"Danville Regional","PREDNISOL OS 0.12% 5ML",223
"Danville Regional","RAMIPRIL 2.5MG C",16
"Danville Regional","PYRAZINAMIDE 50OMG T",20
"Danville Regional","APIXABAN 2.5MG T",40
"Danville Regional","ETOPOSIDE PER 10MG J",175
"Danville Regional","ATOMOXETINE 10MG C",30
"Danville Regional","FOSCARNET1000(.25)PB",704
"Danville Regional","ATROPINE 0.01(100)J",3
"Danville Regional","DILTIAZEM 30MG T",20
"Danville Regional","LIDO 10MG J",18
"Danville Regional","METOLAZ 2.5MG T",12
"Danville Regional","NA BENZ PWD",20
"Danville Regional","ELDERTONIC ELIXIR 120ML",23
"Danville Regional","PRAMIPEX 0.125MG T",20
"Danville Regional","ROSUVASTATIN 10MG T",30
"Danville Regional","GUANABENZ 4MG T",17
"Danville Regional","METHOTREX NA 50MG J",20
"Danville Regional","LEVOTHYROX 0.025MG T",20
"Danville Regional","ASA/APAP/CAFF C",18
"Danville Regional","ASA 325MG ECT",20
"Danville Regional","MIRTAZAPINE 7.5MG T",20
"Danville Regional","NAPHAZOLINE OS 15ML",20
"Danville Regional","NIACIN 50MG T",14
"Danville Regional","ROPIVAC 0.5% 30ML J",125
"Danville Regional","SACUB/VALS 49/51 T",40
"Danville Regional","CEFDINIR 300MG T",40
"Danville Regional","ENOXAPARIN 10MG J",63
"Danville Regional","EPIRUBICIN 2MG J",1376
"Danville Regional","ADOTRAZTUMAB1MG(100)",162
"Danville Regional","CLARITH 125\5 100ML",259
"Danville Regional","TETRAC 0.5% 15ML OS",32
"Danville Regional","HYDROXYZINE25MG(2) J",28
"Danville Regional","VANCOMYC500MG/10MLOL",41
"Danville Regional","CEFUROXIME 750MG(2)J",20
"Danville Regional","CLADRIBINE 1MG WASTE",103
"Danville Regional","CALCIUM GLUC 0.46MEQ",19
"Danville Regional","TOBRAMY .3% 5ML OS",95
"Danville Regional","THEOPH 200MG TRC",20
"Danville Regional","LEVOFLX 250MG",113
"Danville Regional","PENK0.6MU(4.2)100NS",138
"Danville Regional","DIMENTANE DC 5ML",18
"Danville Regional","LEUPROL7.5MG(4)PRO",201
"Danville Regional","THIORIDAZ 50MG T",18
"Danville Regional","VERAP 120MG SRT",20
"Danville Regional","HYDROCORT 5MG T",20
"Danville Regional","SENNA/PSYLLIUM 250G GRAN",12
"Danville Regional","POT GLUC 595MG",16
"Danville Regional","FLUTIC  100MCG INH",275
"Danville Regional","CODEINE PHOS 15MG\ML SYR",19
"Danville Regional","TOLAZAMIDE 250MG TOL",10
"Danville Regional","OSELTAMIVR 6MG/ML 60",20
"Danville Regional","MAG CARB\AL HYD 355ML",38
"Danville Regional","LITHIUM CARBONAT 300MG T",18
"Danville Regional","DANTROLENE 20MG J",660
"Danville Regional","AMINOPHY 250MG J",117
"Danville Regional","THEOPH 450MG SR T",18
"Danville Regional","GLYCERIN RS CHILD",20
"Danville Regional","RESERPINE 0.1MG T",14
"Danville Regional","IODINE/SODIUM 473ML",33
"Danville Regional","MAALOX PLUS 30ML",3
"Danville Regional","METOLAZ 10MG T",15
"Danville Regional","LEVOBUP 0.25% 10ML J",63
"Danville Regional","ATTAPULGITE 15ML OL",6
"Danville Regional","GRANISETRON 100MCG J",13
"Danville Regional","THIORIDAZ 15MG T",18
"Danville Regional","CEFUROXIME 750MG J",116
"Danville Regional","OXCARBAZEP 300MG T",29
"Danville Regional","LINEZOLID 200MG(3) PB",144
"Danville Regional","PONTOCAINE 2% SOLN",15
"Danville Regional","MOEXIPRIL 7.5MG T",20
"Danville Regional","RABIES IG 1500\10ML J",4090
"Danville Regional","TALC 5GM POWDER",578
"Danville Regional","CLONAZEPAM 0.5MG T",15
"Danville Regional","DICLOFEN 0.1% OS 5ML",419
"Danville Regional","PAPAV 150MG TRC",16
"Danville Regional","BUSPIRONE 10MG T",28
"Danville Regional","FENOFIBRATE 67MG C",18
"Danville Regional","LEVOLEUCOVR 0.5MG WASTE",270
"Danville Regional","LEVETIRACET 750MG XRT",42
"Danville Regional","DOXORUBICIN 10MG J",44
"Danville Regional","GUAIFEN CF SYR 5ML OL",20
"Danville Regional","NTS SL .3MG 25'S",18
"Danville Regional","CIDOFOVIR 375MG J",4450
"Danville Regional","GABAPENTIN 100MG C",20
"Danville Regional","GUAIFAN-DM 5ML OL",18
"Danville Regional","PIPERAC TAZ 1.125(2)",133
"Danville Regional","ZOLPIDEM TAR 5MG T",20
"Danville Regional","PILOCARP OS 4% 15ML",656
"Danville Regional","DERMOPLAST SPRY 60GM",25
"Danville Regional","AMIODARONE 30MG(5) J",17
"Danville Regional","EPINEPH 0.1MG(10)EMS",19
"Danville Regional","MURO 128 2% OPTH SOLN",125
"Danville Regional","GUAIFEN DM 10ML OL",20
"Danville Regional","TICARCILLIN\KC 3.1GM J",224
"Danville Regional","CHLORHEX GL\GLY 1 TUBE",20
"Danville Regional","OXYCODONE 20MG\ML 30ML",18
"Danville Regional","DARATUMUMAB10MG(10) J",289
"Danville Regional","CHLORPHEN 12MG SRT",11
"Danville Regional","NEOSPORIN OINT",15
"Danville Regional","CYTARABINE 50MG J",15
"Danville Regional","GRAFIXCORE 3CMX4CM (12)",606
"Danville Regional","OPRELVEKIN 5MG J",2307
"Danville Regional","IRBESARTAN 75MG T",20
"Danville Regional","SULINDAC 150MG T",20
"Danville Regional","FE FUMARATE / DOS TAB",5
"Danville Regional","BUTENAFIN CR 1% 15GM",84
"Danville Regional","SMX\TMP 800\160 T",15
"Danville Regional","STREPTOMYCIN 1GM J",977
"Danville Regional","PHENYLEPH\C EYE DROPS",162
"Danville Regional","ALPRAZOLAM 1MG T",30
"Danville Regional","NISOLDIPINE 8.5MG SRT",20
"Danville Regional","HYDROC\CHL 8\10 5ML",27
"Danville Regional","PHYTONADIONE1MG(10)",10
"Danville Regional","HYDRALAZINE 20MG J",140
"Danville Regional","MINOCYCL 50MG C",29
"Danville Regional","HCOD APAP 5\325 T",0.7
"Danville Regional","TBOFILGRSTM 1MCG(480)",3024
"Danville Regional","LOPERAMIDE 1MG/5ML",20
"Danville Regional","THEOPH 250MG SRT",16
"Danville Regional","BUTORPHAN 2MG INJ",84
"Danville Regional","POT CL 10MEQ C",20
"Danville Regional","FENT/BUPIVA 2MCG 250ML",157
"Danville Regional","FE/FE BG/C/FA/MU/CMB TAB",139
"Danville Regional","LIDO 10MG(10)1% 10ML",6
"Danville Regional","CLOTR\BETA LOT 30ML",87
"Danville Regional","PROCAIN 500MG C",6
"Danville Regional","CETIRIZINE 10MG T",20
"Danville Regional","AMANTAD 50/5 5ML",132
"Danville Regional","IMIPRAMINE 25MG T",20
"Danville Regional","DULOXETINE 60MG C",20
"Danville Regional","ESTROGENS CONJU 0.45MG T",7
"Danville Regional","THROMBIN 20000UNITS J",1676
"Danville Regional","UROQUID TAB",21
"Danville Regional","PIOGLITAZONE 45MG T",50
"Danville Regional","PHENYLEPH 1MG\10ML J",28
"Danville Regional","NITROPRUS 50MG J",2841
"Danville Regional","CARB LEVO 50\200 SRT",18
"Danville Regional","PREGABALIN 75MG C",50
"Danville Regional","ISOVUE 200M/ML",9
"Danville Regional","ETHAMBUTOL 400MG T",20
"Danville Regional","REPAGLINIDE 0.5MG T",20
"Danville Regional","ISTRADIPINE 5MG C",18
"Danville Regional","FENOFIBRATE 160MG T",29
"Danville Regional","CEFAZOLN 500MG(2) J",25
"Danville Regional","FOSPHEN 50MG PE J",55
"Danville Regional","CARBIDOPA/LEV 25/100",7
"Danville Regional","DEMECLOCY 150MG T",74
"Danville Regional","ESTROPIPATE 0.75 T",18
"Danville Regional","CLONAZ 0.125MG ODT",20
"Danville Regional","APAP 325MG T",0.05
"Danville Regional","TERBINAF 1% 15GM CR",52
"Danville Regional","MITOXANTR PER 5MG J",717
"Danville Regional","DESMOPR1MCG WASTE",108
"Danville Regional","NEOMYCIN 500MG T",20
"Danville Regional","FENTAN 0.1MG(2.5) J",48
"Danville Regional","NITROFUR 100MG C",20
"Danville Regional","ORPHENADRINE 60MG J",186
"Danville Regional","INS REG R 5(20) PB",9
"Danville Regional","TRAM\ACE 37.5\325MG T",18
"Danville Regional","AMLODIPINE 2.5MG T",20
"Danville Regional","CHLOROPRCNE 30MG/ML VIAL",150
"Danville Regional","DESFLURANE PER HR SU",929
"Danville Regional","BUTORPH 1MG J",86
"Danville Regional","AMPHO B LPD 10MG (5)",14
"Danville Regional","MINOCYCL 100MG T",73
"Danville Regional","MIDODRINE 5MG T",26
"Danville Regional","PIPERAC TAZ  1.125(3)",133
"Danville Regional","OXTRIPHYLLIN SA 600MG T",6
"Danville Regional","AMOXAPINE 50MG C",18
"Danville Regional","BUPIV 0.75% 30ML J",48
"Danville Regional","ALUM CARB 500MG CAP",18
"Danville Regional","ASA BABY 81MG T",0.05
"Danville Regional","MESORIDAZINE 100MG TAB",10
"Danville Regional","HYDRALAZ 25MG T",20
"Danville Regional","CARBACH 3% OS 15ML",279
"Danville Regional","ANUSOL HC CR 30GM",157
"Danville Regional","TERCONAZ VCR 45GM",368
"Danville Regional","ITRACON 100MG C",64
"Danville Regional","CEFEPIME 500MG J",117
"Danville Regional","ISOPROTER 1:5000 5ML",4603
"Danville Regional","ZOLEDRONIC 1MG(4)100J",261
"Danville Regional","ELECTROLYTE SOL 20ML VL",21
"Danville Regional","POT ACE 2MEQ MDV J",20
"Danville Regional","TICAGRELOR 90MG T",30
"Danville Regional","FULVESTRANT 25MG WASTE",514
"Danville Regional","EMTRICITABIN TENOFOVIR T",229
"Danville Regional","BUPROPRIO XL 150MG T",41
"Danville Regional","LEVOTHYROX 0.15MG T",20
"Danville Regional","AMPICIL 250/5 5ML",20
"Danville Regional","PAROXETIN 37.5MG CR",32
"Danville Regional","MVI T",0.05
"Danville Regional","CEFTAZIDIME 500MG",95
"Danville Regional","ENOXAPARIN 10MG J",63
"Danville Regional","METOPROLOL 25MG T",15
"Danville Regional","CEPHALEX 250\5 100ML",49
"Danville Regional","MAG SULF 500MG (4)IVPB",27
"Danville Regional","ATOMOXETINE 25MG CAP",30
"Danville Regional","NORFLOXACIN 0.3% DROPS",130
"Danville Regional","PRAZOSIN 5MG C",20
"Danville Regional","CARVEDILOL 3.125MG T",27
"Danville Regional","CITAOPRA 2MG\ML 5ML",30
"Danville Regional","LEUPROL7.5MGPRO",8089
"Danville Regional","PEMBROLIZUMAB 1MG WASTE",276
"Danville Regional","ENALAPRIL 2.5MG T",18
"Danville Regional","CHLOROTHIAZ 0.5G J",1649
"Danville Regional","LITH CARB 300MG SRT",20
"Danville Regional","GENTIAN VIOLET 1 BOTTLE",40
"Danville Regional","TIROFIB0.25MG(15) J",83
"Danville Regional","ENOXAPARIN 10MG J",63
"Danville Regional","USE 122896",213
"Danville Regional","TELITHROMYCIN 400MG T",34
"Danville Regional","BUPIV\EPI .75% 30ML",92
"Danville Regional","CHLORPHEN 4MG T",18
"Danville Regional","ABCIXIMAB 2MG\ML 5ML J",853
"Danville Regional","NAPROXEN 375 ECT",18
"Danville Regional","CLADRIBINE 1MG/ML J",159
"Danville Regional","SUCCIMER 100MG C",48
"Danville Regional","CIPROFLOX OO 0.3% 3.5GM",399
"Danville Regional","ESTRAD 0.01% CR 45GM",652
"Danville Regional","AMINOGLUTH 250MG T",13
"Danville Regional","COCAINE TX4%(4ML)APP",1052
"Danville Regional","GLUCAGON 1MG WASTE",819
"Danville Regional","LEVOBUPIVACAINE PF 7.5MG",80
"Danville Regional","ETODOLAC 400MG SRT",18
"Danville Regional","SMX\TMP 80\16 10ML OL",20
"Danville Regional","THEOPH 300MG C",6
"Danville Regional","MENTHOL\SORBITO 1 LOZENG",6
"Danville Regional","EPIPNEP 0.1MG",8
"Danville Regional","RIFAXIMIN 550MG T",123
"Danville Regional","OXYCODONE 5MG T",18
"Danville Regional","VALGANCICLOVIR 450 MG",941
"Danville Regional","VALPRO 250\5 60ML",209
"Danville Regional","PYRIMETHAMINE 25MG T",20
"Danville Regional","CROTAMIT 10% CR 60GR",137
"Danville Regional","PRAMIPEX 0.25MG T",26
"Danville Regional","AMYLASE/LIPASE/PROTEASE",11
"Danville Regional","NISOLDIPINE 30MG SRT",19
"Danville Regional","MAGNESIUM SULF 4MEQ J",18
"Danville Regional","COLCHICINE 0.6MG T",20
"Danville Regional","PILOCARP OS 1% 15ML",612
"Danville Regional","TEARS NAT 15ML OS",67
"Danville Regional","CARBAMAZ 100/5 5ML",20
"Danville Regional","AMPICIL 500MG (2) J",100
"Danville Regional","SCOPOLAMINE 0.4MG\ML J",49
"Danville Regional","RASBURICASE 0.5MG J",287
"Danville Regional","PROPRANOL HCL 1MG J",173
"Danville Regional","DOXEPIN 75MG C",18
"Danville Regional","GENTAMIC 15GM CR",228
"Danville Regional","AZULFIDINE EN-TAB 500MG",18
"Danville Regional","FE FUM DSS 150\100SR",13
"Danville Regional","LABETAL 100MG\20 J",282
"Danville Regional","MITOMYCIN 0S 0.03%",279
"Danville Regional","MILRINONE 1MG\ML J",410
"Danville Regional","LEVALBUT 0.63\3ML AE",32
"Danville Regional","HYDROCORT 2.5% 454GM",115
"Danville Regional","ISRADIPINE CR 10MG T",20
"Danville Regional","TRIAZOLAM 0.25MG T",20
"Danville Regional","TOLTERODINE LA 2MG CAP",19
"Danville Regional","LANTHANUM CARB 500MG T",18
"Danville Regional","FLU\SALM 250/50 14",697
"Danville Regional","BROMFED DM 5ML",18
"Danville Regional","CONIVAPTAN 20MG/100 ML",1846
"Danville Regional","CHLORHEX GLUC .012 %",56
"Danville Regional","MAG500(2)D5 100IVPB",28
"Danville Regional","DICYCLOM 10\5 5ML",20
"Danville Regional","ACETAZOLAM 250MG T",20
"Danville Regional","RIVASTIGMINE",34
"Danville Regional","DISOPYRAM 100MG SRC",18
"Danville Regional","AZACITIDINE 1MG WASTE",32
"Danville Regional","INDOMETH 50MG RS",36
"Danville Regional","TRILISATE 750MG T",16
"Danville Regional","CEFADROXIL 500MG C",53
"Danville Regional","CIT\PHOS DEX SLN 500",8
"Danville Regional","POLYSPORIN POWDER",63
"Danville Regional","NISOLDIPINE 20MG SRT",17
"Danville Regional","THEOPHYLNE/DEX 5% WATR",139
"Danville Regional","CEFUROXIME 1MG/0.1ML",157
"Danville Regional","NEVIRAP 50MG\5ML OL",27
"Danville Regional","COLCHICINE\PROBENECIDE T",13
"Danville Regional","OXYBUTYNIN 1MG OL",20
"Danville Regional","DIPHENHYDR 50MG J",20
"Danville Regional","VERAPAMIL HS 240MG T",19
"Danville Regional","IRINOTECAN EA 20MG J",261
"Danville Regional","NALOXONE 1MG (.4) J",93
"Danville Regional","PERFLUTREN LIPID 1ML",238
"Danville Regional","AVITENE 1GM POWDER",1025
"Danville Regional","HEP B IG WASTE",3721
"Danville Regional","CRANBERRY SUPPLEMENT",18
"Danville Regional","PLACEBO C",14
"Danville Regional","GABAPENTIN 400MG C",20
"Danville Regional","TETRAC 0.5% 2ML OS",150
"Danville Regional","IV MANNIT 20% 500ML",623
"Danville Regional","PHENYTOIN 50MG(2) J",15
"Danville Regional","HCTZ 12.5 C",20
"Danville Regional","METHAZOLA 50MG T",18
"Danville Regional","FENTANYL 0.1MG/1ML J",18
"Danville Regional","OXYCO/APAP 10/325 MG T",20
"Danville Regional","PROMETH RS 12.5MG",32
"Danville Regional","DEXADRINE 10MG SRC",16
"Danville Regional","BUPIV 0.75% MPF 10ML J",131
"Danville Regional","PREDNISOL 1% 15ML OS",792
"Danville Regional","ETOPOSIDE PER 10MG J",82
"Danville Regional","VIT K 100 MCG T",20
"Danville Regional","NOT IN PRODUCTION",1488
"Danville Regional","NEFAZOD 100MG T",18
"Danville Regional","NAPHOS MC\NAPHOS DIBA 45",28
"Danville Regional","PAPAV 60MG/2ML J",75
"Danville Regional","ISDN 5MG SL",18
"Danville Regional","RIDEDRONATE 30MG T",147
"Danville Regional","BISOPROLOL 5MG T",27
"Danville Regional","ARGATROBN 1MG(250) J",41
"Danville Regional","ENOXAPARIN 10MG J",63
"Danville Regional","APAP 100MG DRPS",20
"Danville Regional","AZITHROMYCIN 500MG J",224
"Danville Regional","SILDENAFIL CIT 20MG T",83
"Danville Regional","BICILLIN LA .1MU WASTE",67
"Danville Regional","TEMAZEPAM 15MG C",20
"Danville Regional","ERYTH ESS 200MG/5ML",56
"Danville Regional","PIROXICAM 20MG C",23
"Danville Regional","ASPIRN/CAFF/BUTALBIT CAP",13
"Danville Regional","NTG SPRAY 1 BOTTLE",1160
"Danville Regional","BUDESON AQ NSP 10ML",922
"Danville Regional","ACETYL1%2ML INTROCLR",238
"Danville Regional","BCG INSTILL 50MGJ",982
"Danville Regional","EYE WASH 120ML",123
"Danville Regional","OMEGA-3 500MG C",20
"Danville Regional","NATEGLINIDE 120MG T",18
"Danville Regional","DOXYCYCLINE 100MG C",20
"Danville Regional","DOMEBRO PACKET",20
"Danville Regional","REMIFENTAN 2MG\5ML J",290
"Danville Regional","NEO PMX HC OS 7.5ML",45
"Danville Regional","DIGIMMFAB WASTE",7173
"Danville Regional","GO-LYTELY 4000ML",249
"Danville Regional","ARSENIC TRIOXID 1MG J",413
"Danville Regional","DULOXETINE 30MG C",18
"Danville Regional","MUPIROCIN 2% 30GM CR",435
"Danville Regional","HEXACHLOR 3% 150ML",158
"Danville Regional","METFORMIN 500MG XR T",20
"Danville Regional","FULVESTRANT 25MG J",445
"Danville Regional","CALCIUM ORAL 500MG D T",21
"Danville Regional","OXTRIPHYL 100MG 120ML",50
"Danville Regional","CANDESAR 32MG T",22
"Danville Regional","FLUCYTOSINE 500MG C",202
"Danville Regional","ERGO MES 1MG T",23
"Danville Regional","ERLOTINIB 25MG T",261
"Danville Regional","CEFAZLN 500MG(2)50",5172
"Danville Regional","KCL 20MEQ/250NS IVPB",157
"Danville Regional","OXY 10IU J",53
"Danville Regional","ETRETINATE 10MG C",19
"Danville Regional","ENOXAPARIN 10MG J",50
"Danville Regional","CARBACHOL .75% OS",214
"Danville Regional","FLUTIC PROP INH 16GM",11
"Danville Regional","TRICHLORMETHIAZ 4MG",6
"Danville Regional","COLCHICINE 1MG J",35
"Danville Regional","GLYB\MET 1.25\250MG T",13
"Danville Regional","TIAGABINE 16MG T",40
"Danville Regional","MITOMYCIN J 5MG (4)",485
"Danville Regional","CLINDAMY 900MG\6ML J",39
"Danville Regional","DIPHENHYDR CR 1% 30GM",45
"Danville Regional","MIBEFRADIL DI-H 50MG TAB",9
"Danville Regional","EPHEDR 50MG J",92
"Danville Regional","PHENYLEPH H VC 5ML",37
"Danville Regional","SECRETIN 1MG(75) J",1584
"Danville Regional","ALLOPUR 100 MG T",20
"Danville Regional","VINBLASTINE 1MG J",28
"Danville Regional","ERIBULINMES0.1(10)",776
"Danville Regional","TIMOLOL/HCTZ 10/25 TAB",6
"Danville Regional","DTAP VACCINE 0.5ML",493
"Danville Regional","CONIVAPTAN 20MG/4ML AMP",2649
"Danville Regional","BENZTROP MES 0.5MG T",20
"Danville Regional","ETHYLNOREPINEPH 2MG J",32
"Danville Regional","DEXMEDETMIDIN 20MCG\5ML",20
"Danville Regional","CYANOCOBAL 1000MCG T",18
"Danville Regional","REGADENOSON 0.1MG",343
"Danville Regional","GEMCITABINE PER 200MG",251
"Danville Regional","COCAINE FLAKES 5GM",3901
"Danville Regional","CLOPIDOGREL 300MG T",61
"Danville Regional","ENOXAPARIN 10MG J",63
"Danville Regional","SULFSXZL PHNZPY 500/ TAB",18
"Danville Regional","DEXPANTHENOL 2ML J",41
"Danville Regional","HYDROXY PAM 50MG C",20
"Danville Regional","EPROSART MES 600MG T",17
"Danville Regional","AMINOPHYLLINE 260MG/10ML",20
"Danville Regional","KETOCONA 200MG T",33
"Danville Regional","GUAIFEN-DAC 5ML OL",26
"Danville Regional","CILOSTAZOL 50MG T",20
"Danville Regional","EPINEPH 2.25% SOOL",106
"Danville Regional","FLUCON200MG/100ML PB",344
"Danville Regional","ALISKIREN 150 MG T",23
"Danville Regional","GLIMEPIRIDE 1MG T",20
"Danville Regional","PEN GK 600000IU(34)",58
"Danville Regional","KETOPROF 100MG SRT",16
"Danville Regional","LISINOPRIL 5MG T",20
"Danville Regional","FONDAPAR 0.5MG",54
"Danville Regional","CLOXACIL 125\5 100ML",47
"Danville Regional","ISMN 30MG T",20
"Danville Regional","DIATRZ MEGLU 1ML(50)",64
"Danville Regional","HYDROXYZINE25MG(2) J",28
"Danville Regional","VALACYCLOV 500MG T",44
"Danville Regional","NORETHINDRONE 5MG T",18
"Danville Regional","AMIKACIN 500MG/2MLJ",154
"Danville Regional","INDOMETH 25MG C",20
"Danville Regional","NYSTATIN 5ML",20
"Danville Regional","FLUCONZL/SDIUM CHL 800MG",603
"Danville Regional","CLOVE OIL 3.5ML BOTTLE",37
"Danville Regional","TRANDOLAPR 1MG T",14
"Danville Regional","CITALOPRAM 10MG T",20
"Danville Regional","PENTOBARB 50MG(20) J",42
"Danville Regional","PRAMIPEX 0.5MG T",26
"Danville Regional","PALIPERIDONE 6MG T",177
"Danville Regional","LIOTHYRONINE 5MCG T",20
"Danville Regional","LITH CARB 300MG C",20
"Danville Regional","AMMONIA AR EA INH",20
"Danville Regional","NACL 0.9% 3ML",20
"Danville Regional","METHYLBLUE 1MG J",100
"Danville Regional","KETOROL 0.5% OS 3ML",37
"Danville Regional","OXAZEPAM 10MG C",20
"Danville Regional","ENOXAPARIN 10MG J",63
"Danville Regional","LEVETIRACET 10MG J",5
"Danville Regional","ELECTRIPTAN HBR 20MG T",100
"Danville Regional","VIT C 500MG T",20
"Danville Regional","LEVOFLX 250MG (2)",194
"Danville Regional","METFORMIN XR 750MG T",20
"Danville Regional","IMMUNGLOB RHOD300MCG",6253
"Danville Regional","ERTAPENEM 500MG J",234
"Danville Regional","FLUPHEN .5MG 120ML OL",20
"Danville Regional","HCOD APAP 5-217MG/10ML",25
"Danville Regional","LABETALOL 100MG T",20
"Danville Regional","VINCRISTINE 1MG J",34
"Danville Regional","PHYTONADIONE1MG(2) J",21
"Danville Regional","DESMOPRESSIN 0.1MG T",23
"Danville Regional","NAPROXEN 375MG T",16
"Danville Regional","CAPTOPRIL 12.5MG T",20
"Danville Regional","OLMESARTAN 20MG T",20
"Danville Regional","ZINC OXIDE 30GM CR",20
"Danville Regional","METHOTREX NA 50MG J",44
"Danville Regional","APAP 320/10ML OL",15.1
"Danville Regional","DIENESTROL V CR 90GM",204
"Danville Regional","POT PO4 3MEQ\5ML J",20
"Danville Regional","BUPIV .25% MPF J",20
"Danville Regional","FOSINOPRIL 10MG T",13
"Danville Regional","CEFTAZIDIME 1G J",75
"Danville Regional","PROTHRMB CPLX WASTE",12
"Danville Regional","BUPIV 0.25% 50ML J",21
"Danville Regional","METOPROL 12.5MG T",18
"Danville Regional","LID/EPI 20ML J",31
"Danville Regional","RALOXIFENE HCI 60MG T",30
"Danville Regional","PRASUGREL 5MG T",30
"Danville Regional","ANTITHROM III IU J",3963
"Danville Regional","AMLODIPINE 5MG T",0.15
"Danville Regional","PETROLATUM JELLY 5GM",69
"Danville Regional","MIDODRINE 2.5MG T",16
"Danville Regional","PALIPERIDONE 1MG(117)",48
"Danville Regional","PAROXETINE 20MG T",39
"Danville Regional","FLUCON 200MG(4)/400ML",170
"Danville Regional","BAC POLY B OO",161
"Danville Regional","GUAIFEN\CODEINE 5ML OL",20
"Danville Regional","FLUCON200MG(.5) PB",327
"Danville Regional","VENALFAX 150MG SRC",38
"Danville Regional","PROPYLTHIOUR 50MG",20
"Danville Regional","DICLOXACILN 500MG C",18
"Danville Regional","RISEDRONATE 5MG T",27
"Danville Regional","LOTREL 2.5/10 C",25
"Danville Regional","IOXY 10IU(3) 500NS",157
"Danville Regional","TRIAMIN A 0.25% 60ML",133
"Danville Regional","FENT3MCG\BUP1\.125 J",119
"Danville Regional","EPINEPH SOL 11.25 1ML J",14
"Danville Regional","EUCERIN CR 120GM",29
"Danville Regional","HYDROCORT 1% CR\OI",275
"Danville Regional","ACETOHEX 250MG T",6
"Danville Regional","HOMATROPINE OS 5%",99
"Danville Regional","GUAIFENESIN 10ML OL",20
"Danville Regional","CHLORHEX MW 480ML",69
"Danville Regional","LEVOCARN 100MG\ML OS",20
"Danville Regional","PROGST\OIL 50MG\ML J",1656
"Danville Regional","CEFEPIME 500MG J",61
"Danville Regional","QUNIDINE 300MG C",18
"Danville Regional","ANALGESIC BALM 15-15",11
"Danville Regional","DABIGATRAN 75MG C",20
