Px Code,Procedure Description,Unit Price,FEE SCHEDULE GROUP NAME
77030029452,LD SPN STIM TRL MEDT -K2,39648,RI OTPT PRICE BFG
77030013019,PMP PAIN CTRL DJOR -C,921,RI INPT PRICE BFG
77030013019,PMP PAIN CTRL DJOR -C,921,RI OTPT PRICE BFG
77030013020,PROS EAR FRSBE GRAC -D,1941,RI INPT PRICE BFG
77030013020,PROS EAR FRSBE GRAC -D,1941,RI OTPT PRICE BFG
77030029453,SHVR SPN NUC REM MEDT -F,2649,RI INPT PRICE BFG
77030029453,SHVR SPN NUC REM MEDT -F,2649,RI OTPT PRICE BFG
77030013021,PROS EAR OSS GYRS -C,1522,RI INPT PRICE BFG
77030013021,PROS EAR OSS GYRS -C,1522,RI OTPT PRICE BFG
77030013022,PROS EAR OSS OCOA -D,2462,RI INPT PRICE BFG
77030013022,PROS EAR OSS OCOA -D,2462,RI OTPT PRICE BFG
77030013023,PROS EAR STAP GYRS -B,674,RI INPT PRICE BFG
77030013023,PROS EAR STAP GYRS -B,674,RI OTPT PRICE BFG
77030013024,PROS EAR STAP OCOA -C,1460,RI INPT PRICE BFG
77030013024,PROS EAR STAP OCOA -C,1460,RI OTPT PRICE BFG
77030029455,CATH ANGI GD SHRPA MEDT -B,319,RI INPT PRICE BFG
77030029455,CATH ANGI GD SHRPA MEDT -B,319,RI OTPT PRICE BFG
77030013025,PROS EAR TORP OCOA -C,1566,RI INPT PRICE BFG
77030013025,PROS EAR TORP OCOA -C,1566,RI OTPT PRICE BFG
77030013026,SCR IM NAIL LOK SYNT -C,1762,RI INPT PRICE BFG
77030013026,SCR IM NAIL LOK SYNT -C,1762,RI OTPT PRICE BFG
77030029456,CATH ANGI GD MEDT -B,312,RI INPT PRICE BFG
77030029456,CATH ANGI GD MEDT -B,312,RI OTPT PRICE BFG
77030013027,SCR LOK TIB ENCR -B,482,RI INPT PRICE BFG
77030013027,SCR LOK TIB ENCR -B,482,RI OTPT PRICE BFG
77030013028,SHTH URET ACC BSC -C,730,RI INPT PRICE BFG
77030013028,SHTH URET ACC BSC -C,730,RI OTPT PRICE BFG
77030029457,GDWIRE ANGI INTU MEDT -B,232,RI INPT PRICE BFG
77030029457,GDWIRE ANGI INTU MEDT -B,232,RI OTPT PRICE BFG
77030013030,TISS REINF ARTELON ARTI -Z,12840,RI INPT PRICE BFG
77030013030,TISS REINF ARTELON ARTI -Z,12840,RI OTPT PRICE BFG
77030013032,MSK BPAP/CPAP FISP -B,85,RI INPT PRICE BFG
77030013032,MSK BPAP/CPAP FISP -B,85,RI OTPT PRICE BFG
77030013033,MSK BPAP/CPAP MMKA -B,62,RI INPT PRICE BFG
77030013033,MSK BPAP/CPAP MMKA -B,62,RI OTPT PRICE BFG
77030029460,BG CFS REPL MEDT -B,342,RI INPT PRICE BFG
77030029460,BG CFS REPL MEDT -B,342,RI OTPT PRICE BFG
77030013035,MSK BPAP/CPAP PHIL -B,84,RI INPT PRICE BFG
77030013035,MSK BPAP/CPAP PHIL -B,84,RI OTPT PRICE BFG
77030029461,SCR SPN CORT MA MEDT -G1,13760,RI INPT PRICE BFG
77030029461,SCR SPN CORT MA MEDT -G1,13760,RI OTPT PRICE BFG
77030029462,SPATULA UTER DISP COOP -A,4,RI INPT PRICE BFG
77030029462,SPATULA UTER DISP COOP -A,4,RI OTPT PRICE BFG
77030013039,MSK CPAP FLL FISP -B,85,RI INPT PRICE BFG
77030013039,MSK CPAP FLL FISP -B,85,RI OTPT PRICE BFG
77030029463,GRFT BN FRMGRFT NUVA -G1,8850,RI INPT PRICE BFG
77030029463,GRFT BN FRMGRFT NUVA -G1,8850,RI OTPT PRICE BFG
77030029464,BIT DRL MONDL NUVA -B,366,RI INPT PRICE BFG
77030029464,BIT DRL MONDL NUVA -B,366,RI OTPT PRICE BFG
77030029465,BIT DRL CNTSNK NUVA -C,751,RI INPT PRICE BFG
77030029465,BIT DRL CNTSNK NUVA -C,751,RI OTPT PRICE BFG
77030013046,MSK CPAP NSL PHIL -B,58,RI INPT PRICE BFG
77030013046,MSK CPAP NSL PHIL -B,58,RI OTPT PRICE BFG
77030029466,GDWIRE MAX TORQ ORHE -B,101,RI INPT PRICE BFG
77030029466,GDWIRE MAX TORQ ORHE -B,101,RI OTPT PRICE BFG
77030013047,MSK CPAP NSL PHIL -C,601,RI INPT PRICE BFG
77030013047,MSK CPAP NSL PHIL -C,601,RI OTPT PRICE BFG
77030013048,MSK CPAP W/HDGR FISP -B,85,RI INPT PRICE BFG
77030013048,MSK CPAP W/HDGR FISP -B,85,RI OTPT PRICE BFG
77030029467,WSHR SPCR EXT FIX ORTH -A,52,RI INPT PRICE BFG
77030029467,WSHR SPCR EXT FIX ORTH -A,52,RI OTPT PRICE BFG
77030029468,RNG EXT FIX HLF TRULK ORTH -F,4691,RI INPT PRICE BFG
77030029468,RNG EXT FIX HLF TRULK ORTH -F,4691,RI OTPT PRICE BFG
77030013051,MSK CPAP W/HDGR PHIL -B,227,RI INPT PRICE BFG
77030013051,MSK CPAP W/HDGR PHIL -B,227,RI OTPT PRICE BFG
77030013052,MSK CPAP/BIPAP PHIL -B,51,RI INPT PRICE BFG
77030013052,MSK CPAP/BIPAP PHIL -B,51,RI OTPT PRICE BFG
77030029469,DISTR LIN EXT FIX TRLK ORTH -F,4098,RI INPT PRICE BFG
77030029469,DISTR LIN EXT FIX TRLK ORTH -F,4098,RI OTPT PRICE BFG
77030029470,DRSG ZN VISCOPST S&N -A,21,RI INPT PRICE BFG
77030029470,DRSG ZN VISCOPST S&N -A,21,RI OTPT PRICE BFG
77030013055,SPNG COLGN BARD -C,668,RI INPT PRICE BFG
77030013055,SPNG COLGN BARD -C,668,RI OTPT PRICE BFG
77030029471,WRP WR/THMB THRMSKN PATT -A,33,RI INPT PRICE BFG
77030029471,WRP WR/THMB THRMSKN PATT -A,33,RI OTPT PRICE BFG
77030013058,DEV INFL ANGIO BSC -B,169,RI INPT PRICE BFG
77030013058,DEV INFL ANGIO BSC -B,169,RI OTPT PRICE BFG
77030029472,BRAC WR D RNG PATT -B,61,RI INPT PRICE BFG
77030029472,BRAC WR D RNG PATT -B,61,RI OTPT PRICE BFG
77030013059,DEV INFL BLN DIL MRTM -B,215,RI INPT PRICE BFG
77030013059,DEV INFL BLN DIL MRTM -B,215,RI OTPT PRICE BFG
77030013060,DEV INFL PRSS MRTM -B,212,RI INPT PRICE BFG
77030013060,DEV INFL PRSS MRTM -B,212,RI OTPT PRICE BFG
77030029473,SPLNT HND THERPLS PATT -B,155,RI INPT PRICE BFG
77030029473,SPLNT HND THERPLS PATT -B,155,RI OTPT PRICE BFG
77030013061,ELECTRD HABIB KT ANGI -I,12109,RI INPT PRICE BFG
77030013061,ELECTRD HABIB KT ANGI -I,12109,RI OTPT PRICE BFG
77030029474,FRME FT EZ EXT FIX SGNL -K5,69738,RI INPT PRICE BFG
77030029474,FRME FT EZ EXT FIX SGNL -K5,69738,RI OTPT PRICE BFG
77030029475,CLMP EXT FIX ADJ SYNT -F,4260,RI INPT PRICE BFG
77030029475,CLMP EXT FIX ADJ SYNT -F,4260,RI OTPT PRICE BFG
77030013065,VLV INFL HEMSTAT MRTM -B,78,RI INPT PRICE BFG
77030013065,VLV INFL HEMSTAT MRTM -B,78,RI OTPT PRICE BFG
77030029476,ENDPLT SPN SYNX II SYNT -G1,10465,RI INPT PRICE BFG
77030029476,ENDPLT SPN SYNX II SYNT -G1,10465,RI OTPT PRICE BFG
77030029477,SCR SHLDR MD AQLS TORN -C,765,RI INPT PRICE BFG
77030029477,SCR SHLDR MD AQLS TORN -C,765,RI OTPT PRICE BFG
77030029478,PIN FIX RESRB TORN -C,1240,RI INPT PRICE BFG
77030029478,PIN FIX RESRB TORN -C,1240,RI OTPT PRICE BFG
77030029479,BIT DRL NEX FIX TORN -B,366,RI INPT PRICE BFG
77030029479,BIT DRL NEX FIX TORN -B,366,RI OTPT PRICE BFG
77030029480,CATH ANGI GD SUPP TELE -C,850,RI INPT PRICE BFG
77030029480,CATH ANGI GD SUPP TELE -C,850,RI OTPT PRICE BFG
77030013076,PCH OST BAG COLO -A,19,RI INPT PRICE BFG
77030013076,PCH OST BAG COLO -A,19,RI OTPT PRICE BFG
77030029481,GRFT WDG BIOFM EVANS WRGH -H,13540,RI INPT PRICE BFG
77030029481,GRFT WDG BIOFM EVANS WRGH -H,13540,RI OTPT PRICE BFG
77030013078,BG OST INMS -A,24,RI INPT PRICE BFG
77030013078,BG OST INMS -A,24,RI OTPT PRICE BFG
77030029482,ROD EXT FIX SIDEKIC WRGH -B,321,RI INPT PRICE BFG
77030029482,ROD EXT FIX SIDEKIC WRGH -B,321,RI OTPT PRICE BFG
77030013079,BLNKT BAIR HGGR 3M -A,27,RI INPT PRICE BFG
77030013079,BLNKT BAIR HGGR 3M -A,27,RI OTPT PRICE BFG
77030029483,NUT EXT FIX SIDEKIC WRGH -B,638,RI INPT PRICE BFG
77030029483,NUT EXT FIX SIDEKIC WRGH -B,638,RI OTPT PRICE BFG
77030029484,BLT EXT FIX SIDEKIC WRGH -B,319,RI INPT PRICE BFG
77030029484,BLT EXT FIX SIDEKIC WRGH -B,319,RI OTPT PRICE BFG
77030013084,BOOT HEELCARE STRY -B,81,RI INPT PRICE BFG
77030013084,BOOT HEELCARE STRY -B,81,RI OTPT PRICE BFG
77030029485,POST EXT FIX SIDEKIC WRGH -C,801,RI INPT PRICE BFG
77030029485,POST EXT FIX SIDEKIC WRGH -C,801,RI OTPT PRICE BFG
77030013085,BOOT TRAC BUCK BIOM -B,89,RI INPT PRICE BFG
77030013085,BOOT TRAC BUCK BIOM -B,89,RI OTPT PRICE BFG
77030013086,BOOT TRAC BUCK EHOB -B,127,RI INPT PRICE BFG
77030013086,BOOT TRAC BUCK EHOB -B,127,RI OTPT PRICE BFG
77030029486,FRME EXT FIX SIDEKIC WRGH -K1,40463,RI INPT PRICE BFG
77030029486,FRME EXT FIX SIDEKIC WRGH -K1,40463,RI OTPT PRICE BFG
77030013088,BRAC ANK/FT BIOM -B,147,RI INPT PRICE BFG
77030013088,BRAC ANK/FT BIOM -B,147,RI OTPT PRICE BFG
77030029487,ROD PASS TEND HNTR WRGH -G1,7888,RI INPT PRICE BFG
77030029487,ROD PASS TEND HNTR WRGH -G1,7888,RI OTPT PRICE BFG
77030013089,STEM FEM PRI TAPRLOK BIOM -H1,15201,RI INPT PRICE BFG
77030013089,STEM FEM PRI TAPRLOK BIOM -H1,15201,RI OTPT PRICE BFG
77030029488,ELECTRD PAD DEFIB MULT ZOLL -B,178,RI INPT PRICE BFG
77030029488,ELECTRD PAD DEFIB MULT ZOLL -B,178,RI OTPT PRICE BFG
77030013091,BRAC LUMSACR DERY -D,1396,RI INPT PRICE BFG
77030013091,BRAC LUMSACR DERY -D,1396,RI OTPT PRICE BFG
77030013092,BRAC THRLM BOOD -H,6546,RI INPT PRICE BFG
77030013092,BRAC THRLM BOOD -H,6546,RI OTPT PRICE BFG
77030029489,PLT COMP UNICLP INLC -G1,8178,RI INPT PRICE BFG
77030029489,PLT COMP UNICLP INLC -G1,8178,RI OTPT PRICE BFG
77030013093,BRAC THRLM DERY -D,1275,RI INPT PRICE BFG
77030013093,BRAC THRLM DERY -D,1275,RI OTPT PRICE BFG
77030029536,PLT COMP UNICLP1 INLC -G1,9346,RI INPT PRICE BFG
77030029536,PLT COMP UNICLP1 INLC -G1,9346,RI OTPT PRICE BFG
77030029537,NAIL IM ARTH PANTA TI INLC -I1,23010,RI INPT PRICE BFG
77030029537,NAIL IM ARTH PANTA TI INLC -I1,23010,RI OTPT PRICE BFG
77030029538,SCR CORT LOK PANTA INLC -D,1877,RI INPT PRICE BFG
77030029538,SCR CORT LOK PANTA INLC -D,1877,RI OTPT PRICE BFG
77030029539,RNG FIX FULL TEF INLC -C,914,RI INPT PRICE BFG
77030029539,RNG FIX FULL TEF INLC -C,914,RI OTPT PRICE BFG
77030013101,CIRC BRTH BMED -A,29,RI INPT PRICE BFG
77030013101,CIRC BRTH BMED -A,29,RI OTPT PRICE BFG
77030029540,WRE K PANTA INLC -B,574,RI INPT PRICE BFG
77030029540,WRE K PANTA INLC -B,574,RI OTPT PRICE BFG
77030013103,CLLR CERV AMII -B,84,RI INPT PRICE BFG
77030013103,CLLR CERV AMII -B,84,RI OTPT PRICE BFG
77030029541,PROTECT NEURAWRP 5MM X (L)4CM,3733,RI INPT PRICE BFG
77030029541,PROTECT NEURAWRP 5MM X (L)4CM,3733,RI OTPT PRICE BFG
77030013106,SET SCR ZODIAC ALSP -C,988,RI INPT PRICE BFG
77030013106,SET SCR ZODIAC ALSP -C,988,RI OTPT PRICE BFG
77030029542,STPL FT COMP INLC -G1,9028,RI INPT PRICE BFG
77030029542,STPL FT COMP INLC -G1,9028,RI OTPT PRICE BFG
77030013107,CUF CRYOCUF DJOR -B,164,RI INPT PRICE BFG
77030013107,CUF CRYOCUF DJOR -B,164,RI OTPT PRICE BFG
77030029543,IMPL FT BIOBLK INLC -H1,14394,RI INPT PRICE BFG
77030029543,IMPL FT BIOBLK INLC -H1,14394,RI OTPT PRICE BFG
77030029544,RNG EXT FIX FT BIOM -F,5442,RI INPT PRICE BFG
77030029544,RNG EXT FIX FT BIOM -F,5442,RI OTPT PRICE BFG
77030013111,DRSG STRP MONT BSEL -A,7,RI INPT PRICE BFG
77030013111,DRSG STRP MONT BSEL -A,7,RI OTPT PRICE BFG
77030029545,ROD CONN EXT FIX ACE FSC J&J -F,6052,RI INPT PRICE BFG
77030029545,ROD CONN EXT FIX ACE FSC J&J -F,6052,RI OTPT PRICE BFG
77030029546,RNG EXT FIX ACE FSC BIOM -F,4590,RI INPT PRICE BFG
77030029546,RNG EXT FIX ACE FSC BIOM -F,4590,RI OTPT PRICE BFG
77030029547,RNG EXT FIX ACE FSC J&J -D,850,RI INPT PRICE BFG
77030029547,RNG EXT FIX ACE FSC J&J -D,850,RI OTPT PRICE BFG
77030029548,RNG EXT FIX ACE FSC LG BIOM -D,2890,RI INPT PRICE BFG
77030029548,RNG EXT FIX ACE FSC LG BIOM -D,2890,RI OTPT PRICE BFG
77030013120,ELECTRD PD DEFIB ZOLL -F,113,RI INPT PRICE BFG
77030013120,ELECTRD PD DEFIB ZOLL -F,113,RI OTPT PRICE BFG
77030029549,CONN RNG EXT FIX BIOM -C,1106,RI INPT PRICE BFG
77030029549,CONN RNG EXT FIX BIOM -C,1106,RI OTPT PRICE BFG
77030029550,FCPS ENDOSC BPLR MCR J&J -B,687,RI INPT PRICE BFG
77030029550,FCPS ENDOSC BPLR MCR J&J -B,687,RI OTPT PRICE BFG
77030029551,COM FEM REV CEM J&J -I2,27358,RI INPT PRICE BFG
77030029551,COM FEM REV CEM J&J -I2,27358,RI OTPT PRICE BFG
77030013126,HLTR HD TRAC DJOR -A,9,RI INPT PRICE BFG
77030013126,HLTR HD TRAC DJOR -A,9,RI OTPT PRICE BFG
77030029552,BLD SAW STBLCUT J&J -C,386,RI INPT PRICE BFG
77030029552,BLD SAW STBLCUT J&J -C,386,RI OTPT PRICE BFG
77030029553,ENDCAP IM NL VRSA BIOM -C,1309,RI INPT PRICE BFG
77030029553,ENDCAP IM NL VRSA BIOM -C,1309,RI OTPT PRICE BFG
77030029554,FRME FT EXT FIX ACE FSC BIOM -G1,16058,RI INPT PRICE BFG
77030029554,FRME FT EXT FIX ACE FSC BIOM -G1,16058,RI OTPT PRICE BFG
77030013131,IV BLD ST ICUM -A,14,RI INPT PRICE BFG
77030013131,IV BLD ST ICUM -A,14,RI OTPT PRICE BFG
77030013132,KT CPAP CARD -B,179,RI INPT PRICE BFG
77030013132,KT CPAP CARD -B,179,RI OTPT PRICE BFG
77030029555,RNG EXT FIX HALF BIOM -E,3554,RI INPT PRICE BFG
77030029555,RNG EXT FIX HALF BIOM -E,3554,RI OTPT PRICE BFG
77030013133,KT LSR TX KT ANGI -F,2618,RI INPT PRICE BFG
77030013133,KT LSR TX KT ANGI -F,2618,RI OTPT PRICE BFG
77030029556,RNG CONN EXT FIX BIOM -C,1195,RI INPT PRICE BFG
77030029556,RNG CONN EXT FIX BIOM -C,1195,RI OTPT PRICE BFG
77030013135,KT SHLDR CARE MIZU -B,187,RI INPT PRICE BFG
77030013135,KT SHLDR CARE MIZU -B,187,RI OTPT PRICE BFG
77030029557,ELEV FT EXT FIX BIOM -F,5026,RI INPT PRICE BFG
77030029557,ELEV FT EXT FIX BIOM -F,5026,RI OTPT PRICE BFG
77030013137,MRK XR CRAN BUSA -A,36,RI INPT PRICE BFG
77030013137,MRK XR CRAN BUSA -A,36,RI OTPT PRICE BFG
77030013138,MRK XR SPHR IZIM -B,68,RI INPT PRICE BFG
77030013138,MRK XR SPHR IZIM -B,68,RI OTPT PRICE BFG
77030029558,STEM FEM PRODGY J&J -J,32107,RI INPT PRICE BFG
77030029558,STEM FEM PRODGY J&J -J,32107,RI OTPT PRICE BFG
77030013140,MSK NEB VYRM -A,15,RI INPT PRICE BFG
77030013140,MSK NEB VYRM -A,15,RI OTPT PRICE BFG
77030029559,PLT FT FUS J&J -G,6726,RI INPT PRICE BFG
77030029559,PLT FT FUS J&J -G,6726,RI OTPT PRICE BFG
77030013141,MSK NEB VYRM -B,39,RI INPT PRICE BFG
77030013141,MSK NEB VYRM -B,39,RI OTPT PRICE BFG
77030029560,PNCH CRNL TREPH JDMD -B,245,RI INPT PRICE BFG
77030029560,PNCH CRNL TREPH JDMD -B,245,RI OTPT PRICE BFG
77030029561,CANN OPTH KATN -B,104,RI INPT PRICE BFG
77030029561,CANN OPTH KATN -B,104,RI OTPT PRICE BFG
77030013145,PAD GRND ANGI -B,817,RI INPT PRICE BFG
77030013145,PAD GRND ANGI -B,817,RI OTPT PRICE BFG
77030029562,SPN FX XPN KT W/CEM KYPH -I3,21948,RI INPT PRICE BFG
77030029562,SPN FX XPN KT W/CEM KYPH -I3,21948,RI OTPT PRICE BFG
77030029563,IMPL RETIN MERDNL LABT -B,135,RI INPT PRICE BFG
77030029563,IMPL RETIN MERDNL LABT -B,135,RI OTPT PRICE BFG
77030029564,BN PWDR 2.5ML LIFV -B,431,RI INPT PRICE BFG
77030029564,BN PWDR 2.5ML LIFV -B,431,RI OTPT PRICE BFG
77030013151,PD GRND RF STJU -C,135,RI INPT PRICE BFG
77030013151,PD GRND RF STJU -C,135,RI OTPT PRICE BFG
77030013152,PD REPL CLLR DERY -A,38,RI INPT PRICE BFG
77030013152,PD REPL CLLR DERY -A,38,RI OTPT PRICE BFG
77030029565,INT THCL KT BACLFN MEDT -E,1656,RI INPT PRICE BFG
77030029565,INT THCL KT BACLFN MEDT -E,1656,RI OTPT PRICE BFG
77030029566,INT THCL REFL BACLFN MEDT -B,282,RI INPT PRICE BFG
77030029566,INT THCL REFL BACLFN MEDT -B,282,RI OTPT PRICE BFG
77030029567,PROS EAR OSS PISTN MEDT -C,1339,RI INPT PRICE BFG
77030029567,PROS EAR OSS PISTN MEDT -C,1339,RI OTPT PRICE BFG
77030029568,ELCTRD EMG NDL MEDT -C,469,RI INPT PRICE BFG
77030029568,ELCTRD EMG NDL MEDT -C,469,RI OTPT PRICE BFG
77030013160,PROTCT ARM THMB DERY -A,25,RI INPT PRICE BFG
77030013160,PROTCT ARM THMB DERY -A,25,RI OTPT PRICE BFG
77030029569,SCRDRVR ACC KT DISP MEDT -C,578,RI INPT PRICE BFG
77030029569,SCRDRVR ACC KT DISP MEDT -C,578,RI OTPT PRICE BFG
77030013162,PROTCT ARM THMB POSY -B,43,RI INPT PRICE BFG
77030013162,PROTCT ARM THMB POSY -B,43,RI OTPT PRICE BFG
77030029570,CBL MIC ELECTRD TRGT MEDT -C,540,RI INPT PRICE BFG
77030029570,CBL MIC ELECTRD TRGT MEDT -C,540,RI OTPT PRICE BFG
77030013163,PROTCT HIPSHLD ALIM -B,81,RI INPT PRICE BFG
77030013163,PROTCT HIPSHLD ALIM -B,81,RI OTPT PRICE BFG
77030029571,SPCR SPN CVR PLT SVRGN MEDT -K4,59714,RI INPT PRICE BFG
77030029571,SPCR SPN CVR PLT SVRGN MEDT -K4,59714,RI OTPT PRICE BFG
77030013165,PROTCT HL PRM POSY -B,108,RI INPT PRICE BFG
77030013165,PROTCT HL PRM POSY -B,108,RI OTPT PRICE BFG
77030029572,SCR SPN ST SVRGN MEDT -F,2468,RI INPT PRICE BFG
77030029572,SCR SPN ST SVRGN MEDT -F,2468,RI OTPT PRICE BFG
77030013167,PROTCT SHLD FNGR ARTH -B,193,RI INPT PRICE BFG
77030013167,PROTCT SHLD FNGR ARTH -B,193,RI OTPT PRICE BFG
77030029573,PLT SPN OCCIPT VRTX MEDT -I3,30598,RI INPT PRICE BFG
77030029573,PLT SPN OCCIPT VRTX MEDT -I3,30598,RI OTPT PRICE BFG
77030013169,ADMIN SET BLD HOSP -A,23,RI INPT PRICE BFG
77030013169,ADMIN SET BLD HOSP -A,23,RI OTPT PRICE BFG
77030013170,SHLDR SUSP KT ISTR -B,143,RI INPT PRICE BFG
77030013170,SHLDR SUSP KT ISTR -B,143,RI OTPT PRICE BFG
77030029574,PROSTH BLW KNE INTRFC MRTN -B,416,RI INPT PRICE BFG
77030029574,PROSTH BLW KNE INTRFC MRTN -B,416,RI OTPT PRICE BFG
77030029575,BIT DRL STRL NUVA -D,1290,RI INPT PRICE BFG
77030029575,BIT DRL STRL NUVA -D,1290,RI OTPT PRICE BFG
77030013175,SHOE PSTOP DJOR -A,19,RI INPT PRICE BFG
77030013175,SHOE PSTOP DJOR -A,19,RI OTPT PRICE BFG
77030029578,CLP DYNAMIC NV STIM NUVA -E,1356,RI INPT PRICE BFG
77030029578,CLP DYNAMIC NV STIM NUVA -E,1356,RI OTPT PRICE BFG
77030029579,SHTH NV STIM DISP NUVA -B,553,RI INPT PRICE BFG
77030029579,SHTH NV STIM DISP NUVA -B,553,RI OTPT PRICE BFG
77030029581,CGE SPN PEK NUVA -I,54286,RI INPT PRICE BFG
77030029581,CGE SPN PEK NUVA -I,54286,RI OTPT PRICE BFG
77030029582,SCR SPN LOK F/ROD1 NUVA -C,988,RI INPT PRICE BFG
77030029582,SCR SPN LOK F/ROD1 NUVA -C,988,RI OTPT PRICE BFG
77030029583,SCR SPN CANN PLY NUVA -G1,9377,RI INPT PRICE BFG
77030029583,SCR SPN CANN PLY NUVA -G1,9377,RI OTPT PRICE BFG
77030013189,SLV COMPR SCD HUNT -B,108,RI INPT PRICE BFG
77030013189,SLV COMPR SCD HUNT -B,108,RI OTPT PRICE BFG
77030029584,ROD SPN 2BLL SPHERX NUVA -G,9624,RI INPT PRICE BFG
77030029584,ROD SPN 2BLL SPHERX NUVA -G,9624,RI OTPT PRICE BFG
77030029585,WRE K SPHERX NUVA -B,461,RI INPT PRICE BFG
77030029585,WRE K SPHERX NUVA -B,461,RI OTPT PRICE BFG
77030013193,STETH ESOPH AGIL -A,23,RI INPT PRICE BFG
77030013193,STETH ESOPH AGIL -A,23,RI OTPT PRICE BFG
77030029586,SHIM SPN HOOP DISP NUVA -G1,7434,RI INPT PRICE BFG
77030029586,SHIM SPN HOOP DISP NUVA -G1,7434,RI OTPT PRICE BFG
77030013196,STOK ANTIEM KNEE ZIMM -B,355,RI INPT PRICE BFG
77030013196,STOK ANTIEM KNEE ZIMM -B,355,RI OTPT PRICE BFG
77030029587,BIT DRL STD ORHE -C,512,RI INPT PRICE BFG
77030029587,BIT DRL STD ORHE -C,512,RI OTPT PRICE BFG
77030013197,STOK ANTIEM THGH ZIMM -B,355,RI INPT PRICE BFG
77030013197,STOK ANTIEM THGH ZIMM -B,355,RI OTPT PRICE BFG
77030029588,BIT DRL CALCLOK ORHE -C,424,RI INPT PRICE BFG
77030029588,BIT DRL CALCLOK ORHE -C,424,RI OTPT PRICE BFG
77030029589,COM PAT RSF GEN ORTH -G,6443,RI INPT PRICE BFG
77030029589,COM PAT RSF GEN ORTH -G,6443,RI OTPT PRICE BFG
77030013201,STOK ANTIEMB KNE BSNM -B,135,RI INPT PRICE BFG
77030013201,STOK ANTIEMB KNE BSNM -B,135,RI OTPT PRICE BFG
77030013203,STOK ANTIEMB WST ENCM -B,70,RI INPT PRICE BFG
77030013203,STOK ANTIEMB WST ENCM -B,70,RI OTPT PRICE BFG
77030013204,STOK COMPR BSNM -A,10,RI INPT PRICE BFG
77030013204,STOK COMPR BSNM -A,10,RI OTPT PRICE BFG
77030029591,HNG EXT FIX TRULOK ORTH -F,4794,RI INPT PRICE BFG
77030029591,HNG EXT FIX TRULOK ORTH -F,4794,RI OTPT PRICE BFG
77030013205,STOK COMPR BSNM -B,266,RI INPT PRICE BFG
77030013205,STOK COMPR BSNM -B,266,RI OTPT PRICE BFG
77030013206,STRP CHIN CPAP RSPR -B,90,RI INPT PRICE BFG
77030013206,STRP CHIN CPAP RSPR -B,90,RI OTPT PRICE BFG
77030029592,EXT FIX MINIRAIL ORTH -G1,7526,RI INPT PRICE BFG
77030029592,EXT FIX MINIRAIL ORTH -G1,7526,RI OTPT PRICE BFG
77030013207,STRP CHIN NSL RSPR -B,93,RI INPT PRICE BFG
77030013207,STRP CHIN NSL RSPR -B,93,RI OTPT PRICE BFG
77030029593,RNG EXT FIX TRULK ORTH -G,7088,RI INPT PRICE BFG
77030029593,RNG EXT FIX TRULK ORTH -G,7088,RI OTPT PRICE BFG
77030013209,SUPP ALINE ALIM -B,360,RI INPT PRICE BFG
77030013209,SUPP ALINE ALIM -B,360,RI OTPT PRICE BFG
77030013210,SUPP BK BLT BIOM -B,85,RI INPT PRICE BFG
77030013210,SUPP BK BLT BIOM -B,85,RI OTPT PRICE BFG
77030029594,FTPLT EXT FIX TRULOK ORTH -F,3737,RI INPT PRICE BFG
77030029594,FTPLT EXT FIX TRULOK ORTH -F,3737,RI OTPT PRICE BFG
77030013211,SUPP BRA GLDA -B,109,RI INPT PRICE BFG
77030013211,SUPP BRA GLDA -B,109,RI OTPT PRICE BFG
77030013212,SUPP BRA PSTOP ALGN -B,116,RI INPT PRICE BFG
77030013212,SUPP BRA PSTOP ALGN -B,116,RI OTPT PRICE BFG
77030029595,DSTRCTR EXT FIX ORTH -G,7320,RI INPT PRICE BFG
77030029595,DSTRCTR EXT FIX ORTH -G,7320,RI OTPT PRICE BFG
77030013214,SUPP BRST CARD -B,149,RI INPT PRICE BFG
77030013214,SUPP BRST CARD -B,149,RI OTPT PRICE BFG
77030029596,PLT FT EXT FIX TRULK ORTH -F,4510,RI INPT PRICE BFG
77030029596,PLT FT EXT FIX TRULK ORTH -F,4510,RI OTPT PRICE BFG
77030013216,SUPP CHIN FASC BJI -B,72,RI INPT PRICE BFG
77030013216,SUPP CHIN FASC BJI -B,72,RI OTPT PRICE BFG
77030029597,ROD HNG EXT FIX ORTH -B,670,RI INPT PRICE BFG
77030029597,ROD HNG EXT FIX ORTH -B,670,RI OTPT PRICE BFG
77030013217,SUPP FACE BJI -B,72,RI INPT PRICE BFG
77030013217,SUPP FACE BJI -B,72,RI OTPT PRICE BFG
77030013218,SUPP FACE BSNM -B,72,RI INPT PRICE BFG
77030013218,SUPP FACE BSNM -B,72,RI OTPT PRICE BFG
77030029598,GRFT BN SUB PTTY GRAFTON MEDT -F,3780,RI INPT PRICE BFG
77030029598,GRFT BN SUB PTTY GRAFTON MEDT -F,3780,RI OTPT PRICE BFG
77030013222,SUPP WR ALIM -B,74,RI INPT PRICE BFG
77030013222,SUPP WR ALIM -B,74,RI OTPT PRICE BFG
77030013224,SUPP WR INVA -A,33,RI INPT PRICE BFG
77030013224,SUPP WR INVA -A,33,RI OTPT PRICE BFG
77030013227,SYS COMPR RAD MRTM -B,97,RI INPT PRICE BFG
77030013227,SYS COMPR RAD MRTM -B,97,RI OTPT PRICE BFG
