"PROC
#",Procedure Description,"IP
Price","OP
Price",
5026,ST TREAT SPEECH DEVICE,526,301,
5027,ST TREATMENT 31-60 MIN,377,215,
5028,STABILIZER ACROBAT,"3,494","3,494",
5029,STABILIZER STABLESOFT,"1,534","1,534",
5030,STAPH AUREUS METHICILLIN RESIST,398,228,
5031,STAPLE EASYCLIP,"3,731","3,731",
5032,STAPLE EASYCLIP FIXATION,"3,863","3,863",
5033,STAPLE LINE REINFORCEMENT,907,907,
5034,STAPLE REINFRCMNT BIOABSRBLE,"1,074","1,074",
5035,STAPLE RELOAD,"1,969","1,969",
5036,STAPLE RELOAD 150,342,342,
5037,STAPLE RELOAD 175,424,424,
5038,STAPLE RELOAD 225,514,514,
5039,STAPLE RELOAD 275,842,842,
5040,STAPLE RELOAD 300,842,842,
5041,STAPLE RELOAD 350,"2,882","2,882",
5042,STAPLE RELOAD 500,842,842,
5043,STAPLE RELOAD ECR60 ETHICON,918,918,
5044,STAPLE SPEED 15-18MM BME,"4,095","4,095",
5045,STAPLE SPEED 20-25MM BME,"3,510","3,510",
5046,STAPLE SPEED 9-13MM BME,"3,868","3,868",
5047,STAPLER 1000,"1,613","1,613",
5048,STAPLER 175,83,83,
5049,STAPLER 200,"1,529","1,529",
5050,STAPLER 225,671,671,
5051,STAPLER 250,673,673,
5052,STAPLER 275,619,619,
5053,STAPLER 300,587,587,
5054,STAPLER 350,634,634,
5055,STAPLER 375,"1,047","1,047",
5056,STAPLER 40,869,869,
5057,STAPLER 500,"3,217","3,217",
5058,STAPLER 550,"2,090","2,090",
5059,STAPLER 600,"1,393","1,393",
5060,STAPLER 650,"1,323","1,323",
5061,STAPLER 700,"2,362","2,362",
5062,STAPLER ENDOSCOPIC CURVD,"1,716","1,716",
5063,STAPLER INTRALUMINAL CURVD,"1,429","1,429",
5064,STAPLER LINEAR 60MM,587,587,
5065,STAPLER LINEAR CUTTER 75MM,923,923,
5066,STAPLER POWERED ETHICON,"1,813","1,813",
5067,STAPLER POWERED RELOAD,947,947,
5068,STAPLER PTACK30 PROTACK 5MM,"2,431","2,431",
5069,STAPLER RADIAL STD HANDLE,919,919,
5070,STAPLER RELOAD 75MM ETHICON,608,608,
5071,STAPLER RELOAD ECHELON,"1,028","1,028",
5072,STAPLER RELOAD LINEAR,"1,028","1,028",
5073,STAPLER RELOAD LINEAR WHITE,901,901,
5074,STAPLER RELOAD XR30B,253,253,
5075,STAPLER VASCULAR ECHELON FLEX POWERED,"1,814","1,814",
5076,STAPLER VASCULAR RELOAD,947,947,
5077,STENT ATRIUM ICAST,"6,900","6,900",
5078,STENT BILIARY,296,296,
5079,STENT BILIARY 7-10FR OLYMPUS,296,296,
5080,STENT BILIARY ABSOLUTE,"4,550","4,550",
5081,STENT BILIARY BS,"1,415","1,415",
5082,STENT BILIARY EXPRESS,"4,285","4,285",
5083,STENT BILIARY PIGTAIL,296,296,
5084,STENT BILIARY RENAL,"3,000","3,000",
5085,STENT BILIARY TRANSHEPAT 3139,"3,150","3,150",
5086,STENT BILIARY VIABIL,"9,065","9,065",
5087,STENT BILIARY ZIMMON,457,457,
5088,STENT BLLN UTERINE,268,268,
5089,STENT CAROTID SYS,"8,288","8,288",
5090,STENT COATED COVERED W DEL SYS,"8,174","8,174",
5091,STENT COOK URETERAL,972,972,
5092,STENT CORONARY GUID VISION,"3,413","3,413",
5093,STENT COVERED EXPANDABLE BLLN,"8,174","8,174",
5094,STENT DBL LAYER SGL PROX BEND,"1,015","1,015",
5095,STENT DES EA ADDL BR,"9,995","9,995",
5096,STENT DES INCL DCRA,"36,532","36,532",
5097,STENT DES MAJOR ART/BR,"23,857","23,857",
5098,STENT DES/DCRA ADDL BR,"13,979","13,979",
5099,STENT DRUG ELUTING CORONARY,"3,738","3,738",
5100,STENT DRUG ELUTING EA ADDL,"7,394","7,394",
5101,STENT DRUG ELUTING PTX,"5,985","5,985",
5102,STENT DRUG ELUTING ZILVER PTX,"5,834","5,834",
5103,STENT DUMAN Y NOVATECH,"3,613","3,613",
5104,STENT DUODENAL UNCOVERD,"8,467","8,467",
5105,STENT ENDOPROS GORE,"10,644","10,644",
5106,STENT ENDOPROSTHESIS,"10,709","10,709",
5107,STENT ENDURANT II,"30,150","30,150",
5108,STENT EPIC VASCULAR,"3,738","3,738",
5109,STENT ESOPHAGEAL ALIMAXX-ES,"7,475","7,475",
5110,STENT ESOPHAGEAL ENDOMAXX,"8,324","8,324",
5111,STENT ESOPHAGEAL EVOLUTN FULL,"5,992","5,992",
5112,STENT EVERFLEX,"4,951","4,951",
5113,STENT EVOLUTION COLONIC UNCOVERED CR,"6,988","6,988",
5114,STENT EXPRESS,"4,250","4,250",
5115,STENT EXPRESS LD/SD PMTD,"4,250","4,250",
5116,STENT EXPRESS PMTD,"3,000","3,000",
5117,STENT GRAFT EV FLUENCY PLUS,"9,263","9,263",
5118,STENT GRAFT SYS ENDURANT,"30,150","30,150",
5119,STENT GRAFT VIABAHN,"12,009","12,009",
5120,STENT ICAST,"7,963","7,963",
5121,STENT ILIAC SLF EXPANDING,"4,250","4,250",
5122,STENT JOSTENT COR ART GRAFT,"7,784","7,784",
5123,STENT LVIS JR,"21,125","21,125",
5124,STENT NEUROFORM,"19,066","19,066",
5125,STENT PANCREATIC,813,813,
5126,STENT PANCREATIC ZIMMON,493,493,
5127,STENT PRECISE PRO,"3,960","3,960",
5128,STENT PROTEGE,"4,320","4,320",
5129,STENT PROTÉGÉ EVERFLEX,"4,320","4,320",
5130,STENT PV 2400-2800,"8,401","8,401",
5131,STENT PV 2900-3200,"8,163","8,163",
5132,STENT PV 3300-3600,"9,100","9,100",
5133,STENT PV EXPRESS LD,"3,657","3,657",
5134,STENT RENAL BILIARY,"4,250","4,250",
5135,STENT RX ACCULINK,"7,410","7,410",
5136,STENT SILICONE,"3,000","3,000",
5137,STENT SUPERA SYSTEM,"3,600","3,600",
5138,STENT TIPS VIATORR,"11,775","11,775",
5139,STENT TRACHEOBRONCHIAL ULTRAFLEX,"8,669","8,669",
5140,STENT URETERAL CONTOUR 4.8-8F,713,713,
5141,STENT URETERAL/URETHRAL 225,"1,218","1,218",
5142,STENT URETERAL/URETHRAL 275,667,667,
5143,STENT URETERAL/URETHRAL 325,513,513,
5144,STENT URETERAL/URETHRAL 375,691,691,
5145,STENT URETERAL/URETHRAL 600,"1,487","1,487",
5146,STENT URETERL,713,713,
5147,STENT VIABAHN,"10,644","10,644",
5148,STENT VIABAHN ENDOPROS,"10,384","10,384",
5149,STENT W ELECTROCAUTERY DELIVERY SYS,"17,250","17,250",
5150,STENT WALLSTENT CAROTID,"8,239","8,239",
5151,STENT WALLSTENT TRACHEOBRONCHIAL,"6,576","6,576",
5152,STENT ZILVER 1100,"3,980","3,980",
5153,STENT ZILVER 1300,"4,225","4,225",
5154,STENT ZILVER 518 BILIARY,"3,900","3,900",
5155,STENT ZILVER 518 VASCULAR,"4,017","4,017",
5156,STENT ZILVER 635,"3,413","3,413",
5157,STENT ZILVER 900,"3,825","3,825",
5158,STENT ZILVER DES PTX 100,"5,834","5,834",
5159,STENT ZILVER DES PTX 40,"3,819","3,819",
5160,STENT ZILVER DES PTX 60,"4,859","4,859",
5161,STENT ZILVER FLEX,"4,550","4,550",
5162,STENT ZILVER FLEX 35,"3,413","3,413",
5163,STENT ZILVER ZIB6,"3,413","3,413",
5164,STIMULATOR EXTERNAL WIRELESS,"1,250","1,250",
5165,STIMULATOR NERVE 125,508,508,
5166,STRAP ANKLE 175,357,357,
5167,STRAPPING UNNA BOOT,189,189,
5168,STRATTICE PER 1 SQ CM_400,214,214,
5169,STREP GRP A SCREEN IMMUNOAS,165,94,
5170,STREPTOLYSIN-O ANTIBODY,217,124,
5171,STRESS TEST CARDIOVASCULAR,"1,020","1,020",
5172,STRESS TEST CARDIOVASCULAR PRO FEE,598,598,
5173,STRIP MONITOR INDEX BISPECTRAL,125,125,
5174,STRIPPER VEIN 70,217,217,
5175,STYLET,766,766,
5176,STYLET GUIDING NEURO DISP,"1,890","1,890",
5177,STYLET LASER,"3,544","3,544",
5178,STYLET PERITONEAL TUNNELING,103,103,
5179,STYLET WIRES STRAIGHT LEAD EXT,875,875,
5180,SUCKER WEIGHTED DROP 60,85,85,
5181,SUCTION DRAIN SYS TRU CLOSE,160,160,
5182,SUCTION TIP CARDIAC SARNS 60,102,102,
5183,SUGARS SINGLE QUAL EA,125,72,
5184,SUMP CARDIAC 50,85,85,
5185,SUPPLIES A-LINE W/O FLOTRAC,216,216,
5186,SUPPLIES CENTRAL LINE,276,276,
5187,SUPPLIES EMERGENT INTUBATION,440,440,
5188,SUPPLIES EPIDURAL,133,133,
5189,SUPPLIES EPIDURAL PAIN CONTROL,117,117,
5190,SUPPLIES GENERAL ETT/OPEN HRT,248,248,
5191,SUPPLIES GENERAL W/LMA,110,110,
5192,SUPPLIES GENERAL W/REG/SPINAL/EPIDRL,349,349,
5193,SUPPLIES HEMODYNAMIC MONITORING,"1,179","1,179",
5194,SUPPLIES MAC,92,92,
5195,SUPPLIES MAC/TIVA W/REG/SPINAL/EPIDRL,168,168,
5196,SUPPLIES PICC JACC/MAXBARRIER,773,773,
5197,SUPPLIES PICC MIDLINE,411,411,
5198,SUPPLIES PULMONARY CATH,"1,179","1,179",
5199,SUPPLIES REGIONAL,136,136,
5200,SUPPLIES REGIONAL PAIN CONTROL,43,43,
5201,SUPPLIES SPINAL,117,117,
5202,SUPPLIES TIVA,92,92,
5203,SUPPORT ANKLE LACE UP OTS,91,91,
5204,SUPPORT MAMMARY,106,106,
5205,SUPPORT MAMMARY 225,295,295,
5206,SURG PATH DECALCIFICATION,83,47,
5207,SURG PATH LEVEL 1 GROSS ONL,272,155,
5208,SURG PATH LEVEL 2 GR/MICRO,420,240,
5209,SURG PATH LEVEL 3 GR/MICRO,520,297,
5210,SURG PATH LEVEL 4 GR/MICRO,650,372,
5211,SURG PATH LEVEL 5 GR/MICRO,"1,853","1,059",
5212,SURG PATH LEVEL 6 GR/MICRO,"3,895","2,226",
5213,SUSEPTIBILITY STUDIES,62,35,
5214,SUSPENSORIES SUPPORT 30,76,76,
5215,SUTURE,192,192,
5216,SUTURE 100,363,363,
5217,SUTURE 125,327,327,
5218,SUTURE 15,87,87,
5219,SUTURE 150,348,348,
5220,SUTURE 175,527,527,
5221,SUTURE 2 ARTHREX,160,160,
5222,SUTURE 20,81,81,
5223,SUTURE 2-0 ARTHREX,160,160,
5224,SUTURE 200,106,106,
5225,SUTURE 225,"3,451","3,451",
5226,SUTURE 25,103,103,
5227,SUTURE 30,77,77,
5228,SUTURE 3-0 ARTHREX,160,160,
5229,SUTURE 300,356,356,
5230,SUTURE 40,158,158,
5231,SUTURE 50,78,78,
5232,SUTURE 60,106,106,
5233,SUTURE 70,278,278,
5234,SUTURE 80,316,316,
5235,SUTURE ANCHOR ARTHREX,"1,549","1,549",
5236,SUTURE ANCHOR W/INS NANOTACK,"1,796","1,796",
5237,SUTURE ANCHOR W/SWIVELCK 4.75X22MM,"2,190","2,190",
5238,SUTURE BOOT 50,106,106,
5239,SUTURE CLIP ABSORB XC200 LAPRA,506,506,
5240,SUTURE DEVICE,"2,100","2,100",
5241,SUTURE ENDOSTITCH,373,373,
5242,SUTURE FIBERLINK,399,399,
5243,SUTURE GRASPER,"1,334","1,334",
5244,SUTURE GRASPER 475,"1,334","1,334",
5245,SUTURE GUIDE 80,120,120,
5246,SUTURE LABRAL TAPE 1.5MM,455,455,
5247,SUTURE LASSO ARTHREX,875,875,
5248,SUTURE LASSO SD WIRE ARTHREX,203,203,
5249,SUTURE LOOP,"2,500","2,500",
5250,SUTURE LOOP GUIDE,"1,063","1,063",
5251,SUTURE MNGR NANOPASS CRESCENT,"1,335","1,335",
5252,SUTURE NICELOOP,494,494,
5253,SUTURE ORTHOCORD,163,163,
5254,SUTURE ORTHOCORD VIOLET/BLUE,327,327,
5255,SUTURE PACK,"1,333","1,333",
5256,SUTURE PACK 8618E,300,300,
5257,SUTURE PACK CABG,"1,144","1,144",
5258,SUTURE PASSER,985,985,
5259,SUTURE PASSER 214005 DEPUY,"1,107","1,107",
5260,SUTURE PASSER LATITUDE,344,344,
5261,SUTURE PASSER SHUTTLE,"1,325","1,325",
5262,SUTURE PROLENE,182,182,
5263,SUTURE PROLENE BLU 7-0,389,389,
5264,SUTURE PROLENE BLU 7-0 24IN,587,587,
5265,SUTURE RETRIEVER 250,688,688,
5266,SUTURE RETRIEVER DISP SML,298,298,
5267,SUTURE RETRIEVER HEWSON,688,688,
5268,SUTURE SLEEVE,381,381,
5269,SUTURE SYSTEM TFCC MENDER DISP,732,732,
5270,SUTURE TENDER RELOAD 90,198,198,
5271,SUTURE WASHER,750,750,
5272,SUTURE WIRE STEEL ZMR,199,199,
5273,SUTURETAPE,254,254,
5274,SWITCH PERFUSION,250,250,
5275,SYRINGE BONE MARROW ASPIR IMBIBE,875,875,
5276,SYRINGE INFLATION,508,508,
5277,SYS BONE CEMENT,"3,754","3,754",
5278,SYS BONE CEMNT W/O NDL VERTAPLX HV,"3,294","3,294",
5279,SYS CLOSURE DEVICE,"12,000","12,000",
5280,SYS DELVRY ELECTRCAUTRY W/STENT AXIOS,"9,100","9,100",
5281,SYS DELVRY MEDICAL GAS,594,594,
5282,SYS EXTERNAL RECHRG NEUROSTIM,"8,263","8,263",
5283,SYS MID-URETHRAL SLING,"3,861","3,861",
5284,SYS MOBILE AIR TRANSFER,510,510,
5285,SYS PEN HEAT CONTOURING,638,638,
5286,SYS TUBE CALIBRATION,"1,156","1,156",
5287,SYSTEM  SNARE,"2,048","2,048",
5288,SYSTEM ACCESS/DISSECTR,"3,367","3,367",
5289,SYSTEM ADV CEMENT MIXING,"1,575","1,575",
5290,SYSTEM AIR TAP,"1,075","1,075",
5291,SYSTEM ANCHOR INJEX MEDTR,"1,438","1,438",
5292,SYSTEM ATRICLIP LAA EXCLSN,"3,825","3,825",
5293,SYSTEM ATRICLIP PRO LAA EXCLSN,"8,125","8,125",
5294,SYSTEM BALLOON DILATION,"2,127","2,127",
5295,SYSTEM BONE CEMENT,"4,966","4,966",
5296,SYSTEM BONE CEMENT MIXING STRY,880,880,
5297,SYSTEM BONE CEMNT VERTAPLX HV,"5,038","5,038",
5298,SYSTEM BOWEL MANAGEMENT,869,869,
5299,SYSTEM BOWEL MANAGEMENT DIGNISHLD,869,869,
5300,SYSTEM DEBRIDEMNT/CLEANSING IRRISEPT (STERILE),457,457,
5301,SYSTEM DELIVERY AMPLATZER,"2,194","2,194",
5302,SYSTEM DELIVERY HRT VALV MT,"6,858","6,858",
5303,SYSTEM DRAINAGE WOUND 40,75,75,
5304,SYSTEM ELBOW IMPLANT TOGGLELOC,"3,894","3,894",
5305,SYSTEM EMBOL LIQUID ONYX,"7,313","7,313",
5306,SYSTEM EN SNARE,"1,890","1,890",
5307,SYSTEM ENDOANCHOR HELIFX,"5,724","5,724",
5308,SYSTEM ENDOSCOPIC VESSEL HARVSTNG,"4,000","4,000",
5309,SYSTEM FIXATION SORBAFIX 30,"2,583","2,583",
5310,SYSTEM FIXATION ZIPTIGHT,"3,286","3,286",
5311,SYSTEM ILLUMINATION QUAD MAST,"1,710","1,710",
5312,SYSTEM IMPLANT MINI TIGHTROPE 1.1MM,"2,757","2,757",
5313,SYSTEM IMPLANT REPAIR DISTAL BICEPS,"3,613","3,613",
5314,SYSTEM LOADNG HRT VALV MT,"2,048","2,048",
5315,SYSTEM PAIN RELIEF ON-Q,"2,547","2,547",
5316,SYSTEM PLATELET CONCNTRTN,"9,750","9,750",
5317,SYSTEM PLEURAFLOW,"2,048","2,048",
5318,SYSTEM PORT CLOSR CARTR/THOM,532,532,
5319,SYSTEM RECHARGING 37752 MEDTR,"6,825","6,825",
5320,SYSTEM REINFUSION BLOOD,625,625,
5321,SYSTEM REMOVAL CONE RECOVERY,"3,124","3,124",
5322,SYSTEM SPINE SEALANT DURASEAL,"3,658","3,658",
5323,SYSTEM TACKER 1000,"1,372","1,372",
5324,SYSTEM TRUFILL LIQUID EMBOLIC,"13,465","13,465",
5325,SYSTEM TURN AND POSITION XXL,"1,444","1,444",
5326,SYSTEM VAC VIA STARTER,"3,387","3,387",
5327,SYSTEM VAC VIA WOUND THERAPY,"3,611","3,611",
5328,SYSTEM VACUUM POSITIONR ACROBAT,"3,458","3,458",
5329,SYSTEM VALVE,"39,000","39,000",
5330,SYSTEM VASOVIEW 6 PRO EVH,"3,358","3,358",
5331,SYSTEM VERIFY EXTRNL NEUROSTIMULTR,"2,100","2,100",
5332,SYSTEM WRIST FIXATION ORTHOFIX,"3,960","3,960",
5333,T CELLS ABS CD4 AND CD8 WRATIO,568,325,
5334,T CELLS ABSOLUTE CD4 COUNT,622,356,
5335,T CELLS TOTAL COUNT,456,261,
5336,T3 FREE,214,122,
5337,T3 REVERSE,192,110,
5338,T3 UPTAKE,80,46,
5339,TACHYCARDIA SITE MAPPING,"2,361","2,361",
5340,TACROLIMUS,571,326,
5341,TAP 4.0 CANN W/AO,923,923,
5342,TAP CANNULATED BONE,"3,603","3,603",
5343,TAP DRIVER 3.5MM,"1,325","1,325",
5344,TAP ORTHOPEDIC 2.7/4.0 MM,477,477,
5345,TAPE CAST 30,300,300,
5346,TAPE FIBER/TIGER ARTHREX,363,363,
5347,TB TEST ALL MEDIATED IMMUN,748,428,
5348,TELETHERAPY ISODOSE COMPLEX,"1,460","1,460",
5349,TELETHERAPY ISODOSE SIMPLE,835,835,
5350,TEMP EXTERNAL PACING,"1,169","1,169",
5351,TEMPLATE,360,360,
5352,TEMPLATE 3.5-4.5MM,623,623,
5353,TEMPLATE IPG,844,844,
5354,TENOTOMY ACHILLES ANES LOCAL,"4,345","4,345",
5355,TENOTOMY FLEX FOOT OPEN,"3,264","3,264",
5356,TENOTOMY FLEX TOE SGL OPEN,"2,318","2,318",
5357,TESTOSTERONE FREE,336,192,
5358,TESTOSTERONE TOTAL OTHER,556,318,
5359,THEOPHYLLINE,173,99,
5360,THIAMINE VITAMIN B1,258,147,
5361,THORACENTESIS ASP INI/SUBS,835,835,
5362,THROMBIN TIME PLASMA,86,49,
5363,THYROGLOBULIN QUANTITATIVE,220,126,
5364,THYROID ANTIBODIES,194,111,
5365,THYROID MICROSOMAL ANTIBODIES,187,107,
5366,THYROID STIMULATING HORMONE,204,117,
5367,THYROXINE,88,50,
5368,THYROXINE BINDING GLOBULIN,225,129,
5369,THYROXINE FREE,128,73,
5370,TIGHTROPE SYNDESMOS TITANIUM,"4,485","4,485",
5371,TIGHTROPE SYNDESMOSIS REPAIR,"3,740","3,740",
5372,TILT TABLE EVAL,"1,443","1,443",
5373,TIP BENT I/A,92,92,
5374,TIP INSERTER,759,759,
5375,TIP ULTRASONIC,"3,046","3,046",
5376,TIP ULTRASONIC 575,"1,344","1,344",
5377,TIP UTERINE MANIPULATER DISP,398,398,
5378,TIP UTERINE MANIPULATR RUMI II,591,591,
5379,TISS CULT NEOPL BM BLD CELLS Q,"2,792","1,595",
5380,TISS GRAFT SURGICAL ALLOMAX,"8,424","8,424",
5381,TISSUE BAND FIXATE DUAL,"3,537","3,537",
5382,TISSUE CULT NON-NEOPLAST,636,364,
5383,TISSUE CULT SKIN NON NEOPLAST,"1,504",859,
5384,TISSUE EXAM KOH OVA,50,29,
5385,TISSUE MARKER IMPLANT SAVI NDL AND REFLECTOR,"2,657","2,657",
5386,TNDN TENOGLIDE PER 1 SQ CM_125,71,71,
5387,TOBRAMYCIN PEAK,214,122,
5388,TOGA AIR FILTRATION SYSTEM 100,385,385,
5389,TOGA AIR FILTRATION SYSTEM 175,838,838,
5390,TOGA T5,312,312,
5391,TOGA W/PEEL-AWAY,301,301,
5392,TOGGLELOC FEMORAL FIX DEVICE,"4,323","4,323",
5393,TOOL ACUFEX SMOOTHER CRUCIAL,"1,759","1,759",
5394,TOOL PINCH ON MDL 6056 MEDTR,182,182,
5395,TOOL TUNNELING SUBCU ELECTRODE,"1,336","1,336",
5396,TOPIRAMATE,146,83,
5397,TOURNIQUET CUFF DUAL 18X5.5,254,254,
5398,TOURNIQUET CUFF DUAL 24X5.5,278,278,
5399,TOURNIQUET CUFF SGL 30-44 INCH,175,175,
5400,TOURNIQUET CUFF SGL STRYKER,133,133,
5401,TOURNIQUET CUFF SURG 100,278,278,
5402,TOURNIQUET CUFF SURG 150,343,343,
5403,TOURNIQUET CUFF SURG 80,223,223,
5404,TOURNIQUET HEMACLEAR FOREARM,145,145,
5405,TOURNIQUET HEMACLEAR LG/XLG,"4,388","4,388",
5406,TOURNIQUET HEMACLEAR SM/MED,254,254,
5407,TOURNIQUET HEMACLEAR YELLOW,276,276,
5408,TPMT GENE ANALYSIS,765,437,
5409,TRACH TUBE CHG BEFORE FISTULA TRACT,445,445,
5410,TRACHEOSTOMA REV SIMPLE WO FL ROTATE,"3,659","3,659",
5411,TRACHEOSTOMY PLANNED,"4,898","4,898",
5412,TRACH-ESOPH VOICE PROS MD IN,"1,063","1,063",
5413,TRANSCATH AORTIC VLV REPLACE,"20,000","20,000",
5414,TRANSDUCER MONITOR,544,544,
5415,TRANSDUCER SAFESET,147,147,
5416,TRANSDUCER SAFESET TRIFICATED,196,196,
5417,TRANSDUCER ULTRASOUND 90,142,142,
5418,TRANSFERRIN,156,89,
5419,TRANSFUSE BLOOD/COMPONENT 4 HR,"1,939","1,108",
5420,TRANSRECTAL ULTRASOUND,"1,346",769,
5421,TRANSTRACHEAL INTRO OXYGEN THPY,"1,852","1,852",
5422,Trauma - Full Activation,"8,606","8,606",
5423,Trauma - Partial Activation,"5,738","5,738",
5424,TRAY ART LINE 2.5X2.5 W/O ND,461,461,
5425,TRAY ARTERIAL LINE,238,238,
5426,TRAY ARTERIAL LINE W/ND ALL SIZES,401,401,
5427,TRAY BIOPSY,345,345,
5428,TRAY BIOPSY COAXIAL,"2,067","2,067",
5429,TRAY BONE MARROW,197,197,
5430,TRAY BX SYS ONCONTROL 102MM,813,813,
5431,TRAY BX SYS ONCONTROL 152MM,813,813,
5432,TRAY CATH CV PED ALL SIZES ARROW,369,369,
5433,TRAY CATH FEMORAL ARTERY 4FR,435,435,
5434,TRAY CATH FOLEY SILVER,145,145,
5435,TRAY CATH FOLEY W/BAG 40,91,91,
5436,TRAY CENT LINE 2L 4FRX13CM,560,560,
5437,TRAY CENT LINE 3L 7FRX15CM,671,671,
5438,TRAY CENT LINE 5L 10FRX20CM,761,761,
5439,TRAY CENT LINE 5L 7FRX20CM,671,671,
5440,TRAY CENT LINE LG BORE 12FRX16,640,640,
5441,TRAY CENTRAL VENOUS CATH,719,719,
5442,TRAY CHEST TUBE PLACEMENT,387,387,
5443,TRAY CIRCUMCISION,91,91,
5444,TRAY CORONARY POST OP,368,368,
5445,TRAY COUDE  ALL SIZES,284,284,
5446,TRAY CRITICORE COLLECTION,398,398,
5447,TRAY DIAL CATH 10X15 DL STR,490,490,
5448,TRAY DIALYSIS 12FR 12.5CM CVD,"1,225","1,225",
5449,TRAY DIALYSIS 12FR 15CM CVD,"1,215","1,215",
5450,TRAY DIALYSIS 12FR 15CM STR,"1,207","1,207",
5451,TRAY DIALYSIS 12FR 20CM CVD,"1,215","1,215",
5452,TRAY DIALYSIS 12FR 20CM STR,"1,216","1,216",
5453,TRAY DIALYSIS 12FR 24CM STR,"1,207","1,207",
5454,TRAY EPIDURAL/SPINAL ESPOCAN,209,209,
5455,TRAY FOLEY CATH 16FR SURESTEP,126,126,
5456,TRAY FOLEY CRITICORE,237,237,
5457,TRAY FOLEY URINEMETER SURESTEP,145,145,
5458,TRAY FOLEY URINEMETER TEMP SENSOR,212,212,
5459,TRAY FOLEY URINEMETER TEMP SENSOR SURESTEP,212,212,
5460,TRAY FOLEY W/STATLOCK SURESTEP,111,111,
5461,TRAY HUMRL STANDARD 44MM,"6,426","6,426",
5462,TRAY LUMBAR PUNCTURE INFANT,103,103,
5463,TRAY LUMBAR PUNCTURE PED,113,113,
5464,TRAY MICROINTRODUCER POWERLINE,"1,452","1,452",
5465,TRAY NICU/PICU,207,207,
5466,TRAY PARACENTESIS,465,465,
5467,TRAY PERICARDIAL,971,971,
5468,TRAY PICC 1.9 FR DL NICU,745,745,
5469,TRAY PICC INSERTION SL,"1,322","1,322",
5470,TRAY PIGTAIL CATH,"1,014","1,014",
5471,TRAY PNEUMOTHORAX,"1,042","1,042",
5472,TRAY PORT MRI,"1,529","1,529",
5473,TRAY POWER PORT MRI,"1,720","1,720",
5474,TRAY THAL QUICK CHEST TUBE NICU,919,919,
5475,TRAY THORACENTESIS,178,178,
5476,TRAY URINEMETER W/TEMP SENSOR,212,212,
5477,TRAY UROLOGY 475,"1,399","1,399",
5478,TRAY UROLOGY BARD,"1,343","1,343",
5479,TRB T CELL AG BETA,"2,517","1,438",
5480,TREATMENT DEVICE COMPLEX,"1,460","1,460",
5481,TREATMENT DEVICE SIMPLE,538,538,
5482,TREPONEMA PALLIDUM AB,161,92,
5483,TRG T CELL AG GAMMA,"2,428","1,387",
5484,TRICH VAGINALIS AMP PROBE,398,228,
5485,TRICHOMONAS VAGINALIS DP,237,136,
5486,TRIGLYCERIDE,98,56,
5487,TRIIODOTHYRONINE (T-3) TOTA,173,99,
5488,TRIMMING NAILS NONDYSTROPHIC,136,136,
5489,TRNSCATH MITRAL VLV REPAIR TRANSSEP PNCTR INTL,"31,500","31,500",
5490,TRNSCATH STENT INTRVAS EA ADDL ART,"5,917","5,917",
5491,TRNSCATH STENT INTRVAS INIT ART,"9,198","9,198",
5492,TROCAR,849,849,
5493,TROCAR 125,717,717,
5494,TROCAR 140,717,717,
5495,TROCAR 150,492,492,
5496,TROCAR 200,949,949,
5497,TROCAR 225,"1,088","1,088",
5498,TROCAR 450,"1,282","1,282",
5499,TROCAR 90,211,211,
5500,TROCAR BALLOON GELPORT,211,211,
5501,TROCAR BLADED 11/12MM APPLIED,153,153,
5502,TROCAR BLADED 5MM APPLIED MED,138,138,
5503,TROCAR BLADELESS XCEL 12MM ETH,"1,019","1,019",
5504,TROCAR BLLN AND INFLATION 532,"1,301","1,301",
5505,TROCAR BLLN AND INFLATION 775,"1,533","1,533",
5506,TROCAR CHEST TUBE,112,112,
5507,TROCAR ENDOPATH XCEL BLADED,"1,135","1,135",
5508,TROCAR NONBLAD W/HAND 12X100,243,243,
5509,TROCAR NONBLADED 15MM APPLIED,402,402,
5510,TROCAR NONBLADED 5MM APPLIED,138,138,
5511,TROCAR NONBLADED 5X150MM APPLIED,138,138,
5512,TROCAR NONBLADED APPLIED MED,217,217,
5513,TROCAR NONBLADED FIOS APPLIED,138,138,
5514,TROCAR OPTICAL 5X55 LO PROFILE,153,153,
5515,TROCAR SLEEVE ADVNC FXTN,138,138,
5516,TROCAR Z THREAD,211,211,
5517,TROCAR Z THREAD FIOS,211,211,
5518,TROPONIN I,120,69,
5519,TRYPSIN DUODENAL FLUID,105,60,
5520,TTE W OR W/O FOL W/CON STRES,"1,012","1,012",
5521,TUBE ASSEMBLY RIA,"1,467","1,467",
5522,TUBE BIVONA TRACH PED ALL SIZES,"1,293","1,293",
5523,TUBE BLAKEMORE,"1,602","1,602",
5524,TUBE CALIBRATION LAP BAND,863,863,
5525,TUBE CONNECTING,77,77,
5526,TUBE ENDOTRACHEAL,115,115,
5527,TUBE FEED TRANSGASTRIC-JEJUN,"1,730","1,730",
5528,TUBE FEEDING 60,227,227,
5529,TUBE FEEDING ALL SIZES,111,111,
5530,TUBE FEEDING BOLUS,219,219,
5531,TUBE FEEDING CORTRAK ALL SIZES,419,419,
5532,TUBE FEEDING JEJUNAL,"1,097","1,097",
5533,TUBE FEEDING JEJUNAL 250,599,599,
5534,TUBE GASTRIC JEJUNAL 14/16FR GJET,"2,163","2,163",
