PROC #,Procedure Description,IP Price,OP Price,Note (*)
5329,SYSTEM VALVE,39000,39000,
5330,SYSTEM VASOVIEW 6 PRO EVH,3358,3358,
5331,SYSTEM VERIFY EXTRNL NEUROSTIMULTR,2100,2100,
5332,SYSTEM WRIST FIXATION ORTHOFIX,3960,3960,
5333,T CELLS ABS CD4 AND CD8 WRATIO,568,324.5,
5334,T CELLS ABSOLUTE CD4 COUNT,622,355.5,
5335,T CELLS TOTAL COUNT,456,260.5,
5336,T3 FREE,213.5,122,
5337,T3 REVERSE,191.5,109.5,
5338,T3 UPTAKE,79.5,45.5,
5339,TACHYCARDIA SITE MAPPING,2360.5,2360.5,
5340,TACROLIMUS,570.5,326,
5341,TAP 4.0 CANN W/AO,923,923,
5342,TAP CANNULATED BONE,3602.5,3602.5,
5343,TAP DRIVER 3.5MM,1325,1325,
5344,TAP ORTHOPEDIC 2.7/4.0 MM,477,477,
5345,TAPE CAST 30,300,300,
5346,TAPE FIBER/TIGER ARTHREX,362.5,362.5,
5347,TB TEST ALL MEDIATED IMMUN,748,427.5,
5348,TELETHERAPY ISODOSE COMPLEX,1460,1460,
5349,TELETHERAPY ISODOSE SIMPLE,834.5,834.5,
5350,TEMP EXTERNAL PACING,1168.5,1168.5,
5351,TEMPLATE,360,360,
5352,TEMPLATE 3.5-4.5MM,622.5,622.5,
5353,TEMPLATE IPG,844,844,
5354,TENOTOMY ACHILLES ANES LOCAL,4345,4345,
5355,TENOTOMY FLEX FOOT OPEN,3264,3264,
5356,TENOTOMY FLEX TOE SGL OPEN,2318,2318,
5357,TESTOSTERONE FREE,336,192,
5358,TESTOSTERONE TOTAL OTHER,555.5,317.5,
5359,THEOPHYLLINE,172.5,98.5,
5360,THIAMINE VITAMIN B1,257.5,147,
5361,THORACENTESIS ASP INI/SUBS,834.5,834.5,
5362,THROMBIN TIME PLASMA,86,49,
5363,THYROGLOBULIN QUANTITATIVE,219.5,125.5,
5364,THYROID ANTIBODIES,193.5,110.5,
5365,THYROID MICROSOMAL ANTIBODIES,186.5,106.5,
5366,THYROID STIMULATING HORMONE,204,116.5,
5367,THYROXINE,87.5,50,
5368,THYROXINE BINDING GLOBULIN,225,128.5,
5369,THYROXINE FREE,128,73,
5370,TIGHTROPE SYNDESMOS TITANIUM,4485,4485,
5371,TIGHTROPE SYNDESMOSIS REPAIR,3740,3740,
5372,TILT TABLE EVAL,1443,1443,
5373,TIP BENT I/A,91.5,91.5,
5374,TIP INSERTER,759,759,
5375,TIP ULTRASONIC,3046,3046,
5376,TIP ULTRASONIC 575,1344,1344,
5377,TIP UTERINE MANIPULATER DISP,397.5,397.5,
5378,TIP UTERINE MANIPULATR RUMI II,591,591,
5379,TISS CULT NEOPL BM BLD CELLS Q,2791.5,1595,
5380,TISS GRAFT SURGICAL ALLOMAX,8424,8424,
5381,TISSUE BAND FIXATE DUAL,3536.5,3536.5,
5382,TISSUE CULT NON-NEOPLAST,636,363.5,
5383,TISSUE CULT SKIN NON NEOPLAST,1503.5,859,
5384,TISSUE EXAM KOH OVA,50,28.5,
5385,TISSUE MARKER IMPLANT SAVI NDL AND REFLECTOR,2656.5,2656.5,
5386,TNDN TENOGLIDE PER 1 SQ CM_125,71,71,
5387,TOBRAMYCIN PEAK,213.5,122,
5388,TOGA AIR FILTRATION SYSTEM 100,384.5,384.5,
5389,TOGA AIR FILTRATION SYSTEM 175,837.5,837.5,
5390,TOGA T5,312,312,
5391,TOGA W/PEEL-AWAY,301,301,
5392,TOGGLELOC FEMORAL FIX DEVICE,4322.5,4322.5,
5393,TOOL ACUFEX SMOOTHER CRUCIAL,1759,1759,
5394,TOOL PINCH ON MDL 6056 MEDTR,181.5,181.5,
5395,TOOL TUNNELING SUBCU ELECTRODE,1336,1336,
5396,TOPIRAMATE,145.5,83,
5397,TOURNIQUET CUFF DUAL 18X5.5,253.5,253.5,
5398,TOURNIQUET CUFF DUAL 24X5.5,278,278,
5399,TOURNIQUET CUFF SGL 30-44 INCH,174.5,174.5,
5400,TOURNIQUET CUFF SGL STRYKER,133,133,
5401,TOURNIQUET CUFF SURG 100,278,278,
5402,TOURNIQUET CUFF SURG 150,342.5,342.5,
5403,TOURNIQUET CUFF SURG 80,222.5,222.5,
5404,TOURNIQUET HEMACLEAR FOREARM,145,145,
5405,TOURNIQUET HEMACLEAR LG/XLG,4387.5,4387.5,
5406,TOURNIQUET HEMACLEAR SM/MED,253.5,253.5,
5407,TOURNIQUET HEMACLEAR YELLOW,275.5,275.5,
5408,TPMT GENE ANALYSIS,765,437,
5409,TRACH TUBE CHG BEFORE FISTULA TRACT,445,445,
5410,TRACHEOSTOMA REV SIMPLE WO FL ROTATE,3659,3659,
5411,TRACHEOSTOMY PLANNED,4898,4898,
5412,TRACH-ESOPH VOICE PROS MD IN,1062.5,1062.5,
5413,TRANSCATH AORTIC VLV REPLACE,20000,20000,
5414,TRANSDUCER MONITOR,544,544,
5415,TRANSDUCER SAFESET,146.5,146.5,
5416,TRANSDUCER SAFESET TRIFICATED,196,196,
5417,TRANSDUCER ULTRASOUND 90,141.5,141.5,
5418,TRANSFERRIN,156,89,
5419,TRANSFUSE BLOOD/COMPONENT 4 HR,1939,1108,
5420,TRANSRECTAL ULTRASOUND,1346,769,
5421,TRANSTRACHEAL INTRO OXYGEN THPY,1851.5,1851.5,
5422,Trauma - Full Activation,8606,8606,
5423,Trauma - Partial Activation,5737.5,5737.5,
5424,TRAY ART LINE 2.5X2.5 W/O ND,460.5,460.5,
5425,TRAY ARTERIAL LINE,238,238,
5426,TRAY ARTERIAL LINE W/ND ALL SIZES,400.5,400.5,
5427,TRAY BIOPSY,345,345,
5428,TRAY BIOPSY COAXIAL,2067,2067,
5429,TRAY BONE MARROW,196.5,196.5,
5430,TRAY BX SYS ONCONTROL 102MM,812.5,812.5,
5431,TRAY BX SYS ONCONTROL 152MM,812.5,812.5,
5432,TRAY CATH CV PED ALL SIZES ARROW,368.5,368.5,
5433,TRAY CATH FEMORAL ARTERY 4FR,434.5,434.5,
5434,TRAY CATH FOLEY SILVER,144.5,144.5,
5435,TRAY CATH FOLEY W/BAG 40,90.5,90.5,
5436,TRAY CENT LINE 2L 4FRX13CM,559.5,559.5,
5437,TRAY CENT LINE 3L 7FRX15CM,671,671,
5438,TRAY CENT LINE 5L 10FRX20CM,761,761,
5439,TRAY CENT LINE 5L 7FRX20CM,671,671,
5440,TRAY CENT LINE LG BORE 12FRX16,639.5,639.5,
5441,TRAY CENTRAL VENOUS CATH,719,719,
5442,TRAY CHEST TUBE PLACEMENT,387,387,
5443,TRAY CIRCUMCISION,90.5,90.5,
5444,TRAY CORONARY POST OP,368,368,
5445,TRAY COUDE  ALL SIZES,284,284,
5446,TRAY CRITICORE COLLECTION,397.5,397.5,
5447,TRAY DIAL CATH 10X15 DL STR,489.5,489.5,
5448,TRAY DIALYSIS 12FR 12.5CM CVD,1224.5,1224.5,
5449,TRAY DIALYSIS 12FR 15CM CVD,1214.5,1214.5,
5450,TRAY DIALYSIS 12FR 15CM STR,1207,1207,
5451,TRAY DIALYSIS 12FR 20CM CVD,1214.5,1214.5,
5452,TRAY DIALYSIS 12FR 20CM STR,1216,1216,
5453,TRAY DIALYSIS 12FR 24CM STR,1206.5,1206.5,
5454,TRAY EPIDURAL/SPINAL ESPOCAN,209,209,
5455,TRAY FOLEY CATH 16FR SURESTEP,126,126,
5456,TRAY FOLEY CRITICORE,236.5,236.5,
5457,TRAY FOLEY URINEMETER SURESTEP,144.5,144.5,
5458,TRAY FOLEY URINEMETER TEMP SENSOR,211.5,211.5,
5459,TRAY FOLEY URINEMETER TEMP SENSOR SURESTEP,211.5,211.5,
5460,TRAY FOLEY W/STATLOCK SURESTEP,111,111,
5461,TRAY HUMRL STANDARD 44MM,6425.5,6425.5,
5462,TRAY LUMBAR PUNCTURE INFANT,102.5,102.5,
5463,TRAY LUMBAR PUNCTURE PED,112.5,112.5,
5464,TRAY MICROINTRODUCER POWERLINE,1451.5,1451.5,
5465,TRAY NICU/PICU,206.5,206.5,
5466,TRAY PARACENTESIS,464.5,464.5,
5467,TRAY PERICARDIAL,971,971,
5468,TRAY PICC 1.9 FR DL NICU,744.5,744.5,
5469,TRAY PICC INSERTION SL,1322,1322,
5470,TRAY PIGTAIL CATH,1014,1014,
5471,TRAY PNEUMOTHORAX,1041.5,1041.5,
5472,TRAY PORT MRI,1529,1529,
5473,TRAY POWER PORT MRI,1720,1720,
5474,TRAY THAL QUICK CHEST TUBE NICU,919,919,
5475,TRAY THORACENTESIS,178,178,
5476,TRAY URINEMETER W/TEMP SENSOR,211.5,211.5,
5477,TRAY UROLOGY 475,1398.5,1398.5,
5478,TRAY UROLOGY BARD,1342.5,1342.5,
5479,TRB T CELL AG BETA,2516.5,1438,
5480,TREATMENT DEVICE COMPLEX,1460,1460,
5481,TREATMENT DEVICE SIMPLE,538,538,
5482,TREPONEMA PALLIDUM AB,161,92,
5483,TRG T CELL AG GAMMA,2427.5,1387,
5484,TRICH VAGINALIS AMP PROBE,398,227.5,
5485,TRICHOMONAS VAGINALIS DP,237,135.5,
5486,TRIGLYCERIDE,98,56,
5487,TRIIODOTHYRONINE (T-3) TOTA,172.5,98.5,
5488,TRIMMING NAILS NONDYSTROPHIC,135.5,135.5,
5489,TRNSCATH MITRAL VLV REPAIR TRANSSEP PNCTR INTL,31500,31500,
5490,TRNSCATH STENT INTRVAS EA ADDL ART,5916.5,5916.5,
5491,TRNSCATH STENT INTRVAS INIT ART,9197.5,9197.5,
5492,TROCAR,849,849,
5493,TROCAR 125,717,717,
5494,TROCAR 140,717,717,
5495,TROCAR 150,492,492,
5496,TROCAR 200,949,949,
5497,TROCAR 225,1087.5,1087.5,
5498,TROCAR 450,1281.5,1281.5,
5499,TROCAR 90,210.5,210.5,
5500,TROCAR BALLOON GELPORT,210.5,210.5,
5501,TROCAR BLADED 11/12MM APPLIED,152.5,152.5,
5502,TROCAR BLADED 5MM APPLIED MED,138,138,
5503,TROCAR BLADELESS XCEL 12MM ETH,1019,1019,
5504,TROCAR BLLN AND INFLATION 532,1300.5,1300.5,
5505,TROCAR BLLN AND INFLATION 775,1532.5,1532.5,
5506,TROCAR CHEST TUBE,111.5,111.5,
5507,TROCAR ENDOPATH XCEL BLADED,1134.5,1134.5,
5508,TROCAR NONBLAD W/HAND 12X100,243,243,
5509,TROCAR NONBLADED 15MM APPLIED,402,402,
5510,TROCAR NONBLADED 5MM APPLIED,138,138,
5511,TROCAR NONBLADED 5X150MM APPLIED,138,138,
5512,TROCAR NONBLADED APPLIED MED,216.5,216.5,
5513,TROCAR NONBLADED FIOS APPLIED,138,138,
5514,TROCAR OPTICAL 5X55 LO PROFILE,152.5,152.5,
5515,TROCAR SLEEVE ADVNC FXTN,138,138,
5516,TROCAR Z THREAD,210.5,210.5,
5517,TROCAR Z THREAD FIOS,210.5,210.5,
5518,TROPONIN I,120,68.5,
5519,TRYPSIN DUODENAL FLUID,105,60,
5520,TTE W OR W/O FOL W/CON STRES,1011.5,1011.5,
5521,TUBE ASSEMBLY RIA,1466.5,1466.5,
5522,TUBE BIVONA TRACH PED ALL SIZES,1293,1293,
5523,TUBE BLAKEMORE,1601.5,1601.5,
5524,TUBE CALIBRATION LAP BAND,862.5,862.5,
5525,TUBE CONNECTING,76.5,76.5,
5526,TUBE ENDOTRACHEAL,114.5,114.5,
5527,TUBE FEED TRANSGASTRIC-JEJUN,1729.5,1729.5,
5528,TUBE FEEDING 60,226.5,226.5,
5529,TUBE FEEDING ALL SIZES,111,111,
5530,TUBE FEEDING BOLUS,219,219,
5531,TUBE FEEDING CORTRAK ALL SIZES,418.5,418.5,
5532,TUBE FEEDING JEJUNAL,1097,1097,
5533,TUBE FEEDING JEJUNAL 250,598.5,598.5,
5534,TUBE GASTRIC JEJUNAL 14/16FR GJET,2163,2163,
5535,TUBE GASTROSTOMY,219,219,
5536,TUBE GASTROSTOMY 300,587.5,587.5,
5537,TUBE GASTROSTOMY ALL SIZES,1025,1025,
5538,TUBE INSERTION MICROTARGETING,3082,3082,
5539,TUBE LARYNGECTOMY,319.5,319.5,
5540,TUBE MONTGOMRY SALIVRY BYPASS,1144,1144,
5541,TUBE NASAL BRIDLE RETAINING,580.5,580.5,
5542,TUBE NEONATAL SILK ALL SIZES,85.5,85.5,
5543,TUBE NERVGUID PER 1CM_2CM,3773,3773,
5544,TUBE TEFLON STERILE STRYKER,1481.5,1481.5,
5545,TUBE THORACOSTOMY,1008,1008,
5546,TUBE TRACH,1378,1378,
5547,TUBE TRACH 100,196.5,196.5,
5548,TUBE TRACH 150,429,429,
5549,TUBE TRACH 175,427,427,
5550,TUBE TRACH 450,1000,1000,
5551,TUBE TRACH SHILEY CFN ALL SIZE,250,250,
5552,TUBE TRACH SHILEY CFS ALL SIZE,247,247,
5553,TUBE TRACH SHILEY DCT ALL SIZE,244.5,244.5,
5554,TUBE TRACH SHILEY DFEN ALL SZ,269,269,
5555,TUBE TRACH SHILEY LPC ALL SIZE,336.5,336.5,
5556,TUBE TRACH SHILEY NEO ALL SIZE,211,211,
5557,TUBE TRACH SHILEY PED ALL SIZE,297.5,297.5,
5558,TUBE TRACH SHILEY PERC ALL SZ,313,313,
5559,TUBE TRACHEOSOFT XLT SHILEY,451.5,451.5,
5560,TUBING ARTHROSCOPY AR6215,152.5,152.5,
5561,TUBING ARTHROSCOPY AR6410,442.5,442.5,
5562,TUBING ARTHROSCOPY AR6411,442.5,442.5,
5563,TUBING ASPIRATION PENUMBRA,1942.5,1942.5,
5564,TUBING BSW COOLFLOW,496,496,
5565,TUBING EXCHANGER,78,78,
5566,TUBING EYE GAS INFUSION 100,326.5,326.5,
5567,TUBING INSUFFLATOR 70,285.5,285.5,
5568,TUBING INSUFFLATOR HEATED PNEUMOSURE,297.5,297.5,
5569,TUBING IRRIGATION,500,500,
5570,TUBING MAXIFLOW INSUFF W/FILTR,1890,1890,
5571,TUBING STRYKER HEATED INSUFF,306,306,
5572,TULAREMIA AGGLUTININS,265,151.5,
5573,TUNNELER TROCAR DURA FLOW,192,192,
5574,TUNNELER VNS THERAPY MODEL 402,2457,2457,
5575,UA AUTO W/MICRO,67.5,38.5,
5576,UA NONAUTO W/O MICRO,42,24,
5577,UNATTENDED SLEEP STUDY TYPE III,562.5,562.5,
5578,UPR/LXTR ART STDY 3+ LVLS,555.5,555.5,
5579,UREA NITROGEN,49,28,
5580,UREA NITROGEN URINE,65,37,
5581,URIC ACID BLOOD,296.5,169.5,
5582,URIC ACID FLUID,87.5,50,
5583,URINALYSIS WITHOUT MICROSCO,50,28.5,
5584,URINE CULT BACT COLONY CNT,99,56.5,
5585,URINE CULT W/PRESUMPT IDISOL,99,56.5,
5586,URINE PREGNANCY TEST,128,73,
5587,URINEMETER W/CATH FOLEY SILVER,142.5,142.5,
5588,US ABDOMEN,1779,1016.5,
5589,US ABDOMEN LIMITED,1346,769,
5590,US AORTA SCREENING,988,564.5,
5591,US ASPIRAT BREAST CYST EA A,608,608,
5592,US ASPIRATION CYST BREAST LT,744.5,744.5,
5593,US BIOPHYS PROF W/O,1346,769,
5594,US BREAST BX ADDL LT,613.5,613.5,
5595,US BREAST BX LT,3832.5,3832.5,
5596,US BREAST UNILAT COMPLETE LT,1075.5,614.5,
5597,US BREAST UNILAT LIMITED LT,807.5,461.5,
5598,US CHEST,1057,604,
5599,US DUPLEX ABD/PEL/RETRO LIM,691.5,691.5,
5600,US ENCEPHALOGRAM,1306.5,746.5,
5601,US EXTREMITY NONVASC LIMIT RT,807.5,461.5,
5602,US EXTREMITY SHOULDER RT,1346.5,769.5,
5603,US FETAL HEART ECHO 2D,5776,3300.5,
5604,US GUIDANCE PERICARDIOCENTESIS,603,344.5,
5605,US GUIDED AMNIOCENTESIS,738.5,422,
5606,US GUIDED INTERSTITIAL RAD APP,2879.5,1645.5,
5607,US HIPS INFANT DYNAMIC,1480.5,846,
5608,US HIPS INFANT STATIC,1346,769,
5609,US HYSTEROSONO W/ OR W/O DO,1346,769,
5610,US INTRAOPERATIVE,1191,680.5,
5611,US MIDDLE CEREBRAL ARTERY D,880.5,503,
5612,US PELVIS NON OB,1496.5,855,
5613,US PELVIS NON OB LIMITED,982,561,
5614,US PLC DEVICE ADDL LT,167,167,
5615,US PLC DEVICE LT,1030,1030,
5616,US PREG COMP DETAIL STUDY,2052,1172.5,
5617,US PREG COMP SIZE/DATE,1710.5,977.5,
5618,US PREG COMP SIZE/DATE EA A,1540,880,
5619,US PREG DIAG NUCHAL TRANS E,408,233,
5620,US PREG DIAG NUCHAL TRANSLU,807.5,461.5,
5621,US PREGNANCY DIAG TA EACH A,720,411.5,
5622,US PREGNANCY DIAGNOSIS TA,1346,769,
5623,US PREGNANCY FOLLOW UP,807.5,461.5,
5624,US PREGNANCY LIMITED,1346,769,
5625,US PREGNANCY TRANSVAGINAL,1346,769,
5626,US RENAL COMPLETE,1480.5,846,
5627,US RENAL LIMITED,1346,769,
5628,US SCROTUM,1495.5,854.5,
5629,US SOFT TISSUE HEAD/NECK,1438.5,822,
5630,US SPINAL CANAL,935.5,534.5,
5631,US TRANSVAGINAL,1346,769,
5632,US UMBILICAL ARTERY DOPPLER,807.5,461.5,
5633,UTERINE MANIPULATR RUMI,355,355,
5634,VACUUM LINE,87,87,
5635,VAG DELIVERY AFTER CESARIAN,4222,4222,
5636,VALPROIC ACID,164.5,94,
5637,VALVE CONTROL COPILOT,444.5,444.5,
5638,VALVE HEMOSTATIC,161,161,
5639,VALVE HEMOSTATIC SGL UNIT,167,167,
5640,VALVE INTRODUCR,1219,1219,
5641,VALVE LOW PRESSURE 1300,4198,4198,
5642,VALVE LOW PRESSURE REG CSF,3124,3124,
5643,VALVE MED PRESSURE 1100,3427,3427,
5644,VALVE PASSEY MUIR,506,506,
5645,VALVE REGULAR STRATA,16756.5,16756.5,
5646,VALVE RENAL ACCESS,360.5,360.5,
5647,VALVE SMALL STRATA,16756.5,16756.5,
5648,VALVE VACUUM RELIEF 70,108.5,108.5,
5649,VALVED ENTRY SYSTEM,544,544,
5650,VALVULOPLASTY MITRAL,7323,7323,
5651,VALVULOPLASTY PULMONARY,5850.5,5850.5,
5652,VALVULOTOME 1100,3727.5,3727.5,
5653,VALVULOTOME 40,101.5,101.5,
5654,VALVULOTOME 700,6887,6887,
5655,VANCOMYCIN TROUGH,164.5,94,
5656,VANILLYLMANDELIC ACID 24 HR,198,113,
5657,VARICELLA ZOSTER AB IGM,301,172,
5658,VASCULAR CLOSURE DEV STARCL,1350,1350,
5659,VASCULAR CLOSURE DEVICE ANGIOSEAL,1362.5,1362.5,
5660,VASCULAR CLOSURE DEVICE MYNX,1469,1469,
5661,VASCULAR CLOSURE DEVICE PERCLOSE,1444,1444,
5662,VASCULAR CLOSURE DEVICE STARCL,1859,1859,
5663,VASCULAR CLOSURE DEVICE STARCLOSE,1456.5,1456.5,
5664,VASOACTIVE INTESTINAL PEPTI,427,244,
5665,VENIPUNCTURE,41,23.5,
5666,VENT DLP LT HEART,141,141,
5667,VENTILATOR INITIAL DAILY,1831.5,1831.5,
5668,VENTILATOR SUBSEQUENT DAILY,1582,1582,
5669,VENTRICULAR ASSIST PERC IMPELLA,22862,22862,
5670,VENTRICULAR SEPTAL DEFECT CLOS,36531.5,36531.5,
5671,VERSASHIELD AMNIOTIC MEMBRANE 3CM X 4CM,3036,3036,
5672,VEST CHEST WALL OSCILLATE,374.5,374.5,
5673,VIRUS ISOLATIOIN BY NONIMMUNO,573,327.5,
5674,VISCOSITY,178.5,102,
5675,VISIT OP EST LEVEL 3 F/U,142,142,
5676,VISIT OP ESTAB LEVEL 1,77.5,77.5,
5677,VISIT OP ESTAB LEVEL 2,115.5,115.5,
5678,VISIT OP ESTAB LEVEL 4 ADDL SERV L AND D,203,203,
5679,VISIT OP ESTAB LEVEL 5,326.5,326.5,
5680,VISIT OP NEW LEVEL 3 ADDL SERV L AND D,294.5,294.5,
5681,VISIT OP NEW LEVEL 5,649,649,
5682,VITAMIN A,382.5,218.5,
5683,VITAMIN B12,183,104.5,
5684,VITAMIN B6,409.5,234,
5685,VITAMIN D1-25 DIHYDROXY,485.5,277.5,
5686,VITAMIN D3 25-OH HYDROXY,364,208,
5687,VITAMIN E,172.5,98.5,
5688,VITAMIN K,177.5,101.5,
5689,VON WILLEBRAND FACTOR MULTI,615,351.5,
5690,VWF PROTEASE ACTIVITY W/REFLEX,278.5,159,
5691,WALK BOOT CAM W/EXPERTISE,170.5,170.5,
5692,WAND COBLATOR ARTHROCARE,915.5,915.5,
5693,WAND COBLATOR W/CORD EIC5872,1339,1339,
5694,WAND SUCTION FLEXTIP 30CM,77.5,77.5,
5695,WASHED RBCS PROC,762.5,762.5,
5696,WASHER,217,217,
5697,WASHER 13MM,135,135,
5698,WASHER 7.0MM,122,122,
5699,WASHER EXT FIXATOR,199.5,199.5,
5700,WASHER FLAT 4.0-7.0,660,660,
5701,WASHER SPIKED 13.5MM,498,498,
5702,WASHER ZIMMER,431,431,
5703,WAVEGUIDE W/YANKAUER EIGR,1444,1444,
5704,WBC COUNT AUTO,51,29,
5705,WBC WITH DIFF AUTO,93.5,53.5,
5706,WEST NILE VIRUS AB 36597,189,108,
5707,WEST NILE VIRUS IGM,205,117,
5708,WESTERN BLOT INTREP REPORT,143.5,82,
5709,WESTERN BLOT W/INTER AND REPRT,254.5,145.5,
5710,WET PREP YEAS TRIC CLUE CEL,173.5,99,
5711,WIRE 10,136.5,136.5,
5712,WIRE 100,256,256,
5713,WIRE 15,477,477,
5714,WIRE 175,407.5,407.5,
5715,WIRE 275,862,862,
5716,WIRE 30,210.5,210.5,
5717,WIRE 375,844.5,844.5,
5718,WIRE 50,181.5,181.5,
5719,WIRE 60,173,173,
5720,WIRE 70,264,264,
5721,WIRE BALL TIP,1820,1820,
5722,WIRE BOLT,242,242,
5723,WIRE COMPRESSION 1.6MM,250.5,250.5,
5724,WIRE COMPRESSION 2.8 10-60MM,481.5,481.5,
5725,WIRE GUIDE ASSEMBLY MINI ACUTRAK,1482,1482,
5726,WIRE K,87.5,87.5,
5727,WIRE K .028-.062,238,238,
5728,WIRE K 1.1-1.6MM,78.5,78.5,
5729,WIRE K 1.2MM,413.5,413.5,
5730,WIRE K 1.6/2MM DEPUY,147.5,147.5,
5731,WIRE K 1.6MM,188.5,188.5,
5732,WIRE K 1.6MM SYNTHES,79.5,79.5,
5733,WIRE K 1.6X200MM SHRP/BLNT,242,242,
5734,WIRE K 100-150MM MEDRTIS,199.5,199.5,
5735,WIRE K 2.0MM 0.8X100MM STRYKR,304.5,304.5,
5736,WIRE K 2.0MM ZMR,172,172,
5737,WIRE K 3.2,600,600,
5738,WIRE K 6IN DBL TROCAR,107.5,107.5,
5739,WIRE K 9IN THREADED,109.5,109.5,
5740,WIRE K SPADE TIP 2.0 280MM,196.5,196.5,
5741,WIRE K STD TIP 1.5/.9MM,126,126,
5742,WIRE K SYNTHES,275.5,275.5,
5743,WIRE K WRIGHT MEDICAL,188.5,188.5,
5744,WIRE KIRSCHNER 0.8-3.0MM SYNTHES,490.5,490.5,
5745,WIRE LEAD DISPOSABLE,90.5,90.5,
5746,WIRE LOCALIZATION,145,145,
5747,WIRE LOCALIZATION SINGLE HOOK,232,232,
5748,WIRE MICROPUNCTURE,106,106,
5749,WIRE OLIVE ORTHOHELIX,188.5,188.5,
5750,WIRE ORTHOPEDIC 16-26 GAUGE,155.5,155.5,
5751,WIRE PACING BIPOLAR BARD,881.5,881.5,
5752,WIRE PACING GOETZ,1038,1038,
5753,WIRE PACING SINGLE EDWARDS,697,697,
5754,WIRE PACING TEMPORARY MYO WIRE,130,130,
5755,WIRE PIGTAIL,937.5,937.5,
5756,WIRE PLATE REDUCTN 1.25MM,94,94,
5757,WIRE SMOOTH,386.5,386.5,
5758,"WIRE TROCAR 6""",150,150,
5759,WIRE W/STOPPER 400MM,1868.5,1868.5,
5760,WRAP COMPRESSION HIP,188.5,188.5,
5761,WRAP COMPRESSION KNEE,155.5,155.5,
5762,WRAP COMPRESSION SHOULDER,188.5,188.5,
5763,WRENCH TORQUE,399,399,
5764,WRENCH TORQUE BIDIRECT 2 ORNG,362.5,362.5,
5765,XR ABDOMEN AP ONLY (KUB),169.5,97,
5766,XR ABDOMEN AP/DECUB OR ERECT,223,127.5,
5767,XR ABDOMEN AP/DECUB/ERECT/C,504.5,288.5,
5768,XR ABDOMEN AP/OBLIQUE/CONE,353,201.5,
5769,XR ABSCESS/FISTULA/SINUS TR,1759.5,1005.5,
5770,XR AC JOINTS BILAT,327.5,187,
5771,XR ANKLE 2 VIEWS LT,360.5,206,
5772,XR ANKLE COMPLETE 3+ VIEWS RT,384.5,219.5,
5773,XR ARTHROGRAM HIP RT,1759.5,1005.5,
5774,XR ARTHROGRAM KNEE LT,1759.5,1005.5,
5775,XR ARTHROGRAM SHOULDER RT,1759.5,1005.5,
5776,XR ARTHROGRAM WRIST RT,974,556.5,
5777,XR BONE AGE STUDIES,504.5,288.5,
5778,XR BONE LENGTH STUDIES,555,317,
5779,XR BONE SURVEY COMPLETE,1109.5,634,
5780,XR BONE SURVEY INFANT,584,333.5,
5781,XR BONE SURVEY LIMITED,534.5,305.5,
5782,XR CALCANEUS 2+ VIEWS RT,305,174.5,
5783,XR CATH/INTRODUCTION SALINE,747,747,
5784,XR CHEST 1 VIEW,160,91.5,
5785,XR CHEST 2 VIEWS,293,167.5,
5786,XR CHEST 3 VIEW,574,328,
5787,XR CHEST COMPLETE 4+ VIEWS,590.5,337.5,
5788,XR CHOLANGIOGRAM INTRAOP,436,249,
5789,XR CLAVICLE COMPLETE LT,459,262.5,
5790,XR COLON BARIUM ENEMA W/AIR,2055.5,1174.5,
5791,XR COLON THERAPEUTIC ENEMA,1396.5,798,
5792,XR COLON W/WATER SOLUABLE C,1453.5,830.5,
5793,XR C-SPINE 2 OR 3 VIEWS,883,504.5,
5794,XR C-SPINE 4 OR 5 VIEWS,971.5,555,
5795,XR C-SPINE 6+ VIEWS,1694,968,
5796,XR CYSTOGRAM 3+ VIEWS,961,549,
5797,XR CYSTOURETHROGRAM RETRO,961,549,
5798,XR CYSTOURETHROGRAM VOIDING,1759.5,1005.5,
5799,XR ELBOW 2 VIEWS LT,305,174.5,
5800,XR ELBOW COMPLETE 3+ VIEWS LT,338,193,
5801,XR ERCP BILIARY ONLY,947.5,541.5,
5802,XR ERCP OR,1246.5,712.5,
5803,XR ERCP PANCREAS ONLY,1133,647.5,
5804,XR ESOPHAGUS,551,315,
5805,XR FACIAL BONES < 3 VIEWS,641.5,366.5,
5806,XR FACIAL BONES COMPLETE 3+,705.5,403,
5807,XR FEMUR 1 VW RT,305,174.5,
5808,XR FEMUR 2 VW RT,366,209,
5809,XR FINGER RIGHT HAND THUMB,403,230.5,
5810,XR FLUORO < 1 HR,961,549,
5811,XR FOOT 2 VIEWS RT,305,174.5,
5812,XR FOOT COMPLETE 3+ VIEWS RT,346,197.5,
5813,XR FOREARM 2 VIEWS LT,480.5,274.5,
5814,XR HAND COMPLETE 3+ VIEWS RT,555,317,
5815,XR HAND LIMITED 2 VIEWS LT,504.5,288.5,
5816,XR HIP BILAT [& PELVIS IF PERFORMED] 2 VW,555,317,
5817,XR HIP BILAT [& PELVIS IF PERFORMED] 3 OR 4 VW,801,457.5,
5818,XR HIP BILAT [& PELVIS IF PERFORMED] 5+ VW,961,549,
5819,XR HIP UNI [& PELVIS IF PERFORMED] 1 VW RT,305,174.5,
5820,XR HIP UNI [& PELVIS IF PERFORMED] 2 OR 3 VW RT,408.5,233.5,
5821,XR HIP UNI [& PELVIS IF PERFORMED] 4+ VW LT,504.5,288.5,
5822,XR HUMERUS 2+ VIEWS LT,305,174.5,
