"Facility","Description","Price"
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLOSED TRMT SEPTAL FX W/WO STABIL",8481.81
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX COCCYGEAL FX",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED I&D PILONIDAL CYST",579.79
"DLP TWIN COUNTY REGIONAL HOSP","ED REMOVE FOREIGN BODY-MUSCLE COMPLI",9089.57
"DLP TWIN COUNTY REGIONAL HOSP","ED CLTX POST ANKLE FX W/MNPJ",950.53
"DLP TWIN COUNTY REGIONAL HOSP","ED-CARBON DIOXIDE MEASURE",347.64
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLOSED TRMT NASAL FX W/STABIL",8481.81
"DLP TWIN COUNTY REGIONAL HOSP","ED-TX FX MED MALLEO W/MANIP",7487.52
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TX SPRACNDYL HUM FX WO MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX PROX TIB-FIB JT DISC W/ANES",9777.54
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLOSED TRMT VERT PROCESS FX WO MANIP",3025.4
"DLP TWIN COUNTY REGIONAL HOSP","ED ENT,POSTERIOR",640.57
"DLP TWIN COUNTY REGIONAL HOSP","ED TX SPON HIP DISLOC W/MANIP W/ANES",7658.9
"DLP TWIN COUNTY REGIONAL HOSP","THROMBOLYSIS, CORONARY, BY IV INFUSION",906.77
"DLP TWIN COUNTY REGIONAL HOSP","ED I&D ABCESS-COMPLICATED",579.79
"DLP TWIN COUNTY REGIONAL HOSP","ED DISLOCATION,TM JOINT,UNCOMPLICATE",438.8
"DLP TWIN COUNTY REGIONAL HOSP","ED REMOVE FOREIGN BODY,  INTRANASAL",255.27
"DLP TWIN COUNTY REGIONAL HOSP","ED-EXC BENIGN LESION TRUNK 2.1--3.0CM",4061
"DLP TWIN COUNTY REGIONAL HOSP","ED-EXC OTHER BEN LES 3.1--4.0 CM",4061
"DLP TWIN COUNTY REGIONAL HOSP","ED SPLINTING, ELBOW OR WRIST",504.44
"DLP TWIN COUNTY REGIONAL HOSP","ED-HAND OR FINGERS, UNLISTED PROCEDURE",895.83
"DLP TWIN COUNTY REGIONAL HOSP","ED DISLOCATION,FINGER,METACARPOPHANA",590.74
"DLP TWIN COUNTY REGIONAL HOSP","ED INSERT BLADDER CATHETER, COMPLEX",435.16
"DLP TWIN COUNTY REGIONAL HOSP","ED FIXATION FX, PINNING, FINGER",10226.06
"DLP TWIN COUNTY REGIONAL HOSP","ED BURN/DRESS INITIAL VISIT,1ST DEGR",515.37
"DLP TWIN COUNTY REGIONAL HOSP","ED CONTROL NASAL HEM POSTERIOR W/P",418.13
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLOSED REDUCTION FOOT DISLOCATION",7487.52
"DLP TWIN COUNTY REGIONAL HOSP","ED CASTING, SHORT LEG CAST",1002.79
"DLP TWIN COUNTY REGIONAL HOSP","ED INTRO ANY HEMOSTATIC AGENT/PAC",619.91
"DLP TWIN COUNTY REGIONAL HOSP","ED INJECTION THER/PROP/DIAG IV PUSH SING",203
"DLP TWIN COUNTY REGIONAL HOSP","ED-ARTHROTOMY MCP JT INF/FB REMV",8173.06
"DLP TWIN COUNTY REGIONAL HOSP","ED-EXC BEN LES SCALP 3.1-- 4.0 CM",7820.57
"DLP TWIN COUNTY REGIONAL HOSP","ED REMOVE FOREIGN BODY,EAR/AUDITORY",277.14
"DLP TWIN COUNTY REGIONAL HOSP","ED IRRIG. COPORA CAVERNOSA, PRIAPISM",1389.15
"DLP TWIN COUNTY REGIONAL HOSP","ED-REP COMPLX SCALP/EXTREM EACH ADD 5CM",2183.04
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX PROXIMAL TIBIOFIBULAR JT WO M",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED BLADDER IRRIGATION, SIMPLE, LAVAGE",765.78
"DLP TWIN COUNTY REGIONAL HOSP","ED CPLX LAC RPR EA ADD 5CM ARM,LEG,SCALP",1272.64
"DLP TWIN COUNTY REGIONAL HOSP","ED SPLINTING,SHORT ARM,FOREARM/HAND",504.44
"DLP TWIN COUNTY REGIONAL HOSP","ED-EXC BEN LES SCALP 2.1--3.0 CM",7820.57
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLOSED TRMT ELBOW DISLOCATION W/ANES",7658.9
"DLP TWIN COUNTY REGIONAL HOSP","ED BURN,DEBRID/DRESS W/O ANES,MED 5-",584.66
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX ACETABULUM FX W/O MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TRIMALLEOLAR ANKLE FX W/O MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED INTUBATION/ENDOTRACHEAL",875.16
"DLP TWIN COUNTY REGIONAL HOSP","ED-OTHER BEN LES 2.1--3.0 CM",4061
"DLP TWIN COUNTY REGIONAL HOSP","ED REMOVE IMPACTED CERUMEN",277.14
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TX HUMER CONDYL FX W/O MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TRMT HUMERAL FX W/MANIP",588.3
"DLP TWIN COUNTY REGIONAL HOSP","ED SPLINTING, SHORT LEG SPLINT",441.23
"DLP TWIN COUNTY REGIONAL HOSP","ED REMOVE FOREIGN BODY MUSCLE-SIMPLE",1729.67
"DLP TWIN COUNTY REGIONAL HOSP","ED-LAYER CLOS FACE,EAR,NOSE 12.6--20.0CM",1694.42
"DLP TWIN COUNTY REGIONAL HOSP","ED INSERT TUNNEL CENT VENOUS CATH > 5YR",9875.99
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX PELVIC RING FX DISC W/O MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED-REP COMPLX EYE,NOSE,EAR EACH ADD 5CM",1694.42
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TX ARTIC FX MCP/IP JT W/O MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED-DRAINAGE OF ABSCESS OF PALATE, UVULA",1217.95
"DLP TWIN COUNTY REGIONAL HOSP","ED TRACHEOSTOMY, EMERGENCY PROCEDURE",3274.58
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX SUPRACONDYL FEM FX W/O MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED DRN ABSC CYST HEMATOMA",1965
"DLP TWIN COUNTY REGIONAL HOSP","ED LAC INTERMED/SCALP/TRUNK/EXT 2.5",1273.85
"DLP TWIN COUNTY REGIONAL HOSP","ED SPLINTING, SHOULDER",504.44
"DLP TWIN COUNTY REGIONAL HOSP","ED SPLINTING, ANKLE",441.23
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TRMT ULNAR FX PROX END W/O MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED LAC COMPLEX SCALP/ARM/LEG 1.1-2.5",1272.64
"DLP TWIN COUNTY REGIONAL HOSP","ED-EXC BEN LES SCALP 0.5 CM<",4061
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX BIMALLEOLAR ANKLE FX WO MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX ELB FX W ANES",3644.35
"DLP TWIN COUNTY REGIONAL HOSP","ED TX CLSD ARTICULAR FX W/MAN EA",588.3
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TX GRTR TUBEROSITY FX  W/MANIP",9777.54
"DLP TWIN COUNTY REGIONAL HOSP","ED CLOSED TRMT ANKLE DISLOCATION, W/O AN",588.3
"DLP TWIN COUNTY REGIONAL HOSP","ED LAC INTERMED/SCALP 12.6--20.0CM",1273.85
"DLP TWIN COUNTY REGIONAL HOSP","ED-UNLISTED PROCEDURE, EXTERNAL EAR",890.97
"DLP TWIN COUNTY REGIONAL HOSP","ED DEBRID, SKIN & SUBCUTANEOUS TISSUE",1078.16
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX TIBIAL FX WMANIP W/WO TRAC",9777.54
"DLP TWIN COUNTY REGIONAL HOSP","ED I&D ABSCESS-PERIANAL",4505.89
"DLP TWIN COUNTY REGIONAL HOSP","ED REMOVE IMPACTED CERUMEN",277.14
"DLP TWIN COUNTY REGIONAL HOSP","ED LAC COMPLEX/SCALP ETC 2.6--7.5CM",1272.64
"DLP TWIN COUNTY REGIONAL HOSP","E D VISIT - LEVEL 3",766.98
"DLP TWIN COUNTY REGIONAL HOSP","ED AMPUTATION, FINGER/THUMB, W/ADV FLAP",6715.67
"DLP TWIN COUNTY REGIONAL HOSP","ED INSERT TEMP BLADDER CATH,I&O,FOR SPEC",255.27
"DLP TWIN COUNTY REGIONAL HOSP","ED I&D EPIDIDYMIS TESTIS/SCR",9220.84
"DLP TWIN COUNTY REGIONAL HOSP","ED TX SUPERFICIAL WOUND DEHISCENCE W/PAC",1273.85
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX PATELLAR FX W/O MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TRMT RAD&ULNA SHAFT FX W/O MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TRMT ULNAR STYLOID FX",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TX PROXIMAL FIBULA/SHAFT FX W/MA",7487.52
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TRMT CARPOMETACARPAL FX",3025.4
"DLP TWIN COUNTY REGIONAL HOSP","ED I&D ABSCESS-SIMPLE",579.79
"DLP TWIN COUNTY REGIONAL HOSP","ED I&D FINGER ABSCESS-SIMPLE",579.79
"DLP TWIN COUNTY REGIONAL HOSP","ED REMOVE FOREIGN BODY AUDIT CANAL W/ANE",9089.57
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX KNEE DISLOC W/O ANES",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED I&D THROMBOTIC HEMORRHOID",765.78
"DLP TWIN COUNTY REGIONAL HOSP","ED WINDOWING OF CAST",441.23
"DLP TWIN COUNTY REGIONAL HOSP","ED-LAC REPAIR COMPLEX FACE,EXTM ADD.5cm",1272.64
"DLP TWIN COUNTY REGIONAL HOSP","ED BURN,DEBRID/DRESS W/O ANES LG>10%",584.66
"DLP TWIN COUNTY REGIONAL HOSP","ED REPAIR EXTENSOR TENDON-FINGER",6715.67
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLOSED TRMT STERNOCLAV DISC WO/MANIP",3025.4
"DLP TWIN COUNTY REGIONAL HOSP","ED-REP COMPLEX EYE,NOSE,EAR,LIPS 1.0CM<",2183.04
"DLP TWIN COUNTY REGIONAL HOSP","ED LAC SIMPLE/FACE 7.6--12.5CM",704.99
"DLP TWIN COUNTY REGIONAL HOSP","ED REMOVAL OF FOREIGN BODY, FINGER",6715.67
"DLP TWIN COUNTY REGIONAL HOSP","ED-DRAINAGE, SUBUNGUAL HEMATOMA",198.14
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX KNEE DISLOCATION REQ ANES",7658.9
"DLP TWIN COUNTY REGIONAL HOSP","ED UNLISTED THER/PROP/DIAG INJ/IV INFUSE",144.65
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD METOCARPAL FX 1 W/O MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED-EXC BEN LES SCALP 1.1--2.0 CM",4061
"DLP TWIN COUNTY REGIONAL HOSP","ED INJ ANES TRIGEMINAL NRV ANY DIV",1605.45
"DLP TWIN COUNTY REGIONAL HOSP","ED I&D OF RECTAL ABSCESS",9534.43
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLOSED TRMT NASAL FX WO MANIP",545.76
"DLP TWIN COUNTY REGIONAL HOSP","ED-UNLISTED PROC, SKIN/MUCOUS/SUBCUT TIS",316.03
"DLP TWIN COUNTY REGIONAL HOSP","ED-TX CLOSED HUMERAL SHAFT FX",895.83
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX TRIMALLEOLAR ANKLE FX W/MANIP",3025.4
"DLP TWIN COUNTY REGIONAL HOSP","ED-LAYER CLOS FACE,EAR,NOSE 20.1-30.0CM",1694.42
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX DISTAL FIB FX W/O MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED-EXC OTHER BEN LES 1.1--2.0 CM",4061
"DLP TWIN COUNTY REGIONAL HOSP","ED INJ/ANES OCC NRV",1021.03
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TRMT PHALANGEAL SHAFT FX, W/MANA",590.74
"DLP TWIN COUNTY REGIONAL HOSP","E D VISIT - LEVEL 5",1809.89
"DLP TWIN COUNTY REGIONAL HOSP","ED TX CLOSED INTERPHALANGEAL",6041.07
"DLP TWIN COUNTY REGIONAL HOSP","ED TX FX DISTAL RADIUS W/MANIP",2269.35
"DLP TWIN COUNTY REGIONAL HOSP","ED INC/DRN BURSA UP ARM",1586.19
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX TIBIAL FX PROX W/O MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX SHOULDER DISL W/MANIP & ANES",6041.07
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TX HUMERAL SHAFT FX WO MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED I&D OF BARTHOLINS GLAND ABSCESS",619.91
"DLP TWIN COUNTY REGIONAL HOSP","ED LAC COMPLEX EYELIDS ETC 2.6-7.5CM",1942.38
"DLP TWIN COUNTY REGIONAL HOSP","ED INJECTION THER/PROP/DIAG, SUBCUT/IM",203
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLOSED TRMT NASAL FX WO STABIL",8481.81
"DLP TWIN COUNTY REGIONAL HOSP","ED DISLOCATION, CLAVICULAR W/O MANIPULAT",590.74
"DLP TWIN COUNTY REGIONAL HOSP","ED GASTRIC TUBE PLACEMENT",651.51
"DLP TWIN COUNTY REGIONAL HOSP","ED INJ, ANEST AGENT OTH PERIPHERAL NERVE",1524.25
"DLP TWIN COUNTY REGIONAL HOSP","ED NAIL,EVACUATION OF SUBUNGAL HEMAT",198.14
"DLP TWIN COUNTY REGIONAL HOSP","ED DISLOCATION,FINGER/IP JOINT W/MAN",590.74
"DLP TWIN COUNTY REGIONAL HOSP","ED-LAYER CLOS NECK,HAND,FEET  > 30CM",1694.42
"DLP TWIN COUNTY REGIONAL HOSP","ED LAC INTERMED/NECK ETC 12.6--20CM",1272.64
"DLP TWIN COUNTY REGIONAL HOSP","ED-EXC BENIGN LESION TRUNK 0.6-1.0 CM",2200.08
"DLP TWIN COUNTY REGIONAL HOSP","ED EXCISION NAIL MATRIX",1729.67
"DLP TWIN COUNTY REGIONAL HOSP","ED-EXC OTHER BEN LES 4.1 CM >",10745.08
"DLP TWIN COUNTY REGIONAL HOSP","ED-EXC BEN LES TRUNK 3.1 TO 4.0 CM",7820.57
"DLP TWIN COUNTY REGIONAL HOSP","ED-EXC BEN LES SCALP OVER 4.0 CM",10745.08
"DLP TWIN COUNTY REGIONAL HOSP","ED INSERT CENTRAL VENOUS ACCESS DEVICE",11862.13
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX PELVIC RING FX DISC W/O MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED-REP BLOOD VESS, DIRECT L EXT",4493.73
"DLP TWIN COUNTY REGIONAL HOSP","ED TRACH TUBE CHANGE",553.06
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TRMT FEMORAL SHAFT FX W/O MANIP",2269.35
"DLP TWIN COUNTY REGIONAL HOSP","ED-SIMP RPR FACE/MUCOUS OVER 30.0 CM",1273.85
"DLP TWIN COUNTY REGIONAL HOSP","ED CLOSED TX OF HIP DISLOCATION",590.74
"DLP TWIN COUNTY REGIONAL HOSP","ED LAC COMPLEX/EYE/NOSE/EAR 1.1-2.5",1942.38
"DLP TWIN COUNTY REGIONAL HOSP","ED-REPAIR TENDON OR MUSCLE FLEXR PRIM SN",14700.34
"DLP TWIN COUNTY REGIONAL HOSP","ED ENT,CONTROL NASAL HEMORRHAGE SIMP",640.57
"DLP TWIN COUNTY REGIONAL HOSP","ED DRAINAGE OF ABSCESS/CYST/HEMATOMA DEN",557.92
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLOSED RIB FX UNCOMP EACH",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED CASTING, LONG ARM CAST",1002.79
"DLP TWIN COUNTY REGIONAL HOSP","ED-LAYER CLOS FACE,EAR,NOSE OVER 30CM",1694.42
"DLP TWIN COUNTY REGIONAL HOSP","ED-CHEMICAL CAUTERIZATION OF WOUND/TISSU",584.66
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX TIBIAL SHAFT FX W/O MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED REMOVE TNL CV CATH",1843.18
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TRMT PROXIMAL HUMERAL W/MANIP",7487.52
"DLP TWIN COUNTY REGIONAL HOSP","ED-MODERATE SEDATION, EACH ADD 15 MIN",123.98
"DLP TWIN COUNTY REGIONAL HOSP","ED INJ ANESTH AGENT FACIAL NERVE",1021.03
"DLP TWIN COUNTY REGIONAL HOSP","ED-DEBRIDEMENT, SKIN, SUBCUT TISSUE, MUS",3571.17
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX CONDYLAR FEM FX W/MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD RED METACARPAL JOINT OF TOE",588.3
"DLP TWIN COUNTY REGIONAL HOSP","ED REMOVE FOREIGN BODY,CORNEAL W/O L",695.27
"DLP TWIN COUNTY REGIONAL HOSP","ED AMPUTATION FINGER/THUMB",6715.67
"DLP TWIN COUNTY REGIONAL HOSP","ED CASTING, HAND & LOWER FOREARM",504.44
"DLP TWIN COUNTY REGIONAL HOSP","ED LAC INTERMED/FACE 5.1--7.5CM",1273.85
"DLP TWIN COUNTY REGIONAL HOSP","ED TREAT TOE FRACTURE",10224.84
"DLP TWIN COUNTY REGIONAL HOSP","E D VISIT - LEVEL 2",519.03
"DLP TWIN COUNTY REGIONAL HOSP","ED-REPAIR OF NAIL BED",1272.64
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLOSED TRMT VERTEBRAL PROCESS FX",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED LAC INTERMED/SCALP ETC 7.6-12.5CM",1273.85
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX FEM FX PROX END NECK WO MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED-TX DISLOC MCP FING W/ANESTHES",895.83
"DLP TWIN COUNTY REGIONAL HOSP","ED ANOSCOPY, DIAGNOSTIC, W- W/O SPECIMEN",255.27
"DLP TWIN COUNTY REGIONAL HOSP","ED LAC COMPLEX FOREHEAD, ETC 2.6-7.5",1942.38
"DLP TWIN COUNTY REGIONAL HOSP","ED-EXC BENIGN LESION 1.1-2.0CM",2200.08
"DLP TWIN COUNTY REGIONAL HOSP","ED TETANUS IG IM",1226.86
"DLP TWIN COUNTY REGIONAL HOSP","ED DISLOCATION, TOE/IP JOINT",590.74
"DLP TWIN COUNTY REGIONAL HOSP","ED SPLINTING, TOES",441.23
"DLP TWIN COUNTY REGIONAL HOSP","ED LAC COMP HEAD/CHEEK/CHIN 1.1-2.5",1272.64
"DLP TWIN COUNTY REGIONAL HOSP","CLSD TX FEMORAL FX, DISTAL END W/O MANIP",588.3
"DLP TWIN COUNTY REGIONAL HOSP","ED ASPIRATION/INJECTION GANGLION CYST",1024.67
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TX CARPOMETACARPAL DISL WO MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED DESTRUCT LES <=14",704.16
"DLP TWIN COUNTY REGIONAL HOSP","ED-MASTOMY W/EXP OR DRAIN ABSCESS, DEEP",8035.71
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX PROX FIB/SHAFT FX W/O MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","E D - CARDIOPULMONARY RESUSCITATION",949.31
"DLP TWIN COUNTY REGIONAL HOSP","ED OPEN TRMT DISTAL PHALANGEAL FX",10226.06
"DLP TWIN COUNTY REGIONAL HOSP","ED LAC INTERMED/NECK ETC 7.6--12.5CM",1273.85
"DLP TWIN COUNTY REGIONAL HOSP","ED SPLINTING,LONG ARM,SHOULDER/HAND",504.44
"DLP TWIN COUNTY REGIONAL HOSP","ED CLD TX GR TOE FX W/M",598.11
"DLP TWIN COUNTY REGIONAL HOSP","ED AMPUTATION, METATARSAL W/TOE, SINGLE",8737.06
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TRMT ULNAR FX PROX END W/MANIP",1011.3
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX SCAPULAR FX/W MANIP",1992.22
"DLP TWIN COUNTY REGIONAL HOSP","ED EXP OF PEN. WOUND, CHEST",14372.19
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TRMT ULNAR SHAFT FX W/O MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED-INJ ANEST AGENT, FEMORAL NERVE, SINGL",1524.25
"DLP TWIN COUNTY REGIONAL HOSP","ED UNLISTED PROC, NOSE",530.15
"DLP TWIN COUNTY REGIONAL HOSP","ED-EXC BEN LES TRUNK OVER 4.0 CM",7820.57
"DLP TWIN COUNTY REGIONAL HOSP","ED BURN,DEBRID/DRESS W/O ANES,SM 5%",584.66
"DLP TWIN COUNTY REGIONAL HOSP","ED LAC INTER/NECK/HAND/FEET 2.6-7.5",1273.85
"DLP TWIN COUNTY REGIONAL HOSP","ED ENT,COMPLEX ANTERIOR",640.57
"DLP TWIN COUNTY REGIONAL HOSP","ED CONTROL OF THROAT BLEEDING",418.13
"DLP TWIN COUNTY REGIONAL HOSP","ED EMERGENCY VAGINAL DELIVERY",8068.54
"DLP TWIN COUNTY REGIONAL HOSP","ED INJECTION THER/PROP/DIAG, INTRA ARTER",203
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TRMT ASCAPULAR FX WO MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED-TRMT DISLOCATION OF PATELLA W/ANES",6041.07
"DLP TWIN COUNTY REGIONAL HOSP","ED-EXTEN TENDON REPR DORSUM/FING W/O GFT",8173.06
"DLP TWIN COUNTY REGIONAL HOSP","ED INJECTION, EPIDURAL BLOOD PATCH",2918.43
"DLP TWIN COUNTY REGIONAL HOSP","ED CLOSED TX CLAVICLE FX W/MANIPULATION",7487.52
"DLP TWIN COUNTY REGIONAL HOSP","ED REPAIR EXTENSOR TENDON-HAND",6715.67
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLOSED TX ULNAR SHAFT FX W/MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED INJ ANEST AGENT, BRACHIAL PLEXUS, SGL",1524.25
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TX DISTAL PHALANGEAL FX WO MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","E D VISIT - LEVEL 4",1224.02
"DLP TWIN COUNTY REGIONAL HOSP","ED-LAYER CLOS SCALP/TRUNK 20.1--30.0 CM",1694.42
"DLP TWIN COUNTY REGIONAL HOSP","ED LAC INTERMED/SCALP ETC 2.6--7.5CM",1272.64
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TX PROXIMAL HUMERUS FX W/O MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED REPLACE DUOD/JEJ TUBE PERC",2426.15
"DLP TWIN COUNTY REGIONAL HOSP","ED-EXC OTHER BEN LES 0.5 CM OR <",2200.08
"DLP TWIN COUNTY REGIONAL HOSP","ED-EXC OF BENIGN LESION TRUNK 0.5cm<",2200.08
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLOSED TRMT STERNUM FX",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED IV INFUSION,THER/PRO/DIAG,INIT 1ST HR",730.52
"DLP TWIN COUNTY REGIONAL HOSP","ED INSERT TEMP BLADDER CATH,FOLEY,SIMPLE",255.27
"DLP TWIN COUNTY REGIONAL HOSP","ED CRITICAL CARE, EACH ADD 30 MIN",647.86
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TRMT RADIAL HEAD/NECK FX W/MANIP",1989.78
"DLP TWIN COUNTY REGIONAL HOSP","ED REMOVE FOREIGN BODY,CORNEAL W/SLI",760.91
"DLP TWIN COUNTY REGIONAL HOSP","ED-FOREARM OR WRIST SURGERY",895.83
"DLP TWIN COUNTY REGIONAL HOSP","ED I&D OF VULVA/PERINEAL ABSCESS",619.91
"DLP TWIN COUNTY REGIONAL HOSP","ED-CHANGE OF URETER TUBE/STENT",6353.46
"DLP TWIN COUNTY REGIONAL HOSP","ED REMOVE FOREIGN BODY,PHARYNX",483.78
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TRMT CARP SCAPHOID FX W/O MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLOSED TRMT HIP DISLOCATION W/O ANEST",590.74
"DLP TWIN COUNTY REGIONAL HOSP","ED-LAYER CLOS SCALP/TRUNK OVER 30.0 CM",1694.42
"DLP TWIN COUNTY REGIONAL HOSP","ED-TRMT CLSD RADIAL/ULNAR SHAFT FX W/MAN",2269.35
"DLP TWIN COUNTY REGIONAL HOSP","ED LAC INTERMED/FACE ETC 7.6--12.5CM",640.57
"DLP TWIN COUNTY REGIONAL HOSP","ED CLSD TRMT DISTAL FIBULAR FX W/MANIP",1107.33
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TRMT TUBEROS FX WO MANIP",786.44
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TRMT SHOULDER DISLOC W/FX W/MANI",5744.49
"DLP TWIN COUNTY REGIONAL HOSP","ED TX SUPERFICIAL WOUND DEHISCENCE, S CL",1942.38
"DLP TWIN COUNTY REGIONAL HOSP","ED ARTERIAL LIGATION, MAJ VESSEL, EXTREM",5480.72
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TX RADIAL SHAFT FX W/MANIP",3025.4
"DLP TWIN COUNTY REGIONAL HOSP","ED REMOVE FOREIGN BODY SUBQ-SIMPLE",1078.16
"DLP TWIN COUNTY REGIONAL HOSP","ED PLACEMENT OF NEEDLE, INTEROSSEOUS INF",633.28
"DLP TWIN COUNTY REGIONAL HOSP","ED-I&D PILONIDAL CYST, COMPLEX",6197.87
"DLP TWIN COUNTY REGIONAL HOSP","ED IV INFUSION, HYDRATION,INITIAL 1ST HR",421.79
"DLP TWIN COUNTY REGIONAL HOSP","ED REMOVE FOREIGN BODY,EYE CONJUCT/E",760.91
"DLP TWIN COUNTY REGIONAL HOSP","ED STRAPPING, THORAX",441.23
"DLP TWIN COUNTY REGIONAL HOSP","ED-CLSD TRMT DISTAL RADIAL FX,W/O MANIP",590.74
"DLP TWIN COUNTY REGIONAL HOSP","ED CARDIOVASCULAR,CENTRAL LINE >2 YR",4332.07
"DLP TWIN COUNTY REGIONAL HOSP","AMINOTEST SWAB-PER TEST",6.08
"DLP TWIN COUNTY REGIONAL HOSP","ANESTHESIA SUPPLY-LOCAL",113.04
"DLP TWIN COUNTY REGIONAL HOSP","IRRIGATION FLUID & PREP KIT",79
"DLP TWIN COUNTY REGIONAL HOSP","TRANSCERVICAL INTRAUTERINE KIT-PREP",284.43
