"Description","Price"
"HC MOBILITY CURRENT STATUS",0.01
"HC MOBILITY DC STATUS",0.01
"HC MOBILITY GOAL STATUS",0.01
"HC MODERATE SEDATION EACH ADDITIONAL 15 MINUTES",31
"HC MODERATE SEDATION INITIAL 15 MINUTES",52
"HC MOLEC CYTG INTERPHASE ISH ANALYZE 100-300 CLL",205
"HC MOLECULAR CYTOGENETICS INTERPHASE ISH 25-99 CLL",128.94
"HC MOPATH PROCEDURE LEVEL 2",215
"HC MOPATH PROCEDURE LEVEL 3",370
"HC MOTION FLUOROSCOPY/SWALLOW",384
"HC MOTOR SPEECH CURRENT STATUS",0.01
"HC MOTOR SPEECH DC STATUS",0.01
"HC MOTOR SPEECH GOAL STATUS",0.01
"HC MRA HEAD W/O & W/CONTRAST MATERIAL",4639
"HC MRA HEAD W/O CONTRST MATERIAL",4218
"HC MRA NECK W/O &W/CONTRAST MATERIAL",3294
"HC MRA NECK W/O CONTRST MATERIAL",2665
"HC MRA W/O CONT, ABD",3528
"HC MRA W/O CONT, CHEST",2081
"HC MRA W/O CONT, LWR EXT",2382
"HC MRA W/O CONT, PELVIS",2308
"HC MRA W/O FOL W/CONT, ABD",4269
"HC MRA W/O FOL W/CONT, CHEST",3898
"HC MRA W/O FOL W/CONT, LWR EXT",2268
"HC MRA W/O FOL W/CONT, PELVIS",2550
"HC MRI ABDOMEN W/CONTRAST MATERIAL",1748
"HC MRI ABDOMEN W/O & W/CONTRAST MATERIAL",3368
"HC MRI ABDOMEN W/O CONTRAST MATERIAL",2669
"HC MRI ANY JT LOWER EXTREM W/CONTRAST MATERIAL",2889
"HC MRI ANY JT LOWER EXTREM W/O & W/CONTRAST MATRL",3834
"HC MRI ANY JT LOWER EXTREM W/O CONTRAST MATRL",3611
"HC MRI ANY JT UPPER EXTREMITY W/CONTRAST MATRL",3013
"HC MRI ANY JT UPPER EXTREMITY W/O & W/CONTR MATRL",3528
"HC MRI ANY JT UPPER EXTREMITY W/O CONTRAST MATRL",3030
"HC MRI BRAIN BRAIN STEM W/CONTRAST MATERIAL",2576
"HC MRI BRAIN BRAIN STEM W/O CONTRAST MATERIAL",2669
"HC MRI BRAIN BRAIN STEM W/O W/CONTRAST MATERIAL",4026
"HC MRI CHEST W/O & W/CONTRAST MATERIAL",3543
"HC MRI CHEST W/O CONTRAST MATERIAL",2418
"HC MRI FETAL SNGL/1ST GESTATION",965
"HC MRI LOWER EXTREM OTH/THN JT W/O & W/CONTR MATR",3294
"HC MRI LOWER EXTREM OTH/THN JT W/O CONTR MATRL",2733
"HC MRI ORBIT FACE & NECK W/O & W/CONTRAST MATRL",2930
"HC MRI ORBIT FACE &/NECK W/O CONTRAST",2175
"HC MRI PELVIS W/CONTRAST MATERIAL",2125
"HC MRI PELVIS W/O & W/CONTRAST MATERIAL",3100
"HC MRI PELVIS W/O CONTRAST MATERIAL",2153
"HC MRI SPINAL CANAL CERVICAL W/O & W/CONTR MATRL",3897
"HC MRI SPINAL CANAL CERVICAL W/O CONTRAST MATRL",3294
"HC MRI SPINAL CANAL LUMBAR W/O & W/CONTR MATRL",4141
"HC MRI SPINAL CANAL LUMBAR W/O CONTRAST MATERIAL",3294
"HC MRI SPINAL CANAL THORACIC W/O & W/CONTR MATRL",4510
"HC MRI SPINAL CANAL THORACIC W/O CONTRAST MATRL",3294
"HC MRI TEMPOROMANDIBULAR JOINT",1678
"HC MRI UPPER EXTREM OTHER THAN JT W/O & W/CONTRAS",3092
"HC MRI UPPER EXTREMITY OTH THAN JT W/O CONTR MATRL",1812
"HC MR-STAPH DNA AMP PROBE",165
"HC MTHFR GENE ANALYSIS COMMON VARIANTS",218
"HC MULTIPLE NERVE BLOCK INJECTIONS RIB NERVES",2041
"HC MULTIPLE SLEEP LATENCY TEST",5500
"HC MUMPS ANTIBODY",83
"HC MUSC TST DONE W/N TST NONEXT",329
"HC MUSCLE TEST 2 LIMBS",569
"HC MUSCLE TEST CRAN NERV UNILAT",320
"HC MUSCLE TEST CRAN NERVE BILAT",269
"HC MUSCLE TEST NONPARASPINAL",235
"HC MYCOBACTERIA CULTURE",146
"HC MYCOPLASMA",107
"HC MYCOPLASMA ANTIBODY",105
"HC MYELOGRAPHY VIA LUMBAR INJECT RS&I LUMBOSACRAL",1862
"HC MYELOGRAPHY VIA LUMBAR INJECTION RS&I 2+ REGIONS",1862
"HC MYELOGRAPHY VIA LUMBAR INJECTION RS&I CERVICAL",1862
"HC MYELOGRAPHY VIA LUMBAR INJECTION RS&I THORACIC",1862
"HC MYELOGRAPY LUMBOSACRAL RS&I",1362.24
"HC MYOCARDIAL SPECT MULTIPLE STUDIES",4750
"HC MYOCARDIAL SPECT SINGLE STUDY AT REST OR STRESS",4570
"HC N BLOCK INJ CELIAC PELUS",1188
"HC N BLOCK LUMBAR/THORACIC",1777
"HC N BLOCK OTHER PERIPHERAL",875
"HC N.GONORRHOEAE DNA AMP PROB",188
"HC NASAL SMEAR FOR EOSINOPHILS",34
"HC NASAL/OROGASTRIC W/TUBE PLMT",535
"HC NATURAL KILLER CELLS TOTAL COUNT",189
"HC NB RESUSCITATION",501
"HC NDSC EVAL INTSTINAL POUCH DX W/COLLJ SPEC SPX",2696
"HC NEEDLE BIOPSY CHEST LINING",1225
"HC NEEDLE BIOPSY LYMPH NODES",1287
"HC NEEDLE BIOPSY MUSCLE",1287
"HC NEEDLE BIOPSY OF LIVER",2439
"HC NEEDLE BIOPSY PANCREAS",1287
"HC NEG PRESS WND TX <50 SQ CM",886
"HC NEG PRESS WND TX >50 SQ CM",886
"HC NEG PRESS WOUND TX &LT;/=50 CM",400
"HC NEG PRESS WOUND TX >50 CM",425
"HC NERVE CONDUCTION STUDIES 1-2 STUDIES",275
"HC NEURAWRAP NERVE PROTECTOR, CM",10063.75
"HC NEUROMUSCULAR JUNCTION TEST",263
"HC NEUROMUSCULAR REEDUCATION",150
"HC NJX ANES TRIGEMINAL NRV ANY DIV/BRANCH",671.97
"HC NJX CHOLANGIO PRQ W/IMG GID RS&I EXISTING ACCESS",2978
"HC NJX CHOLANGIO PRQ W/IMG GID RS&I NEW ACCESS",6682
"HC NJX DX/THER AGT PVRT FACET JT CRV/THRC 1 LEVEL",558
"HC NJX PX ANTEGRDE NFROSGRM &/URTRGRM EXSTNG ACESS",1592
"HC NJX SCLEROSING SOLUTION MULTIPLE VEINS SAME LEG",685
"HC NON-PNEUM WALK BOOT PRE CST",718.25
"HC NON-ROUTINE BL DRAW 3/> YRS",92
"HC NTSTY MODUL RAD TX DLVR CPLX",1995
"HC NTSTY MODUL RAD TX DLVR SMPL",1539
"HC NTSTY MODUL RADTHX PLN DOSE-VOL HISTOS",6325
"HC NUCLEAR ANTIGEN ANTIBODY",133
"HC NUCLEAR LOCALIZATION/ABSCESS",2755
"HC NUCLEAR RX IV ADMIN",738
"HC NUCLEAR RX ORAL ADMIN",1289
"HC OASIS ULTRA TRI-LAYER WOUND MATRIX, PER SQUARE CENTIMETER",516.56
"HC OASIS ULTRA TRI-LAYER WOUND MATRIX, PER SQUARE CENTIMETER",9.36
"HC OASIS WOUND MATRIX, PER SQARE CENTIMETER",10.94
"HC OASIS WOUND MATRIX, PER SQUARE CENTIMETER",287.2
"HC OB US &LT; 14 WKS ADDL FETUS",449
"HC OB US &LT; 14 WKS SINGLE FETUS",545
"HC OB US >/= 14 WKS ADDL FETUS",1275
"HC OB US >/= 14 WKS SNGL FETUS",999
"HC OB US DETAILED ADDL FETUS",560
"HC OB US DETAILED SNGL FETUS",1697.4
"HC OB US FOLLOW-UP PER FETUS",1129
"HC OB US LIMITED FETUS(S)",1285
"HC OBSERVATION CARVE OUT - RADIOLOGY",135
"HC OCCLUSIVE DEVICE IN VEIN ART",693
"HC OCCULT BLOOD FECES",31
"HC OCCULT BLOOD OTHER SOURCES",30
"HC OCULAR IMPLANT, AQUEOUS DRANAGE ASSIST DEVICE",6951.25
"HC OFFICE OUTPATIENT ESTAB LEVEL 1",274
"HC OFFICE OUTPATIENT ESTAB LEVEL 2",281
"HC OFFICE OUTPATIENT ESTAB LEVEL 3",307
"HC OFFICE OUTPATIENT ESTAB LEVEL 4",391
"HC OFFICE OUTPATIENT ESTAB LEVEL 5",531
"HC OFFICE OUTPATIENT NEW LEVEL 1",274
"HC OFFICE OUTPATIENT NEW LEVEL 2",270
"HC OFFICE OUTPATIENT NEW LEVEL 3",400
"HC OFFICE OUTPATIENT NEW LEVEL 4",476
"HC OFFICE OUTPATIENT NEW LEVEL 5",625
"HC OLIGOCLONAL BANDS",109
"HC OPEN/PERQ PLACE STENT 1ST",28396
"HC OPEN/PERQ PLACE STENT EA ADD",6500
"HC OPEN/PERQ PLACE STENT SAME",28396
"HC ORAL FUNCTION THERAPY",145
"HC ORGANIC ACID SINGLE QUANT",85
"HC ORTHC/PROSTC MGMT SBSQ ENC",218
"HC ORTHOPANTOGRAM",130
"HC ORTHOTIC MGMT AND TRAINING",161
"HC OSSICULA IMPLANT",306
"HC OT EVAL HIGH COMPLEX 60 MIN",266
"HC OT EVAL LOW COMPLEX 30 MIN",266
"HC OT EVAL MOD COMPLEX 45 MIN",266
"HC OT RE-EVAL EST PLAN CARE",176
"HC OTH RESP PROC, GROUP",250
"HC OTH RESP PROC, INDIV",150
"HC OTHER PT/OT CURRENT STATUS",0.01
"HC OTHER PT/OT DC STATUS",0.01
"HC OTHER PT/OT GOAL STATUS",0.01
"HC OUTPATIENT CARDIAC REHAB W/O CONT ECG MONITOR",281
"HC OVA AND PARASITES SMEARS",64
"HC PACEMAKER, DUAL CHAMBER, RATE-RESPONSIVE (IMPLANTABLE)",12865
"HC PACEMAKER, OTHER THAN SINGLE OR DUAL CHAMBER (IMPLANTABLE)",21782.31
"HC PACEMAKER, SINGLE CHAMBER, RATE-RESPONSIVE (IMPLANTABLE)",11412.5
"HC PANCREATIC ELASTASE FECAL",91
"HC PARAFFIN BATH THERAPY",158
"HC PARATHYRD PLANAR W/SPECT&CT",1264
"HC PARATHYROID PLANAR IMAGING",1249
"HC PARATHYROID PLANAR IMAGING W/WO SUBTRACTION",1264
"HC PARING/CUTTING BENIGN HYPERKERATOTIC LESION 1",401
"HC PARVOVIRUS ANTIBODY",162
"HC PATH CONSLTJ SURG 1ST BLK FROZEN SCTJ 1 SPEC",109
"HC PATH CONSULT INTRAOP ADDL",47
"HC PATIENT PROGRAMMER, NEUROSTIMULATOR",400
"HC PERC DRUG-EL COR REVASC CHRO SING",22727
"HC PERC DRUG-EL COR REVASC T CABG SING",22765
"HC PERC DRUG-EL COR REVASC W AMI SING",23195
"HC PERC DRUG-EL COR STENT ATHERECTOMY BRAN",23922.54
"HC PERC DRUG-EL COR STENT ATHERECTOMY SING",22727
"HC PERC DRUG-EL COR STENT BRAN",23922.54
"HC PERC DRUG-EL COR STENT SING",23922.54
"HC PERCUT ABLATE LIVER RF",4306
"HC PERCUT BX LUNG/MEDIASTINUM",1547
"HC PERCUTAN TRANSCATH CLOSURE PAT DUCT ARTERIOSUS",48635.01
"HC PERIPH IVUS ADDL VESSEL",2007
"HC PERIPHERAL ARTERIAL DISEASE REHAB PER SESSION",165.24
"HC PERI-PROC DEVICE EVAL IN PERS LEADLESS PM SYSTEM",39.24
"HC PERI-PX PACEMAKER DEVICE EVL",121
"HC PERITONEOGRAM RS&I",1336
"HC PERQ ABLTJ LVR CRYOABLATION",12414
"HC PERQ ACCESS & CLSR FEM ART",1896
"HC PERQ CERVICOTHORACIC INJECT",7938
"HC PERQ CLSR TCAT L ATR APNDGE W/ENDOCARDIAL IMPLNT",11853
"HC PERQ DEV SOFT TISS 1ST IMAG",1506
"HC PERQ DEVICE BREAST 1ST IMAG",306
"HC PERQ DRAINAGE PLEURA INSERT CATH W/IMAGING",1308
"HC PERQ LUMBOSACRAL INJECTION",7938
"HC PERQ SACRAL AUGMT BILAT INJ",6762
"HC PERQ THRMBC/NFS DIALYSIS CIRCUIT IMG DX ANGRPH",14611
"HC PERQ VERT AGMNTJ CAVITY CRTJ UNI/BI CANNULATION",19288
"HC PERQ VERT AGMNTJ CAVITY CRTJ UNI/BI CANNULJ EACH",6761
"HC PERQ VERT AGMNTJ CAVITY CRTJ UNI/BI CANNULJ LMBR",19288
"HC PHLEBOTOMY THERAPEUTIC SEPARATE PROCEDURE",196
"HC PHOSPHOLIPID PLTLT NEUTRALIZ",51
"HC PLACE CATH CAROTD ART",7458.14
"HC PLACE CATH CAROTID/INOM ART",7044
"HC PLACE CATH CAROTID/INOM ART",7044
"HC PLACE CATH SUBCLAVIAN ART",6864
"HC PLACE CATH THORACIC AORTA",7044
"HC PLACE CATH XTRNL CAROTID",2800
"HC PLACE CATHETER IN AORTA",270
"HC PLACE GASTROSTOMY TUBE PERC",1924
"HC PLACEMENT NEEDLE INTRAOSSEOUS INFUSION",1001.85
"HC PLACEMENT NEEDLES MUSCLE SUBSEQUENT RADIOELEMENT",7096.01
"HC PLASMA 1 DONOR FRZ W/IN 8HR",92
"HC PLATELET ANTIBODIES",160
"HC PLATELET COUNT AUTOMATED",43
"HC PLATELET PHERESIS LEUKOCYTES REDUCED",972
"HC PLATELET RICH PLASMA",137
"HC PLEURAL DRAINAGE; WITHOUT IMAGING GUIDANCE",992
"HC PLMT BILE DUCT STENT PRQ EXISTING ACCESS",12503
"HC PLMT BILE DUCT STENT PRQ NEW ACCESS W/SEP CATH",12503
"HC PLMT NEPHROSTOMY CATH PRQ NEW ACCESS RS&I",4574
"HC PLMT NEPHROURETERAL CATH PRQ NEW ACCESS RS&I",4574
"HC PLMT URTRL STENT PRQ NEW ACCESS W/SEP NFROS CATH",6811
"HC PLMT URTRL STENT PRQ PRE-EXISTING NFROS TRACT",6811
"HC PLMT XTN PROSTH EVASC RPR",1896
"HC PLMT XTN PROSTH EVASC RPR INFRARENAL RS&I",342
"HC PM GEN (+) ATRIAL LEAD",28421
"HC POLYSOM &LT;6 YRS 4/> PARAMTRS",5500
"HC POLYSOM 6/> YRS 4/> PARAM",5368
"HC POLYSOM 6/>YRS CPAP 4/> PARM",5750
"HC PORT, INDWELLING",726.25
"HC POST CHMBR INTRAOCULAR LENS",300
"HC PRESBYOPIA CORRECTING FUNCTION OF INTRAOCULAR LENS",2137.5
"HC PRETX RBC ANTIBODY INCUBAT W/ENZYMES EACH",110
"HC PRETX SERUM RBC ANTIBODY ID DIFFIAL EACH ABSRPJ",213
"HC PRIM ART M-THRMBC 1ST VSL",8359
"HC PRIM ART M-THRMBC SBSQ VSL",4092
"HC PRIMATRIX, PER SQUARE CENTIMETER",480.06
"HC PRIMATRIX, PER SQUARE CENTIMETER",65.72
"HC PROBLEM FOCUSED 15MIN CONSULTATION",202
"HC PROCALCITONIN (PCT)",223
"HC PROCTOSGMDSC RGD DX W/WO COLLJ SPEC BR/WA SPX",2697
"HC PROG DEVICE EVAL IN PERSON LEADLESS PM SYSTEM",114.57
"HC PROGRAMMED STIMJ & PACG AFTER IV DRUG NFS",4600
"HC PROSTATE BIOPSY, ANY METHOD",1622
"HC PROSTHESIS, BREAST",1369.5
"HC PROSTHESIS, PENILE, INFLATABLE",10487.05
"HC PROSTHETIC IMPLANT, NOT OTHERWISE SPECIFIED",400
"HC PROSTHETIC TRAINING",119
"HC PROTEIN E-PHORESIS SERUM",93
"HC PROTEIN E-PHORESIS/URINE/CSF",94
"HC PROTEIN WESTRN BLOT BLOOD/OTH FLU IMMUNOLOGICAL",190
"HC PROTEIN WESTRN BLOT I&R BLOOD/OTHER FLUID",120
"HC PROTHROMBIN TIME",34
"HC PROTHROMBIN TIME SUBSTITUTION PLASMA FRCTJ EACH",15
"HC PROTOZOA ANTIBODY NOS",104
"HC PRQ CARD REVASC CHRONIC 1VSL",17889
"HC PRQ CARD REVASC MI 1 VSL",17889
"HC PRQ CARD STENT W/ANGIO 1 VSL",18829.56
"HC PRQ CARD STENT/ATH/ANGIO",17889
"HC PRQ CARDIAC ANGIO ADDL ART",10190
"HC PRQ CARDIAC ANGIOPLAST 1 ART",12300
"HC PRQ PLMT BILIARY DRG CATH W/IMG GID RS&I EXTERNL",6682
"HC PRQ PLMT BILIARY DRG CATH W/IMG GID RS&I INT-EXT",6610
"HC PRQ PORTAL VEIN CATHETERIZATION ANY METHOD",300
"HC PRQ REVASC BYP GRAFT 1 VSL",17889
"HC PRQ TRANSCATHETER RTRVL INTRVAS FB WITH IMAGING",6865.68
"HC PRQ TRANSHEPATC PORTOGRAPY HEMODYN EVAL RS&I",2205
"HC PRQ TRANSHEPATC PORTOGRAPY W/O HEMODYN EVL INTRP",2485
"HC PRQ TRANSLUMINAL CORONARY MECHANICL THROMBECTOMY",7799
"HC PRQ TRLUML CORONARY ANGIO/ATHEREC ADDL ART/BRNCH",23639
"HC PRQ TRLUML CORONARY ANGIO/ATHERECT ONE ART/BRNCH",22458
"HC PSA SCREENING",132
"HC PSEUDOANEURYSM INJECTION TRT",712
"HC PSYCHOTHERAPY W/PATIENT 30 MINUTES",396
"HC PSYCHOTHERAPY W/PATIENT 60 MINUTES",396
"HC PT EVAL HIGH COMPLEX 45 MIN",275
"HC PT EVAL LOW COMPLEX 20 MIN",275
"HC PT EVAL MOD COMPLEX 30 MIN",275
"HC PT RE-EVAL EST PLAN CARE",187
"HC PTA EACH ADDITIONAL VEIN",99
"HC PTA INITIAL VEIN",14611
"HC PTA, CENTRAL DIALYSIS",99
"HC PULM FUNCT TST PLETHYSMOGRAP",242
"HC PULM FUNCTION TEST BY GAS",170
"HC PULMONARY REHAB W EXER",147
"HC PULMONARY SERVICE/PROCEDURE",374
"HC PULMONARY STRESS TEST/SIMPLE",242
"HC PULMONARY STRESS TESTING",319
"HC PUNCTURE DRAINAGE OF LESION",510
"HC Q FEVER ANTIBODY",261
"HC QUANTITATION DRUG NOT ELSEWHERE SPECIFIED",103
"HC R & L HRT CATH WINJX HRT ART& L VENTR IMG",15568
"HC R HRT ART/GRFT ANGIO",11093
"HC R HRT CORONARY ARTERY ANGIO",11093
"HC R& L HRT CATH W/INJEC HRT ART/GRFT& L VENT I",12219
"HC R&L HRT CATH W/VENTRICLGRPHY",15568
"HC RA TRACER ID OF SENTINL NODE",530
"HC RADEX ABD ANTEROPOST&ADDL OBLQ&CONE VIEWS",144
"HC RADEX ABD COMPL AQT ABD W/S/E/D VIEWS 1 VIEW CH",533
"HC RADEX ABDOMEN 1 ANTEROPOSTERIOR VIEW",267
"HC RADEX ABDOMEN COMPL W/DCBTS&/ERC VIEWS",348
"HC RADEX ABSCESS/FISTULA/SINUS TRACT RS&I",560
"HC RADEX A-C JOINTS BI W/WO WEIGHTED DISTRCJ",254
"HC RADEX ANKLE COMPLETE MINIMUM 3 VIEWS",496
"HC RADEX CALCANEUS MINIMUM 2 VIEWS",254
"HC RADEX CH 2 VIEWS FRNT & LAT APICAL LORDOTIC PX",336
"HC RADEX CHEST COMPLETE MINIMUM 4 VIEWS",736
"HC RADEX CLAVICLE COMPLETE",420
"HC RADEX COLON BARIUM ENEMA W/WO KUB",452
"HC RADEX COLON W/SPEC HI DNS BARIUM W/WO GLUCAGON",836
"HC RADEX ELBOW 2 VIEWS",369
"HC RADEX ELBOW COMPLETE MINIMUM 3 VIEWS",597
"HC RADEX ENTIR THRC LMBR CRV SAC SPI W/SKULL 1 VW",350
"HC RADEX FACIAL BONES COMPLETE MINIMUM 3 VIEWS",730
"HC RADEX FINGR MINIMUM 2 VIEWS",356
"HC RADEX FOOT COMPLETE MINIMUM 3 VIEWS",503
"HC RADEX FOREARM 2 VIEWS",525
"HC RADEX FROM NOSE RECTUM FOREIGN BODY 1 VIEW CHLD",256
"HC RADEX GI TRACT UPPER W/WO DELAYED IMAGES W/KUB",1314
"HC RADEX GI TRACT UPR W/SM INT W/MULT SERIAL IMAGES",2500
"HC RADEX GI UPR W/WO GLUCOSE W/SM INTEST FOLLW-THRU",1888
"HC RADEX HAND 2 VIEWS",369
"HC RADEX HAND MINIMUM 3 VIEWS",442
"HC RADEX HIP ARTHROGRAPHY RS&I",1362.24
"HC RADEX HIP UNILATERAL WITH PELVIS 1 VIEW",286
"HC RADEX HIP UNILATERAL WITH PELVIS 2-3 VIEWS",320
"HC RADEX HIPS BILATERAL WITH PELVIS 2 VIEWS",482
"HC RADEX HUMERUS MINIMUM 2 VIEWS",375
"HC RADEX NASAL BONES COMPLETE MINIMUM 3 VIEWS",400
"HC RADEX ORBITS COMPLETE MINIMUM 4 VIEWS",347
"HC RADEX RIBS BI W/POSTEROANT CH MINIMUM 4 VIEWS",465
"HC RADEX RIBS BILATERAL 3 VIEWS",341
"HC RADEX RIBS UNI W/POSTEROANT CH MINIMUM 3 VIEWS",450
"HC RADEX RIBS UNILATERAL 2 VIEWS",181.35
"HC RADEX SACRUM & COCCYX MINIMUM 2 VIEWS",276
"HC RADEX SCAPULA COMPLETE",471
"HC RADEX SHOULDER 1 VIEW",351
"HC RADEX SHOULDER ARTHROGRAPHY RS&I",850
"HC RADEX SHOULDER COMPLETE MINIMUM 2 VIEWS",671
"HC RADEX SINUSES PARANASAL COMPL MINIMUM 3 VIEWS",550
"HC RADEX SMALL INTESTINE W/MULTIPLE SERIAL IMAGES",289
"HC RADEX SPINE 1 VIEW SPECIFY LEVEL",510
"HC RADEX SPINE CERVICAL 2 OR 3 VIEWS",267.64
"HC RADEX SPINE CERVICAL 4 OR 5 VIEWS",833
"HC RADEX SPINE CERVICAL 6 OR MORE VIEWS",832
"HC RADEX SPINE LUMBOSACRAL 2/3 VIEWS",515
"HC RADEX SPINE LUMBOSACRAL MINIMUM 4 VIEWS",703
"HC RADEX SPINE LUMBSCRL COMPL W/BENDING VIEWS MIN 6",880
"HC RADEX SPINE THORACIC 3 VIEWS",769
"HC RADEX SPINE THORACOLUMBAR JUNCTION MIN 2 VIEWS",740
"HC RADEX STERNUM MINIMUM 2 VIEWS",327
"HC RADEX TEMPOROMANDBLE JT OPN & CLSD MOUTH BILAT",684
"HC RADEX TOE MINIMUM 2 VIEWS",375
"HC RADEX UPPER EXTREMITY INFANT MINIMUM 2 VIEWS",398
"HC RADEX UPPER GI W/WO GLUCAGON/DELAY IMAGES W/KUB",2000
"HC RADEX WRIST 2 VIEWS",369
"HC RADEX WRIST COMPLETE MINIMUM 3 VIEWS",464
"HC RADIATION PHYSICS CONSULT",667
"HC RADIATION PHYSICS CONSULT",698
"HC RADIATION TREATMENT DELIVERY 1 MEV >= COMPLEX",945
"HC RADIATION TREATMENT DELIVERY 1 MEV >= SIMPLE",319
"HC RADIATION TX DELIVERY 1 MEV >= INTERMEDIATE",319
"HC RADIOLOG EXAM MANDIBLE COMPL MINIMUM 4 VIEWS",618
"HC RADIOLOGIC EXAM KNEE COMPLETE 4/MORE VIEWS",980
"HC RADIOLOGIC EXAM SACROILIAC JOINTS 3/MORE VIEWS",350
"HC RADIOLOGIC EXAM SKULL COMPLETE MINIMUM 4 VIEWS",999
"HC RADIOLOGIC EXAMINATION ANKLE 2 VIEWS",369
"HC RADIOLOGIC EXAMINATION FEMUR 1 VIEW",185
"HC RADIOLOGIC EXAMINATION FOOT 2 VIEWS",369
"HC RADIOLOGIC EXAMINATION KNEE 1/2 VIEWS",435
"HC RADIOLOGIC EXAMINATION KNEE 3 VIEWS",735
"HC RADIOLOGIC EXAMINATION NECK SOFT TISSUE",266
"HC RADIOLOGIC EXAMINATION PELVIS 1/2 VIEWS",318
"HC RADIOLOGIC EXAMINATION SACROILIAC JNTS &LT;3 VIEWS",318
"HC RADIOLOGIC EXAMINATION SKULL 4/> VIEWS",509
"HC RADIOLOGIC EXAMINATION TIBIA & FIBULA 2 VIEWS",515
"HC RADIOLOGICAL GUIDANCE PRQ DRG W/PLMT CATH RS&I",1202
"HC RADIOLOGY PORT IMAGES(S)",246
"HC RBC ANTIBODY ELUTION",105
"HC RBC ANTIBODY IDENTIFICATION",186
"HC RBC ANTIBODY SCREEN",65
"HC RBC LEUKOCYTES REDUCED",313
"HC RBC PRETX INCUBATJ W/CHEMICL",274
"HC RBC PRETX INCUBATJ W/DENSITY",274
"HC RBC SED RATE NONAUTOMATED",32
"HC RBC SERUM PRETX ID DILUTION",227
"HC RBC SICKLE CELL TEST",57
"HC RDCTJ PROCIDENTIA UNDER ANES SEPARATE PROCEDURE",2155.38
"HC REAGENT STRIP/BLOOD GLUCOSE",20
"HC RECEPTOR ASSAY NON-ENDOCRINE SPECIFY RECEPTOR",135
"HC RED BLOOD CELLS UNIT",482
"HC RELOCATE POCKET FOR DEFIB",2741
"HC REM ENDOVAS VENA CAVA FILTER",6914
"HC REMOVAL BILIARY DRG CATHETER REQ FLUOR GID RS&I",1466
"HC REMOVAL BILIARY DUCT &/GLBLDR CALCULI PERQ RS&I",2239
"HC REMOVAL EMBEDDED FOREIGN BODY EYELID",567
"HC REMOVAL FB EYE CONJUNCTIVAL SUPERFICIAL",534.34
"HC REMOVAL FOREIGN BODY FOOT SUBCUTANEOUS",1751
"HC REMOVAL FOREIGN BODY MUSCLE/TENDON SHEATH SIMPLE",1009.14
"HC REMOVAL IMPACTED CERUMEN IRRIGATION/LVG UNILAT",184.46
"HC REMOVAL IMPLANTABLE DEFIB PULSE GENERATOR ONLY",3408
"HC REMOVAL INTRAUTERINE DEVICE IUD",488
"HC REMOVAL OF CERTCLAGE IN OB PATIENT UNDER ANESTHESIA",5651
"HC REMOVAL OF PACEMAKER SYSTEM",3977
"HC REMOVAL OF PM GENERATOR",3408
"HC REMOVAL PERCUTANEOUS VAD DIFFERENT SESSION",6837
"HC REMOVE AORTIC ASSIST DEVICE",1478
"HC REMOVE ELCTRD TRANSVENOUSLY",3408
"HC REMOVE HEPATIC SHUNT (TIPS)",7373
"HC REMOVE IMPACTED EAR WAX UNI",210.5
"HC REMOVE NASAL FOREIGN BODY",324
"HC REMOVE PAT-ACTIVE HT RECORD",1478
"HC REMOVE RENAL TUBE W/FLUORO",577
"HC REMOVE TUNNELED IP CATH",3408
"HC REMOVE URETER STENT PERCUT",4205
"HC REMOVE&REPLACE PM GEN SINGL",21320
"HC REMV&REPLC PM GEN DUAL LEAD",23384
"HC REMV&REPLC PM GEN MULT LEADS",23384
"HC RENAL BIOPSY PERQ",1858
"HC RENAL FUNCTION PANEL",43
"HC REPAIR COMPLEX EYELID/NOSE/EAR/LIP 1.1-2.5 CM",1180.14
"HC REPAIR COMPLEX EYELID/NOSE/EAR/LIP 2.6-7.5 CM",1180.14
"HC REPAIR COMPLEX F/C/C/M/N/AX/G/H/F 1.1-2.5 CM",756.98
"HC REPAIR COMPLEX F/C/C/M/N/AX/G/H/F 2.6-7.5 CM",1180.14
"HC REPAIR COMPLEX SCALP/ARM/LEG 2.6-7.5 CM",756.98
"HC REPAIR COMPLEX SCALP/ARM/LEG EA ADDL 5 CM/<",756.98
"HC REPAIR DEVICE, URINARY, INCONTINENCE, WITH SLING GRAFT",3295.1
"HC REPAIR DEVICE, URINARY, INCONTINENCE, WITHOUT SLING GRAFT",1764.79
"HC REPAIR INTERMEDIATE F/E/E/N/L&/MUC 2.5 CM/<",754.44
"HC REPAIR INTERMEDIATE F/E/E/N/L&/MUC 7.6-12.5 CM",491.83
"HC REPAIR INTERMEDIATE N/H/F/XTRNL GENT 2.6-7.5 CM",754.44
"HC REPAIR INTERMEDIATE N/H/F/XTRNL GENT 7.6-12.5CM",754.44
"HC REPAIR INTERMEDIATE S/A/T/E 12.6-20.0CM",754
"HC REPAIR INTERMEDIATE S/A/T/E 2.5 CM/<",754.44
"HC REPAIR INTERMEDIATE S/A/T/E 7.6-12.5 CM",754.44
"HC REPAIR OF NAIL BED",491.83
"HC REPLACE AORTIC VALVE OPEN",11550
"HC REPLACE AORTIC VALVE PERQ",11550
"HC REPLACE CVAD CATH",2600
"HC REPLACE DUOD/JEJ TUBE PERC",734
