PROC #,Procedure Description,IP Price,OP Price,Note (*)
2494,AMPICILLIN 250 MG SOLUTION FOR INJECTION,13.5,13.5,*
2495,AMPICILLIN 500 MG SOLUTION FOR INJECTION,12,12,*
2496,CRRT ELECTROLYTE PROTOCOL,0,0,*
2497,ASCORBIC ACID (VITAMIN C) 500 MG TABLET,3,3,*
2498,ASPIRIN 81 MG CHEWABLE TABLET,0,0,*
2499,ASPIRIN 325 MG TABLET,0,0,*
2500,ASPIRIN 300 MG RECTAL SUPPOSITORY,3,3,*
2501,ASPIRIN 600 MG RECTAL SUPPOSITORY,17,17,*
2502,ATENOLOL 25 MG TABLET,3,3,*
2503,ATENOLOL 50 MG TABLET,3,3,*
2504,ATROPINE 0.1 MG/ML INJECTION SYRINGE,116.5,116.5,*
2505,ATROPINE 0.4 MG/ML INJECTION SOLUTION,47.5,47.5,*
2506,ATROPINE 1 % EYE OINTMENT,209.5,209.5,*
2507,ATROPINE 1 % EYE DROPS,301.5,301.5,*
2508,BACITRACIN 500 UNIT/GRAM TOPICAL OINTMENT,21.5,21.5,*
2509,"BACITRACIN 50,000 UNIT INTRAMUSCULAR SOLUTION",57,57,*
2510,BACITRACIN 500 UNIT/GRAM EYE OINTMENT,680.5,680.5,*
2511,"NEOMYCIN-BACITRACN ZN-POLYMYX 3.5 MG-400 UNIT-5,000 UNIT/GRAM TOP OINT",22,22,*
2512,"BACITRACIN-POLYMYXIN B 500 UNIT-10,000 UNIT/GRAM EYE OINTMENT",111.5,111.5,*
2513,BACLOFEN 10 MG TABLET,3,3,*
2514,BENZONATATE 100 MG CAPSULE,3,3,*
2515,TRANEXAMIC ACID 2 G IN NS 100 ML (LOADABLE MIXTURE),298,298,*
2516,RIFAXIMIN 550 MG TABLET,53,53,*
2517,BETHANECHOL CHLORIDE 10 MG TABLET,3,3,*
2518,BETHANECHOL CHLORIDE 25 MG TABLET,3,3,*
2519,BISACODYL 10 MG RECTAL SUPPOSITORY,3,3,*
2520,BUPIVACAINE (PF) 0.75 % (7.5 MG/ML) INJECTION SOLUTION,36,36,*
2521,"INSULIN REGULAR HUMAN U-500 ""CONCENTRATE"" 500 UNIT/ML(3 ML) SUBCUT PEN",1846.5,1846.5,*
2522,CAFFEINE-SODIUM BENZOATE 250 MG/ML(125 MG/ML CAFFEINE) INJECTION SOLN,196,196,*
2523,CALAMINE 8 %-ZINC OXIDE 8 % LOTION,3,3,*
2524,"CALCIUM CARBONATE 600 MG CALCIUM (1,500 MG) TABLET",3,3,*
2525,CALCIUM GLUCONATE 100 MG/ML (10 %) INTRAVENOUS SOLUTION,66,66,*
2526,APREPITANT 7.2 MG/ML INTRAVENOUS EMULSION,1760,1760,*
2527,CARBAMAZEPINE 100 MG CHEWABLE TABLET,3,3,*
2528,CARBAMAZEPINE 200 MG/10 ML ORAL SUSPENSION,4,4,*
2529,CARBAMAZEPINE 200 MG TABLET,3,3,*
2530,CARBAMIDE PEROXIDE 6.5 % EAR DROPS,3,3,*
2531,DARUNAVIR ETHANOLATE 800 MG TABLET,79.5,79.5,*
2532,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,20.5,20.5,*
2533,CEFAZOLIN 500 MG SOLUTION FOR INJECTION,16,16,*
2534,CEFUROXIME SODIUM 750 MG SOLUTION FOR INJECTION,32.5,32.5,*
2535,CHLORDIAZEPOXIDE 10 MG CAPSULE,3,3,*
2536,CHLORDIAZEPOXIDE 25 MG CAPSULE,3,3,*
2537,CHLORDIAZEPOXIDE 5 MG CAPSULE,3,3,*
2538,CHLOROPROCAINE (PF) 30 MG/ML (3 %) INJECTION SOLUTION,285,285,*
2539,CHLORPROMAZINE 25 MG/ML INJECTION SOLUTION,170,170,*
2540,CHLORPROMAZINE 10 MG TABLET,3.5,3.5,*
2541,CHLORPROMAZINE 25 MG TABLET,4.5,4.5,*
2542,CHLORPROMAZINE 50 MG TABLET,7,7,*
2543,CYANOCOBALAMIN (VIT B-12) 500 MCG TABLET,3,3,*
2544,CLINDAMYCIN HCL 150 MG CAPSULE,3,3,*
2545,"HEPARIN (PORCINE) 25,000 UNIT/500 ML IN 0.45 % SODIUM CHLORIDE IV SOLN",50,50,*
2546,CLONIDINE HCL 0.1 MG TABLET,3,3,*
2547,CLONIDINE HCL 0.2 MG TABLET,3,3,*
2548,CEFTAZIDIME (FORTAZ) 9 MG/0.4 ML INTRVITREOUS INJECTION,133.5,133.5,*
2549,LACTATED RINGERS IV SOLP 500 ML (FOR ANESTHESIA USE ONLY),42.5,42.5,*
2550,COCAINE 4 % TOPICAL SOLUTION,1590,1590,*
2551,VALRUBICIN 40 MG/ML INTRAVESICAL SOLUTION,5317,5317,*
2552,"CYANOCOBALAMIN (VIT B-12) 1,000 MCG/ML INJECTION SOLUTION",22,22,*
2553,NICOTINE (POLACRILEX) 2 MG BUCCAL MINI LOZENGE,5,5,*
2554,CYCLOBENZAPRINE 10 MG TABLET,3,3,*
2555,CYCLOPENTOLATE 1 % EYE DROPS,64.5,64.5,*
2556,CYPROHEPTADINE 4 MG TABLET,3,3,*
2557,DAPSONE 25 MG TABLET,3,3,*
2558,DESIPRAMINE 10 MG TABLET,3,3,*
2559,DESIPRAMINE 25 MG TABLET,3,3,*
2560,DEXAMETHASONE 0.5 MG/5 ML ORAL SOLUTION,0.5,0.5,*
2561,DEXAMETHASONE 0.75 MG TABLET,3,3,*
2562,DEXAMETHASONE 4 MG TABLET,3,3,*
2563,DEXAMETHASONE 4 MG/ML INJECTION SOLUTION,7,7,*
2564,DEXTROSE 25 % IN WATER (D25W) INTRAVENOUS SYRINGE,97.5,97.5,*
2565,DEXTROSE 5 % IN WATER (D5W) INTRAVENOUS SOLUTION,28.5,28.5,*
2566,DEXTROSE 50 % IN WATER (D50W) INTRAVENOUS SYRINGE,15.5,15.5,*
2567,DEXTROSE 70 % IN WATER (D70W) INTRAVENOUS SOLUTION,99.5,99.5,*
2568,"DIAZEPAM 5 MG/5 ML (1 MG/ML, 5 ML) ORAL SOLUTION",33,33,*
2569,DIAZEPAM 2 MG TABLET,3,3,*
2570,DIAZEPAM 5 MG TABLET,3,3,*
2571,DIBUCAINE 1 % TOPICAL OINTMENT,60.5,60.5,*
2572,DICLOXACILLIN 250 MG CAPSULE,3,3,*
2573,DICYCLOMINE 10 MG/ML INTRAMUSCULAR SOLUTION,372,372,*
2574,DICYCLOMINE 10 MG CAPSULE,3,3,*
2575,DICYCLOMINE 20 MG TABLET,3,3,*
2576,MICONAZOLE NITRATE 200 MG VAGINAL SUPPOSITORY,23.5,23.5,*
2577,DIGOXIN 0.25 MG/5 ML (5 ML) ORAL SOLUTION,7,7,*
2578,DIGOXIN 125 MCG TABLET,3,3,*
2579,DIGOXIN 250 MCG TABLET,3,3,*
2580,DILTIAZEM 30 MG TABLET,3,3,*
2581,DILTIAZEM 60 MG TABLET,3,3,*
2582,DIPHENHYDRAMINE-ZINC ACETATE 2 %-0.1 % TOPICAL CREAM,3,3,*
2583,DIPHENHYDRAMINE 50 MG/ML INJECTION SOLUTION,9,9,*
2584,DIPHENHYDRAMINE 50 MG CAPSULE,3,3,*
2585,DIPHENHYDRAMINE 12.5 MG/5 ML ORAL ELIXIR,5,5,*
2586,DIPHENHYDRAMINE 25 MG TABLET,3,3,*
2587,DIPHENOXYLATE-ATROPINE 2.5 MG-0.025 MG TABLET,3,3,*
2588,TETANUS AND DIPHTHERIA TOX (PF) 5 LF UNIT-2 LF UNIT/0.5 ML IM SUSP,157,157,*
2589,DIPYRIDAMOLE 25 MG TABLET,3,3,*
2590,DISOPYRAMIDE PHOSPHATE 100 MG CAPSULE,3,3,*
2591,DISOPYRAMIDE PHOSPHATE 150 MG CAPSULE,3,3,*
2592,DOCUSATE SODIUM 100 MG CAPSULE,3,3,*
2593,DOCUSATE SODIUM 50 MG/5 ML ORAL LIQUID,1,1,*
2594,DOPAMINE 200 MG/5 ML (40 MG/ML) INTRAVENOUS SOLUTION,29.5,29.5,*
2595,DOXEPIN 25 MG CAPSULE,3,3,*
2596,DOXEPIN 50 MG CAPSULE,3,3,*
2597,DOXEPIN 10 MG/ML ORAL CONCENTRATE,1,1,*
2598,DOXORUBICIN 50 MG/25 ML INTRAVENOUS SOLUTION,66.5,66.5,*
2599,DOXYCYCLINE HYCLATE 100 MG INTRAVENOUS POWDER FOR SOLUTION,197,197,*
2600,DOXYCYCLINE HYCLATE 100 MG CAPSULE,3,3,*
2601,DROPERIDOL 2.5 MG/ML INJECTION SOLUTION,64,64,*
2602,EPINEPHRINE 0.1 MG/ML INJECTION SYRINGE,50.5,50.5,*
2603,EPINEPHRINE 1 MG/ML INJECTION SOLUTION,28.5,28.5,*
2604,ERYTHROMYCIN 5 MG/GRAM (0.5 %) EYE OINTMENT,63,63,*
2605,VANCOMYCIN 5 GRAM INTRAVENOUS SOLUTION,270,270,*
2606,ERYTHROMYCIN ETHYLSUCCINATE 200 MG/5 ML ORAL POWDER FOR SUSPENSION,456.5,456.5,*
2607,NEBIVOLOL 5 MG TABLET,6,6,*
2608,FENTANYL (PF) 50 MCG/ML INJECTION SOLUTION,448.5,448.5,*
2609,FERRIC SUBSULFATE (BULK) 20 TO 22 GRAM/100 ML SOLUTION,5,5,*
2610,FERROUS SULFATE 300 MG (60 MG IRON)/5 ML ORAL LIQUID,3,3,*
2611,FERROUS SULFATE 325 MG (65 MG IRON) TABLET,3,3,*
2612,FLUOCINONIDE 0.05 % TOPICAL CREAM,25.5,25.5,*
2613,FLUOCINONIDE 0.05 % TOPICAL OINTMENT,36,36,*
2614,"FLUOROMETHOLONE 0.1 % EYE DROPS,SUSPENSION",771,771,*
2615,SMOG ENEMA,172.5,172.5,*
2616,FOLIC ACID 5 MG/ML INJECTION SOLUTION,299.5,299.5,*
2617,FOLIC ACID 1 MG TABLET,3,3,*
2618,FUROSEMIDE 10 MG/ML INJECTION SOLUTION,9,9,*
2619,FUROSEMIDE 40 MG/5 ML (8 MG/ML) ORAL SOLUTION,5,5,*
2620,FUROSEMIDE 20 MG TABLET,3,3,*
2621,FUROSEMIDE 40 MG TABLET,3,3,*
2622,FUROSEMIDE 80 MG TABLET,3,3,*
2623,GEMFIBROZIL 600 MG TABLET,3,3,*
2624,NICARDIPINE 25 MG/10 ML INTRAVENOUS SOLUTION,223.5,223.5,*
2625,GENTAMICIN 40 MG/ML INJECTION SOLUTION,9.5,9.5,*
2626,GENTAMICIN 0.3 % (3 MG/GRAM) EYE OINTMENT,128.5,128.5,*
2627,GENTAMICIN 0.3 % EYE DROPS,48.5,48.5,*
2628,GLYBURIDE 5 MG TABLET,3,3,*
2629,GLYCERIN (CHILD) RECTAL SUPPOSITORY,16.5,16.5,*
2630,GUAIFENESIN 100 MG/5 ML ORAL LIQUID,3,3,*
2631,HALOPERIDOL 0.5 MG TABLET,3,3,*
2632,HALOPERIDOL 1 MG TABLET,3,3,*
2633,HALOPERIDOL 2 MG TABLET,3,3,*
2634,HALOPERIDOL 5 MG TABLET,3,3,*
2635,HALOPERIDOL LACTATE 5 MG/ML INJECTION SOLUTION,10,10,*
2636,HALOPERIDOL 2 MG/ML ORAL CONCENTRATE,3,3,*
2637,HYDROXYUREA 500 MG CAPSULE,3,3,*
2638,HYDRALAZINE 20 MG/ML INJECTION SOLUTION,34.5,34.5,*
2639,HYDRALAZINE 10 MG TABLET,3,3,*
2640,HYDRALAZINE 25 MG TABLET,3,3,*
2641,HYDRALAZINE 50 MG TABLET,3,3,*
2642,HYDROCHLOROTHIAZIDE 25 MG TABLET,3,3,*
2643,SUGAMMADEX 100 MG/ML INTRAVENOUS SOLUTION,1218.75,1218.75,*
2644,HYDROCODONE-HOMATROPINE 5 MG-1.5 MG/5 ML SYRUP,4.5,4.5,*
2645,PHENYLEPHRINE 0.25 %-MINERAL OIL 14 %-PETROLATM 74.9 % RECTAL OINTMENT,12,12,*
2646,HYDROCORTISONE 1 % LOTION,101,101,*
2647,HYDROCORTISONE 1 % TOPICAL OINTMENT,18.5,18.5,*
2648,HYDROCORTISONE 20 MG TABLET,3,3,*
2649,HYDROCORTISONE ACETATE 25 MG RECTAL SUPPOSITORY,9,9,*
2650,HYDROMORPHONE 2 MG TABLET,5,5,*
2651,HYDROXYZINE HCL 10 MG/5 ML ORAL SOLUTION,2,2,*
2652,HYDROXYZINE HCL 10 MG TABLET,3,3,*
2653,HYDROXYZINE HCL 50 MG TABLET,3,3,*
2654,HYDROXYZINE PAMOATE 25 MG CAPSULE,3,3,*
2655,HYOSCYAMINE 0.125 MG/ML ORAL DROPS,24,24,*
2656,IBUPROFEN 200 MG TABLET,3,3,*
2657,IBUPROFEN 400 MG TABLET,3,3,*
2658,IBUPROFEN 600 MG TABLET,3,3,*
2659,IMIPRAMINE 10 MG TABLET,3,3,*
2660,IMIPRAMINE 25 MG TABLET,3,3,*
2661,IMIPRAMINE 50 MG TABLET,3,3,*
2662,CLINDAMYCIN 150 MG/ML INJECTION SOLUTION,56.5,56.5,*
2663,INDOMETHACIN 25 MG CAPSULE,5,5,*
2664,NEBIVOLOL 10 MG TABLET,6,6,*
2665,NATALIZUMAB 300 MG/15 ML INTRAVENOUS SOLUTION,25228,25228,*
2666,ISONIAZID 50 MG/5 ML ORAL SOLUTION,6,6,*
2667,ISONIAZID 300 MG TABLET,3,3,*
2668,NITROPRUSSIDE 50 MG/100 ML (0.5 MG/ML) IN 0.9% SODIUM CHLORIDE IV SOLN,807.5,807.5,*
2669,ISOSORBIDE DINITRATE 10 MG TABLET,3,3,*
2670,ISOSORBIDE DINITRATE 20 MG TABLET,3,3,*
2671,ISOSORBIDE DINITRATE 5 MG TABLET,3,3,*
2672,KETAMINE 50 MG/ML INJECTION SOLUTION,4,4,*
2673,LACTATED RINGERS INTRAVENOUS SOLUTION,43.5,43.5,*
2674,AMPICILLIN-SULBACTAM (UNASYN) 3 G IN NS 100 ML (SMARTEZ DEVICE),117,117,*
2675,LEUCOVORIN CALCIUM 100 MG SOLUTION FOR INJECTION,135,135,*
2676,LEVOTHYROXINE 100 MCG INTRAVENOUS SOLUTION,830.5,830.5,*
2677,LEVOTHYROXINE 25 MCG TABLET,3,3,*
2678,LEVOTHYROXINE 50 MCG TABLET,3,3,*
2679,LEVOTHYROXINE 75 MCG TABLET,3,3,*
2680,LEVOTHYROXINE 100 MCG TABLET,3,3,*
2681,LEVOTHYROXINE 125 MCG TABLET,3,3,*
2682,LEVOTHYROXINE 150 MCG TABLET,3,3,*
2683,LEVOTHYROXINE 200 MCG TABLET,3,3,*
2684,LIDOCAINE 2 % MUCOSAL JELLY IN APPLICATOR,9.5,9.5,*
2685,LIDOCAINE 4 % (40 MG/ML) MUCOSAL SOLUTION,78.5,78.5,*
2686,LIDOCAINE (PF) 15 MG/ML (1.5 %) INJECTION SOLUTION,97,97,*
2687,LIDOCAINE (PF) 40 MG/ML (4 %) INJECTION SOLUTION,48,48,*
2688,LISINOPRIL 20 MG TABLET,3,3,*
2689,LITHIUM CARBONATE 300 MG CAPSULE,3,3,*
2690,LITHIUM CITRATE 8 MEQ/5 ML (5 ML) ORAL SOLUTION,3,3,*
2691,LOPERAMIDE 2 MG CAPSULE,3,3,*
2692,LOPERAMIDE 1 MG/5 ML ORAL LIQUID,0.5,0.5,*
2693,LORAZEPAM 0.5 MG TABLET,5,5,*
2694,LORAZEPAM 1 MG TABLET,5,5,*
2695,LORAZEPAM 2 MG TABLET,5,5,*
2696,MAGNESIUM CITRATE ORAL SOLUTION,3,3,*
2697,MAGNESIUM SULFATE 4 MEQ/ML (50 %) INJECTION SOLUTION,5.5,5.5,*
2698,MANNITOL 20 % INTRAVENOUS SOLUTION,159.5,159.5,*
2699,MANNITOL 25 % INTRAVENOUS SOLUTION,22.5,22.5,*
2700,MEDROXYPROGESTERONE 10 MG TABLET,3,3,*
2701,MEDROXYPROGESTERONE 2.5 MG TABLET,3,3,*
2702,CLINDAMYCIN 900 MG/50 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,128.5,128.5,*
2703,MIRACLE CREAM CNRVMC  90 GM,63,63,*
2704,METHADONE 10 MG TABLET,5,5,*
2705,METHADONE 5 MG TABLET,5,5,*
2706,METHOTREXATE SODIUM 2.5 MG TABLET,5,5,*
2707,METHYLDOPA 250 MG TABLET,3,3,*
2708,METHYLENE BLUE (ANTIDOTE) 1 % (10 MG/ML) INTRAVENOUS SOLUTION,205,205,*
2709,METHYLPHENIDATE 10 MG TABLET,6.5,6.5,*
2710,METHYLPHENIDATE 5 MG TABLET,11.5,11.5,*
2711,METHYLPREDNISOLONE 4 MG TABLET,11.5,11.5,*
2712,METHYLPREDNISOLONE ACETATE 40 MG/ML SUSPENSION FOR INJECTION,54,54,*
2713,METHYLPREDNISOLONE ACETATE 80 MG/ML SUSPENSION FOR INJECTION,137,137,*
2714,METOCLOPRAMIDE 5 MG/5 ML ORAL SOLUTION,1,1,*
2715,METOCLOPRAMIDE 10 MG TABLET,3,3,*
2716,METOCLOPRAMIDE 5 MG TABLET,3,3,*
2717,METOPROLOL TARTRATE 5 MG/5 ML INTRAVENOUS SOLUTION,10,10,*
2718,METOPROLOL TARTRATE 100 MG TABLET,3,3,*
2719,METOPROLOL TARTRATE 50 MG TABLET,3,3,*
2720,METRONIDAZOLE 250 MG TABLET,3,3,*
2721,METRONIDAZOLE 500 MG TABLET,3,3,*
2722,METRONIDAZOLE 500 MG/100 ML-SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,13,13,*
2723,MICONAZOLE NITRATE 2 % TOPICAL CREAM,3,3,*
2724,MICONAZOLE NITRATE 2 % VAGINAL CREAM,6,6,*
2725,HYDROMORPHONE IN NS 25 MG/25 ML IJ PCA (OPIOID TOLERANT),124,124,*
2726,MINOXIDIL 10 MG TABLET,3,3,*
2727,MINOXIDIL 2.5 MG TABLET,3,3,*
2728,VENLAFAXINE 100 MG TABLET,3,3,*
2729,MORPHINE 2 MG/ML INTRAVENOUS SYRINGE,24.5,24.5,*
2730,MORPHINE 10 MG/5 ML ORAL SOLUTION,16,16,*
2731,NADOLOL 40 MG TABLET,3,3,*
2732,NAFCILLIN 1 GRAM SOLUTION FOR INJECTION,90,90,*
2733,NALBUPHINE 10 MG/ML INJECTION SOLUTION,44.5,44.5,*
2734,MEGESTROL 10 MG PO TAB,3,3,*
2735,NAPROXEN 250 MG TABLET,5,5,*
2736,NAPROXEN 375 MG TABLET,5,5,*
2737,NAPROXEN 500 MG TABLET,5,5,*
2738,NEOMYCIN 500 MG TABLET,3,3,*
2739,AZATHIOPRINE 12.5 MG PO TAB,5,5,*
2740,AZATHIOPRINE 25 MG PO TAB,5,5,*
2741,"NIACIN ER 500 MG TABLET,EXTENDED RELEASE 24 HR",4,4,*
2742,NIFEDIPINE 10 MG CAPSULE,3,3,*
2743,NITROGLYCERIN 50 MG/10 ML (5 MG/ML) INTRAVENOUS SOLUTION,28.5,28.5,*
2744,"NITROGLYCERIN ER 2.5 MG CAPSULE,EXTENDED RELEASE",3,3,*
2745,"NITROGLYCERIN ER 6.5 MG CAPSULE,EXTENDED RELEASE",3,3,*
2746,NORTRIPTYLINE 10 MG CAPSULE,3,3,*
2747,NORTRIPTYLINE 25 MG CAPSULE,3,3,*
2748,"NYSTATIN 100,000 UNIT/GRAM TOPICAL CREAM",13.5,13.5,*
2749,"NYSTATIN 100,000 UNIT/GRAM TOPICAL OINTMENT",16.5,16.5,*
2750,"NYSTATIN 100,000 UNIT/ML ORAL SUSPENSION",95,95,*
2751,ORPHENADRINE CITRATE 30 MG/ML INJECTION SOLUTION,119.5,119.5,*
2752,OXAZEPAM 10 MG CAPSULE,14.5,14.5,*
2753,OXAZEPAM 15 MG CAPSULE,14.5,14.5,*
2754,OXAZEPAM 30 MG CAPSULE,23,23,*
2755,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION,108,108,*
2756,OXYCODONE-ACETAMINOPHEN 5 MG-325 MG TABLET,5,5,*
2757,OXYMETAZOLINE 0.05 % NASAL SPRAY,3,3,*
2758,OXYTOCIN 10 UNIT/ML INJECTION SOLUTION,9.5,9.5,*
2759,INSULIN PROTOCOL: BEDTIME CORRECTIVE COVERAGE,5,5,*
2760,PAPAVERINE 30 MG/ML INJECTION SOLUTION,10.5,10.5,*
2761,PENICILLIN G POTASSIUM 5 MILLION UNIT SOLUTION FOR INJECTION,83.5,83.5,*
2762,PENICILLIN V POTASSIUM 250 MG/5 ML ORAL SOLUTION,1,1,*
2763,PENICILLIN V POTASSIUM 250 MG TABLET,3,3,*
2764,PERPHENAZINE 2 MG TABLET,16.5,16.5,*
2765,PERPHENAZINE 4 MG TABLET,13.5,13.5,*
2766,PHENAZOPYRIDINE 100 MG TABLET,3,3,*
2767,PHENAZOPYRIDINE 200 MG TABLET,3.5,3.5,*
2768,SODIUM CHLORIDE 3 % FOR NEBULIZATION,5,5,*
2769,PHENOBARBITAL 32.4 MG TABLET,5,5,*
2770,ACETAMINOPHEN (OFIRMEV) INJECTABLE,335,335,*
2771,PHENOBARB-HYOSCY-ATROPINE-SCOP 16.2 MG-0.1037 MG-0.0194 MG/5 ML ELIXIR,104,104,*
2772,PHENYLEPHRINE 10 MG/ML INJECTION SOLUTION,61.5,61.5,*
2773,PHENYLEPHRINE 2.5 % EYE DROPS,849,849,*
2774,PHENYTOIN SODIUM 50 MG/ML INTRAVENOUS SOLUTION,15,15,*
2775,PHYSOSTIGMINE 1 MG/ML INJECTION SOLUTION,139.5,139.5,*
2776,PHYTONADIONE (VITAMIN K1) 1 MG/0.5 ML INJECTION SYRINGE,71,71,*
2777,PILOCARPINE 1 % EYE DROPS,555.5,555.5,*
2778,PILOCARPINE 2 % EYE DROPS,558.5,558.5,*
2779,PILOCARPINE 4 % EYE DROPS,752.5,752.5,*
2780,INSULIN PROTOCOL: DIABETIC KETOACIDOSIS,0,0,*
2781,"BUPIVACAINE (PF) 0.5 % (5 MG/ML) IJ SOLN, 30 ML VIAL FOR ANES ONLY",18.5,18.5,*
2782,PINDOLOL 5 MG TABLET,3,3,*
2783,FLUOROURACIL 500 MG/10 ML INTRAVENOUS SOLUTION,11.5,11.5,*
2784,"POLYMYXIN B SULFATE 500,000 UNIT SOLUTION FOR INJECTION",102,102,*
2785,POTASSIUM ACETATE 2 MEQ/ML INTRAVENOUS SOLUTION,45.5,45.5,*
2786,POTASSIUM CHLORIDE 10 MEQ/100ML IN STERILE WATER INTRAVENOUS PIGGYBACK,31.5,31.5,*
2787,POTASSIUM CHLORIDE 20 MEQ/15 ML ORAL LIQUID,21.5,21.5,*
2788,POTASSIUM PHOSPHATES-MBASIC AND DIBASIC 3 MMOL/ML INTRAVENOUS SOLUTION,9,9,*
2789,POVIDONE-IODINE 10 % TOPICAL OINTMENT,14.5,14.5,*
2790,PREDNISONE 1 MG TABLET,5,5,*
2791,PREDNISONE 10 MG TABLET,5,5,*
2792,PREDNISONE 20 MG TABLET,5,5,*
2793,PREDNISONE 5 MG TABLET,5,5,*
2794,PRIMIDONE 250 MG TABLET,3,3,*
2795,PROBENECID 500 MG TABLET,7,7,*
2796,LACTULOSE 20 GRAM/30 ML ORAL SOLUTION,10,10,*
2797,PROCHLORPERAZINE MALEATE 10 MG TABLET,3,3,*
2798,PROCHLORPERAZINE MALEATE 5 MG TABLET,3,3,*
2799,PROMETHAZINE 25 MG/ML INJECTION SOLUTION,11,11,*
2800,PROMETHAZINE 6.25 MG/5 ML SYRUP,3,3,*
2801,PROMETHAZINE 25 MG TABLET,3,3,*
2802,LIDOCAINE 0.9 % BUFFERED WITH 8.4 % SODIUM BICARB (1 ML) INJ SYRINGE,63.5,63.5,*
2803,LEVONORGESTREL 20 MCG/24 HR (5 YEARS) INTRAUTERINE DEVICE,3691,3691,*
2804,PROPARACAINE 0.5 % EYE DROPS,25,25,*
2805,"LIPASE-PROTEASE-AMYLASE 6,000-19,000-30,000 UNIT CAPSULE,DELAYED REL",3,3,*
2806,PROPRANOLOL 10 MG TABLET,3,3,*
2807,PROPRANOLOL 20 MG TABLET,3,3,*
2808,PROPRANOLOL 40 MG TABLET,3,3,*
2809,PROPYLTHIOURACIL 50 MG TABLET,3,3,*
2810,PROTAMINE 10 MG/ML INTRAVENOUS SOLUTION,105.5,105.5,*
2811,PAMIDRONATE 30 MG/10 ML (3 MG/ML) INTRAVENOUS SOLUTION,53.5,53.5,*
2812,PSEUDOEPHEDRINE 30 MG TABLET,3,3,*
2813,PYRAZINAMIDE 500 MG TABLET,4,4,*
2814,PYRIDOXINE (VITAMIN B6) 100 MG/ML INJECTION SOLUTION,114.5,114.5,*
2815,PYRIDOXINE (VITAMIN B6) 50 MG TABLET,3,3,*
2816,HEPARIN PROTOCOL FOR VTE (PE & DVT),0,0,*
2817,SENNOSIDES-DOCUSATE SODIUM 8.6 MG-50 MG TAB (BULK),3,3,*
2818,"BARIUM SULFATE 40 % (W/V), 30% (W/W) ORAL PASTE",0,0,*
2819,OCTREOTIDE ACETATE 200 MCG/ML INJECTION SOLUTION,61,61,*
2820,SILVER SULFADIAZINE 1 % TOPICAL CREAM,408,408,*
2821,SIMETHICONE 80 MG CHEWABLE TABLET,3,3,*
2822,"SIMETHICONE 40 MG/0.6 ML ORAL DROPS,SUSPENSION",3,3,*
2823,SIMPLE SYRUP,1.5,1.5,*
2824,SODIUM ACETATE 2 MEQ/ML INTRAVENOUS SOLUTION,42,42,*
2825,SODIUM BICARBONATE 1 MEQ/ML (8.4 %) INTRAVENOUS SOLUTION,122.5,122.5,*
2826,SODIUM BICARBONATE 650 MG TABLET,3,3,*
2827,SODIUM CHLORIDE 0.45 % INTRAVENOUS SOLUTION,42.5,42.5,*
2828,SODIUM CHLORIDE 0.9 % INJECTION SOLUTION,10.5,10.5,*
2829,SODIUM CHLORIDE 3 % INTRAVENOUS INJECTION SOLUTION,75,75,*
2830,SODIUM CHLORIDE 4 MEQ/ML INTRAVENOUS SOLUTION,5,5,*
2831,SODIUM CHLORIDE 0.9 % FOR NEBULIZATION,5,5,*
2832,SODIUM CHLORIDE 5 % EYE OINTMENT,11.5,11.5,*
2833,SODIUM CHLORIDE 5 % EYE DROPS,34,34,*
2834,SODIUM PHOSPHATE 3 MMOL/ML INTRAVENOUS SOLUTION,13.5,13.5,*
2835,SULFACETAMIDE SODIUM 10 % EYE DROPS,257,257,*
2836,SODIUM THIOSULFATE 12.5 GRAM/50 ML (250 MG/ML) INTRAVENOUS SOLUTION,622,622,*
2837,SORBITOL 70 % SOLUTION,3,3,*
2838,SORBITOL-MANNITOL 2.7 G-0.54 G/100 ML URETHRAL SOLUTION,104,104,*
2839,SPIRONOLACTONE 25 MG TABLET,3,3,*
2840,"WATER FOR IRRIGATION, STERILE SOLUTION",42.5,42.5,*
2841,SUCCINYLCHOLINE CHLORIDE 20 MG/ML INJECTION SOLUTION,25.5,25.5,*
2842,SULFAMETHOXAZOLE 800 MG-TRIMETHOPRIM 160 MG TABLET,3,3,*
2843,PARENTERAL AMINO ACID 10 % COMBINATION NO.2 INTRAVENOUS SOLUTION,119.5,119.5,*
2844,SULFAMETHOXAZOLE 400 MG-TRIMETHOPRIM 80 MG TABLET,3,3,*
2845,"SULFASALAZINE 500 MG TABLET,DELAYED RELEASE",3,3,*
2846,FENTANYL (PF) 50 MCG/ML IJ SOLN 20 ML (FOR ANES ONLY) ,15.5,15.5,*
2847,TAMOXIFEN 10 MG TABLET,3,3,*
2848,ROSUVASTATIN 20 MG TABLET,14,14,*
2849,TEMAZEPAM 15 MG CAPSULE,3,3,*
2850,TESTOSTERONE CYPIONATE 200 MG/ML INTRAMUSCULAR OIL,332,332,*
2851,TETRACAINE HCL (PF) 0.5 % EYE DROPS,66,66,*
2852,ATAZANAVIR 200 MG CAPSULE,40.5,40.5,*
