Facility ,Description,Price
Clinch Valley,CATH BLNDIL 10MM 40MM 75,664.65
Clinch Valley,SCREW BN 2.3MM 30MM TI L,414.75
Clinch Valley,NEEDLE HUBER PWRLOC22GAX,31.5
Clinch Valley,"CATH BLN .035""9FR20MM 80",854.7
Clinch Valley,SENSOR PED PO CLTH 6000C,45.15
Clinch Valley,DEV STENT RETRIEVER N-SN,523.95
Clinch Valley,PLATE BNE 100DD L85MMXH3,216.3
Clinch Valley,HEAD FEM +8.5MM 12/14 28,2286.9
Clinch Valley,SET DEBRIDEMENT DISP,212.1
Clinch Valley,BLADE SAW 35X10 6MM M-PW,35.7
Clinch Valley,SCRW BN 3.5MM 20MM,110.25
Clinch Valley,SUTURE Z741,316.05
Clinch Valley,INSERT TIB 4 8MM KN STAB,3943.8
Clinch Valley,SCREW BNE LG L90MM OD5.5,751.8
Clinch Valley,INSERT TIBIAL 10M,4433.1
Clinch Valley,INSERT TIB 4X10MM KN XLN,4433.1
Clinch Valley,CATH THRMB 90CM 3MM 2OD6,5461.05
Clinch Valley,CATH 6 FR L CB,89.25
Clinch Valley,BIT DRL 180MM 3.2MM AO,253.05
Clinch Valley,BIT DRL 22MM AO QCK 1.2M,248.85
Clinch Valley,BOLT 459.46 S,551.25
Clinch Valley,INTRODUC SHTH HYDRPHL .0,185.85
Clinch Valley,BALL JURGAN PIN REFILL 3,36.75
Clinch Valley,GUIDEWIRE VASC 7CM TIP .,31.5
Clinch Valley,CUP ACTB 56MM PNCL SECT,5283.6
Clinch Valley,CATH FEM INTERNAL 6FR,275.1
Clinch Valley,SIGMA STAB XLK INS 4 20M,3943.8
Clinch Valley,SUTURE 450,26.25
Clinch Valley,EPIC ILIAC 7X79X120,3600.45
Clinch Valley,ULTVRS CTH 3MM 150CM 22C,537.6
Clinch Valley,STOCKING ANTI-EMB LG REG,204.75
Clinch Valley,DRILL AND PIN SET,231
Clinch Valley,RELOAD STPLR SC80A EC60A,703.5
Clinch Valley,PERIARTICULAR PLATING SY,2318.4
Clinch Valley,TAP 3.5MM SCR 45-35005,328.65
Clinch Valley,MCTH CRBRVASC 156CN 1.8F,3003
Clinch Valley,PLATE SM 1MM 1.7MM SCR 4,1741.95
Clinch Valley,IMPAD PAIR MED,477.75
Clinch Valley,REVEAL DX 9528,17963.4
Clinch Valley,SCREW BN 6.5MM ORTH BLCK,3121.65
Clinch Valley,APPLIER INTRNL CLP 51303,521.85
Clinch Valley,HEAD UNIPLR 52 MM CCRT F,1972.95
Clinch Valley,SCREW BN L11MM OD2.3MM O,282.45
Clinch Valley,CATH BLN APEX MR 8MMX5.0,460.95
Clinch Valley,PEAK FLOWMETER,51.45
Clinch Valley,STYLET INTUBATING 14 FR,54.6
Clinch Valley,CUTTER 4.0MM AGG PLUS,610.05
Clinch Valley,BOTTLE EVAC EMPTY 2000ML,321.3
Clinch Valley,PASTE BONE 25G BVF,12429.9
Clinch Valley,SHUNT CV PRUIT CRTD,2212.35
Clinch Valley,PLATE LK STRAIGHT 2.5MM,2182.95
Clinch Valley,CATH BERNSTEIN 6X80,750.75
Clinch Valley,SCREW BNE GAM3 TI L105MM,1361.85
Clinch Valley,CATH BLNDIL 3MM 150CM 22,1145.55
Clinch Valley,CANNULA ARTHO #012403,844.2
Clinch Valley,INTRODUC SHTH 6FR 50 CM,113.4
Clinch Valley,PLATE STD LNG TI SMTLCK,2408.7
Clinch Valley,ULTVRS CTH 9MM 75CM 40MM,289.8
Clinch Valley,EMRG MONRL BLN CTH 12/2.,492.45
Clinch Valley,CONTAINER BNF 10%,31.5
Clinch Valley,SUTURE J347,132.3
Clinch Valley,SCREW SYN 209.910,1335.6
Clinch Valley,SCREW BN L8MM OD2.3MM HN,148.05
Clinch Valley,SCREW LOCKING 3.5M X 16,746.55
Clinch Valley,SCREW BN L10MM OD2.3MM H,148.05
Clinch Valley,DERMA CARRIER 2195-13,131.25
Clinch Valley,TIBIAL BASEPLATE SIZE 1,4260.9
Clinch Valley,SCREW BONE 18MM,169.05
Clinch Valley,LENS ALCON MA60AC.21.5,546
Clinch Valley,INJECTOR SYRINGE AML P Q,26.25
Clinch Valley,CATH SUMP W/GW 12FRX30,514.5
Clinch Valley,HOOK SPLINT STK-ON 2 3/8,25.2
Clinch Valley,BIT DRL 87MM 2.5MM TWST,231
Clinch Valley,MESH 6X8,7108.5
Clinch Valley,SCREW BN 4MM 35MM T2 T1,610.05
Clinch Valley,GUIDE WIRE TIP,292.95
Clinch Valley,CATHETER DIMMONS 5 FR CU,107.1
Clinch Valley,NAIL 485.240 S,3641.4
Clinch Valley,STENT 4.0X12MM RES INT R,6187.65
Clinch Valley,SPACER FEMORAL+0 10/12 T,895.65
Clinch Valley,GLIDE WIRE ERCP,448.35
Clinch Valley,STNT P PRMR (MR) 3.0X38,4690.35
Clinch Valley,COMPONENT FEM 7 RT KN CM,5742.45
Clinch Valley,CATH DRAINAGE 27-135,312.9
Clinch Valley,C-SECTION LATEX FREE,183.75
Clinch Valley,TROCAR SLEEVE 512HR,150.15
Clinch Valley,SCREW BN 2.7MM 20MM TI P,414.75
Clinch Valley,MESH SURG PROC L61NXW41N,3622.5
Clinch Valley,OASIS MATRIX SQ CM,67.2
Clinch Valley,SCREW BN 6.5MM 80MM 32MM,138.6
Clinch Valley,BASKET SPEC RETRIEVAL,565.95
Clinch Valley,SPONGE RAYTEX 4 X 4 16 P,43.05
Clinch Valley,PLATE 449.912,683.55
Clinch Valley,SUPPORT ARM,1398.6
Clinch Valley,KYPHOPAK EXP 15/2 FIRST,16635.15
Clinch Valley,SCRW BN 4MM 28MM AXSOS 3,504
Clinch Valley,CATH BLNDIL 3MM 6MM RX L,702.45
Clinch Valley,HEAD FEM 0 12/14 36MM HI,4801.65
Clinch Valley,STENT COR 2.25MM 12MM 1,2769.9
Clinch Valley,COMPONENT FEM G-76.5X68.,10906.35
Clinch Valley,SUTURE B682,31.5
Clinch Valley,INSERT TIB 3 10MM KN COC,3943.8
Clinch Valley,SCREW BNE LOCKING,478.8
Clinch Valley,SCREW BN 6.5MM 50MM SS C,126
Clinch Valley,EVACUATOR ELLIK,291.9
Clinch Valley,NAIL 13MM 320MM SP CNDL,6738.9
Clinch Valley,SCREW BNE T1 L30MM OD4MM,639.45
Clinch Valley,PLATE COMPRESSION 8.0 SS,1509.88
Clinch Valley,CATH BLNDIL 1.5MM 6MM RX,702.45
Clinch Valley,HEAD FEM HIP CMNTLS,5539.8
Clinch Valley,CONE FEM 35MM LG RT MTPH,17914.05
Clinch Valley,SCREW SYN 280.275S,955.5
Clinch Valley,POSITIONER SURG OMSPAN O,1424.85
Clinch Valley,SET PERC GASTROSTOMY,434.7
Clinch Valley,SCREW BNE L46MM OD4MM P,607.95
Clinch Valley,SCR BN 2.3MM 22MM TI LCK,414.75
Clinch Valley,CATH BLNDIL 3.25MM 15MM,702.45
Clinch Valley,SCREW BN 6.5MM 60MM 16MM,120.75
Clinch Valley,25 MM SCREW CANCELLOUS,559.65
Clinch Valley,CENTRALIZER 12MM DISTAL,351.75
Clinch Valley,CATH BLNDIL 1.9-2.4-2.6F,702.45
Clinch Valley,EXERCISER VOLUMETRIC,130.2
Clinch Valley,PLATE STD TI SMTLCK BN R,2617.65
Clinch Valley,GUIDEWIRE ORTHO SS L 100,376.95
Clinch Valley,CONVERTER SURGIPORT DISP,26.25
Clinch Valley,SPLINT SCOTCHCAST ORTHO,54.6
Clinch Valley,BIT SURG DRL L340MM OD5.,685.65
Clinch Valley,SCREW BN 4MMX65MM CNAC F,118.65
Clinch Valley,COIL EMB 18-6X60MM HELC,87.15
Clinch Valley,RESTRICTOR CMNT OD14.0MM,439.95
Clinch Valley,SAFE SHEATH INTRODUCER L,328.65
Clinch Valley,SCREW HOWM 40MM,585.9
Clinch Valley,SCREW SYN 217.095,103.95
Clinch Valley,ELECTRODE BI POLAR 5 FR,1298.85
Clinch Valley,PLATE BNE SHRT SM SMARTL,2408.7
Clinch Valley,BALLOON AHA 12X4,1106.7
Clinch Valley,SCREW BN 1.7MM 16MM ORTH,282.45
Clinch Valley,NAIL 11MM 400CM RT FEM I,4162.2
Clinch Valley,"TOT HIP,LINER,CUP 102522",3410.4
Clinch Valley,CENTRALIZER OD12MM NPOR,593.25
Clinch Valley,TROCAR CATHETER 12FR,49.35
Clinch Valley,SCREW SYN 214.826,106.05
Clinch Valley,SCREW 401.509.96,159.6
Clinch Valley,CALPEL SURGICAL D350UM P,123.9
Clinch Valley,SCRDRVR ASNS 3 HEX CANN,666.75
Clinch Valley,SCR BN 2.3MM 18MM VARIAX,384.3
Clinch Valley,CATH THRMB 120CM 3MM 150,5796
Clinch Valley,EXTENSIO STM TIV L100MM,4383.75
Clinch Valley,WIRE FIXTN SS L15.2CM OD,37.8
Clinch Valley,PLATE BNE SS ODSEC3.5MM,3783.15
Clinch Valley,PLATE MED 1.5MM 2.3MM SC,756
Clinch Valley,CATH BLN 2.75MM 12MM NCM,460.95
Clinch Valley,CARTRIDGE PH FETAL MONIT,331.8
Clinch Valley,INSERT TIB 3 15MM KN UHM,2416.05
Clinch Valley,SET INTRACRANIAL PRESSUR,1566.6
Clinch Valley,STOCKING ANTI-EMB MED RE,204.75
Clinch Valley,SCREW BN 3X10X4MM ASNS M,655.2
Clinch Valley,SCREW CORTEX 400.806.96,308.7
Clinch Valley,PLATE 1.5MM 2.3MM SCR 4,672
Clinch Valley,INSERT TIB 4 7MM POST ST,3472.35
Clinch Valley,SCREW BNE 4X20 SS T15 ST,108.15
Clinch Valley,SCREW BN 4MM 45MM 15MM S,68.25
Clinch Valley,SHEATH GUIDE HELIX,4631.43
Clinch Valley,SSCREW BN 2.5MM 10MM CAN,384.3
Clinch Valley,NEEDLE INJECTOR 25 GA,225.75
Clinch Valley,SCREW SYN 214.528,689.85
Clinch Valley,FORCEPS BX PIRANHA 3FR 1,1318.8
Clinch Valley,CATHETER SUPRAPUBIC  14F,166.95
Clinch Valley,PE PLUS (MR) 2.25MMX32MM,5172.3
Clinch Valley,CATHETER BLNDIL .035IN 5,521.85
Clinch Valley,LENS SN60AT.220,1185.45
Clinch Valley,STEM HIP PLUS TMZF #2,34526.1
Clinch Valley,KIT STYLET 58 CM,217.35
Clinch Valley,STENT CRNRY LIBERTE/MONO,2178.75
Clinch Valley,CEMENT BN HYDROSET 3ML I,4344.9
Clinch Valley,STEM FEM 13.5MM TXTR APR,11256
Clinch Valley,NAIL IM 36X11 VERSANAIL,6548.85
Clinch Valley,CATH GD JR3.5 CRV 6FR 90,229.95
Clinch Valley,STOCKING ANTI-EMB SM REG,96.6
Clinch Valley,LINER ACTB ALTRX PNCL NT,2756.25
Clinch Valley,EMRG MONRL BLN CTH 15/3.,492.45
Clinch Valley,TUBE JJNSTM 108IN 16FR P,216.3
Clinch Valley,SCREW SYN 204.834,72.45
Clinch Valley,ADAPTER INHALER,5.25
Clinch Valley,GUARD TEETH,23.1
Clinch Valley,BURR SHVR OD4MM 6 FLUT B,192.15
Clinch Valley,BUTTON GASTRO DEVICE,423.43
Clinch Valley,CATH BLN MUSTANG 3MM 20M,664.65
Clinch Valley,NDL BIOPSY BRONCH,258
Clinch Valley,SCREW BN 2.3MM 12MM HND,148.05
Clinch Valley,STENT PANCREATIC 3-6,405.3
Clinch Valley,ELECTRODES A VITAL STIM,145.95
Clinch Valley,BLADE SAW 29.5MM LNG NAR,159.6
Clinch Valley,SET DECOMP CDS 14175,815.85
Clinch Valley,CRW BN L55MM OD4MM CANC,417.9
Clinch Valley,COLLAR UNIVERSAL 3,35.7
Clinch Valley,SCREW BN 2MM 28MM 6MM AS,616.35
Clinch Valley,KNIFE ROCKER,132.3
Clinch Valley,BEARING 71/75MMX14MM VNG,2967.3
Clinch Valley,CUTTER ASCOPIC 4MM ANG T,253.05
Clinch Valley,EPIC VASCULAR 12X61X120,3600.45
Clinch Valley,ROD 174MM 8MM SMCRC MRI,901.95
Clinch Valley,GRIP CABLE BNE PLATE 490,2096.85
Clinch Valley,PLATE MED 1MM 2.3MM SCR,835.8
Clinch Valley,ELECTRODE GROOVED (TOME),1143.45
Clinch Valley,INSERT TIB 4 H8MM STAB,6040.65
Clinch Valley,WIRE ORTHO GAM L450MM OD,454.65
Clinch Valley,STENT COR 2.75MM 12MM 1,2769.9
Clinch Valley,HIP CUP SELF CENTER 57,2932.65
Clinch Valley,PLATE DISTAL VOLAR RIGHT,3192
Clinch Valley,BNDG PRFR COMPR LF 4 LYR,75.6
Clinch Valley,CEMENT HOWMEDICA,421.05
Clinch Valley,CENTRALIZER RESTRICTOR,421.05
Clinch Valley,STENT BILI PALMZ GNS L14,5420.1
Clinch Valley,CATH CV MORPHEUS SS WR P,778.05
Clinch Valley,FIXATION 4.2X3.5 40MM S,501.9
Clinch Valley,SCREW BN 5MM 65MM T2 T1,639.45
Clinch Valley,ROD SPNL 40MM 5.5MM,1946.7
Clinch Valley,CATH ANGIO .038IN PGTL 1,50.4
Clinch Valley,IMPLANT CENTRALIZER 17MM,422.1
Clinch Valley,SCREW BN 4MM 32MM ASNS 3,607.95
Clinch Valley,RADIAL HEMOST ASIS TR BA,205.8
Clinch Valley,INSTRUMENTS EYE,185.85
Clinch Valley,CATHETER URTH BDX LBR 22,68.25
Clinch Valley,COIL CERECYTE PRESIDIO,12195.75
Clinch Valley,CATHETER DRN 32FR PLR-EV,50.68
Clinch Valley,COLLAR PHIL SMALL,361.2
Clinch Valley,CATH INFS 5FR 135CM 40CM,610.05
Clinch Valley,SCREW BN 4MM 16MM 6MM SS,96.6
Clinch Valley,NAIL 10X36MM RT HIP,6984.6
Clinch Valley,PLATE SYN 223.56,416.85
Clinch Valley,MIIG INVASIVE INJ GRAFT,13238.4
Clinch Valley,GORE VAS GRAFT 8070080L,3444
Clinch Valley,SCREW SYN 280.320S,98.7
Clinch Valley,CREW BBE K16MM OD3.5MM C,88.2
Clinch Valley,FIRST MOLAR CROWN 500-92,37.8
Clinch Valley,"STAPLER,RELOAD 30MM",533.4
Clinch Valley,STENT COR 2.5MM 22MM 1 S,2769.9
Clinch Valley,BONE SCREW 3.0 MM 20MM,1541.4
Clinch Valley,SCREW BN 6.5MM 100MM 40M,819
Clinch Valley,AIRWAY ORAL 60MM,58.8
Clinch Valley,GUARD PALLAB FINGER SM,225.75
Clinch Valley,NEEDLE ENDPTH PN 150,93.45
Clinch Valley,TUBE T STERILE 18FR,80.85
Clinch Valley,"BALL PIN JURGAN .062""",67.2
Clinch Valley,ADAPTER VI COMPOUNDING V,6.3
Clinch Valley,CATH GD JCL5 CRV 5FR COR,229.95
Clinch Valley,SCREW SYN 207.045,85.05
Clinch Valley,WIRE CERCLAGE 1.0MM,32.55
Clinch Valley,PKG IRR AGG MNSC CTR 4.0,403.2
Clinch Valley,BRUSH CYTO MICRO,166.95
Clinch Valley,DEVICE MICRVSV #5055,214.2
Clinch Valley,STENT C07100SE,2585.1
Clinch Valley,COTTONOID 1/2X1 1/2,57.75
Clinch Valley,SCREW BN 4MM 40MM ASNS 3,607.95
Clinch Valley,SCREW BN 8MM 65MM 25MM A,798
Clinch Valley,ROD C L150 MM OD8 MM BRA,2920.05
Clinch Valley,DRAIN MCLEAN SUMP ST 16F,417.9
Clinch Valley,STENT 2.75X30MM RES INT,6187.65
Clinch Valley,PINNACLE MTL INS NEUT 16,12699.75
Clinch Valley,SUTURE 5641 G,86.1
Clinch Valley,ATS45 199514,627.9
Clinch Valley,ELECTRODE FULG 105CMX2FR,371.7
Clinch Valley,BLADE SAW L21CM FLEXIBLE,546
Clinch Valley,SCR BN 3.5MM 70MM ZPS SS,116.55
Clinch Valley,FORCEP BIOPSY DF 2.5 160,471.45
Clinch Valley,PIN GUIDE ITST THREADED,574.35
Clinch Valley,BIT DRL 340MM 4.2MM T2 L,522.9
Clinch Valley,SUTURE U12T,43.05
Clinch Valley,SCR BN 2.7MM 20MM VARIAX,442.05
Clinch Valley,SCREW BN 2MM 11MM 5MM AS,616.35
Clinch Valley,PIN HLF 150MM 5MM APX HF,400.05
Clinch Valley,CIRCUIT ANES BREATHING C,317.1
Clinch Valley,YOKE TIBIAL OSS KNEE REI,5179.65
Clinch Valley,SCREW BNE SS 14MM THRD L,96.6
Clinch Valley,CAUTERY COAG FT. SWITCH,203.7
Clinch Valley,SUTURE B518,23.1
Clinch Valley,SINGLE-USE 400 MICRON LA,955.5
Clinch Valley,BURR ZIMMER 5092-128 ROU,89.25
Clinch Valley,CUTTER 4.8 FLAT END,1840.65
Clinch Valley,SCREW CORTL L85MMXW6.5MM,416.85
Clinch Valley,SCREW BNE L120MM OD10.5M,1825.95
Clinch Valley,STNT P PRMR (MR) 2.75X20,4690.35
Clinch Valley,CATH RENEGADE,1380.75
Clinch Valley,ROD FIXTN HOFFMAN 2 ARTI,1554
Clinch Valley,SCREW 3.5 204 816,85.05
Clinch Valley,STAPLER ETH TCR 55,416.85
Clinch Valley,BEARING 63-67MMX14MM VNG,8835.75
Clinch Valley,BURR ROUND 2.0,151.2
Clinch Valley,INSERT TIB 2 17.5MM KN U,3943.8
Clinch Valley,DILATOR ESO 18.20,1748.25
Clinch Valley,PLATE 4 HL BN LT DIST VO,2779.35
Clinch Valley,BIT SURG DRL OD3.2MM CAL,590.1
Clinch Valley,SUTURE VCL 2-0 OSCR .4,28.35
Clinch Valley,SCREW BONE-0 24MM,674.1
Clinch Valley,"BARRIER STOMA 4""",29.4
Clinch Valley,SNARE 13 MM,297.15
Clinch Valley,SENSOR DETEAT,112.35
Clinch Valley,HEAD FEM +3.5MM 12/14 32,2947.35
Clinch Valley,MESH SURG PROC L6INXW6IN,3686.55
Clinch Valley,SCREW BONE 6.5 X 22MM,741.3
Clinch Valley,LENS SN60WF.115,1094.1
Clinch Valley,PIN FIXATION 3.2DX150MM,384.3
Clinch Valley,BOLT 458.68 S,521.85
Clinch Valley,SUTURE ETH 10-0 CS140-6,56.7
Clinch Valley,PLATE LG 1.3MM 2.3MM SCR,938.7
Clinch Valley,SHELL ACETB PINCL 100 OD,8143.8
Clinch Valley,"SHOE LCES 24"" REHAB",10.5
Clinch Valley,NAIL 11MM 180MM SHRT,5280.45
Clinch Valley,STEM FEM CMNT HI OFST SM,7394.1
Clinch Valley,SCREW BN 3.5X22MM SS LOC,434.7
Clinch Valley,PE PLUS (MR) 4.00MMX16MM,5172.3
Clinch Valley,CATH GUIDE L100CM OD6FR,229.95
Clinch Valley,NEEDLE SINGLE WALL 7CM,21
Clinch Valley,STENT COR L12MM OD3M H74,2178.75
Clinch Valley,CATHETER 7FR 6.0CM JUDIN,434.7
Clinch Valley,SCREW BN 8MM 110MM 25MM,798
Clinch Valley,CATH BLN 12MM 40MM 135CM,664.65
Clinch Valley,PLATE MINI 4 HOLE R/L,122.85
Clinch Valley,POROUS COATED TOTAL HIP,24072.3
Clinch Valley,SENSR ESOPH STETH 18,267.75
Clinch Valley,PIN FX OCK DRL HPRFR,721.35
Clinch Valley,CLIP LIGACLIP LC300,68.25
Clinch Valley,DEVICE SUT CAPTURING,262.5
Clinch Valley,BURR ACE 21-50-0020,54.6
Clinch Valley,BN L42MM OD4MM CANC F TH,572.25
Clinch Valley,BIT SURG DRL LNG OD4MM,473.55
Clinch Valley,DRESSING 6.5X6.4 EXUDERM,53.55
Clinch Valley,MASK FACE TODDLER,58.8
Clinch Valley,BURR 10CM CRBDE 2-6MM 2S,29.4
Clinch Valley,COMPONENT FEM 6 NAR KN R,5742.45
Clinch Valley,CATH URETHRAL 16F 30CC,57.75
Clinch Valley,SCREW BN 6.5MM 20MM PNCL,568.05
Clinch Valley,STRAP BUDDY #A317-1,29.4
Clinch Valley,PLATE SYN 241.85,1126.65
Clinch Valley,SCREW BN 2.3MM 18MM TI,421.05
Clinch Valley,BRUSH CYTO 3MM 2MM 1150M,57.75
Clinch Valley,BOLT 458.48 S,521.85
Clinch Valley,LENS ACRTSCO 6.0 BCNVX.2,591.15
Clinch Valley,SCREW SYN 209.900,1335.6
Clinch Valley,PLATE SYN 241.36,195.3
Clinch Valley,CUTTER ARTHROSCOPIC 3.5M,300.3
Clinch Valley,SUTURE J497,68.25
Clinch Valley,SCREW BNE LNG L12MM OD3.,384.3
Clinch Valley,"BANDAGE ACE 2""",26.25
Clinch Valley,SET CRICOTHR L7.5CM OD6M,415.8
Clinch Valley,HEAD FEM COCR 1.5MM,6984.6
Clinch Valley,INSTRUMENT ENDO CLINCH A,976.5
Clinch Valley,PLATE 446.032,4048.8
Clinch Valley,BIT DRILL AU 110MM 2.5MM,286.65
Clinch Valley,GRAFT VASCULAR L40 18X10,2828.7
Clinch Valley,DRESSING HDRCLD TPR 2X2I,3.15
Clinch Valley,PLATE SS 6 HL TTL STAB A,4353.3
Clinch Valley,GUIDE WIRE BENTON,135.45
Clinch Valley,EXP5.50POLYAXL SCR7.0X50,5642.7
Clinch Valley,CATH OD6FR PRO FLO JL5.0,50.4
Clinch Valley,CATH BLNDIL 5FR 5MM 220C,554.4
Clinch Valley,SCREW BNE GAM3 T1 LAG ST,1717.8
Clinch Valley,SUTURE U204,30.45
Clinch Valley,INSERT TIB 2.5 10MM KN U,2535.75
Clinch Valley,GUIDE WIRE MEDITECH 46-5,117.6
Clinch Valley,INSERT TIB 2.5 H 15MM ST,4433.1
Clinch Valley,SCREW BN 4MM ASNS 3TI 40,538.65
Clinch Valley,SCREW BONE 10.5MM HIP LA,1985.55
Clinch Valley,BOLT 459.95 S,551.25
Clinch Valley,GUIDEWIRE MEDITECH 46-50,151.2
Clinch Valley,PROTECTO TISS JURGAN,132.3
Clinch Valley,2.7 DRILL BIT,217.35
Clinch Valley,CATH URETHERAL FLEX 5 FR,328.65
Clinch Valley,BOOT SUSPENSION,249.9
Clinch Valley,CTH EMRG MONRL BLN 12/4,492.45
Clinch Valley,CATHETER 7FR LEFT 3.5CM,434.7
Clinch Valley,SCREW BNE T2 CMPRS ADV F,639.45
Clinch Valley,AUGMENT TIB  NXGN 59 LT,13562.85
Clinch Valley,PLATE 5 HL BN DIST LAT F,1942.5
Clinch Valley,BIT DRL 125MM 2MM STRL,441
Clinch Valley,STENT BILI L100MM L120CM,7429.8
Clinch Valley,NAIL TB 8X360 1822-08365,5082
Clinch Valley,SCREW CORT 214.832,184.8
Clinch Valley,TUBE TRACHEA SZ 2,89.25
Clinch Valley,SCREW SYN 216.030,100.8
Clinch Valley,PROBE SUCTION 28CM,217.35
Clinch Valley,SUTURE 5M02,534.45
Clinch Valley,PACKEMAKER SSR 306 U,37509.15
Clinch Valley,EPIC VASCULAR 6X61X75,3600.45
Clinch Valley,IMPLANT CENTRIZR,404.25
Clinch Valley,NEEDLE KOPANS SPRINGHK 9,124.95
Clinch Valley,CAP PROTECT 5.0,7.35
Clinch Valley,GUIDEWIR ORTHO L28IN OD3,416.85
Clinch Valley,DRESSING 4X4 STRATOSORB,3.15
Clinch Valley,SCREW BONE 4X60MM UNIFLX,94.5
Clinch Valley,SCREW SYN 214.840,89.25
Clinch Valley,ULTVRS CTH 4MM 130CM 200,289.8
Clinch Valley,SCREW SYN 212.104,623.7
Clinch Valley,PLATE SYN 222.04,185.85
Clinch Valley,PROSTHESIS HIP POROUS DU,18846.45
Clinch Valley,GUIDEWIRE VASC 300,129.15
Clinch Valley,MESH SURG 8X6.8IN VNTRL,2647.05
Clinch Valley,GRAFT RRT030300 70L,4312.35
Clinch Valley,GRAFT BNE EQUIVABONE L5C,9477.3
Clinch Valley,SCREW 3.5 LOCKING CORTIC,670.95
Clinch Valley,BOWL BN CMNT MX,883.05
Clinch Valley,BIT DRL 8MM ASNS 3 LG CA,1625.4
Clinch Valley,SUTURE PROLENE 4 (8526H),28.35
Clinch Valley,GRAFT BNE L10MM 1ML PSTE,660.45
Clinch Valley,SUTURE J 316,29.4
Clinch Valley,CATHETER EPISTAT,437.85
Clinch Valley,SCREW CANC 6.5X25,353.85
Clinch Valley,SCREW SYN 206.022,86.1
Clinch Valley,ENDO LOADING UNIT,1496.25
Clinch Valley,BLADE MICRO RECIPROCATIN,37.8
Clinch Valley,T2 STD TIBIAL NAIL 10MM,5082
Clinch Valley,NAIL 474.242 S,3412.5
Clinch Valley,STNT BIL 8MM 40MM 80CM L,1860.6
Clinch Valley,GUIDEWIRE VASC J .025IN,85.05
Clinch Valley,POLY TI PDCL SCR 6.25X45,2815.05
Clinch Valley,PICC 5FR DUAL LUMEN POWE,329.7
Clinch Valley,BOLT 458.32 S,521.85
Clinch Valley,PEG FX L28MM OD2.5MM ORT,213.15
Clinch Valley,CATH ROBINSON 16FR,16.8
Clinch Valley,EPIC VASCULAR 9X30X75,3600.45
Clinch Valley,SCREW BN 13MM 90MM 0+SS,1018.5
Clinch Valley,PLATE BN TIBIAL DIST MED,5523
Clinch Valley,ANES BREATHING CIRCUIT,36.75
Clinch Valley,NAIL 479.38 S,3589.95
Clinch Valley,SHEATH INTRO 6FR RADL ND,301.35
Clinch Valley,DRILL BIT OD5.0MM FEMORA,1017.45
Clinch Valley,BEARING 71/75MMX16MM VNG,2967.3
Clinch Valley,CLMP PIN TO ROD CPLNG MR,1018.5
Clinch Valley,PLATE SYN 224.53,228.9
Clinch Valley,SCREW BN L30MM OD ORTH L,473.55
Clinch Valley,"TUBE FEEDING 5FR 15"" STE",184.8
Clinch Valley,ELECTRODE ESURG 4IN BLDE,19.95
Clinch Valley,SCREW 75 MM,169.05
Clinch Valley,CATH GD RBU4 CRV 6FR 100,229.95
Clinch Valley,STOCKING ANTI-EMB XXLARG,108.15
Clinch Valley,SCREW BN 5MM 50MM ASNS 3,533.4
Clinch Valley,CONNECTOR TUBE Y CLEAR D,44.1
Clinch Valley,SUTURE NABSORB 360517,67.2
Clinch Valley,CATH BLNDIL 1.5MM 12MM,702.45
Clinch Valley,SHEATH INTRO 5FR RADL ND,301.35
Clinch Valley,SUTURE 812,32.55
Clinch Valley,BURR 6 FULTED,368.55
Clinch Valley,GRAFT VASCULAR L40  16X9,2828.7
Clinch Valley,SCREW GN 3.5MM 34MM SS C,72.45
Clinch Valley,SUTURE 8663,191.1
Clinch Valley,PLATE SYN 240.05,719.25
Clinch Valley,GRAFT CV L75MM OD6MM STR,392.7
Clinch Valley,PLATE 123MM SS RFLX BN R,3018.75
Clinch Valley,EXCHANGE TUBE,354.9
Clinch Valley,STAPLER ETH XR 30 B,317.1
Clinch Valley,TUBE RAE 7.0,149.1
Clinch Valley,BRUSH BIOPSY 8301411,267.75
Clinch Valley,SPEEDBAND 8,4992.75
Clinch Valley,AIRWAY ORAL 90MM,43.05
Clinch Valley,BALLOON NCEUP5015XNCEUPH,382.2
Clinch Valley,PLATE SYN 222.05,192.15
Clinch Valley,BURR SHVR OD 5.5MM 6 FLU,241.5
Clinch Valley,SCREW BN 4MM 32MM ASNS 3,607.95
Clinch Valley,SCREW BNE 489658,454.65
Clinch Valley,POSITIONER,72.45
Clinch Valley,CANNULA ORTHO,16.53
Clinch Valley,PEG FULLY THREADED 2.5X1,460.95
Clinch Valley,ELETRODRE TNS 1.8,194.25
Clinch Valley,PLATE BNE SS SHRT 2.4MM,2899.05
Clinch Valley,IRRIGATOR SUCTION A/S 17,925.05
Clinch Valley,DERMAGRAFT 1 SQCM,66.15
Clinch Valley,CUP ACTB 48MM PNCL BNTM,3858.75
Clinch Valley,SCREW BN 3.8MM 42MM VARI,401.1
Clinch Valley,INSERT TIB 2H 12.5MM STA,4433.1
Clinch Valley,CATH UMBILIC ARTERY 5FR,159.6
Clinch Valley,FILTER SPECIMEN COLLECTO,94.5
Clinch Valley,ROD EX FIX 500MM 8MM HFM,1132.95
Clinch Valley,SCREW GNE T2 L50MM OD4.0,610.05
Clinch Valley,"CATHETER BALLOON .018""",1344
Clinch Valley,SUTURE BONE WAX,23.1
