PROC #,Procedure Description,IP Price,OP Price,Note (*)
1003,ATROPINE 0.4 MG/ML INJECTION SOLUTION,47.5,47.5,*
1004,ATROPINE 1 % EYE DROPS,301.5,301.5,*
1005,ALBUTEROL SULFATE CONCENTRATE 2.5 MG/0.5 ML SOLUTION FOR NEBULIZATION,5,5,*
1006,BACITRACIN 500 UNIT/GRAM TOPICAL OINTMENT,21.5,21.5,*
1007,BACITRACIN 500 UNIT/GRAM EYE OINTMENT,680.5,680.5,*
1008,"NEOMYCIN-BACITRACN ZN-POLYMYX 3.5 MG-400 UNIT-5,000 UNIT/GRAM TOP OINT",40,40,*
1009,"BACITRACIN-POLYMYXIN B 500 UNIT-10,000 UNIT/GRAM EYE OINTMENT",111.5,111.5,*
1010,BACLOFEN 10 MG TABLET,3,3,*
1011,BENZONATATE 100 MG CAPSULE,3,3,*
1012,BETHANECHOL CHLORIDE 10 MG TABLET,3,3,*
1013,BETHANECHOL CHLORIDE 25 MG TABLET,3,3,*
1014,BISACODYL 10 MG RECTAL SUPPOSITORY,3,3,*
1015,BUPIVACAINE (PF) 0.75 % (7.5 MG/ML) INJECTION SOLUTION,36,36,*
1016,CALAMINE 8 %-ZINC OXIDE 8 % LOTION,3,3,*
1017,PHENOBARBITAL SODIUM 130 MG/ML INJECTION SOLUTION,521.5,521.5,*
1018,CALCIUM GLUCONATE 100 MG/ML (10 %) INTRAVENOUS SOLUTION,66,66,*
1019,TACROLIMUS 0.5 MG CAPSULE,7.5,7.5,*
1020,CARBAMAZEPINE 100 MG CHEWABLE TABLET,3,3,*
1021,CARBAMAZEPINE 200 MG TABLET,3,3,*
1022,CARBAMIDE PEROXIDE 6.5 % EAR DROPS,3,3,*
1023,CARISOPRODOL 350 MG TABLET,3,3,*
1024,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,20.5,20.5,*
1025,FUROSEMIDE 10 MG/ML IJ SOLN 4 ML (FOR ANESTH USE ONLY),44,44,*
1026,CHLORDIAZEPOXIDE 10 MG CAPSULE,3,3,*
1027,CHLORDIAZEPOXIDE 25 MG CAPSULE,3,3,*
1028,CHLORPHENIRAMINE 4 MG TABLET,3,3,*
1029,CHLORPROMAZINE 25 MG/ML INJECTION SOLUTION,170,170,*
1030,CHLORPROMAZINE 10 MG TABLET,3.5,3.5,*
1031,CHLORPROMAZINE 25 MG TABLET,4.5,4.5,*
1032,TETRACAINE HCL (PF) 1 % (10 MG/ML) INJECTION SOLUTION,337.5,337.5,*
1033,CHLORTHALIDONE 25 MG TABLET,3,3,*
1034,IVIG ADMINISTRATION RECOMMENDATIONS,0,0,*
1035,CLINDAMYCIN HCL 150 MG CAPSULE,3,3,*
1036,CLINDAMYCIN 150 MG/ML INJECTION SOLUTION,56.5,56.5,*
1037,CLONIDINE HCL 0.1 MG TABLET,3,3,*
1038,CLONIDINE HCL 0.2 MG TABLET,3,3,*
1039,VORICONAZOLE 200 MG INTRAVENOUS SOLUTION,657.5,657.5,*
1040,CLOTRIMAZOLE 1 % TOPICAL CREAM,3,3,*
1041,COCAINE 4 % TOPICAL SOLUTION,1590,1590,*
1042,COLCHICINE 0.6 MG TABLET,85,85,*
1043,"CYANOCOBALAMIN (VIT B-12) 1,000 MCG/ML INJECTION SOLUTION",22,22,*
1044,"CYANOCOBALAMIN (VIT B-12) 1,000 MCG TABLET",3,3,*
1045,CYCLOBENZAPRINE 10 MG TABLET,3,3,*
1046,CYCLOPENTOLATE 1 % EYE DROPS,64.5,64.5,*
1047,CYPROHEPTADINE 4 MG TABLET,3,3,*
1048,COLESEVELAM 625 MG TABLET,5,5,*
1049,DESIPRAMINE 25 MG TABLET,3,3,*
1050,DEXAMETHASONE 0.5 MG/5 ML ORAL SOLUTION,0.5,0.5,*
1051,DEXAMETHASONE 0.5 MG TABLET,3,3,*
1052,DEXAMETHASONE 4 MG TABLET,3,3,*
1053,DEXAMETHASONE 4 MG/ML INJECTION SOLUTION,7,7,*
1054,DEXTROSE 20 % IN WATER (D20W) INTRAVENOUS SOLUTION,58,58,*
1055,DEXTROSE 25 % IN WATER (D25W) INTRAVENOUS SYRINGE,97.5,97.5,*
1056,DEXTROSE 5 % IN WATER (D5W) INTRAVENOUS SOLUTION,28.5,28.5,*
1057,DEXTROSE 50 % IN WATER (D50W) INTRAVENOUS SYRINGE,15.5,15.5,*
1058,DEXTROSE 70 % IN WATER (D70W) INTRAVENOUS SOLUTION,99.5,99.5,*
1059,RIVAROXABAN 15 MG TABLET,15,15,*
1060,DIAZEPAM 2 MG TABLET,3,3,*
1061,DIAZEPAM 5 MG TABLET,3,3,*
1062,DIBUCAINE 1 % TOPICAL OINTMENT,60.5,60.5,*
1063,DICLOXACILLIN 250 MG CAPSULE,3,3,*
1064,DICYCLOMINE 10 MG/ML INTRAMUSCULAR SOLUTION,372,372,*
1065,DICYCLOMINE 10 MG CAPSULE,3,3,*
1066,DICYCLOMINE 20 MG TABLET,3,3,*
1067,DIFLUNISAL 500 MG TABLET,3,3,*
1068,DIGOXIN 250 MCG/ML INJECTION SOLUTION,244.5,244.5,*
1069,GADOBUTROL 7.5 MMOL/7.5 ML (1 MMOL/ML) INTRAVENOUS SOLUTION,69,69,*
1070,DIGOXIN 125 MCG TABLET,3,3,*
1071,DIGOXIN 250 MCG TABLET,3,3,*
1072,DILTIAZEM 30 MG TABLET,3,3,*
1073,DILTIAZEM 60 MG TABLET,3,3,*
1074,DIPHENHYDRAMINE-ZINC ACETATE 2 %-0.1 % TOPICAL CREAM,3,3,*
1075,DIPHENHYDRAMINE 50 MG/ML INJECTION SOLUTION,9,9,*
1076,DIPHENHYDRAMINE 50 MG CAPSULE,3,3,*
1077,DIPHENHYDRAMINE 12.5 MG/5 ML ORAL ELIXIR,5,5,*
1078,DIPHENHYDRAMINE 25 MG TABLET,3,3,*
1079,DIPHENOXYLATE-ATROPINE 2.5 MG-0.025 MG TABLET,3,3,*
1080,HYDROCORTISONE 5 MG TABLET,3,3,*
1081,DIPYRIDAMOLE 25 MG TABLET,3,3,*
1082,DISOPYRAMIDE PHOSPHATE 100 MG CAPSULE,3,3,*
1083,DISOPYRAMIDE PHOSPHATE 150 MG CAPSULE,3,3,*
1084,VALPROATE SODIUM 500 MG/5 ML (100 MG/ML) INTRAVENOUS SOLUTION,34.5,34.5,*
1085,DOCUSATE SODIUM 100 MG CAPSULE,3,3,*
1086,DOCUSATE SODIUM 50 MG/5 ML ORAL LIQUID,1,1,*
1087,DOPAMINE 400 MG/5 ML (80 MG/ML) INTRAVENOUS SOLUTION,61.5,61.5,*
1088,HEPARIN PROTOCOL FOR VTE (PE & DVT),0,0,*
1089,DOXEPIN 10 MG CAPSULE,3,3,*
1090,DOXEPIN 25 MG CAPSULE,3,3,*
1091,DOXEPIN 50 MG CAPSULE,3,3,*
1092,DOXYCYCLINE HYCLATE 100 MG INTRAVENOUS POWDER FOR SOLUTION,197,197,*
1093,DOXYCYCLINE HYCLATE 100 MG CAPSULE,3,3,*
1094,MIDAZOLAM 1 MG/ML INJECTION SOLUTION,9,9,*
1095,EPHEDRINE SULFATE 50 MG/ML INJECTION SOLUTION,132.5,132.5,*
1096,EPINEPHRINE 0.1 MG/ML INJECTION SYRINGE,50.5,50.5,*
1097,EPINEPHRINE 1 MG/ML INJECTION SOLUTION,28.5,28.5,*
1098,ERYTHROMYCIN 5 MG/GRAM (0.5 %) EYE OINTMENT,189.5,189.5,*
1099,FENTANYL (PF) 50 MCG/ML INJECTION SOLUTION,52.5,52.5,*
1100,FERROUS SULFATE 325 MG (65 MG IRON) TABLET,3,3,*
1101,FLUOCINONIDE 0.05 % TOPICAL CREAM,25.5,25.5,*
1102,FLUOCINONIDE 0.05 % TOPICAL OINTMENT,36,36,*
1103,FOLIC ACID 5 MG/ML INJECTION SOLUTION,299.5,299.5,*
1104,FOLIC ACID 1 MG TABLET,3,3,*
1105,GADOBUTROL 10 MMOL/10 ML (1 MMOL/ML) INTRAVENOUS SOLUTION,69,69,*
1106,FUROSEMIDE 20 MG TABLET,3,3,*
1107,FUROSEMIDE 40 MG TABLET,3,3,*
1108,FUROSEMIDE 80 MG TABLET,3,3,*
1109,GEMFIBROZIL 600 MG TABLET,3,3,*
1110,APIXABAN 2.5 MG TABLET,11.5,11.5,*
1111,GENTAMICIN 0.3 % (3 MG/GRAM) EYE OINTMENT,128.5,128.5,*
1112,GENTAMICIN 0.3 % EYE DROPS,48.5,48.5,*
1113,GLYBURIDE 5 MG TABLET,3,3,*
1114,GLYCOPYRROLATE 0.2 MG/ML INJECTION SOLUTION,81.5,81.5,*
1115,GUAIFENESIN 100 MG/5 ML ORAL LIQUID,3,3,*
1116,HALOPERIDOL 0.5 MG TABLET,3,3,*
1117,HALOPERIDOL 1 MG TABLET,3,3,*
1118,HALOPERIDOL 5 MG TABLET,3,3,*
1119,HALOPERIDOL LACTATE 5 MG/ML INJECTION SOLUTION,10,10,*
1120,HOMATROPINE 5 % EYE DROPS,216,216,*
1121,HYDRALAZINE 20 MG/ML INJECTION SOLUTION,34.5,34.5,*
1122,HYDRALAZINE 10 MG TABLET,3,3,*
1123,HYDRALAZINE 25 MG TABLET,3,3,*
1124,HYDROCHLOROTHIAZIDE 25 MG TABLET,3,3,*
1125,HYDROMORPHONE IN 0.9 % NACL 30 MG/30 ML IV PCAS OPIOID TOLERANT,247.5,247.5,*
1126,HYDROCORTISONE 1 % TOPICAL CREAM,15.5,15.5,*
1127,HYDROCORTISONE 1 % TOPICAL OINTMENT,18.5,18.5,*
1128,HYDROCORTISONE 20 MG TABLET,3,3,*
1129,HYDROCORTISONE ACETATE 25 MG RECTAL SUPPOSITORY,9,9,*
1130,HYDROMORPHONE 2 MG TABLET,5,5,*
1131,HYDROXYZINE HCL 50 MG/ML INTRAMUSCULAR SOLUTION,59,59,*
1132,HYDROXYZINE HCL 10 MG TABLET,3,3,*
1133,HYDROXYZINE HCL 25 MG TABLET,3,3,*
1134,HYOSCYAMINE 0.125 MG/ML ORAL DROPS,24,24,*
1135,IBUPROFEN 200 MG TABLET,3,3,*
1136,IBUPROFEN 400 MG TABLET,3,3,*
1137,IBUPROFEN 600 MG TABLET,3,3,*
1138,CEFEPIME 1 GRAM/50 ML IN DEXTROSE 5 % INTRAVENOUS PIGGYBACK,159,159,*
1139,IMIPRAMINE 25 MG TABLET,3,3,*
1140,INDAPAMIDE 2.5 MG TABLET,3,3,*
1141,INDOMETHACIN 25 MG CAPSULE,5,5,*
1142,HEPARIN PROTOCOL FOR ACUTE CORONARY SYNDROME,0,0,*
1143,ISONIAZID 300 MG TABLET,3,3,*
1144,ISOPROTERENOL 0.2 MG/ML INJECTION SOLUTION,10741,10741,*
1145,ISOSORBIDE DINITRATE 10 MG TABLET,3,3,*
1146,ISOSORBIDE DINITRATE 20 MG TABLET,3,3,*
1147,ISOSORBIDE DINITRATE 5 MG TABLET,3,3,*
1148,AMINO ACIDS 4.25 % WITH LYTES AND CALCIUM IN D10W INTRAVENOUS SOLUTION,480,480,*
1149,KETAMINE 50 MG/ML INJECTION SOLUTION,4,4,*
1150,OXYTOCIN 20 UNIT/1000 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,99,99,*
1151,LACTATED RINGERS INTRAVENOUS SOLUTION,42.5,42.5,*
1152,LEVOTHYROXINE 100 MCG INTRAVENOUS SOLUTION,830.5,830.5,*
1153,LEVOTHYROXINE 25 MCG TABLET,3,3,*
1154,LEVOTHYROXINE 50 MCG TABLET,3,3,*
1155,LEVOTHYROXINE 75 MCG TABLET,3,3,*
1156,LEVOTHYROXINE 100 MCG TABLET,3,3,*
1157,LEVOTHYROXINE 125 MCG TABLET,3,3,*
1158,LEVOTHYROXINE 150 MCG TABLET,3,3,*
1159,LIDOCAINE 2 % MUCOSAL JELLY,3,3,*
1160,LIDOCAINE 4 % (40 MG/ML) MUCOSAL SOLUTION,78.5,78.5,*
1161,LIDOCAINE 5 MG/ML (0.5 %) INJECTION SOLUTION,41.5,41.5,*
1162,LIDOCAINE 10 MG/ML (1 %) INJECTION SOLUTION,12.5,12.5,*
1163,LIDOCAINE 20 MG/ML (2 %) INJECTION SOLUTION,27,27,*
1164,LIDOCAINE (PF) 40 MG/ML (4 %) INJECTION SOLUTION,48,48,*
1165,TUBE FEEDING MODULAR,0,0,*
1166,GASTRIC RESIDUALS NURSING MESSAGE,0,0,*
1167,LISINOPRIL 20 MG TABLET,3,3,*
1168,LITHIUM CARBONATE 300 MG TABLET,3,3,*
1169,LITHIUM CITRATE 8 MEQ/5 ML (5 ML) ORAL SOLUTION,3,3,*
1170,LOPERAMIDE 2 MG CAPSULE,3,3,*
1171,LOPERAMIDE 1 MG/5 ML ORAL LIQUID,0.5,0.5,*
1172,LORAZEPAM 0.5 MG TABLET,5,5,*
1173,LORAZEPAM 1 MG TABLET,5,5,*
1174,MAGNESIUM CITRATE ORAL SOLUTION,3,3,*
1175,MAGNESIUM SULFATE 4 MEQ/ML (50 %) INJECTION SOLUTION,5.5,5.5,*
1176,"POTASSIUM CHLORIDE ER 10 MEQ TABLET,EXTENDED RELEASE(PART/CRYST)",3,3,*
1177,MANNITOL 20 % INTRAVENOUS SOLUTION,159.5,159.5,*
1178,MANNITOL 25 % INTRAVENOUS SOLUTION,22.5,22.5,*
1179,MEDROXYPROGESTERONE 5 MG TABLET,3,3,*
1180,MEGESTROL 20 MG TABLET,3,3,*
1181,OXYCODONE-ACETAMINOPHEN 7.5 MG-325 MG TABLET,8,8,*
1182,TRACE ELEMENTS CR-CU-MN-ZN 4 MCG-0.4 MG-0.1 MG-1 MG/ML IV SOLUTION,93,93,*
1183,METHADONE 10 MG TABLET,5,5,*
1184,METHADONE 5 MG TABLET,5,5,*
1185,METHOTREXATE SODIUM 2.5 MG TABLET,5,5,*
1186,METHYLDOPA 250 MG TABLET,3,3,*
1187,METHYLDOPATE 250 MG/5 ML INTRAVENOUS SOLUTION,500,500,*
1188,METHYLENE BLUE (ANTIDOTE) 1 % (10 MG/ML) INTRAVENOUS SOLUTION,205,205,*
1189,METHYLPHENIDATE 5 MG TABLET,11.5,11.5,*
1190,METHYLPREDNISOLONE 4 MG TABLET,11.5,11.5,*
1191,METHYLPREDNISOLONE ACETATE 40 MG/ML SUSPENSION FOR INJECTION,54,54,*
1192,METHYLPREDNISOLONE ACETATE 80 MG/ML SUSPENSION FOR INJECTION,137,137,*
1193,METOCLOPRAMIDE 5 MG/ML INJECTION SOLUTION,11,11,*
1194,METOCLOPRAMIDE 5 MG/5 ML ORAL SOLUTION,1,1,*
1195,METOCLOPRAMIDE 10 MG TABLET,3,3,*
1196,METOCLOPRAMIDE 5 MG TABLET,3,3,*
1197,METOPROLOL TARTRATE 5 MG/5 ML INTRAVENOUS SOLUTION,10,10,*
1198,METOPROLOL TARTRATE 100 MG TABLET,3,3,*
1199,METOPROLOL TARTRATE 50 MG TABLET,3,3,*
1200,METRONIDAZOLE 250 MG TABLET,3,3,*
1201,"IMMUNE GLOB,GAMM(IGG) 10 %-PRO-IGA 0 TO 50 MCG/ML INTRAVENOUS SOLUTION",2887.5,2887.5,*
1202,METRONIDAZOLE 500 MG/100 ML-SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,13,13,*
1203,MICONAZOLE NITRATE 2 % TOPICAL CREAM,3,3,*
1204,MICONAZOLE NITRATE 2 % VAGINAL CREAM,6,6,*
1205,PIPERACILLIN-TAZOBACTAM 4.5 G IVPB D5W LOADABLE MIXTURE,115,115,*
1206,MINERAL OIL ENEMA,24.5,24.5,*
1207,MORPHINE 15 MG/ML INJECTION SOLUTION,55.5,55.5,*
1208,MORPHINE 2 MG/ML INTRAVENOUS SYRINGE,24.5,24.5,*
1209,LIDOCAINE IN 5 % DEXTROSE (PF) 4 MG/ML (0.4 %) IV BOLUS,0,0,*
1210,NADOLOL 20 MG TABLET,3,3,*
1211,NADOLOL 40 MG TABLET,3,3,*
1212,NAFCILLIN 2 GRAM SOLUTION FOR INJECTION,162,162,*
1213,NALBUPHINE 10 MG/ML INJECTION SOLUTION,44.5,44.5,*
1214,BISOPROLOL FUMARATE 5 MG TABLET,3,3,*
1215,NALOXONE 0.4 MG/ML INJECTION SOLUTION,1200.5,1200.5,*
1216,NAPROXEN 250 MG TABLET,5,5,*
1217,NAPROXEN 375 MG TABLET,5,5,*
1218,NEOMYCIN 500 MG TABLET,3,3,*
1219,NEOSTIGMINE METHYLSULFATE 1 MG/ML INTRAVENOUS SOLUTION,100,100,*
1220,NIACIN 100 MG TABLET,3,3,*
1221,"NIACIN ER 500 MG TABLET,EXTENDED RELEASE 24 HR",4,4,*
1222,NIFEDIPINE 10 MG CAPSULE,3,3,*
1223,NITROGLYCERIN 50 MG/10 ML (5 MG/ML) INTRAVENOUS SOLUTION,28.5,28.5,*
1224,"NITROGLYCERIN ER 2.5 MG CAPSULE,EXTENDED RELEASE",3,3,*
1225,"NITROGLYCERIN ER 6.5 MG CAPSULE,EXTENDED RELEASE",3,3,*
1226,NITROGLYCERIN 0.4 MG SUBLINGUAL TABLET,0,0,*
1227,NORTRIPTYLINE 10 MG CAPSULE,3,3,*
1228,NORTRIPTYLINE 25 MG CAPSULE,3,3,*
1229,"NYSTATIN 100,000 UNIT/GRAM TOPICAL CREAM",13.5,13.5,*
1230,"NYSTATIN 100,000 UNIT/ML ORAL SUSPENSION",95,95,*
1231,ORPHENADRINE CITRATE 30 MG/ML INJECTION SOLUTION,119.5,119.5,*
1232,OXYBUTYNIN CHLORIDE 5 MG TABLET,3,3,*
1233,OXYCODONE-ACETAMINOPHEN 5 MG-325 MG TABLET,5,5,*
1234,OXYMETAZOLINE 0.05 % NASAL SPRAY,3,3,*
1235,OXYTOCIN 10 UNIT/ML INJECTION SOLUTION,9.5,9.5,*
1236,PENICILLIN G POTASSIUM 5 MILLION UNIT SOLUTION FOR INJECTION,83.5,83.5,*
1237,PENICILLIN V POTASSIUM 250 MG TABLET,3,3,*
1238,PERPHENAZINE 2 MG TABLET,16.5,16.5,*
1239,PHENAZOPYRIDINE 100 MG TABLET,3,3,*
1240,VORICONAZOLE 50 MG TABLET,12.5,12.5,*
1241,PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJECTION SOLUTION,173.5,173.5,*
1242,PHENOBARBITAL 32.4 MG TABLET,5,5,*
1243,PHENYLEPHRINE 10 MG/ML INJECTION SOLUTION,61.5,61.5,*
1244,PHENYLEPHRINE 2.5 % EYE DROPS,849,849,*
1245,PHENYTOIN SODIUM 50 MG/ML INTRAVENOUS SOLUTION,15,15,*
1246,PHYSOSTIGMINE 1 MG/ML INJECTION SOLUTION,139.5,139.5,*
1247,PILOCARPINE 1 % EYE DROPS,555.5,555.5,*
1248,PILOCARPINE 2 % EYE DROPS,558.5,558.5,*
1249,PILOCARPINE 4 % EYE DROPS,752.5,752.5,*
1250,POTASSIUM ACETATE 2 MEQ/ML INTRAVENOUS SOLUTION,45.5,45.5,*
1251,POTASSIUM CHLORIDE 10 MEQ/100ML IN STERILE WATER INTRAVENOUS PIGGYBACK,31.5,31.5,*
1252,POTASSIUM CHLORIDE 20 MEQ/15 ML ORAL LIQUID,21.5,21.5,*
1253,POTASSIUM PHOSPHATES-MBASIC AND DIBASIC 3 MMOL/ML INTRAVENOUS SOLUTION,9,9,*
1254,PHENYLEPHRINE INFUSION 50MG/250ML (ANES ONLY),354,354,*
1255,POVIDONE-IODINE 10 % TOPICAL SOLUTION,0,0,*
1256,PRAZOSIN 1 MG CAPSULE,3,3,*
1257,PRAZOSIN 2 MG CAPSULE,3,3,*
1258,"PREDNISOLONE ACETATE 1 % EYE DROPS,SUSPENSION",398,398,*
1259,PREDNISONE 5 MG/5 ML ORAL SOLUTION,14.5,14.5,*
1260,PREDNISONE 1 MG TABLET,5,5,*
1261,PREDNISONE 10 MG TABLET,5,5,*
1262,PREDNISONE 20 MG TABLET,5,5,*
1263,PREDNISONE 5 MG TABLET,5,5,*
1264,PRIMIDONE 250 MG TABLET,3,3,*
1265,PROBENECID 500 MG TABLET,7,7,*
1266,PROCAINAMIDE 100 MG/ML INJECTION SOLUTION,45.5,45.5,*
1267,NITROFURANTOIN MONOHYDRATE/MACROCRYSTALS 100 MG CAPSULE,3.5,3.5,*
1268,BALANCED B-100 TABLET,3,3,*
1269,CILOSTAZOL 100 MG TABLET,3,3,*
1270,VALPROIC ACID (AS SODIUM SALT) 250 MG/5 ML (5 ML) ORAL SOLUTION,3,3,*
1271,PROCHLORPERAZINE MALEATE 10 MG TABLET,3,3,*
1272,PROCHLORPERAZINE MALEATE 5 MG TABLET,3,3,*
1273,PROMETHAZINE 25 MG/ML INJECTION SOLUTION,11,11,*
1274,PROMETHAZINE 6.25 MG/5 ML SYRUP,3,3,*
1275,PROMETHAZINE 25 MG TABLET,3,3,*
1276,INSULIN ASPART BOLUS FROM PATIENT'S OWN SQ PUMP(100 UNITS/ML),0,0,*
1277,CARVEDILOL 6.25 MG TABLET,3,3,*
1278,PROPARACAINE 0.5 % EYE DROPS,25,25,*
1279,PROPRANOLOL 10 MG TABLET,3,3,*
1280,PROPRANOLOL 20 MG TABLET,3,3,*
1281,PROPYLTHIOURACIL 50 MG TABLET,3,3,*
1282,PROTAMINE 10 MG/ML INTRAVENOUS SOLUTION,105.5,105.5,*
1283,PSEUDOEPHEDRINE 30 MG TABLET,3,3,*
1284,PYRIDOXINE (VITAMIN B6) 50 MG TABLET,3,3,*
1285,QUINIDINE SULFATE 200 MG TABLET,3,3,*
1286,QUINIDINE SULFATE 300 MG TABLET,6,6,*
1287,SALSALATE 500 MG TABLET,3,3,*
1288,SILVER SULFADIAZINE 1 % TOPICAL CREAM,358,358,*
1289,SIMETHICONE 80 MG CHEWABLE TABLET,3,3,*
1290,"SIMETHICONE 40 MG/0.6 ML ORAL DROPS,SUSPENSION",3,3,*
1291,SODIUM ACETATE 2 MEQ/ML INTRAVENOUS SOLUTION,42,42,*
1292,SODIUM BICARBONATE 1 MEQ/ML (8.4 %) INTRAVENOUS SOLUTION,122.5,122.5,*
1293,SODIUM BICARBONATE 650 MG TABLET,3,3,*
1294,SODIUM CHLORIDE 0.45 % INTRAVENOUS SOLUTION,42.5,42.5,*
1295,CEFOTETAN 2 GRAM/50 ML IN DEXTROSE (ISO-OSMOTIC) INTRAVENOUS PIGGYBACK,292.5,292.5,*
1296,SODIUM CHLORIDE 3 % INTRAVENOUS INJECTION SOLUTION,75,75,*
1297,SODIUM CHLORIDE 4 MEQ/ML INTRAVENOUS SOLUTION,5,5,*
1298,SODIUM CHLORIDE 0.9 % FOR NEBULIZATION,5,5,*
1299,SODIUM PHOSPHATE 3 MMOL/ML INTRAVENOUS SOLUTION,13.5,13.5,*
1300,SULFACETAMIDE SODIUM 10 % EYE DROPS,257,257,*
1301,SORBITOL 70 % SOLUTION,3,3,*
1302,SPIRONOLACTONE 25 MG TABLET,3,3,*
1303,SUCCINYLCHOLINE CHLORIDE 20 MG/ML INJECTION SOLUTION,25.5,25.5,*
1304,SULFADIAZINE 500 MG TABLET,5.5,5.5,*
1305,SULFAMETHOXAZOLE 800 MG-TRIMETHOPRIM 160 MG TABLET,3,3,*
1306,SULFAMETHOXAZOLE 400 MG-TRIMETHOPRIM 80 MG/5 ML INTRAVENOUS SOLUTION,127.5,127.5,*
1307,SULFASALAZINE 500 MG TABLET,3,3,*
1308,SULINDAC 200 MG TABLET,3,3,*
1309,SIMVASTATIN 10 MG TABLET,3,3,*
1310,TAMOXIFEN 10 MG TABLET,3,3,*
1311,TEMAZEPAM 15 MG CAPSULE,3,3,*
1312,TESTOSTERONE CYPIONATE 200 MG/ML INTRAMUSCULAR OIL,332,332,*
1313,TETRACAINE HCL (PF) 0.5 % EYE DROPS,66,66,*
1314,TETRACYCLINE 250 MG CAPSULE,43,43,*
1315,INSULIN PROTOCOL : CONTINUOUS INFUSION,0,0,*
1316,MULTIVITAMIN WITH FOLIC ACID 400 MCG TABLET,3,3,*
1317,THIAMINE HCL (VITAMIN B1) 100 MG/ML INJECTION SOLUTION,39.5,39.5,*
1318,THIAMINE MONONITRATE (VITAMIN B1) 100 MG TABLET,5,5,*
1319,THIORIDAZINE 10 MG TABLET,3,3,*
1320,THIORIDAZINE 25 MG TABLET,3,3,*
1321,THIOTHIXENE 2 MG CAPSULE,22.5,22.5,*
1322,THIOTHIXENE 5 MG CAPSULE,3,3,*
1323,TOBRAMYCIN 40 MG/ML INJECTION SOLUTION,22,22,*
1324,TRAZODONE 50 MG TABLET,3,3,*
1325,TRIAMCINOLONE ACETONIDE 0.1 % TOPICAL CREAM,11,11,*
1326,TRIAMCINOLONE ACETONIDE 0.1 % TOPICAL OINTMENT,4.5,4.5,*
1327,TRIAMTERENE 37.5 MG-HYDROCHLOROTHIAZIDE 25 MG TABLET,3,3,*
1328,INSULIN PROTOCOL: DIABETIC KETOACIDOSIS,0,0,*
1329,HYDROMORPHONE (DILAUDID) 30 MG/30 ML PCA (COMFORT CARE OPIOID NAIVE),247.5,247.5,*
1330,TRIHEXYPHENIDYL 2 MG TABLET,3,3,*
1331,TRIMETHOBENZAMIDE 100 MG/ML INTRAMUSCULAR SOLUTION,123,123,*
1332,TRIMETHOPRIM 100 MG TABLET,3,3,*
1333,TROPICAMIDE 0.5 % EYE DROPS,73,73,*
1334,TROPICAMIDE 1 % EYE DROPS,31.5,31.5,*
1335,LACTULOSE 20 GRAM/30 ML ORAL SOLUTION,10,10,*
1336,VALPROIC ACID 250 MG CAPSULE,3,3,*
1337,"VANCOMYCIN 1,000 MG INTRAVENOUS INJECTION",55,55,*
1338,VANCOMYCIN 500 MG INTRAVENOUS SOLUTION,27,27,*
1339,VASOPRESSIN 20 UNIT/ML INTRAVENOUS SOLUTION,916.5,916.5,*
1340,VERAPAMIL 2.5 MG/ML INTRAVENOUS SOLUTION,321,321,*
1341,VERAPAMIL 40 MG TABLET,3,3,*
1342,VERAPAMIL 80 MG TABLET,3,3,*
1343,"VITAMIN E (DL, ACETATE) 400 UNIT CAPSULE",3,3,*
1344,WARFARIN 10 MG TABLET,3,3,*
1345,WARFARIN 2 MG TABLET,3,3,*
1346,WARFARIN 2.5 MG TABLET,3,3,*
1347,WARFARIN 5 MG TABLET,3,3,*
1348,WARFARIN 7.5 MG TABLET,3,3,*
1349,ZINC OXIDE 20 % TOPICAL OINTMENT,4,4,*
1350,BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50 MG-325 MG-40 MG TABLET,3,3,*
1351,ACYCLOVIR 200 MG CAPSULE,3,3,*
1352,ADENOSINE 3 MG/ML INTRAVENOUS SOLUTION,39.5,39.5,*
1353,"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION",360.5,360.5,*
1354,"ALBUMIN, HUMAN 5 % INTRAVENOUS SOLUTION",410.5,410.5,*
1355,AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION,43,43,*
1356,AMIODARONE 200 MG TABLET,3,3,*
1357,LACTATED RINGERS IV SOLP 500 ML (FOR ANESTHESIA USE ONLY),42.5,42.5,*
1358,AZATHIOPRINE 50 MG TABLET,5,5,*
1359,BUMETANIDE 0.25 MG/ML INJECTION SOLUTION,25.5,25.5,*
1360,BUMETANIDE 0.5 MG TABLET,3,3,*
1361,BUMETANIDE 1 MG TABLET,3,3,*
1362,BUPROPION HCL 75 MG TABLET,3,3,*
1363,BUSPIRONE 10 MG TABLET,3,3,*
1364,BUSPIRONE 5 MG TABLET,3,3,*
1365,CALCITRIOL 0.25 MCG CAPSULE,3,3,*
1366,CALCIUM CARBONATE 200 MG CALCIUM (500 MG) CHEWABLE TABLET,3,3,*
1367,METOLAZONE 5 MG TABLET,3,3,*
1368,CAPTOPRIL 12.5 MG TABLET,3,3,*
