"Dept Num","Dept Desc","Charge Code","Description","Rev Code","CPT","Description","Price"
"011"," PHARMACY",11000476,"GLUCAGON (GLUCAGEN) 1MG DIAGNOSTIC KIT",636,"J1610","Glucagon hydrochloride/1 MG",663.25
"011"," PHARMACY",11000477,"HALOPERIDOL LACTATE (HALDOL) 5MG/ML INJ",636,"J1630","Haloperidol injection",40.25
"011"," PHARMACY",11000481,"TOPIRAMATE (TOPAMAX) 100MG TAB",250,,,33.75
"011"," PHARMACY",11000488,"AMIODARONE (PACERONE)  200MG TABLET",250,,,18
"011"," PHARMACY",11000491,"ATORVASTATIN (LIPITOR) 10MG TAB",250,,,11.5
"011"," PHARMACY",11000493,"QUETIAPINE (SEROQUEL)  25MG TAB",250,,,21.75
"011"," PHARMACY",11000494,"DIGOXIN (LANOXIN) 0.25MG/ML  2ML INJ",636,"J1160","Digoxin injection",40.25
"011"," PHARMACY",11000495,"FUROSEMIDE (LASIX)   40MG TABLET",250,,,11.5
"011"," PHARMACY",11000497,"SUMATRIPTAN (IMITREX) 6MG/0.5ML INJ",636,"J3030","Sumatriptan succinate / 6 MG",336.75
"011"," PHARMACY",11000498,"LIDOCAINE 2% SYRINGE  100MG/5ML",258,,,40.25
"011"," PHARMACY",11000502,"FLUTICASONE (FLONASE) 50MCG NASAL SPRAY",250,,,85
"011"," PHARMACY",11000503,"PROMETHAZINE (PHENERGAN) 25MG TABLET",250,,,11.5
"011"," PHARMACY",11000511,"NALOXONE (NARCAN) 0.4MG/ML  1ML VIAL",636,"J2310","Inj naloxone hydrochloride",104
"011"," PHARMACY",11000513,"DONEPEZIL (ARICEPT)  5MG TABLET",250,,,42.25
"011"," PHARMACY",11000517,"CEFEPIME (MAXIPIME) IVPB 1GM/50ML D5W",636,"J0692","Cefepime HCl for injection",74
"011"," PHARMACY",11000518,"AZITHROMYCIN (ZITHROMAX) 250MG TABLET",636,"J3490","Drugs unclassified injection",40.25
"011"," PHARMACY",11000520,"TERAZOSIN (HYTRIN) 1MG CAP",250,,,11.5
"011"," PHARMACY",11000521,"PROMETHAZINE (PHENERGAN) 25MG/ML INJ",636,"J2550","Promethazine hcl injection",40.25
"011"," PHARMACY",11000523,"POTASSIUM CHLORIDE 20MEQ 10ML VIAL",258,,,20
"011"," PHARMACY",11000526,"WARFARIN (COUMADIN)  1MG TABLET",250,,,12.5
"011"," PHARMACY",11000531,"SODIUM BICARBONATE 8.4% SYR (50MEQ/50ML)",258,,,65.25
"011"," PHARMACY",11000532,"HYDROCORTISONE SOD SUCC  100MG/2ML VIAL",636,"J1720","Hydrocortisone sodium succ i",48.75
"011"," PHARMACY",11000533,"SODIUM BICARBONATE 8.4% VIAL(50MEQ/50ML)",258,,,55
"011"," PHARMACY",11000534,"METHYLPREDNISOLONE  40MG/ML VIAL",636,"J2920","Methylprednisolone injection",40.25
"011"," PHARMACY",11000535,"METHYLPREDNISOLONE 125MG/2ML VIAL",636,"J2930","Methylprednisolone injection",51.75
"011"," PHARMACY",11000539,"ESMOLOL (BREVIBLOC) 10MG/ML 10 ML INJ",250,,,93.72
"011"," PHARMACY",11000540,"BACITRACIN OINTMENT 28GM TUBE",250,,,5.5
"011"," PHARMACY",11000542,"PREGABALIN (LYRICA) 25MG CAPSULE",250,,,37.5
"011"," PHARMACY",11000546,"VITAMIN B1 (THIAMINE) 100MG/ML 2ML INJ",636,"J3411","Thiamine hcl 100 mg",67.75
"011"," PHARMACY",11000547,"CHLORDIAZEPOXIDE (LIBRIUM)  5MG CAPSULE",250,,,11.5
"011"," PHARMACY",11000553,"hydrOXYzine (VISTARIL) 25MG/ML SDV",636,"J3410","Hydroxyzine hcl injection",40.25
"011"," PHARMACY",11000570,"PSEUDOEPHEDRINE (SUDAFED) 15MG/5ML SOLN",250,,,3.6
"011"," PHARMACY",11000576,"HYDROCORTISONE 1% CREAM  30GM",250,,,5.3
"011"," PHARMACY",11000592,"WARFARIN (COUMADIN)  2MG TABLET",250,,,13
"011"," PHARMACY",11000593,"WARFARIN (COUMADIN) 3MG TABLET",250,,,12.25
"011"," PHARMACY",11000595,"FENTANYL (DURAGESIC)  50MCG/HR PATCH",250,,,128.5
"011"," PHARMACY",11000596,"FENTANYL (DURAGESIC)  75MCG/HR PATCH",250,,,195.75
"011"," PHARMACY",11000603,"FLUTICASONE (FLOVENT HFA) 110MCG INH",250,,,92
"011"," PHARMACY",11000604,"ALENDRONATE (FOSAMAX) 70MG TABLET",250,,,111.5
"011"," PHARMACY",11000608,"PROPRANOLOL (INDERAL) 10MG TAB",250,,,11.5
"011"," PHARMACY",11000611,"METOPROLOL (LOPRESSOR) 5MG/5ML INJ",258,,,40.25
"011"," PHARMACY",11000614,"CEFTRIAXONE (ROCEPHIN)  IVPB 1GM/50MLD5W",636,"J0696","Ceftriaxone sodium injection",75.75
"011"," PHARMACY",11000615,"MORPHINE  10MG/ML VIAL",636,"J2270","Morphine sulfate injection",40.25
"011"," PHARMACY",11000619,"FUROSEMIDE (LASIX)  40MG/4ML INJ",636,"J1940","Furosemide injection",81.25
"011"," PHARMACY",11000623,"NITROGLYCERIN (NITRODUR) 0.4MG/HR PATCH",250,,,28.75
"011"," PHARMACY",11000625,"OXYCODONE ER (OXYCONTIN) 10MG TAB",250,,,20.5
"011"," PHARMACY",11000630,"LEVALBUTEROL (XOPENEX)0.63MG/3ML INH SOL",636,"J7614","Levalbuterol non-comp unit",28.75
"011"," PHARMACY",11000635,"FOLIC ACID (FOLATE) 1MG TABLET",250,,,11.5
"011"," PHARMACY",11000637,"LEVOTHYROXINE (SYNTHROID)  50MCG TAB",250,,,11.5
"011"," PHARMACY",11000638,"LEVOTHYROXINE (SYNTHROID) 112MCG TAB",250,,,11.5
"011"," PHARMACY",11000641,"CEFTRIAXONE (ROCEPHIN) 1GM    VIAL  IM",636,"J0696","Ceftriaxone sodium injection",234.25
"011"," PHARMACY",11000642,"PNEUMOCOCCAL (PNEUMOVAX-23) 0.5ML VACC",636,"90732","PPSV23 VACC 2 YRS+ SUBQ/IM",335.25
"011"," PHARMACY",11000643,"POTASSIUM CHLORIDE 20MEQ POWDER PACKET",250,,,33.75
"011"," PHARMACY",11000650,"VITAMIN C (ASCORBIC ACID) 500MG TABLET",250,,,3.5
"011"," PHARMACY",11000666,"ENALAPRIL (VASOTEC)  5MG TAB",250,,,11.5
"011"," PHARMACY",11000668,"metRONIDAZOLE (FLAGYL) 250MG TAB",250,,,11.5
"011"," PHARMACY",11000682,"NEOMYCIN/POLYB/HC (CORTISPORIN) OTIC SOL",250,"J3490","Drugs unclassified injection",164
"011"," PHARMACY",11000683,"COSYNTROPIN (CORTROSYN) 0.25MG INJ",636,"J0834","Cosyntropin cortrosyn inj",412
"011"," PHARMACY",11000694,"PENICILLIN G K (PFIZERPEN) 5 MMU/ML VIAL",636,"J2540","Penicillin g potassium inj",49.75
"011"," PHARMACY",11000696,"POTASSIUM CHLORIDE IVPB 10MEQ/100ML",636,"J3480","Inj potassium chloride",40.25
"011"," PHARMACY",11000697,"POTASSIUM CHLORIDE 20MEQ/ NS  500ML KIT",636,,,52
"011"," PHARMACY",11000700,"ACETAMINOPHEN (TYLENOL) 120MG SUPPOS",250,,,4.1
"011"," PHARMACY",11000705,"BISACODYL (DULCOLAX) 10MG SUPPOSITORY",250,,,3.8
"011"," PHARMACY",11000708,"PROMETHAZINE  25MG SUPPOSITORY",636,"J8498","Antiemetic rectal/supp NOS",58.44
"011"," PHARMACY",11000753,"CIPROFLOXACIN (CIPRO) 500MG TAB",250,,,33.75
"011"," PHARMACY",11000759,"GENTAMICIN (GENTAK) 0.3% OPTH SOL 5ML",250,,,141.5
"011"," PHARMACY",11000763,"PROPARACAINE (OPTHETIC) 0.5% OPTH SOL",250,,,145
"011"," PHARMACY",11000766,"SULFACETAMIDE (SULAMYD)10% OPTH SOL 15ML",250,,,160
"011"," PHARMACY",11000801,"DIVALPROEX DR (DEPAKOTE) 250MG TAB",250,,,11.5
"011"," PHARMACY",11000805,"OXYMETAZOLINE 0.05% (AFRIN) NASAL SPRAY",250,,,11.5
"011"," PHARMACY",11000806,"FENTANYL (SUBLIMAZE) 100MCG/2ML INJ",250,"J3010","Fentanyl citrate injeciton",40.25
"011"," PHARMACY",11000811,"ALBUTEROL HFA (90MCG/INH)  8GM INHALER",250,"J7613","Albuterol non-comp unit",80
"011"," PHARMACY",11000819,"BENZTROPINE (COGENTIN) 1MG TAB",250,,,11.5
"011"," PHARMACY",11000884,"AMIODARONE (CORDARONE) 150MG/3ML INJ",636,"J0282","Amiodarone HCl",40.25
"011"," PHARMACY",11000898,"DOCUSATE (COLACE) 100MG CAPSULE",250,,,3.6
"011"," PHARMACY",11000923,"VITAMIN D2 (ERGOCALCIFEROL) 50,000 UNITS",250,,,23.5
"011"," PHARMACY",11000937,"NYSTATIN (MYCOSTATIN) 100,000UN/ML SUSP",250,,,11.5
"011"," PHARMACY",11000942,"SENNOSIDES (SENNA-LAX) 8.6MG TAB",250,,,3.6
"011"," PHARMACY",11000946,"TETANUS/DIPTH TOXOIDS (TENIVAC) VACC PFS",636,"90714","TD VACC NO PRESV 7 YRS+ IM",195.75
"011"," PHARMACY",11000947,"PENTOXIFYLLINE (TRENTAL) 400MG ER TAB",250,,,11.5
"011"," PHARMACY",11000954,"IBUPROFEN (MOTRIN) 200MG TAB",250,,,3.6
"011"," PHARMACY",11000956,"AMOX/CLAV (AUGMENTIN) 500/125MG TAB",250,,,20.75
"011"," PHARMACY",11000980,"KETOROLAC (ACULAR) 0.5% OPTH SOL 5ML",250,,,68.5
"011"," PHARMACY",11000981,"CARBIDOPA/LEVODOPA (SINEMET) 25/100MG",250,,,11.5
"011"," PHARMACY",11000988,"DOXYCYCLINE (VIBRAMYCIN) 100MG TAB",250,,,25
"011"," PHARMACY",11000997,"ISOSORBIDE DINITRATE (ISORDIL) 10MG TAB",250,,,11.5
"011"," PHARMACY",11001001,"MEPERIDINE (DEMEROL) 50MG/ML CJ SYR",636,"J2175","Meperidine hydrochl /100 MG",40.25
"011"," PHARMACY",11001003,"IBUPROFEN (MOTRIN) 600MG TAB",250,,,11.5
"011"," PHARMACY",11001006,"CHOLESTYRAMINE RESIN (QUESTRAN) 4GM PKT",250,,,18.5
"011"," PHARMACY",11001012,"ACETAMINOPHEN (TYLENOL) 650MG SUPPOS",250,,,4.1
"011"," PHARMACY",11001023,"BUMETANIDE (BUMEX) 1MG/4ML INJ",258,,,40.25
"011"," PHARMACY",11001032,"SUCCINYLCHOLINE (QUELICIN) 200MG/10ML",250,,,172.25
"011"," PHARMACY",11001036,"IBUPROFEN (MOTRIN) 800MG TAB",250,,,11.5
"011"," PHARMACY",11001075,"CLOTRIMAZOLE (LOTRIMIN) 1% CREAM 15GM",250,,,5.5
"011"," PHARMACY",11001086,"PROPRANOLOL ER (INDERAL LA) 60MG CAP",250,,,12
"011"," PHARMACY",11001111,"ASPIRIN  81MG CHEWABLE TABLET",250,,,3.5
"011"," PHARMACY",11001116,"ROCURONIUM (ZEMURON) 10MG/ML INJ",258,,,40.25
"011"," PHARMACY",11001117,"GUAIFENESIN (MUCINEX) 600MG ER TAB",250,,,4.5
"011"," PHARMACY",11001118,"SIMETHICONE (MYLICON) 40MG/0.6ML DROPS",250,,,10.5
"011"," PHARMACY",11001120,"AMPICILLIN/SULBACTAM (UNASYN) 1.5GM VIAL",636,"J0295","Ampicillin sodium per 1.5 gm",42.25
"011"," PHARMACY",11001135,"OXYBUTYNIN (DITROPAN) 5MG TAB (IR)",250,,,11.5
"011"," PHARMACY",11001140,"NITROGLYCERIN (NITROBID) 2% UD OINTMENT",250,,,28.75
"011"," PHARMACY",11001142,"CIPROFLOXACIN (CIPRO) 250MG TAB",250,,,30
"011"," PHARMACY",11001147,"MUPIROCIN 2% (BACTROBAN) OINT 22GM",250,,,37.25
"011"," PHARMACY",11001204,"LORAZEPAM (ATIVAN) 2MG/ML INJECTION 1ML",636,"J2060","Lorazepam injection",40.25
"011"," PHARMACY",11001212,"CEFTRIAXONE (ROCEPHIN) 250MG PWD VIAL",636,"J0696","Ceftriaxone sodium injection",40.25
"011"," PHARMACY",11001221,"SCOPALAMINE (TRANSDERM SCOP) 1.5MG PATCH",250,,,70.75
"011"," PHARMACY",11001222,"cefoTAXIME (CLAFORAN) 1GM PWD VIAL",636,"J0698","Cefotaxime sodium injection",40.25
"011"," PHARMACY",11001226,"GLIPIZIDE (GLUCOTROL) 5MG TABLET",250,,,11.5
"011"," PHARMACY",11001240,"AMPICILLIN (OMNIPEN) 1 GM INJ PWD VIAL",636,"J0290","Ampicillin 500 mg inj",47
"011"," PHARMACY",11001242,"MIRTAZAPINE ODT (REMERON) 15MG",250,,,13
"011"," PHARMACY",11001269,"THROMBIN JMI 5MUN/DILUTION VIAL",250,,,284.25
"011"," PHARMACY",11002215,"PAROXETINE (PAXIL) 10MG TABLET",250,,,15.5
"011"," PHARMACY",11002222,"LIDOCAINE/PRILOCAINE (EMLA) 2.5% CRM 5GM",250,,,32.75
"011"," PHARMACY",11002224,"ALBUMIN 25% (PLASBUMIN) 12.5GM/50ML",258,,,337.25
"011"," PHARMACY",11002227,"GABAPENTIN (NEURONTIN) 400MG CAPSULE",250,,,11.5
"011"," PHARMACY",11003003,"VERAPAMIL ER (CALAN SR) 180MG TAB",250,,,13.75
"011"," PHARMACY",11003007,"METHYLDOPA (ALDOMET) 250MG TABLET",250,,,11.5
"011"," PHARMACY",11003016,"DILTIAZEM CD (CARDIZEM CD) 120MG CAP",250,,,11.5
"011"," PHARMACY",11003017,"CITALOPRAM (CELEXA) 20MG TABLET",250,,,14.75
"011"," PHARMACY",11003021,"DOXAZOSIN (CARDURA) 4MG TAB",250,,,11.5
"011"," PHARMACY",11003027,"CLINDAMYCIN (CLEOCIN) 150MG CAP",250,,,11.5
"011"," PHARMACY",11003036,"ISOSORBIDE MONONITRATE(IMDUR) 20MG ERTAB",250,,,11.5
"011"," PHARMACY",11003038,"PROPRANOLOL ER (INDERAL LA) 80MG CAP",250,,,13.5
"011"," PHARMACY",11003041,"ATORVASTATIN (LIPITOR) 40MG TAB",250,,,11.5
"011"," PHARMACY",11003042,"LITHIUM (ESKALITH) 300MG CAPSULE",250,,,11.5
"011"," PHARMACY",11003051,"PRIMIDONE (MYSOLINE) 50MG TAB",250,,,11.5
"011"," PHARMACY",11003053,"NICOTINE (NICODERM CQ) 14MG/24HR PATCH",250,,,6
"011"," PHARMACY",11003057,"GABAPENTIN (NEURONTIN) 100MG CAPSULE",250,,,11.5
"011"," PHARMACY",11003059,"GABAPENTIN (NEURONTIN) 600MG TABLET",250,,,11.5
"011"," PHARMACY",11003063,"PRAVASTATIN (PRAVACHOL) 20MG TAB",250,,,18
"011"," PHARMACY",11003069,"FLUOXETINE (PROZAC) 10MG CAP",250,,,15.5
"011"," PHARMACY",11003071,"FINASTERIDE (PROSCAR) 5MG TAB",250,,,17.25
"011"," PHARMACY",11003073,"CILOSTAZOL (PLETAL) 100MG TABLET",250,,,11.5
"011"," PHARMACY",11003078,"LEVOTHYROXINE (SYNTHROID)  75MCG TAB",250,,,11.5
"011"," PHARMACY",11003079,"LEVOTHYROXINE (SYNTHROID)  88MCG TAB",250,,,11.5
"011"," PHARMACY",11003080,"IMIPRAMINE (TOFRANIL) 25MG TAB",250,,,11.5
"011"," PHARMACY",11003083,"METOPROLOL SUCCINATE 25MG TAB(TOPROLXL)",250,,,11.5
"011"," PHARMACY",11003091,"SIMVASTATIN (ZOCOR) 20MG TABLET",250,,,26.75
"011"," PHARMACY",11003092,"SIMVASTATIN (ZOCOR) 40MG TABLET",250,,,26.75
"011"," PHARMACY",11003093,"CETIRIZINE (ZYRTEC) 10 MG TABLET",250,,,5.9
"011"," PHARMACY",11003098,"hydrALAzine (APRESOLINE) 20MG/ML SDV",636,"J0360","Hydralazine hcl injection",254
"011"," PHARMACY",11003119,"PHENYLEPHRINE (NEO-SYN) 1% 10MG/ML INJ",636,"J2370","Phenylephrine hcl injection",78.25
"011"," PHARMACY",11003125,"LEVOFLOXACIN IVPB 500MG/D5W 100ML",636,"J1956","Levofloxacin injection",40.25
"011"," PHARMACY",11003126,"CIPROFLOXACIN IVPB 400MG/D5W 200ML",636,"J0744","Ciprofloxacin iv",143.25
"011"," PHARMACY",11003131,"ASPIRIN 325MG EC TABLET",250,,,3.6
"011"," PHARMACY",11003136,"HEPARIN 100 UNITS/ML 5ML SYR(LOCK FLUSH)",636,"J1642","Inj heparin sodium per 10 u",40.25
"011"," PHARMACY",11003138,"IPRATROPIUM (ATROVENT) 0.02% 2ML INH NEB",636,"J7644","Ipratropium bromide non-comp",28.75
"011"," PHARMACY",11003139,"POTASSIUM CHLORIDE 10 MEQ TAB/CAP",250,,,11.5
"011"," PHARMACY",11003141,"PEG (MIRALAX) 17GM POWDER PKT",250,,,4.6
"011"," PHARMACY",11003143,"GENTAMICIN (GARAMICIN) 80MG/2ML VIAL",636,"J1580","Garamycin gentamicin inj",40.25
"011"," PHARMACY",11003145,"VANCOMYCIN (VANCOCIN) 1000MG PWD VIAL",636,"J3370","Vancomycin hcl injection",88.25
"011"," PHARMACY",11003147,"ISOSORBIDE MONONITRATE 30MG ER TAB",250,,,11.5
"011"," PHARMACY",11003156,"HEPARIN 5000 UNITS/ML VIAL",636,"J1644","Inj heparin sodium per 1000u",40.25
"011"," PHARMACY",11003159,"COLCHICINE (COLCRYS) 0.6MG TAB",250,,,43
"011"," PHARMACY",11003166,"DORZOLAMIDE/TIMOLOL (COSOPT) OPTH SOL",250,,,51
"011"," PHARMACY",11003169,"NYSTATIN/ZNO/HC (GREERS GOO) 30GM",250,,,40
"011"," PHARMACY",11003170,"FLUTIC/SALMETEROL (ADVAIR) 500/50 DISKUS",250,,,96
"011"," PHARMACY",11003173,"FLUTIC/SALMETEROL (ADVAIR) 100/50 DISKUS",250,,,72
"011"," PHARMACY",11003176,"AMITRIPTYLINE (ELAVIL) 10MG TABLET",250,,,11.5
"011"," PHARMACY",11003183,"ENOXAPARIN (LOVENOX)  60MG/0.6ML SYRINGE",636,"J1650","Inj enoxaparin sodium",280.75
"011"," PHARMACY",11003189,"OXYCODONE IR (ROXICODONE) 5MG TABLET",250,,,11.5
"011"," PHARMACY",11003190,"ALBUTEROL (PROVENTIL) 0.083% 3ML INH NEB",250,,,28.75
"011"," PHARMACY",11003191,"VITAMIN B1 (THIAMINE) 100MG TAB",250,,,3.8
"011"," PHARMACY",11003194,"ALLOPURINOL (ZYLOPRIM) 100MG TAB",250,,,11.5
"011"," PHARMACY",11003195,"BENZONATATE (TESSALON) 100MG CAPSULE",250,,,11.5
"011"," PHARMACY",11003197,"SENNA/DOCUSATE (DOK-PLUS) 8.6MG/50MG TAB",250,,,3.7
"011"," PHARMACY",11003201,"RALOXIFENE (EVISTA) 60MG TAB",250,,,40
"011"," PHARMACY",11003202,"ALUM/MAG/SIMETH ES (MYLANTA 2) SUSP 30ML",250,,,5.6
"011"," PHARMACY",11003207,"HYDROCORTISONE (PROCTOZONE) 2.5% CREAM",250,,,96
"011"," PHARMACY",11003209,"SORE THROAT (CHLORASEPTIC) LOZENGE",250,,,3.6
"011"," PHARMACY",11003216,"ENOXAPARIN (LOVENOX) 100MG/ML SYRINGE",636,"J1650","Inj enoxaparin sodium",393.5
"011"," PHARMACY",11003218,"ESCITALOPRAM (LEXAPRO) 10MG TABLET",250,,,24
"011"," PHARMACY",11003223,"DILTIAZEM  (for bolus) 50MG/10 ML INJ",258,,,40.25
"011"," PHARMACY",11003224,"ALBUTEROL/IPRATROPIUM (DUONEB) 3MG/0.5MG",250,,,28.75
"011"," PHARMACY",11003228,"FLUTIC/SALMETEROL (ADVAIR) 250/50 DISKUS",250,,,72
"011"," PHARMACY",11003237,"RAMIPRIL (ALTACE) 2.5MG CAPSULE",250,,,11.5
"011"," PHARMACY",11003244,"OPTI VITAMIN (OCUVITE) TAB",250,,,3.6
"011"," PHARMACY",11003252,"DIAZEPAM (VALIUM)  2MG TABLET",250,,,11.5
"011"," PHARMACY",11003257,"HYDROXYCHLOROQUINE (PLAQUENIL) 200MG TAB",250,,,24
"011"," PHARMACY",11003259,"PROPOFOL (DIPRIVAN) 200MG/20ML INJECTION",250,,,40.25
"011"," PHARMACY",11003260,"CIPROFLOXACIN (CILOXAN) 0.3% OPTH SOL",250,,,15.5
"011"," PHARMACY",11003272,"OSELTAMIVIR (TAMIFLU) 75MG CAP",250,,,78.75
"011"," PHARMACY",11003275,"GEMFIBROZIL (LOPID) 600MG TAB",250,,,12.75
"011"," PHARMACY",11003282,"TERAZOSIN (HYTRIN) 5MG CAP",250,,,11.5
"011"," PHARMACY",11003285,"TIZANIDINE (ZANAFLEX) 4MG TABLET",250,,,11.5
"011"," PHARMACY",11003286,"OXCARBAZEPINE (TRILEPTAL) 300MG TAB",250,,,15.25
"011"," PHARMACY",11003287,"BACLOFEN (LIORESAL) 20MG TABLET",250,,,11.5
"011"," PHARMACY",11003289,"OXYBUTYNIN ER (DITROPAN XL) 5MG TAB",250,,,19
"011"," PHARMACY",11003291,"HYDROCODONE/APAP (LORTAB) 7.5/325/15mL",250,,,18
"011"," PHARMACY",11003296,"CALCIUM CARBONATE (TUMS) 500MG CHEW TAB",250,,,3.6
"011"," PHARMACY",11003300,"RABIES VACCINE 2.5 INTL UNITS/ML",636,"90675","RABIES VACCINE IM",639.06
"011"," PHARMACY",11003304,"LISINOPRIL (ZESTRIL)  5MG TAB",250,,,11.5
"011"," PHARMACY",11003310,"PHENYTOIN (DILANTIN)   50MG CHEW TABLET",250,,,11.5
"011"," PHARMACY",11003314,"CALCIUM 250MG + VIT D 125 (OSCAL) TAB",250,,,3.5
"011"," PHARMACY",11003318,"PHENAZOPYRIDINE (PYRIDIUM) 200MG TAB",250,,,19.75
"011"," PHARMACY",11003321,"AMOX/CLAV (AUGMENTIN) 875/125MG TAB",250,,,11.5
"011"," PHARMACY",11003323,"NASAL MOISTURIZING SPRAY (DEEP SEA)",250,,,8.9
"011"," PHARMACY",11003327,"GUAIFENESIN AC (ROBITUSSIN/CODEINE) 5ML",250,,,11.5
"011"," PHARMACY",11003328,"SULFASALAZINE EC (AZULFADINE) 500MG",250,,,11.5
"011"," PHARMACY",11003334,"ATENOLOL (TENORMIN) 25MG TAB",250,,,15.25
"011"," PHARMACY",11003340,"MEMANTINE (NAMENDA) 5MG TAB",250,,,33.25
"011"," PHARMACY",11003344,"IBUPROFEN (MOTRIN)  100MG/5ML SUSP",250,,,4.2
"011"," PHARMACY",11003348,"DIPHENHYDRAMINE (BENADRYL) 12.5MG/5ML",250,,,4.4
"011"," PHARMACY",11003350,"FUROSEMIDE (LASIX) 100MG/10ML INJ",636,"J1940","Furosemide injection",40.25
"011"," PHARMACY",11003351,"DEXAMETHASONE (DECADRON)  4MG TABLET",250,"J8540","Oral dexamethasone",11.5
"011"," PHARMACY",11003356,"LEVOTHYROXINE (SYNTHROID)  25MCG TAB",250,,,11.5
"011"," PHARMACY",11003357,"METHOTREXATE (RHEUMATREX) 2.5MG TAB",250,"J8610","Methotrexate oral 2.5 mg",34
"011"," PHARMACY",11003359,"METOPROLOL TARTRATE 25MG TAB (LOPRESSOR)",250,,,11.5
"011"," PHARMACY",11003361,"EYE WASH (DACRIOSE) IRRIGATING SOL 120ML",250,,,8
"011"," PHARMACY",11003366,"VITAMIN RENAL/DIALYSIS (NEPHRO) CAPS",250,,,11.5
"011"," PHARMACY",11003367,"NIACIN ER (NIASPAN) 500MG TAB",250,,,31.25
"011"," PHARMACY",11003371,"ROPINIROLE (REQUIP) 0.25MG TAB",250,,,11.5
"011"," PHARMACY",11003375,"BUSPIRONE (BUSPAR)  5MG TAB",250,,,11.5
"011"," PHARMACY",11003376,"LEVETIRACETAM (KEPPRA) 500MG TABLET",250,,,17
"011"," PHARMACY",11003378,"ONDANSETRON (ZOFRAN) 4MG/2ML INJ",636,"J2405","Ondansetron hcl injection",40.25
"011"," PHARMACY",11003382,"GLIPIZIDE ER (GLUCOTROL XL) 2.5 MG",250,,,11.5
"011"," PHARMACY",11003383,"EZETIMBE (ZETIA) 10MG TAB",250,,,56
"011"," PHARMACY",11003384,"ENOXAPARIN (LOVENOX)  40MG/0.4ML SYRINGE",636,"J1650","Inj enoxaparin sodium",202.25
"011"," PHARMACY",11003385,"FLUCONAZOLE IVPB 200MG/100ML NS",636,"J1450","Fluconazole",63.5
"011"," PHARMACY",11003386,"MULTIVITAMIN SENIOR (CENTRUM SILVER) TAB",250,,,3.6
"011"," PHARMACY",11003387,"TRIAMCINOLONE (ARISTOCORT) 0.1% CREAM",250,,,28.75
"011"," PHARMACY",11003393,"SIMETHICONE (MYLICON) 80MG TAB",250,,,3.6
"011"," PHARMACY",11003395,"MINOCYCLINE 50MG CAPSULE",250,,,11.5
"011"," PHARMACY",11003397,"RACEPINEPHRINE (MICRONEF) 2.25% INH NEB",250,,,28.75
"011"," PHARMACY",11003399,"CARVEDILOL (COREG)  6.25MG TABLET",250,,,11.5
"011"," PHARMACY",11004000,"ETOMIDATE (AMIDATE) 20MG/10ML VIAL",258,,,40.75
"011"," PHARMACY",11004008,"COLLAGENASE (SANTYL) 250UNITS/GM OINT",250,,,250
"011"," PHARMACY",11004011,"DOXYCYCLINE (VIBRAMYCIN) 100MG/20ML INJ",250,,,147.75
"011"," PHARMACY",11004022,"SODIUM POLY SULF (KAYEXALATE) 15GM SUSP",250,,,61.25
"011"," PHARMACY",11004024,"ONDANSETRON (ZOFRAN) 4MG/5ML ORAL SOLN",250,,,125.75
"011"," PHARMACY",11004025,"CEFAZOLIN (ANCEF)1GM/10ML VIAL IM or IV",636,"J0690","Cefazolin sodium injection",40.25
"011"," PHARMACY",11004026,"AZITHROMYCIN (ZITHR) 100MG/5ML SUSP 15ML",250,,,164.5
"011"," PHARMACY",11004030,"KETOROLAC (TORADOL) 30MG/ML INJ",636,"J1885","Ketorolac tromethamine inj",40.25
"011"," PHARMACY",11004035,"LIDOCAINE 2% VISCOUS SOL UD 15ML",250,,,11.5
"011"," PHARMACY",11004036,"METOCLOPRAMIDE (REGLAN) 10MG/2ML INJ",636,"J2765","Metoclopramide hcl injection",40.25
"011"," PHARMACY",11004041,"LIDOCAINE 2% JELLY 30ML",250,,,55.25
"011"," PHARMACY",11004044,"KETOCONAZOLE (NIZORAL) 2% CRM 30GM",250,,,91.5
"011"," PHARMACY",11004047,"FLEET ENEMA",250,,,4.4
"011"," PHARMACY",11004048,"PREDNISOLONE (PRELONE) 15MG/5ML SYRUP",636,"J7510","Prednisolone oral per 5 mg",13.5
"011"," PHARMACY",11004051,"CALCITRIOL (ROCALTROL) 0.25 MCG CAP",250,,,11.5
"011"," PHARMACY",11004058,"INSULIN ASPART (NOVOLOG PEN) 100 UNIT/ML",636,"J1815","Insulin injection",27.5
"011"," PHARMACY",11004059,"INSULIN DETEMIR (LEVEMIR FLEXTOUCH) PEN",636,"J1815","Insulin injection",37.5
"011"," PHARMACY",11004061,"INSULIN REGULAR (NOVOLIN R) 100UNITS/ML",636,"J1815","Insulin injection",27.5
"011"," PHARMACY",11004063,"INSULIN ASP/PROT (NOVOLOG) 70/30 MIX",636,"J1815","Insulin injection",27.5
"011"," PHARMACY",11004066,"HYDROCORTISONE (CORTEF) 5MG TAB",250,,,11.5
"011"," PHARMACY",11004068,"SITAGLIPTIN (JANUVIA)  25MG TAB",250,,,79
"011"," PHARMACY",11004089,"AZITHROMYCIN (ZITHROMAX) 500MG PWD VIAL",636,"J0456","Azithromycin",40.25
"011"," PHARMACY",11004091,"RANITIDINE (ZANTAC) 50MG/2ML VIAL",636,"J2780","Ranitidine hydrochloride inj",84
